gene_id,meta_log2FC,meta_SE,meta_z,meta_pvalue,tau2,I2,n_datasets,n_up,n_down,meta_padj,frac_concordant,replicated
8511,-0.690555874796,0.280627515900645,-2.46075611145875,0.0138644577804275,1.01037417152399e-07,3.1930580493397e-05,3,0,3,0.299335652797057,1,TRUE
11333,-0.431565799998704,0.175400181807327,-2.46046381224831,0.0138757564608718,0,0,3,1,2,0.299335652797057,0.666666666666667,TRUE
8737,-0.329445874401622,0.133942666772361,-2.45960366730284,0.0139090521095782,7.23823570205625e-06,3.26424694543916e-06,3,1,2,0.299482860323507,0.666666666666667,TRUE
9525,0.51846098467229,0.210805965593313,2.45942273603635,0.0139160648129771,4.95115087520339e-06,5.19814827613664e-07,3,3,0,0.299482860323507,1,TRUE
4702,0.284118522439859,0.115532030947735,2.45921862629066,0.013923979636274,4.60663652382805e-08,1.74574668409991e-09,3,1,2,0.299482860323507,0.666666666666667,TRUE
100616193,10.1007866342392,4.11086034047563,2.4570979789283,0.0140064480332128,0,0,2,2,0,0.300958351699786,1,TRUE
197135,19.5355560964444,7.95225742584859,2.45660509340965,0.0140256771551281,0,0,2,2,0,0.301073437804738,1,TRUE
124359,36.5978985080744,14.9060796606548,2.45523298823339,0.014079330367243,0,0,2,2,0,0.30171668465237,1,TRUE
57473,-0.543133712334578,0.221224206267099,-2.45512786100277,0.0140834486016427,0,0,3,0,3,0.30171668465237,1,TRUE
126353,-1.04733479015928,0.426654970668304,-2.4547582054857,0.0140979378598955,0,0,3,1,2,0.301729238102023,0.666666666666667,TRUE
283089,-10.0307729788524,4.08782402752844,-2.45381721700902,0.0141348808398483,0,0,2,0,2,0.302221856144223,1,TRUE
400620,-11.3712771819302,4.63505913462277,-2.45331868518991,0.0141544876756548,0,0,2,0,2,0.302343200331753,1,TRUE
112840,17.3595028726886,7.08331995010149,2.45075797718835,0.0142555768549313,0,0,2,2,0,0.304028628938382,1,TRUE
8120,-0.847302343199881,0.345751510386532,-2.45061067774553,0.01426141112613,5.24017101982023e-06,1.84567677665656e-05,3,1,2,0.304028628938382,0.666666666666667,TRUE
583,-86.4812913827675,35.3104664701664,-2.4491687600852,0.0143186342727916,963.750275537884,28.6168773533456,2,0,2,0.304833767982007,1,TRUE
282808,-1.30517780070471,0.532953701711706,-2.44895156279584,0.0143272713732212,0,0,3,1,2,0.304833767982007,0.666666666666667,TRUE
440348,-1.03104237436687,0.421117284158712,-2.44834969532688,0.0143512293431226,0,0,3,1,2,0.30504444584177,0.666666666666667,TRUE
255743,-38.7622116719371,15.840325040136,-2.44705910855502,0.0144027216713418,0,0,2,0,2,0.30545102285023,1,TRUE
10981,0.341895346910227,0.13971713227281,2.44705385337172,0.0144029316773415,0,0,3,3,0,0.30545102285023,1,TRUE
647979,-505.033746744403,206.404764593595,-2.44681244514293,0.0144125816698293,0,0,2,0,2,0.30545102285023,1,TRUE
221223,4.31798828924866,1.7651901647468,2.44618873109801,0.0144375402626943,0,0,2,2,0,0.305617805199614,1,TRUE
389206,6.30099360958605,2.57613232506173,2.44591224926114,0.0144486161706204,0,0,2,2,0,0.305617805199614,1,TRUE
6817,-0.425758001101952,0.17411927488081,-2.44520890288222,0.0144768261267607,0,0,3,1,2,0.305916339438132,0.666666666666667,TRUE
6786,-0.428189334402257,0.1752021978286,-2.44397239138035,0.0145265381409069,4.32788652072082e-06,1.62724971028397e-05,3,1,2,0.306668220558329,0.666666666666667,TRUE
89846,53.7111548948873,22.0073322036815,2.44060272266451,0.01466277520073,78.6394997986724,5.90114398732309,2,2,0,0.309243486303442,1,TRUE
124222,0.861804954423701,0.353502096819061,2.43790620247668,0.0147726065918538,0,0,3,2,1,0.310976344307203,0.666666666666667,TRUE
79885,-1.11765465381222,0.458453146431499,-2.43788195699344,0.0147735974094888,4.624740191927e-06,1.41481385998416e-05,3,1,2,0.310976344307203,0.666666666666667,TRUE
147040,20.6894665767529,8.4880035607338,2.43749503975989,0.0147894171233338,39.983752446138,23.3829688811089,2,2,0,0.311007684506386,1,TRUE
56890,0.575096111055098,0.236102618827902,2.43578878502103,0.0148593582176444,6.85431232053674e-07,1.51653006521446e-07,3,2,1,0.31188654730712,0.666666666666667,TRUE
83416,264.519636899279,108.606518376857,2.43557790869802,0.0148680224539883,0,0,2,2,0,0.31188654730712,1,TRUE
100528062,-66.1347957514021,27.155345116847,-2.43542460855607,0.0148743238624491,0,0,2,0,2,0.31188654730712,1,TRUE
440823,116.463948541638,47.8354988399371,2.43467615820919,0.0149051227460449,0,0,2,2,0,0.31223066972458,1,TRUE
100616234,-4.72273206500205,1.9403029891933,-2.43401782675476,0.0149322596516272,0,0,2,0,2,0.312404135666634,1,TRUE
9033,-1.11017951897088,0.456154971782375,-2.43377708815269,0.0149421939370549,0,0,3,2,1,0.312404135666634,0.666666666666667,TRUE
9130,0.238017688995568,0.0978487070746764,2.43250724625229,0.0149946914742985,1.37322896924004e-06,3.72232173346945e-07,3,2,1,0.313199994586358,0.666666666666667,TRUE
8536,-0.363754769771685,0.149564363146862,-2.43209520047569,0.0150117610642167,1.7882883809119e-06,5.97288075743017e-06,3,1,2,0.313238320618869,0.666666666666667,TRUE
51603,-0.357032840473619,0.146833372348033,-2.43155104840443,0.0150343295749486,1.57462878302691e-06,1.1530247846255e-06,3,1,2,0.313238320618869,0.666666666666667,TRUE
285513,32.0338099883988,13.1749464880773,2.43141860328525,0.0150398272087762,0,0,2,2,0,0.313238320618869,1,TRUE
55340,-1.0694313025385,0.439906341424273,-2.43104316040553,0.0150554210059403,0,0,3,2,1,0.313262460854187,0.666666666666667,TRUE
129293,13.994761562034,5.75847161216685,2.43029097034446,0.0150867056259884,20.5811313096119,30.434521876233,2,2,0,0.313366751660409,1,TRUE
5073,0.504037951135297,0.2074297439393,2.42992129076143,0.0151021020828809,0,0,3,2,1,0.313366751660409,0.666666666666667,TRUE
127943,20.2051774445822,8.31529265563547,2.42988169885863,0.0151037518310196,0,0,2,2,0,0.313366751660409,1,TRUE
7247,0.283124773121028,0.116562674946749,2.42894883160815,0.0151426692705801,0,0,3,3,0,0.313492616986011,1,TRUE
64105,31.790305672236,13.0896279816235,2.42866380288778,0.0151545777243534,0,0,2,2,0,0.313492616986011,1,TRUE
54842,0.648494751757858,0.267043049833196,2.42842774662336,0.0151644463594308,0,0,3,3,0,0.313492616986011,1,TRUE
2575,-1.00414490905691,0.413508735507177,-2.42835234865184,0.0151675996606447,0,0,3,1,2,0.313492616986011,0.666666666666667,TRUE
102724508,-23.9803537468069,9.88074094746615,-2.42697929986278,0.015225124525949,0,0,2,0,2,0.314302087260863,1,TRUE
147015,22.650266402495,9.33490036374628,2.42640687312114,0.0152491634369968,54.6015826803596,30.0291393560493,2,2,0,0.314302087260863,1,TRUE
102723448,-7.22524627740097,2.97780163623391,-2.4263692347684,0.0152507452200156,0,0,2,0,2,0.314302087260863,1,TRUE
100506581,-0.852235721895449,0.351287123653203,-2.42603746198449,0.0152646944969565,7.7316594833188e-06,2.40021425495668e-05,3,1,2,0.314302087260863,0.666666666666667,TRUE
7700,0.895998436012496,0.36948662897511,2.42498203114369,0.0153091444742495,0,0,3,2,1,0.314896313370268,0.666666666666667,TRUE
80086,-0.604539270909931,0.249365024047834,-2.42431460954992,0.0153373120330924,0,0,3,1,2,0.314896313370268,0.666666666666667,TRUE
101928806,11.6498971785064,4.80594541822407,2.42405940240815,0.0153480947317846,0,0,2,2,0,0.314896313370268,1,TRUE
5015,6.02271158382865,2.48464096745158,2.42397660777764,0.0153515943021723,0,0,2,2,0,0.314896313370268,1,TRUE
127544,0.881744024399289,0.363946361233215,2.42273070518288,0.015404341097175,5.70284385563131e-06,1.36497798411549e-05,3,2,1,0.315679896591967,0.666666666666667,TRUE
157247,-22.4456684287199,9.26877547234157,-2.4216433439022,0.0154505061506249,0,0,2,0,2,0.315780369359913,1,TRUE
54918,0.329361328294075,0.136008743101622,2.42161879290352,0.0154515498929713,1.41661813557124e-06,3.24130486093388e-08,3,3,0,0.315780369359913,1,TRUE
3082,-0.427401441812562,0.17651837946083,-2.42128577838776,0.015465713547794,0,0,3,1,2,0.315780369359913,0.666666666666667,TRUE
153364,-15.9513535124779,6.58807895653569,-2.42124504240395,0.0154674469002667,0,0,2,0,2,0.315780369359913,1,TRUE
65996,-0.497391580959323,0.205473088348612,-2.42071399693683,0.0154900590063484,6.26283161879865e-06,3.72443291733941e-06,3,1,2,0.315944793755426,0.666666666666667,TRUE
100526737,-1.56212613808388,0.645467121321702,-2.4201482716659,0.0155141797896736,5.53417329984182e-06,2.60475601241475e-07,3,1,2,0.316139652390137,0.666666666666667,TRUE
9622,-10.3295500255635,4.27068286562788,-2.4187115621953,0.015575585276382,0,0,2,0,2,0.317093200439065,1,TRUE
79142,38.0134029095571,15.7321347633896,2.41629019082766,0.0156795595943793,0,0,2,2,0,0.318800026553861,1,TRUE
101928955,-7.8737880266594,3.25929024554568,-2.4157983589894,0.0157007534347916,0,0,2,0,2,0.318800026553861,1,TRUE
7126,-0.886967576582215,0.367162643875413,-2.4157348013955,0.0157034940736373,0,0,3,1,2,0.318800026553861,0.666666666666667,TRUE
84322,-7.96575243721262,3.29996725462659,-2.4138883275416,0.01578329897811,0,0,2,0,2,0.320120705068172,1,TRUE
27039,-1.4197634339106,0.588328599833009,-2.41321505416121,0.0158124865884273,0.12267398898294,3.82235275143889,3,1,2,0.320413243643369,0.666666666666667,TRUE
255104,10.0496800031486,4.16596911757424,2.41232705272678,0.0158510556362893,0,0,2,2,0,0.320615818958796,1,TRUE
115548,238.984595514415,99.0689953192272,2.4123046241091,0.0158520308608787,0,0,2,2,0,0.320615818958796,1,TRUE
8636,0.250934857191322,0.104041650891283,2.41186923738392,0.0158709724817664,0,0,3,2,1,0.320623216133196,0.666666666666667,TRUE
81693,-0.576403309458622,0.239011107464719,-2.41161724897537,0.0158819443988197,9.51871901272978e-06,1.92801100052571e-05,3,1,2,0.320623216133196,0.666666666666667,TRUE
255130,-5.43443311020736,2.25574911301874,-2.40914784310156,0.0159898191371927,0,0,2,0,2,0.322500980404605,1,TRUE
23607,0.409368324993108,0.169983205270251,2.40828689129769,0.0160275805457729,0,0,3,3,0,0.322537127321419,1,TRUE
83857,-127.237030173804,52.8336839901437,-2.408255880804,0.0160289421298253,0,0,2,0,2,0.322537127321419,1,TRUE
7554,-0.347767829233468,0.144416417934984,-2.40809067421983,0.0160361976029772,1.06167464667318e-07,1.5578153155094e-07,3,1,2,0.322537127321419,0.666666666666667,TRUE
54805,-0.346006496302247,0.143775243584813,-2.40657909995567,0.0161027164565832,1.69570027916035e-06,6.30758377918178e-06,3,1,2,0.323575141241452,0.666666666666667,TRUE
163049,64.2157069972859,26.6883538602427,2.40613217786157,0.0161224302635214,0,0,2,2,0,0.323671583329272,1,TRUE
400258,-16.139110281955,6.70937658666446,-2.40545601718543,0.016152296148343,0,0,2,0,2,0.32397147043562,1,TRUE
2958,-0.208962472206184,0.0868863016999236,-2.40501054962462,0.0161719989243943,1.15961164593789e-06,1.32540451933707e-07,3,1,2,0.324067147421241,0.666666666666667,TRUE
5995,-0.964426479481573,0.401267536610835,-2.40345004638866,0.016241185794402,4.96888816156645e-06,1.74753983737143e-05,3,1,2,0.325153334049918,0.666666666666667,TRUE
348995,0.406773684553986,0.169448759967406,2.40057044166172,0.016369539785879,8.52347826086644e-07,3.84720200265738e-08,3,2,1,0.327420969984466,0.666666666666667,TRUE
121273,-4.62277549911868,1.92612252425822,-2.40004228230444,0.0163931781605824,0,0,2,0,2,0.327591853076391,1,TRUE
147968,15.8851151035791,6.62055350130212,2.39936360312697,0.0164235972439941,0,0,2,2,0,0.327748461678313,1,TRUE
317701,-7.02535302912248,2.92834585648047,-2.39908582299979,0.0164360619227141,0,0,2,0,2,0.327748461678313,1,TRUE
101929680,-6.46729561509596,2.69599011493455,-2.39885731749167,0.0164463217568741,0,0,2,0,2,0.327748461678313,1,TRUE
51016,0.64038635510794,0.267075219335993,2.39777526608452,0.0164949819998636,0,0,3,2,1,0.328140420587577,0.666666666666667,TRUE
55181,0.199837438884693,0.083350371690274,2.3975590610115,0.0165047199643651,0,0,3,3,0,0.328140420587577,1,TRUE
468,-0.309350140933205,0.129035040157755,-2.39741190110068,0.0165113509944537,0,0,3,1,2,0.328140420587577,0.666666666666667,TRUE
57337,0.693732339966212,0.289469762922622,2.39656236617589,0.0165496768283508,0,0,3,2,1,0.328601177062094,0.666666666666667,TRUE
153396,31.3016111113664,13.0666162262712,2.39554070995309,0.0165958711879614,0,0,2,2,0,0.32894779623701,1,TRUE
266553,-10.2539490719033,4.28101968976319,-2.39521184553826,0.0166107649201438,0,0,2,0,2,0.32894779623701,1,TRUE
26010,0.366246919706243,0.15291053910583,2.39517120172314,0.0166126064268622,0,0,3,2,1,0.32894779623701,0.666666666666667,TRUE
101927382,-30.8338404129275,12.8770950031112,-2.39447176599054,0.0166443248501328,0,0,2,0,2,0.329275421966801,1,TRUE
151525,-24.8133899133553,10.3705208945252,-2.39268501223065,0.0167255931670222,0,0,2,0,2,0.330581805929614,1,TRUE
347732,-7.97108076030458,3.335050256725,-2.39009314604216,0.0168441002268713,0,0,2,0,2,0.332621167537362,1,TRUE
100507513,-7.07501027147969,2.96112613282912,-2.38929716402188,0.0168806422860233,0,0,2,0,2,0.333039726264798,1,TRUE
92906,59.4307779563873,24.879491288241,2.38874570496048,0.0169059995339728,0,0,2,2,0,0.333057298272854,1,TRUE
100507113,0.351140333786332,0.147019735487229,2.38838910043362,0.0169224147539774,0,0,3,2,1,0.333057298272854,0.666666666666667,TRUE
5884,0.592311175488823,0.248007727764139,2.3882770945433,0.016927573495298,1.09575686811939e-06,8.74192209481064e-07,3,2,1,0.333057298272854,0.666666666666667,TRUE
100996792,-0.394887622402891,0.165470535315804,-2.38645280048946,0.0170117909309517,2.7160564762656e-06,6.93799563079008e-07,3,0,3,0.334411129332893,1,TRUE
4017,-1.50819551214095,0.632157492707286,-2.38579077135024,0.0170424439058004,0,0,3,2,1,0.334458964845173,0.666666666666667,TRUE
5425,-0.376436338895702,0.157793511951088,-2.38562621644664,0.0170500705689658,7.39924634235192e-06,4.54201765283752e-06,3,1,2,0.334458964845173,0.666666666666667,TRUE
6135,-0.215314931352578,0.090279561688634,-2.38497980412421,0.0170800589819669,0,0,3,1,2,0.334458964845173,0.666666666666667,TRUE
100130691,-8.56464724948,3.59127855080789,-2.38484626806609,0.0170862597619978,0,0,2,0,2,0.334458964845173,1,TRUE
27327,-61.5560356987344,25.8134511310276,-2.38464959165202,0.0170953960768991,0,0,2,0,2,0.334458964845173,1,TRUE
78997,-1.16039108549615,0.486658239650267,-2.38440653204609,0.0171066929765986,0,0,3,1,2,0.334458964845173,0.666666666666667,TRUE
898,0.728450966780368,0.305582948875139,2.38380763541232,0.0171345563889396,0,0,3,3,0,0.334702198697359,1,TRUE
100874021,-4.25735460216002,1.78654891416968,-2.38300477999433,0.0171719713571176,0,0,2,0,2,0.335131405028927,1,TRUE
7520,0.195484552997204,0.082048763725805,2.38254111482393,0.0171936118862664,0,0,3,2,1,0.335252259798521,0.666666666666667,TRUE
387032,0.784661567833258,0.329425030701134,2.38191240709068,0.0172229936161822,4.78774846788042e-06,9.25931926196593e-06,3,2,1,0.335408782757067,0.666666666666667,TRUE
301,-0.254119772002546,0.106696437217031,-2.38170813038153,0.0172325496624334,0,0,3,0,3,0.335408782757067,1,TRUE
441951,155.626916146031,65.3825795181982,2.38025047792303,0.0173008736116713,0,0,2,2,0,0.33643688093234,1,TRUE
140699,-9.46764768888222,3.97832296131553,-2.37980872366167,0.0173216266361205,8.47903120767977,21.5203511234784,2,0,2,0.33653889100903,1,TRUE
29902,-0.487802994803244,0.205055870759433,-2.37887846369209,0.0173654004127638,0,0,3,2,1,0.337087584756529,0.666666666666667,TRUE
105372127,-5.1006091974461,2.14610124693504,-2.37668619070537,0.0174689426231703,0,0,2,0,2,0.338794452911566,1,TRUE
1879,-530.624375019156,223.392545773617,-2.37530027325479,0.0175346791489161,0,0,2,0,2,0.339274530281966,1,TRUE
59271,-32.374650205577,13.630246204759,-2.3752065604122,0.0175391319328008,0,0,2,0,2,0.339274530281966,1,TRUE
10105,-0.648031120251397,0.272835019420845,-2.37517574403386,0.0175405963955565,0,0,3,0,3,0.339274530281966,1,TRUE
101929504,-10.0502331534264,4.23197085217668,-2.37483515470272,0.0175567890979554,0,0,2,0,2,0.339285340163693,1,TRUE
7639,0.441941956856205,0.186152808738558,2.37408159377756,0.0175926623641058,3.92795434963545e-06,1.71852251130204e-06,3,2,1,0.339676119773865,0.666666666666667,TRUE
85406,16.2568560409041,6.85570267500265,2.371289539755,0.0177261387482652,0,0,2,2,0,0.34182085835907,1,TRUE
2671,0.395188356552626,0.166668804295062,2.37109972813511,0.0177352449779888,0,0,3,3,0,0.34182085835907,1,TRUE
192668,-24.8163617678545,10.4704022322619,-2.37014407062503,0.0177811550406927,0,0,2,0,2,0.342401620845707,1,TRUE
347088,-1.28327264546976,0.541654186258428,-2.36917331763684,0.0178278968814886,1.21745725175938e-07,1.07435211697115e-06,3,1,2,0.342793943704926,0.666666666666667,TRUE
202781,-25.3935580676648,10.7188102469516,-2.36906498786903,0.017833119640718,0,0,2,0,2,0.342793943704926,1,TRUE
101928513,11.6699714296796,4.92958931795236,2.36733136920359,0.0179168828712775,0,0,2,2,0,0.344099285019881,1,TRUE
10991,-0.859008812184011,0.363053409878076,-2.36606733007271,0.0179781745189345,0,0,3,2,1,0.344885492408731,0.666666666666667,TRUE
153090,-14.2324058137659,6.01638916538091,-2.36560591785868,0.0180005935239996,0,0,2,0,2,0.344885492408731,1,TRUE
8566,0.888581831808006,0.375679035345879,2.36526861550821,0.0180169977936972,2.41086922750615e-06,1.06714472128791e-07,3,2,1,0.344885492408731,0.666666666666667,TRUE
84659,-6.47273647074007,2.73668001576694,-2.36517840355776,0.0180213873556124,0,0,2,0,2,0.344885492408731,1,TRUE
100506068,-6.0251807361905,2.54855556568251,-2.36415513843307,0.0180712433269352,0,0,2,0,2,0.344990590511252,1,TRUE
57796,-10.3556987982527,4.38042889704668,-2.36408329906567,0.0180747480497214,0,0,2,0,2,0.344990590511252,1,TRUE
100130502,-19.0784303976761,8.07141784913625,-2.36370248130789,0.0180933363954684,0,0,2,0,2,0.344990590511252,1,TRUE
221002,28.7780106580572,12.1750869920031,2.36368008515745,0.0180944301097427,153.158808233621,50.3245218375226,2,2,0,0.344990590511252,1,TRUE
8857,-1.44222031399544,0.610249166520678,-2.36333024790223,0.0181115219025568,0,0,3,0,3,0.344990590511252,1,TRUE
283229,16.1781091782282,6.8461074337117,2.36311061941035,0.0181222593854404,0,0,2,2,0,0.344990590511252,1,TRUE
387895,61.6606292378871,26.1017391984175,2.36231880064243,0.0181610171419523,0,0,2,2,0,0.345425411055782,1,TRUE
102723335,4.4409061087031,1.88049496606395,2.36156234866097,0.0181981115478582,0,0,2,2,0,0.345827860605621,1,TRUE
55652,-0.743095096150001,0.314708341145319,-2.361218305958,0.0182150044293078,1.51006034635104e-06,3.40216828076489e-06,3,1,2,0.345846042103971,0.666666666666667,TRUE
100133039,-11.466590559188,4.85808439583957,-2.36031110719441,0.0182596147560869,0,0,2,0,2,0.346389999507516,1,TRUE
4645,19.475696860487,8.25569132823252,2.35906311006138,0.0183211396929555,0,0,2,2,0,0.347156892236278,1,TRUE
150223,16.1317762775891,6.83885261608748,2.35884251104363,0.0183320338449348,0,0,2,2,0,0.347156892236278,1,TRUE
54891,-0.328708367068472,0.139371973422958,-2.35849689859042,0.0183491131133009,5.6816641902377e-07,2.64547777802186e-08,3,1,2,0.347177378190807,0.666666666666667,TRUE
121643,9.42191824350442,3.99636196540406,2.35762384014977,0.018392319439975,0,0,2,2,0,0.347233751138459,1,TRUE
64127,0.96931193752318,0.41117818634667,2.35740116988098,0.0184033532932039,1.95988521092895e-07,1.24526856525725e-07,3,2,1,0.347233751138459,0.666666666666667,TRUE
342667,-18.9105596351623,8.02232249333366,-2.3572425131097,0.0184112186564273,0,0,2,0,2,0.347233751138459,1,TRUE
6815,8.33662316256554,3.53674717226401,2.35714422222297,0.0184160928744063,0,0,2,2,0,0.347233751138459,1,TRUE
26495,-4.90729709881677,2.08223171985677,-2.35674879602465,0.0184357133642409,0,0,2,0,2,0.347301954366976,1,TRUE
4735,0.290581049484181,0.123337396397788,2.35598494836878,0.0184736662182626,0,0,3,1,2,0.347715094769067,0.666666666666667,TRUE
150378,-52.7113229302514,22.3813640811801,-2.3551434460858,0.018515556596514,0,0,2,0,2,0.347963030248999,1,TRUE
53981,-55.6306046567632,23.6215727892525,-2.35507623277627,0.0185189060887289,0,0,2,0,2,0.347963030248999,1,TRUE
399833,7.17444195651183,3.04700662845852,2.35458692130951,0.0185433063062639,0,0,2,2,0,0.348120098147526,1,TRUE
5324,1.0001604466702,0.424962153774112,2.3535282796073,0.0185961932881082,0,0,3,3,0,0.348811224493106,1,TRUE
2063,-1.02253341573886,0.434696665050885,-2.35229183462716,0.0186581299114075,0,0,3,0,3,0.349670755904462,1,TRUE
197259,95.8475542365141,40.7614596862769,2.35142595417855,0.0187016114091454,0,0,2,2,0,0.350183236239235,1,TRUE
101927533,-2.78922528590411,1.18644297374911,-2.3509139062034,0.0187273663631882,0,0,2,0,2,0.350363193805095,1,TRUE
3756,-0.73711168756186,0.313720126117038,-2.3495836772897,0.0187944191794527,0,0,3,0,3,0.350742046186973,1,TRUE
255027,-31.8260802974695,13.5456962857219,-2.34953446660519,0.018796903764087,0,0,2,0,2,0.350742046186973,1,TRUE
100288721,-4.08930370345463,1.74061473438612,-2.34934452907343,0.0188064961621374,0,0,2,0,2,0.350742046186973,1,TRUE
55735,-0.343243991971291,0.146109124080219,-2.34923037238139,0.018812263467037,4.39692997814613e-06,4.71380606488292e-06,3,1,2,0.350742046186973,0.666666666666667,TRUE
57799,-0.293059611201305,0.124791391824256,-2.34839604653197,0.01885446139269,5.84077573782289e-06,6.38601787489006e-06,3,1,2,0.351227056776102,0.666666666666667,TRUE
5641,-0.753670784652889,0.321105806249321,-2.34711042274864,0.0189196468011163,0,0,3,1,2,0.352139086516147,0.666666666666667,TRUE
5096,0.374886531880119,0.159778221105744,2.3462930635084,0.0189611920406181,0,0,3,1,2,0.35260993116152,0.666666666666667,TRUE
729085,-7.13417397230931,3.04257629802001,-2.34478063112237,0.0190382772951288,0,0,2,0,2,0.353740320084663,1,TRUE
100534012,0.273949848162866,0.116954727452006,2.34235805709764,0.0191623213781947,0,0,3,3,0,0.355263120215167,1,TRUE
4299,-0.445911430828591,0.190377201721477,-2.3422522591805,0.0191677546568466,1.38738470443003e-06,1.43443133736588e-08,3,1,2,0.355263120215167,0.666666666666667,TRUE
116028,21.6124273192359,9.2280424218014,2.34203814106621,0.019178754867087,0,0,2,2,0,0.355263120215167,1,TRUE
836,0.355572966944063,0.151830801007936,2.34190272713821,0.0191857145374701,0,0,3,3,0,0.355263120215167,1,TRUE
94101,102.170241671317,43.6351129933827,2.34146847945165,0.0192080478193739,0,0,2,2,0,0.355373447379413,1,TRUE
27166,145.146054628131,62.0177500819928,2.34039536158979,0.0192633355665515,2385.65977366962,30.4422032363014,2,2,0,0.356092767006218,1,TRUE
9529,-0.830691166565101,0.355008390108317,-2.33991981516732,0.0192878804747233,0,0,3,0,3,0.356243048563783,1,TRUE
132001,-23.6416475826107,10.1203842238834,-2.33604249202496,0.0194890270334848,0,0,2,0,2,0.359652095816911,1,TRUE
83931,-16.5546933603525,7.09248636111663,-2.33411705253476,0.0195895936230636,0,0,2,0,2,0.361200816319224,1,TRUE
5168,0.560607364812409,0.240286036173511,2.33308341067142,0.0196437679682027,0,0,3,3,0,0.361892234673968,1,TRUE
284257,-8.67077556527921,3.71698562589656,-2.33274390540258,0.0196615903499155,0,0,2,0,2,0.361913345016002,1,TRUE
402778,11.1901729382317,4.79775197728339,2.33237837037334,0.0196807949541645,0,0,2,2,0,0.36195984075871,1,TRUE
55998,-3.78381837307942,1.62268582429483,-2.33182438425736,0.0197099316939116,0,0,2,0,2,0.36218877021276,1,TRUE
150384,-5.61699582961545,2.40947455783896,-2.33121192807004,0.0197421874873749,0,0,2,0,2,0.362474579400177,1,TRUE
647024,-22.9985517443085,9.86952658289877,-2.33025885802454,0.0197924738278882,0,0,2,0,2,0.362665903980705,1,TRUE
56940,0.281489856525701,0.120800787015062,2.33019886278228,0.0197956430641772,0,0,3,2,1,0.362665903980705,0.666666666666667,TRUE
54065,-21.6766178780011,9.30406476363519,-2.32980083744944,0.0198166798935105,0,0,2,0,2,0.362665903980705,1,TRUE
728485,7.06473293297224,3.03252548843892,2.32965327411279,0.0198244840155346,0,0,2,2,0,0.362665903980705,1,TRUE
3225,-46.0905312583806,19.7861628636224,-2.32943252191256,0.0198361638570222,170.209150557677,21.608133336561,2,0,2,0.362665903980705,1,TRUE
100506476,-9.96231259312115,4.27928392611791,-2.32803262534598,0.0199103713360508,0,0,2,0,2,0.362805037548677,1,TRUE
2960,0.283602751636379,0.121832348507357,2.32781157969103,0.0199221109304167,0,0,3,1,2,0.362805037548677,0.666666666666667,TRUE
80336,29.3409021239889,12.604628333549,2.32778796387783,0.0199233655084621,0,0,2,2,0,0.362805037548677,1,TRUE
100532746,-0.879545648984433,0.377849283216697,-2.32776847291255,0.0199244010080142,0,0,3,1,2,0.362805037548677,0.666666666666667,TRUE
5459,1.07119476960071,0.460191993338912,2.3277127483872,0.0199273617527427,1.14984351878706e-06,2.66267424626904e-05,3,2,1,0.362805037548677,0.666666666666667,TRUE
84099,-0.912271403051688,0.392065434945399,-2.32683455805977,0.0199740723380342,0,0,3,1,2,0.363350643654667,0.666666666666667,TRUE
51397,0.420244186718545,0.180672433518664,2.32600058865722,0.020018519278403,0,0,3,2,1,0.363854192110471,0.666666666666667,TRUE
8233,0.271979663203061,0.116974603044025,2.3251172145521,0.0200656934001547,0,0,3,3,0,0.364271609999732,1,TRUE
80125,-0.52328094310734,0.225072674937644,-2.32494212481508,0.0200750550898387,4.89306803004863e-06,1.04754134817481e-05,3,1,2,0.364271609999732,0.666666666666667,TRUE
29126,59.7545531290295,25.7109008349602,2.32409410749929,0.0201204507994338,847.851826797152,64.0422954964068,2,2,0,0.364790328529082,1,TRUE
5992,0.813656224882352,0.350233743272934,2.32318056301125,0.0201694544914584,2.61029926965418e-06,1.89695807287955e-05,3,2,1,0.365153847068701,0.666666666666667,TRUE
441025,-6.57619884386018,2.83079438565641,-2.32309307845942,0.0201741527340969,0,0,2,0,2,0.365153847068701,1,TRUE
497258,-4.30030402921973,1.8516078803147,-2.32247014874923,0.0202076339711468,0,0,2,0,2,0.365455060368191,1,TRUE
119032,-90.8387793588124,39.1349121313095,-2.32116988161417,0.0202776770087532,0,0,2,0,2,0.366416441668578,1,TRUE
84649,-74.8492428375022,32.2705681635491,-2.31942748755343,0.0203718686602691,0,0,2,0,2,0.3676401567035,1,TRUE
25839,0.440664448680281,0.189999660986491,2.31929071026928,0.0203792787998484,0,0,3,2,1,0.3676401567035,0.666666666666667,TRUE
157313,14.6896061228925,6.33728590025922,2.31796487551423,0.0204512300703107,0,0,2,2,0,0.368631723410203,1,TRUE
4013,0.642792270755952,0.277438790988274,2.31687958438054,0.0205102921755751,3.20727120163874e-06,1.30132842904752e-07,3,2,1,0.36938951103264,0.666666666666667,TRUE
9587,0.303324285162464,0.130959491406325,2.31616877788069,0.0205490552009899,0,0,3,2,1,0.369649160331387,0.666666666666667,TRUE
101927150,-8.94697105795975,3.86322647207998,-2.31593232305189,0.0205619641497384,0,0,2,0,2,0.369649160331387,1,TRUE
122773,-34.568238244688,14.9292511635429,-2.31547033846569,0.0205872060137601,0,0,2,0,2,0.369649160331387,1,TRUE
