gene_id,meta_log2FC,meta_SE,meta_z,meta_pvalue,tau2,I2,n_datasets,n_up,n_down,meta_padj,frac_concordant,replicated
100506443,-5.36678431130873,2.57431833421095,-2.08473996396941,0.0370929109367755,0,0,2,0,2,0.48610528571854,1,TRUE
116064,-53.5787345682991,25.7244836171078,-2.08279145135754,0.0372702371433198,40.4154608192114,1.98488650013858,2,0,2,0.487933569473683,1,TRUE
100653061,-15.2528495940183,7.32354829087225,-2.08271304949662,0.0372773872540487,0,0,2,0,2,0.487933569473683,1,TRUE
2532,-0.541416494422351,0.26002000066788,-2.08221095697133,0.0373232048908957,0,0,3,2,1,0.488238814070053,0.666666666666667,TRUE
115110,-13.0085886991672,6.2502996443662,-2.08127440912255,0.0374087961430741,0,0,2,0,2,0.488769231726066,1,TRUE
100996419,-9.8314142062564,4.72319835113717,-2.08151626829082,0.0373866766118299,0,0,2,0,2,0.488769231726066,1,TRUE
388021,-2.69117759103515,1.29319862101232,-2.08102417316876,0.0374316935062312,0,0,2,0,2,0.48877413506151,1,TRUE
101926903,-9.52836642317582,4.57999415931666,-2.08043200312672,0.0374859264116038,9.08549133556892,21.4228520430227,2,0,2,0.489187958499474,1,TRUE
10661,-0.346940678851416,0.166832011083482,-2.07958099047196,0.0375639820771721,0,0,3,0,3,0.489617741164437,1,TRUE
57633,-13.6893375905287,6.5820871525978,-2.07978674137212,0.0375450977490785,0,0,2,0,2,0.489617741164437,1,TRUE
151556,81.5076146012091,39.2086412442117,2.07881762832682,0.0376341159858563,1123.42498345612,34.1802000323139,2,2,0,0.490237446053453,1,TRUE
80274,5.8369493943787,2.80836395948246,2.07841628741538,0.0376710338538089,0,0,2,2,0,0.490318656072151,1,TRUE
284865,-1.82799061314154,0.879577984958906,-2.07825871543038,0.0376855367398556,0,0,2,0,2,0.490318656072151,1,TRUE
3795,0.445552012114234,0.214502912203094,2.07713735696222,0.0377888835481987,0,0,3,2,1,0.490967961680608,0.666666666666667,TRUE
23556,0.632961102017642,0.304721428161462,2.07717949419119,0.0377849957354128,0,0,3,2,1,0.490967961680608,0.666666666666667,TRUE
54467,75.0606102452392,36.1392856585407,2.07698101601796,0.0378033113984101,0,0,2,2,0,0.490967961680608,1,TRUE
103689912,5.05431087783607,2.43405073347676,2.0765018610013,0.0378475591849492,0,0,2,2,0,0.491248642004646,1,TRUE
9827,-0.369770057133,0.17813959730129,-2.07573196939254,0.0379187474325797,0,0,3,1,2,0.491878455936548,0.666666666666667,TRUE
7066,-0.737112803812328,0.355208673403017,-2.07515429381423,0.0379722371279242,1.21830664510001e-06,1.22586080920642e-05,3,1,2,0.492278070579576,0.666666666666667,TRUE
8388,-0.47876933511634,0.230828894769923,-2.07413086474096,0.0380671587936518,0,0,3,1,2,0.492880547816924,0.666666666666667,TRUE
142686,-14.9529125280479,7.20907686319393,-2.07417854072138,0.038062732433995,73.3851584350498,70.5978333838283,2,0,2,0.492880547816924,1,TRUE
338811,-8.09417155040107,3.90283899478008,-2.07391889883922,0.038086843548474,0,0,2,0,2,0.492880547816924,1,TRUE
2913,-1.01076351856333,0.488468332778673,-2.06925086179807,0.0385225521200818,4.33642484747221e-06,7.00969383578913e-05,3,0,3,0.49363656696563,1,TRUE
3581,0.991989234035195,0.479479850460456,2.06888617547237,0.0385567691681228,5.75085263395902e-06,1.70217066288276e-05,3,2,1,0.49363656696563,0.666666666666667,TRUE
5207,-1.0351864660692,0.50041257046365,-2.06866599116417,0.038577440677067,2.76041988470924e-06,1.48618166696375e-05,3,1,2,0.49363656696563,0.666666666666667,TRUE
5321,0.436120319052462,0.210571186826643,2.07113008016385,0.0383466414967201,1.57432067328607e-06,4.33843410026496e-07,3,2,1,0.49363656696563,0.666666666666667,TRUE
5528,-0.431763332787003,0.208513730735667,-2.07067098777466,0.038389553244904,7.03632684037748e-08,6.19117205416415e-08,3,1,2,0.49363656696563,0.666666666666667,TRUE
6853,0.773733032807426,0.373576584206438,2.07114970669538,0.03834480789769,6.49986779580225e-06,1.74187294636211e-05,3,2,1,0.49363656696563,0.666666666666667,TRUE
11311,0.311187226015755,0.150352597542187,2.06971632750435,0.0384789168431999,0,0,3,1,2,0.49363656696563,0.666666666666667,TRUE
23774,-0.407740426373902,0.196756311853801,-2.07231179794055,0.0382363728737257,0,0,3,1,2,0.49363656696563,0.666666666666667,TRUE
54977,-0.37663772485865,0.18204553222919,-2.06892045218926,0.0385535520225372,0,0,3,2,1,0.49363656696563,0.666666666666667,TRUE
79047,-0.416878198022518,0.201128869478225,-2.07269199644982,0.0382009531044142,0,0,3,0,3,0.49363656696563,1,TRUE
79176,0.465177453941637,0.22465709590572,2.07061099969375,0.0383951633950121,6.86438168395496e-06,8.50589151090936e-06,3,2,1,0.49363656696563,0.666666666666667,TRUE
30832,-15.05691004032,7.26962670125105,-2.07120814576749,0.038339348697549,0,0,2,0,2,0.49363656696563,1,TRUE
93035,22.6730032574138,10.9530062298955,2.07002559676533,0.0384499475025225,100.728582323965,40.8893809749421,2,2,0,0.49363656696563,1,TRUE
138241,11.0152052275657,5.32373616441339,2.06907421543484,0.0385391229121585,0,0,2,2,0,0.49363656696563,1,TRUE
149954,7.18230282697925,3.46800266323348,2.07101998597736,0.0383569283735941,0,0,2,2,0,0.49363656696563,1,TRUE
339535,-18.6093439574413,8.99562109611632,-2.06871140509414,0.0385731763215133,0,0,2,0,2,0.49363656696563,1,TRUE
374491,7.19500166432061,3.47510720851505,2.07044020014424,0.0384111405703949,0,0,2,2,0,0.49363656696563,1,TRUE
388685,10.8439236813566,5.23932771293667,2.06971662692169,0.0384788887877219,0,0,2,2,0,0.49363656696563,1,TRUE
100506779,26.5484922583244,12.8171879494557,2.07131957204793,0.0383289414247147,129.708758425765,39.3984886554548,2,2,0,0.49363656696563,1,TRUE
28986,0.405781497172019,0.19619128792836,2.06829519015234,0.0386122737829014,1.45149676770428e-06,8.03659406906898e-08,3,2,1,0.493791140622584,0.666666666666667,TRUE
132160,26.438761883765,12.7873459884345,2.06757226305424,0.0386802625263844,0,0,2,2,0,0.494369291724143,1,TRUE
140739,43.4214588830455,21.0083772908144,2.06686400772281,0.0387469700652109,0,0,2,2,0,0.494930396913011,1,TRUE
59339,-0.71737118780358,0.347152554490151,-2.06644363846653,0.0387866090526739,9.45460148942187e-07,9.15678526601831e-08,3,1,2,0.495145288035958,0.666666666666667,TRUE
245937,-29.9396667788346,14.5038429046212,-2.06425751959125,0.0389933064423474,0,0,2,0,2,0.497491320641872,1,TRUE
6315,0.948603924913276,0.459772552552598,2.06320259799492,0.0390933834181163,3.45729874190176e-06,4.57131420460077e-05,3,2,1,0.497961553672886,0.666666666666667,TRUE
8812,-0.782573316514096,0.379249827641483,-2.06347705252984,0.0390673258393129,0,0,3,2,1,0.497961553672886,0.666666666666667,TRUE
79029,-0.753159415277166,0.365093874680413,-2.06291988858057,0.0391202401732489,0,0,3,1,2,0.497961553672886,0.666666666666667,TRUE
126133,17.8485640055474,8.65216304418869,2.06290194884106,0.039121944936516,0,0,2,2,0,0.497961553672886,1,TRUE
653390,16.1455094228442,7.8284407628947,2.06241701404586,0.0391680508423065,0,0,2,2,0,0.498256177831029,1,TRUE
101928307,-15.7910338582645,7.65838936010735,-2.06192622439912,0.0392147603812755,0,0,2,0,2,0.498558131103949,1,TRUE
2078,-0.376996723227973,0.182921696775587,-2.0609732463311,0.0393055925182455,5.88000101031839e-07,2.67787981680578e-07,3,1,2,0.49891948806923,0.666666666666667,TRUE
3838,0.339093701373151,0.164519075016533,2.06112088424442,0.0392915088775118,6.76545393297833e-06,8.74368294499655e-08,3,2,1,0.49891948806923,0.666666666666667,TRUE
131368,-7.06998972684873,3.43052758306478,-2.06090449811586,0.0393121520872907,0,0,2,0,2,0.49891948806923,1,TRUE
130367,16.7592482791139,8.13391675354182,2.06041551529481,0.0393588349067895,57.9508225090379,43.7806468016794,2,2,0,0.499220008852803,1,TRUE
9375,0.199441034926158,0.0968111511133006,2.06010395117342,0.03938860423892,6.42921229006669e-06,7.24027883416465e-08,3,2,1,0.499305776397805,0.666666666666667,TRUE
91860,0.479891818485133,0.232991844620602,2.05969363119373,0.0394278386599396,0,0,3,2,1,0.49951135703328,0.666666666666667,TRUE
338667,-10.9601990736861,5.32249299840743,-2.05922282602637,0.0394728974881975,10.3257060342987,14.5511201982233,2,0,2,0.499780203373293,1,TRUE
101927849,6.37416583361064,3.09577185663362,2.05899081999601,0.0394951179055016,4.18988467453916,21.5620994484973,2,2,0,0.499780203373293,1,TRUE
4931,1.11424830687182,0.541452959926759,2.05788570630871,0.0396011061581151,0,0,3,2,1,0.500829374034623,0.666666666666667,TRUE
25956,-1.10584132596043,0.537659660508422,-2.05676826287231,0.0397085222888426,0,0,3,1,2,0.501311431479036,0.666666666666667,TRUE
260293,-22.6132536267679,10.9921138641193,-2.05722519856553,0.03966456873129,0,0,2,0,2,0.501311431479036,1,TRUE
105369477,-7.57272955092168,3.68174605689652,-2.05683103448613,0.0397024817138043,0,0,2,0,2,0.501311431479036,1,TRUE
91875,-7.74439572177987,3.76615371359548,-2.05631429588848,0.0397522312058043,0,0,2,0,2,0.501571466063003,1,TRUE
92949,-74.9592609900863,36.4604606612084,-2.05590548310976,0.0397916275107369,1213.64984762285,42.7464441602065,2,0,2,0.501776815943064,1,TRUE
692106,45.2618307804268,22.0370256873352,2.05389926129818,0.0399854428496806,0,0,2,2,0,0.503928037586392,1,TRUE
1833,0.6898217706747,0.335951308682874,2.05333854295495,0.0400397552251076,2.97013523810053e-08,5.65436012784768e-09,3,2,1,0.504036533071187,0.666666666666667,TRUE
51289,-0.532605004550818,0.259385869929888,-2.05333083369106,0.0400405023967711,0.0318892087123625,11.4507957080193,3,0,3,0.504036533071187,1,TRUE
124,-1.06010770621561,0.516754297657571,-2.05147341980712,0.04022086553955,1.61761056105962e-06,1.53343335087854e-05,3,1,2,0.504865778507367,0.666666666666667,TRUE
3040,-1.75237639913571,0.854211634629182,-2.0514546139335,0.0402226951911915,0,0,3,2,1,0.504865778507367,0.666666666666667,TRUE
3351,-1.03571430888503,0.504792549647748,-2.0517622726559,0.0401927714800109,0,0,3,0,3,0.504865778507367,1,TRUE
9842,-0.33527323177826,0.16341520847882,-2.05166480463606,0.040202249436652,0,0,3,1,2,0.504865778507367,0.666666666666667,TRUE
105378577,-7.40841511529166,3.61039119636496,-2.05197019169298,0.0401725594111396,0,0,2,0,2,0.504865778507367,1,TRUE
125150,38.18346828826,18.6178800183649,2.05090312380332,0.0402763818888068,0,0,2,2,0,0.505247421821321,1,TRUE
5684,0.330025722482554,0.160961987082402,2.05033330207089,0.0403319169594624,0,0,3,2,1,0.505423259974761,0.666666666666667,TRUE
10687,-0.921630951652845,0.449566715717299,-2.05004267315998,0.0403602667743185,5.82987020674167e-06,1.65673309033254e-06,3,1,2,0.505423259974761,0.666666666666667,TRUE
10870,73.8186939555406,36.0081674189233,2.05005417511881,0.0403591444781577,1962.94839501282,75.5316277081569,2,2,0,0.505423259974761,1,TRUE
4131,-1.13180209501873,0.552277671256734,-2.0493352418961,0.0404293448070033,0,0,3,1,2,0.505704692219934,0.666666666666667,TRUE
389161,-8.60973697192936,4.20091345981306,-2.04949162944968,0.0404140655190963,12.0364236844247,33.7858950037569,2,0,2,0.505704692219934,1,TRUE
100289045,3.09056259699272,1.50842089503199,2.04887283593826,0.040474551185613,0,0,2,2,0,0.505978519487427,1,TRUE
10200,0.346166987234346,0.169000220259629,2.04832269864821,0.0405283902951932,0,0,3,3,0,0.506068542109484,1,TRUE
400238,-7.08018888544013,3.45642919814324,-2.04841137473423,0.0405197079199423,8.44789145708688,34.6865292198333,2,0,2,0.506068542109484,1,TRUE
9705,1.24384055910704,0.607401748643144,2.04780536421836,0.0405790745383376,0,0,3,2,1,0.506410049241519,0.666666666666667,TRUE
644242,-14.5126547391872,7.08807099251643,-2.04747592885422,0.040611377945978,0,0,2,0,2,0.506521910450353,1,TRUE
59274,71.8679465249837,35.111222580416,2.04686539639522,0.0406713024974814,852.027559096212,33.8096107540246,2,2,0,0.506603225917157,1,TRUE
122481,7.76983612435568,3.7962821983996,2.04669614066921,0.0406879284293431,0,0,2,2,0,0.506603225917157,1,TRUE
101927085,-4.81002335784933,2.34998081392811,-2.04683516109612,0.0406742720779956,0,0,2,0,2,0.506603225917157,1,TRUE
1762,-0.822118342018372,0.401908860643666,-2.04553425545715,0.0408022155943632,0,0,3,0,3,0.507734909878939,1,TRUE
6132,-0.265412207614243,0.129771377783255,-2.04522917262647,0.0408322696855402,0,0,3,1,2,0.507817717315527,0.666666666666667,TRUE
10148,1.22106836019708,0.597188892686605,2.04469368930121,0.0408850661807056,1.62583356635693e-06,9.20418507052828e-06,3,3,0,0.50797879774026,1,TRUE
107985971,49.2087341833071,24.0673870440794,2.04462304500199,0.0408920357410485,0,0,2,2,0,0.50797879774026,1,TRUE
7018,-0.888917049583858,0.434882866468317,-2.04403787346867,0.0409498057753203,0,0,3,0,3,0.508114742673528,1,TRUE
114884,-0.900197399512563,0.440392254522374,-2.04408090802793,0.0409455549092313,0,0,3,0,3,0.508114742673528,1,TRUE
60680,-5.86318769219654,2.86991824302305,-2.04298073871976,0.0410543448700147,0,0,2,0,2,0.509120795639462,1,TRUE
23349,-0.759635466957534,0.37198067268478,-2.04213692468172,0.0411379510622563,0,0,3,1,2,0.50914438912561,0.666666666666667,TRUE
60682,0.2255944682285,0.110453851322963,2.04243188921381,0.0411087092100354,0,0,3,3,0,0.50914438912561,1,TRUE
79767,0.959345783398022,0.469799816308112,2.04203098872403,0.0411484575184577,8.71883501860312e-09,5.26394347913272e-08,3,2,1,0.50914438912561,0.666666666666667,TRUE
90196,15.5194518571429,7.60006926674233,2.04201452808536,0.0411500902463515,0,0,2,2,0,0.50914438912561,1,TRUE
25819,-0.284110778488051,0.139253069532704,-2.04024786987784,0.0413256440897844,1.42487922977685e-06,9.05933182978677e-06,3,1,2,0.509863063124788,0.666666666666667,TRUE
94039,75.1749987778952,36.8449359774851,2.04030748822125,0.0413197094552627,1972.16084796915,71.5496788992315,2,2,0,0.509863063124788,1,TRUE
359948,840.072333110633,411.731383368057,2.0403407829606,0.0413163954855975,0,0,2,2,0,0.509863063124788,1,TRUE
100287902,12.0579508321724,5.90895965927451,2.04062161995752,0.0412884515190632,0,0,2,2,0,0.509863063124788,1,TRUE
105370697,3.4723597612136,1.70170513308532,2.04051788626738,0.0412987714093976,0,0,2,2,0,0.509863063124788,1,TRUE
147694,26.7301207100265,13.1040124983424,2.03984243096591,0.0413660221581198,0,0,2,1,1,0.510071257315635,0.5,FALSE
378825,-7.76706972764242,3.80868915878333,-2.03930260618159,0.0414198357068121,0,0,2,0,2,0.510186785200243,1,TRUE
101927586,-5.5583133340873,2.72562964883406,-2.03927680947592,0.0414224087882604,0,0,2,0,2,0.510186785200243,1,TRUE
64805,21.3254950155215,10.4591724231118,2.03892757025385,0.0414572568295115,51.2811469652266,13.3893108871573,2,1,1,0.510326368527544,0.5,FALSE
54606,-0.256430506786105,0.125834395755827,-2.03784112639354,0.0415658239447017,0,0,3,2,1,0.511158229533654,0.666666666666667,TRUE
64407,42.7855069132755,20.996136660599,2.03777997852176,0.0415719415319739,0,0,2,2,0,0.511158229533654,1,TRUE
83666,65.0352760765195,31.9354227877251,2.03646203492621,0.0417039816493553,0,0,2,2,0,0.51220136375456,1,TRUE
153579,-100.493101756499,49.3446060732498,-2.03655697660899,0.0416944579248423,0,0,2,0,2,0.51220136375456,1,TRUE
81890,-1.27823669564366,0.627798357357402,-2.03606250424762,0.0417440792784491,0,0,3,1,2,0.512403850962048,0.666666666666667,TRUE
100101120,4.14114767132913,2.03436279418761,2.03559939414977,0.0417905986894678,0,0,2,2,0,0.512684891327773,1,TRUE
80757,-0.624606026367783,0.306954749634356,-2.03484724413554,0.0418662456705532,0,0,3,1,2,0.513322747764036,0.666666666666667,TRUE
493856,98.5135306804256,48.4279812873094,2.03422748712099,0.0419286643787157,3232.89843056106,67.4517230842886,2,2,0,0.51379778336922,1,TRUE
6425,-0.778659762523712,0.382830918256051,-2.03395213236909,0.0419564219392127,0,0,3,0,3,0.513847781560268,1,TRUE
100270804,-10.4749986342378,5.15073537683929,-2.03368992345044,0.0419828687679603,0,0,2,0,2,0.513881679640313,1,TRUE
3710,-0.436405796955486,0.215085378159655,-2.02898867737791,0.0424594435848036,2.01269249874527e-06,4.78735980037152e-08,3,1,2,0.518098290617103,0.666666666666667,TRUE
10083,-0.757755038233559,0.373489836306251,-2.02885049223193,0.0424735206336894,9.04410680793847e-06,0.000105979037838182,3,1,2,0.518098290617103,0.666666666666667,TRUE
55148,0.233488704485733,0.115095895219267,2.02864493161045,0.0424944685880768,0,0,3,3,0,0.518098290617103,1,TRUE
55350,-1.40602033564504,0.692833906971686,-2.02937575874516,0.0424200322542689,0.109883846706784,0.959754067275653,3,0,3,0.518098290617103,1,TRUE
80212,0.449401294001454,0.22149045644017,2.02898716822522,0.0424595973022711,0,0,3,2,1,0.518098290617103,0.666666666666667,TRUE
6330,-58.1477990941096,28.6503737722833,-2.02956511340046,0.0424007640697285,1219.3320960032,73.1987630276367,2,0,2,0.518098290617103,1,TRUE
100507487,-14.0203501077732,6.90649646619498,-2.03002349692036,0.0423541509319747,0,0,2,0,2,0.518098290617103,1,TRUE
90378,11.0955988992787,5.47177590945735,2.02778751960606,0.0425819386660447,0,0,2,2,0,0.51887323578355,1,TRUE
5141,-0.883233117700298,0.435733136337034,-2.02700470550656,0.0426619314536089,0,0,3,1,2,0.519423839481256,0.666666666666667,TRUE
103752589,-0.717452848453329,0.353969603903413,-2.02687699887672,0.0426749933552244,8.7913597461384e-07,5.78595715493442e-05,3,0,3,0.519423839481256,1,TRUE
11212,0.32839620498332,0.162087529752535,2.0260423826848,0.0427604416340701,0,0,3,1,2,0.519589644088796,0.666666666666667,TRUE
83693,-18.9628125935843,9.35924863599461,-2.02610415975653,0.0427541119236639,11.6658534146612,6.44248886270155,2,0,2,0.519589644088796,1,TRUE
401398,-4.33545782763776,2.13977864063707,-2.0261244529233,0.0427520328482687,0,0,2,0,2,0.519589644088796,1,TRUE
2248,-0.524393274884864,0.258940091778575,-2.02515288877431,0.0428516675041314,0,0,3,1,2,0.520406764507364,0.666666666666667,TRUE
100506660,-1.86978587998729,0.923527657436819,-2.0246127605715,0.0429071429209378,0,0,2,0,2,0.52078904679541,1,TRUE
79570,-0.627704767976776,0.310083705186578,-2.02430749335598,0.0429385231098067,0,0,3,0,3,0.520878607338751,1,TRUE
2890,-0.789549659220152,0.3901889443934,-2.02350597208132,0.0430210084855666,7.36505858192075e-08,7.80104703221742e-07,3,1,2,0.521005539148307,0.666666666666667,TRUE
9136,-0.553789923372337,0.273631910184906,-2.02384993401579,0.0429855946198833,0,0,3,0,3,0.521005539148307,1,TRUE
90139,-15.153233775636,7.48858113278441,-2.02351199872781,0.0430203877778299,30.6832843879974,24.2187768407525,2,0,2,0.521005539148307,1,TRUE
3485,-0.745067036739068,0.368303753132511,-2.02296889565229,0.0430763544771992,2.27859344250947e-06,9.80459246241495e-06,3,1,2,0.521384854915882,0.666666666666667,TRUE
4993,-0.358298960370296,0.177147679459597,-2.02260036068954,0.0431143669913222,7.6972561336116e-08,2.99497723478039e-07,3,1,2,0.521549143832703,0.666666666666667,TRUE
6733,-0.580019311112166,0.286801572396581,-2.02237144749727,0.0431379924974519,0,0,3,1,2,0.521549143832703,0.666666666666667,TRUE
84333,42.5781926985364,21.0563138946149,2.02211046585061,0.0431649410476046,0,0,2,2,0,0.521584382302403,1,TRUE
10633,-0.531957690723524,0.263127181815154,-2.02167517264417,0.0432099203855381,3.88775501940444e-06,4.41045101196864e-06,3,1,2,0.521837335674428,0.666666666666667,TRUE
57456,-67.0596385406291,33.179914653381,-2.02109135123395,0.0432703094886733,0,0,2,0,2,0.521985690118504,1,TRUE
84897,47.5732110469056,23.5373850931312,2.02117656055127,0.0432614911966732,0,0,2,2,0,0.521985690118504,1,TRUE
10337,-2.49469808627181,1.23563506698415,-2.01896025204326,0.0434913509492204,0,0,2,0,2,0.524360721277767,1,TRUE
650,-0.885416140741545,0.439667845350553,-2.01382964459362,0.0440274221870035,0,0,3,1,2,0.5305292150485,0.666666666666667,TRUE
1182,0.28075475121456,0.139442457542637,2.0134093744634,0.0440715802075759,0,0,3,2,1,0.530766611356722,0.666666666666667,TRUE
1675,-0.854714850483697,0.424788491999003,-2.01209511694046,0.0442099113273046,0,0,3,0,3,0.532137268788222,1,TRUE
49,-0.653542949789168,0.324939388281538,-2.01127648219402,0.0442962611597071,0,0,3,1,2,0.532448602809092,0.666666666666667,TRUE
1519,0.363020050375598,0.1805729225146,2.01037921588851,0.0443910685281874,3.66529616911815e-06,1.34445224355929e-07,3,3,0,0.532448602809092,1,TRUE
3174,0.751903945957484,0.374012745321457,2.01036984798803,0.0443920592661179,5.97718112298355e-07,9.38472501548265e-06,3,2,1,0.532448602809092,0.666666666666667,TRUE
64077,0.506384740421143,0.251864301010098,2.01054591059668,0.0443734422152932,1.07486302723891e-08,2.51384820467308e-08,3,2,1,0.532448602809092,0.666666666666667,TRUE
83700,-0.311124067428992,0.154770868683373,-2.01022369439227,0.0444075187118449,1.14647109278466e-06,9.23600549860598e-08,3,1,2,0.532448602809092,0.666666666666667,TRUE
100500840,0.302406642766597,0.150405194042026,2.01061302897624,0.0443663467799691,4.22192746337482e-07,3.0762151786162e-08,3,2,1,0.532448602809092,0.666666666666667,TRUE
11164,90.5780449436679,45.0441156038642,2.01087408930941,0.0443387578289315,1911.24382743403,43.6552118449501,2,2,0,0.532448602809092,1,TRUE
1282,-0.423196674792045,0.210726787191292,-2.00827185016529,0.044614411512167,0,0,3,1,2,0.534165035109116,0.666666666666667,TRUE
57674,166.670193416454,83.0014334577824,2.00803993946959,0.0446390476891193,7854.42868393353,56.6036977739364,2,2,0,0.534165035109116,1,TRUE
100128198,-5.63948852791524,2.80876200957537,-2.00781999638617,0.0446624231332804,0,0,2,0,2,0.534165035109116,1,TRUE
100129455,-7.74398897972447,3.8553844642236,-2.00861653398916,0.044577816491994,0,0,2,0,2,0.534165035109116,1,TRUE
100505570,-6.83250733112326,3.40312859023032,-2.00771353475681,0.0446737415317964,0,0,2,0,2,0.534165035109116,1,TRUE
4790,0.309124168442701,0.153998574412274,2.00731837695547,0.0447157736351868,0,0,3,3,0,0.534373193519177,1,TRUE
90632,-6.18923047845358,3.08431881879203,-2.00667662523863,0.0447841064914963,0,0,2,0,2,0.534895255409165,1,TRUE
5154,-0.987850146142141,0.492602624345023,-2.00536923134669,0.044923588539881,0,0,3,1,2,0.536266071778052,0.666666666666667,TRUE
223082,25.6380051314411,12.787702949739,2.00489526791552,0.0449742447167699,0,0,2,2,0,0.536575623333337,1,TRUE
128387,-34.8413136013636,17.3887536332874,-2.00366940242726,0.0451054859875971,0,0,2,0,2,0.537845745551007,1,TRUE
57643,-11.2412137896884,5.61099269707749,-2.0034269150882,0.0451314849217079,0,0,2,0,2,0.53786023381159,1,TRUE
401630,-0.812002964762146,0.405453223188773,-2.00270442636015,0.0452090234142334,5.35896870538811e-07,3.24353657889268e-06,3,1,2,0.538488598318164,0.666666666666667,TRUE
10500,-0.659162875833008,0.329199736845069,-2.00231896340558,0.045250437754877,0,0,3,1,2,0.538686231572321,0.666666666666667,TRUE
11081,1.00739297332321,0.503413706645943,2.00112344980651,0.0453790878263105,6.32639824327956e-08,1.89087736505761e-07,3,1,2,0.539073499847211,0.666666666666667,TRUE
84138,11.8435241191431,5.91719358158578,2.001544136734,0.0453337822958454,0,0,2,2,0,0.539073499847211,1,TRUE
84945,-15.0079367490295,7.49768315460445,-2.00167657655857,0.0453195271917075,0,0,2,0,2,0.539073499847211,1,TRUE
100507316,-14.114255546589,7.05327183518589,-2.00109337572653,0.045382328090538,0,0,2,0,2,0.539073499847211,1,TRUE
5605,-0.481210104069807,0.240750314835165,-1.99879324934332,0.0456307285082281,0,0,3,2,1,0.539129084706358,0.666666666666667,TRUE
6234,-0.816611616309781,0.408558200753295,-1.99876447175487,0.0456338435640927,3.63438493606727e-08,8.09874388602175e-12,3,1,2,0.539129084706358,0.666666666666667,TRUE
8411,-1.31341600033182,0.657118763411571,-1.99874980515385,0.0456354312324016,8.81038850262088e-06,2.93548782007348e-07,3,0,3,0.539129084706358,1,TRUE
64410,-0.489721404276818,0.244798780328146,-2.00050589966322,0.045445663502115,4.58519664266373e-06,1.57940776898801e-05,3,1,2,0.539129084706358,0.666666666666667,TRUE
100529215,-0.568197560870944,0.284083617063101,-2.00010675288162,0.0454887377443607,0,0,3,0,3,0.539129084706358,1,TRUE
101930343,-0.829599548425954,0.415008821202578,-1.99899256604236,0.0456091582110814,0,0,3,0,3,0.539129084706358,1,TRUE
10344,-5.0625741088111,2.53262276275427,-1.99894519754907,0.0456142837089303,0,0,2,0,2,0.539129084706358,1,TRUE
91975,-17.2179959421708,8.61288335726416,-1.99909777341278,0.0455977760056096,0,0,2,0,2,0.539129084706358,1,TRUE
283485,-6.06726433620302,3.03258015032409,-2.00069381036957,0.045425396873037,0,0,2,0,2,0.539129084706358,1,TRUE
728819,-10.2317726474551,5.11715203258163,-1.9995053073092,0.0455537082013328,0,0,2,0,2,0.539129084706358,1,TRUE
8000,-0.906940100247815,0.454189287674564,-1.99683287312064,0.0458433412286304,0,0,3,1,2,0.539649667575259,0.666666666666667,TRUE
8552,-0.765567584188752,0.383437958352165,-1.9965878899387,0.0458699694616337,0,0,3,2,1,0.539649667575259,0.666666666666667,TRUE
63934,-1.23967754670735,0.62092225205285,-1.99651009866181,0.045878427641524,7.53563814479173e-07,8.19404074636235e-06,3,1,2,0.539649667575259,0.666666666666667,TRUE
133619,-0.370121319820819,0.18526074689994,-1.99783994188863,0.0457340155186331,1.88379785173221e-07,6.23064675646176e-09,3,1,2,0.539649667575259,0.666666666666667,TRUE
84190,-32.7272241215714,16.3792316989452,-1.99809275081437,0.0457066055199043,0,0,2,0,2,0.539649667575259,1,TRUE
92597,-82.6491961693046,41.3945425952291,-1.99662059265828,0.045866414114727,0,0,2,0,2,0.539649667575259,1,TRUE
146861,-6.20297690376741,3.1063967209261,-1.9968398955553,0.0458425781232544,0,0,2,0,2,0.539649667575259,1,TRUE
283663,49.2930025201282,24.6878494810909,1.99665031812039,0.045863182648207,0,0,2,2,0,0.539649667575259,1,TRUE
4685,0.599554073729797,0.300434682026303,1.99562204232235,0.0459750783999581,0,0,3,3,0,0.540200948259822,1,TRUE
6273,-0.479059339871811,0.240041129412201,-1.99573856799001,0.0459623866740124,0,0,3,1,2,0.540200948259822,0.666666666666667,TRUE
760,1.25520389794291,0.629188331508809,1.99495736822217,0.046047529731246,0,0,3,1,2,0.540534305663244,0.666666666666667,TRUE
6895,0.205011950004586,0.10277763677345,1.9947136015249,0.0460741250697986,0,0,3,2,1,0.540534305663244,0.666666666666667,TRUE
55226,-0.442079327810859,0.221654059993721,-1.99445626136233,0.0461022153307434,0,0,3,1,2,0.540534305663244,0.666666666666667,TRUE
114569,-12.5775805985188,6.30701664658264,-1.99422029515869,0.0461279851667279,21.2892122822779,18.3040806986092,2,0,2,0.540534305663244,1,TRUE
403340,-14.6271046259532,7.33398782025142,-1.99442717719864,0.0461053909529533,0,0,2,0,2,0.540534305663244,1,TRUE
9798,0.150636747208457,0.0755575716928809,1.99366845484065,0.0461882989300613,0,0,3,2,1,0.540948981856552,0.666666666666667,TRUE
132141,-4.6270373088391,2.3214680355807,-1.99315141880973,0.0462448689779982,0,0,2,0,2,0.541319388651843,1,TRUE
285352,-12.7786698489279,6.4125919390273,-1.99274645423115,0.0462892177730296,39.8012628023726,40.5064183410708,2,0,2,0.541546417310128,1,TRUE
