,meta_log2FC,meta_SE,meta_z,meta_pvalue,meta_padj,n_datasets,n_concordant,frac_concordant,replicated
23279,-0.08090607867873792,0.02123245157046903,-3.810491615168238,0.00013869071643686582,0.0004981008561590311,4,3,0.75,True
4677,-0.10249263138664812,0.0269020023278488,-3.809851405765002,0.00013905033934425768,0.0004992757980892018,3,2,0.6666666666666666,True
257000,-0.14811651139638862,0.038895619507920566,-3.808051221969268,0.0001400662642787259,0.0005028061670056995,3,2,0.6666666666666666,True
94120,0.3110286702878481,0.08168827907755385,3.80750670475701,0.0001403749344590309,0.0005037965960101773,3,3,1.0,True
7286,-0.11460477087244533,0.030102566480313214,-3.8071428543275783,0.00014058154713033691,0.0005044203703918156,4,3,0.75,True
51780,-0.0740199588261923,0.01944497184492795,-3.806637490478021,0.00014086899351121876,0.0005052461649663877,4,4,1.0,True
10570,0.1260556571924255,0.033114828381149014,3.806622693058681,0.00014087741848526204,0.0005052461649663877,4,4,1.0,True
2914,0.12229107558814964,0.03213277789085563,3.805804652294047,0.00014134391250988202,0.0005068009922666595,3,3,1.0,True
80139,0.12585865583953812,0.033076051836421344,3.8051293564895854,0.0001417301009531975,0.0005080672189683869,3,3,1.0,True
79960,-0.12816710618476948,0.03368457242504444,-3.8049200852992686,0.0001418499806076271,0.0005082634395453306,4,3,0.75,True
57232,0.12856251823180767,0.033788508758707626,3.804918386600174,0.00014185095408709032,0.0005082634395453306,3,3,1.0,True
162427,-0.09307797815100591,0.02446325088723204,-3.8048082235703817,0.00014191409903887675,0.0005083712191805055,4,3,0.75,True
5045,-0.14542577094293496,0.03822577343124581,-3.804390543058671,0.00014215375217331577,0.0005091110970567738,4,3,0.75,True
352909,0.15130825648478746,0.039773092116864625,3.804286979755079,0.00014221323277761438,0.0005092055086063859,4,4,1.0,True
6234,-0.15128696306538547,0.03977246523025882,-3.8038115613282786,0.0001424865857616022,0.0005100654845365852,3,2,0.6666666666666666,True
10018,0.13175609322664592,0.034642043651582514,3.803357981757726,0.00014274784317971356,0.0005108817711564469,4,3,0.75,True
84709,0.10836862460719332,0.028493580719928607,3.8032645202573487,0.00014280173212100614,0.0005109556973145146,3,3,1.0,True
126282,0.2805034342932964,0.07375494573610675,3.8031813527045397,0.00014284970178732344,0.0005110084143741503,3,3,1.0,True
79875,0.09153867570883514,0.024070046252440747,3.8030120403093517,0.00014294740526967528,0.00051123897558066,4,4,1.0,True
130162,0.17518348206915013,0.046067618082263825,3.802746687626038,0.00014310065641662538,0.000511668044745492,4,4,1.0,True
27443,-0.08980202339020506,0.023617073578524033,-3.8024195966373115,0.00014328977667399655,0.0005122251374942332,4,3,0.75,True
6383,0.0905172859513044,0.023805910730348587,3.8023030068708894,0.00014335724442379592,0.0005123471950292567,4,4,1.0,True
27319,0.10620105564883593,0.027934593134799676,3.8017756384121224,0.0001436627939998307,0.0005133198832785027,4,4,1.0,True
2108,-0.08899757456130858,0.023410261606242093,-3.8016480147995586,0.00014373682936853066,0.0005134650909714588,3,3,1.0,True
79090,-0.13797450194335067,0.036294260938604994,-3.801551495338256,0.000143792844857556,0.0005135458744912714,3,3,1.0,True
23244,-0.09694366268346218,0.025515136873252988,-3.7994568935699613,0.00014501353179833677,0.0005177851954016321,4,4,1.0,True
8536,-0.11816576543118146,0.031106475042374442,-3.7987513940493574,0.00014542687330707839,0.0005191405101222035,4,3,0.75,True
482,0.13655901287244893,0.03595609101206757,3.7979382360172864,0.0001459046665541348,0.0005207252201183432,4,4,1.0,True
376497,0.11487178852370737,0.030246770626400472,3.7978199372941694,0.0001459742992435836,0.0005208528314852861,4,4,1.0,True
738,-0.07959168807393342,0.020965621723141283,-3.7962951504596822,0.00014687462093017549,0.0005239436883530042,4,4,1.0,True
9235,-0.2321102390594545,0.06115041134324715,-3.79572653659813,0.00014721169965982442,0.0005250243289885874,4,3,0.75,True
56984,-0.07454524840055761,0.019640827381163573,-3.795423021336149,0.00014739192391224724,0.00052554518324462,4,4,1.0,True
649,0.0899299677137682,0.023696115251038916,3.795135479425277,0.00014756285497012254,0.0005260326675552131,4,4,1.0,True
7180,0.15010421224397869,0.039564846741419364,3.7938782683780414,0.00014831240621907736,0.0005285821153496324,4,4,1.0,True
5025,-0.12476314426946793,0.0328903208424277,-3.7933088238083275,0.00014865308824175952,0.000529673518358529,4,4,1.0,True
55179,0.14471164106985687,0.03815362682758043,3.7928672344524785,0.00014891778530852444,0.0005303476479059179,4,3,0.75,True
11258,-0.09370643074427415,0.02470626498167509,-3.7928205988957555,0.00014894576544115468,0.0005303476479059179,3,3,1.0,True
134548,0.12164833990907871,0.032076059155966674,3.79249643223239,0.00014914039391010101,0.0005309177023310495,4,4,1.0,True
2002,0.09429049865503299,0.024866483061760605,3.791871107017616,0.00014951651349248712,0.0005321334247562475,4,4,1.0,True
64208,-0.14160047742224294,0.03735525269544196,-3.7906443459696058,0.00015025697960630512,0.0005346450038062813,3,3,1.0,True
5073,-0.08885249274481725,0.02344301180650819,-3.790148359697974,0.00015055733308871796,0.0005355897723829335,4,4,1.0,True
55,-0.2240601562100083,0.059165851758936336,-3.7869843761045243,0.00015248668432363282,0.0005422023060767472,3,2,0.6666666666666666,True
254013,-0.09339090429064162,0.024663696672270512,-3.7865736645894357,0.00015273883010151346,0.0005429732977597154,4,3,0.75,True
55290,-0.08794093630215412,0.023228177534291353,-3.7859593664775657,0.00015311669525956015,0.000544190751182556,4,4,1.0,True
56888,-0.08825575017879479,0.02331401701957093,-3.7855231084676904,0.00015338557911107466,0.0005450204018564301,4,4,1.0,True
80199,0.08852030923937036,0.02338958720213665,3.7846033140458326,0.00015395394354959303,0.0005469135587049429,4,4,1.0,True
169166,0.10469822650880538,0.02766611373018178,3.784348880001422,0.0001541115145168721,0.000547346855092841,4,4,1.0,True
51018,-0.14930865410337307,0.03945605259735389,-3.7841761725902208,0.00015421855867122988,0.000547600540316434,4,3,0.75,True
7398,-0.12607520619146925,0.0333187793548593,-3.783908313348283,0.00015438471643874967,0.0005479389816475577,3,3,1.0,True
9861,-0.07885711751639989,0.02084012759211226,-3.783907616105305,0.00015438514917055088,0.0005479389816475577,4,4,1.0,True
10861,0.10055061508160737,0.0265761106194419,3.7834962580284044,0.00015464065057703855,0.0005487191328460576,3,3,1.0,True
23405,-0.11418887899535522,0.030183115660510684,-3.7832038375266657,0.00015482251982708607,0.0005492377116616171,4,4,1.0,True
2121,0.11583345180214664,0.030620885898558967,3.7828249707039934,0.00015505845327550715,0.0005499478014096708,4,3,0.75,True
152002,0.08555297879660019,0.022617528835109115,3.782596207583765,0.0001552010757803427,0.0005501998017345558,4,4,1.0,True
27335,-0.10669034881133917,0.02820516470639981,-3.782652926225632,0.00015516570300173416,0.0005501998017345558,4,4,1.0,True
51136,-0.11203822096588002,0.029625297046002624,-3.7818429564404137,0.00015567156378015024,0.0005517405009497027,4,4,1.0,True
65055,0.11414805424137905,0.030187805399381318,3.781263749756332,0.0001560342545553553,0.0005528985166601954,4,4,1.0,True
196743,0.09483759442051266,0.0250859765899231,3.7805023886775215,0.00015651221767818451,0.0005544643656226006,4,4,1.0,True
221421,0.17887679811441828,0.04732592028748585,3.779679233447844,0.000157030523692423,0.000556172380044,4,4,1.0,True
10398,0.21518830043900186,0.05693452284555335,3.7795750220432085,0.00015709625628555464,0.0005562770475334874,4,3,0.75,True
51693,-0.10002035094497184,0.026466200427934013,-3.7791730330661433,0.00015735005834348177,0.0005570474665049579,4,4,1.0,True
5048,-0.12417248078745483,0.03285767605313478,-3.779101132613674,0.00015739549448883752,0.0005570800478282406,3,3,1.0,True
6804,0.09962037156897623,0.026361683372993803,3.7789836923324938,0.00015746973523324322,0.0005572145406699918,4,4,1.0,True
113452,0.14689072944337953,0.03887471469725451,3.7785673949590053,0.00015773316625655498,0.0005580182768510199,4,3,0.75,True
55341,-0.1260920884529063,0.03337691421152817,-3.7778234277078524,0.0001582049784286761,0.000559558671115918,4,4,1.0,True
3977,-0.0705357648443897,0.018678903003114658,-3.7762263036875368,0.00015922233884175502,0.0005627686114234445,4,4,1.0,True
339145,0.14738173319162734,0.039040293736828595,3.7751184503152198,0.00015993164920462204,0.0005651457381110237,3,3,1.0,True
90231,-0.1140420719821996,0.03022714225317926,-3.772836711687648,0.00016140192664288518,0.0005700976355466406,3,3,1.0,True
287,0.08115057042427962,0.02150921187345089,3.7728286327610574,0.0001614071549615952,0.0005700976355466406,4,4,1.0,True
7077,0.2007176792801101,0.053203390044590244,3.772648305152863,0.00016152389638221946,0.0005703789404861333,3,2,0.6666666666666666,True
6628,-0.11788128029284495,0.03126290129871872,-3.7706442907036335,0.0001628266245218138,0.0005748471531625458,4,4,1.0,True
85359,-0.14788543000532822,0.039227417772627955,-3.7699506723208143,0.00016327981592974435,0.000576314777300234,3,3,1.0,True
10164,0.15221084520918782,0.040376496212880274,3.7697883542612076,0.00016338604136766232,0.0005765573527720468,4,4,1.0,True
84229,0.12409705884422938,0.03292510160533881,3.7690714012590023,0.0001638560136401132,0.0005780831137486783,4,4,1.0,True
965,-0.16807648506070574,0.04459867113912565,-3.768643342228534,0.0001641372181479724,0.0005789423558213066,4,4,1.0,True
8449,-0.07744157069609153,0.02054968998201593,-3.768503114346959,0.00016422943663988595,0.0005791347679674877,4,3,0.75,True
126626,0.1275214039015714,0.033846292470798456,3.7676624112254826,0.0001647833338080587,0.000580954771221945,4,3,0.75,True
222223,-0.25301000953096414,0.0671586546293529,-3.7673477964578157,0.0001649910692918051,0.0005815538033841136,3,2,0.6666666666666666,True
282890,-0.152285116589495,0.040424148357999186,-3.767181815207261,0.0001651007635161509,0.0005818070683155673,3,3,1.0,True
27237,0.11679995024702312,0.031008581658275823,3.766697604366261,0.0001654211625181622,0.0005828025604300512,4,4,1.0,True
11213,-0.2010179085179762,0.05337898544639129,-3.7658622927530017,0.0001659752578931579,0.0005846207537473776,4,3,0.75,True
57801,0.1371775978595928,0.03642864442258158,3.765652003634767,0.000166115025883825,0.0005849790478616146,4,4,1.0,True
50614,0.1254307790907758,0.033311478171235455,3.7653921704106663,0.00016628787614008395,0.0005854536513977079,4,3,0.75,True
83451,0.0994301097982302,0.0264183135321474,3.763681193246406,0.00016743031116015614,0.0005893408960822805,4,3,0.75,True
113828,0.16311280377489173,0.04336373169898389,3.761502928464845,0.0001688954435507525,0.0005943619694650538,3,3,1.0,True
8532,0.11180215035883835,0.029731405112294853,3.760405871722649,0.0001696378981845438,0.0005968381429261695,3,3,1.0,True
33,-0.08796829258105025,0.023394358083162543,-3.7602353639428583,0.00016975356795129016,0.0005971084665410859,4,4,1.0,True
9580,-0.11993724367547562,0.031896839673711624,-3.760160721324506,0.00016980422766053153,0.0005971500458098519,4,3,0.75,True
81030,0.15391255641769278,0.04093387505214327,3.7600289789723687,0.00016989367547997006,0.0005973279809065949,4,3,0.75,True
11269,-0.08837541722551806,0.023508709908821826,-3.7592627399921463,0.00017041480043974394,0.000599023218280993,3,3,1.0,True
9398,-0.17275625069871445,0.04596340489748957,-3.758560774250866,0.00017089353198799042,0.0006005686981292235,4,4,1.0,True
81621,0.129463310432665,0.034452974079658895,3.7576817064713266,0.00017149482882922585,0.0006025441026620995,4,3,0.75,True
647024,0.3185936296501702,0.08480994291868553,3.7565598877437387,0.0001722650616110593,0.0006051120224514592,3,2,0.6666666666666666,True
113444,-0.10850464367817322,0.028890472275034513,-3.755724124037138,0.00017284100469843277,0.0006069964475190507,4,4,1.0,True
5199,-0.19505826506095802,0.05193885049986236,-3.7555368126885083,0.00017297033324462817,0.0006073119145092847,4,3,0.75,True
2329,0.18671200482134775,0.04972499961036686,3.754892031862808,0.00017341621639748798,0.0006087384308473466,3,2,0.6666666666666666,True
10687,0.163086846724756,0.04343661481811631,3.754593846865263,0.00017362278463287572,0.0006092221236472029,4,4,1.0,True
5655,0.11885397655098016,0.0316557421964899,3.7545787368763417,0.00017363325826484833,0.0006092221236472029,4,4,1.0,True
152206,0.08265296289173031,0.022015425742222216,3.7543204414718443,0.00017381239009436536,0.0006097114984487492,4,3,0.75,True
80737,0.09342054350313485,0.024886568161769557,3.753854002523592,0.00017413631306729453,0.0006107084428397932,4,4,1.0,True
285172,-0.16667251587064624,0.04440399646186739,-3.753547634249066,0.0001743493822576673,0.0006113162490790501,3,3,1.0,True
91687,0.12302510119690929,0.03277726586826448,3.7533667906091073,0.00017447526819172656,0.0006116181597008199,3,3,1.0,True
10401,0.14088943953880761,0.03753879202712435,3.7531692398893743,0.00017461288167513957,0.0006119610339081994,3,2,0.6666666666666666,True
347744,0.2274022233571556,0.0605906727764848,3.753089591792918,0.0001746683932669829,0.0006120160771376167,3,3,1.0,True
22989,-0.18274212148231805,0.04869200072516086,-3.753021415443478,0.0001747159226849307,0.0006120431331239029,3,3,1.0,True
8666,-0.08907881387093981,0.023739379997674587,-3.7523647997405836,0.00017517430807885323,0.0006135091085905167,4,3,0.75,True
1069,0.19033719622140274,0.05072865261267675,3.7520648867744373,0.0001753840542687258,0.0006141038110639168,4,3,0.75,True
4084,-0.3080114785459672,0.08211107681849343,-3.7511562444471007,0.00017602096212697893,0.000616193600342054,4,3,0.75,True
2113,-0.15021936844043812,0.04005292865718246,-3.7505214593964564,0.00017646720106225216,0.0006176151186733728,4,3,0.75,True
9031,-0.07689266392673762,0.020503174730536568,-3.7502808680753676,0.00017663660893311396,0.0006180673332604977,4,4,1.0,True
14,-0.07665340974917736,0.02044054143823916,-3.750067481371992,0.00017678698914142947,0.0006184527777131919,4,4,1.0,True
284058,-0.08724973724415007,0.023269284803509063,-3.7495667778750383,0.00017714032318671898,0.0006195478773875806,3,2,0.6666666666666666,True
146540,0.08381168537163075,0.022353529987842766,3.749371370750514,0.00017727839721493486,0.000619775871156003,4,4,1.0,True
55109,-0.12945661734776176,0.034527653402250086,-3.7493604282799415,0.0001772861321199415,0.000619775871156003,3,3,1.0,True
6571,0.19431835973824518,0.05183578441677821,3.748729992698793,0.0001777323043870291,0.0006211944032622352,4,3,0.75,True
8309,0.0872456825076205,0.023287224344976272,3.7465041438672757,0.00017931604276466765,0.0006265873085242648,4,4,1.0,True
1378,-0.21333516653740636,0.05695759233720988,-3.7455088563853574,0.0001800284956162525,0.0006288533911397477,3,3,1.0,True
5133,0.425645379431679,0.11367756318158483,3.744321812667351,0.00018088169262804187,0.0006316275321726422,3,3,1.0,True
7326,0.09763939279939264,0.026078828216924775,3.744009968056238,0.00018110646313087493,0.0006322688171292466,3,3,1.0,True
84261,0.1273025966680367,0.03400545957735003,3.74359288920856,0.00018140749457934218,0.0006331759884579764,4,4,1.0,True
10273,-0.10228160596659781,0.027331364126138107,-3.7422795837980773,0.00018235846359228222,0.0006363507439244982,4,3,0.75,True
23002,-0.12791294931822123,0.03418165937865895,-3.742151541012742,0.00018245143014181123,0.0006365306871863735,4,3,0.75,True
3431,-0.11895492012702158,0.03179373729317832,-3.7414576031155864,0.00018295604522673473,0.0006381463691835405,4,3,0.75,True
8453,-0.08422484634916583,0.022514224605945297,-3.7409614509630815,0.0001833176393353378,0.0006392625776323017,4,3,0.75,True
27285,0.14131940307546575,0.03777851254015818,3.7407349726976316,0.00018348291921283197,0.0006396938509971182,4,4,1.0,True
54540,-0.16700637463796272,0.04464830353413723,-3.7404864556672996,0.00018366444379399775,0.000640181551424329,3,3,1.0,True
5775,-0.10618425082641292,0.028391125870453435,-3.7400507225716813,0.0001839831243979272,0.0006410378045588994,4,3,0.75,True
10654,-0.10330879052420097,0.027622821813083193,-3.739979616248695,0.0001840351784925517,0.0006410378045588994,3,3,1.0,True
133686,-0.09250029131522462,0.02473592229639976,-3.7395125278465065,0.00018437745956215778,0.0006420845845454532,4,3,0.75,True
23086,-0.1070362457994995,0.028624278276424154,-3.7393517756448684,0.0001844953966809248,0.0006423498016234645,4,4,1.0,True
84988,0.09920801350328323,0.02653426762096372,3.738863831497001,0.00018485381522461274,0.0006434519830379038,4,4,1.0,True
3108,-0.16622607766664654,0.04447120340142072,-3.737836283992624,0.00018561074016791115,0.0006459405002448243,4,3,0.75,True
84811,-0.10090860003932962,0.02700668131102782,-3.736430954888372,0.00018665066939691107,0.0006494125462723485,4,3,0.75,True
5996,0.3690684485808379,0.09879475333879256,3.7357089937277084,0.0001871870404177411,0.0006511313905933867,4,3,0.75,True
55833,-0.07812148339755928,0.020912556502055632,-3.73562569405994,0.00018724901989007012,0.0006511996563695607,4,3,0.75,True
7941,0.3546807046801745,0.09497574309786154,3.7344346367968604,0.00018813734356158332,0.0006541410351106612,4,3,0.75,True
23568,-0.10750135744922917,0.028787971271215025,-3.734245683255886,0.00018827863389846375,0.0006544842858215872,4,4,1.0,True
150248,0.15696263864430673,0.042035552001607975,3.7340449017608353,0.0001884288778990006,0.0006548584985753015,4,4,1.0,True
8667,-0.07122342812664204,0.01908656146566161,-3.731600804826957,0.00019026684407484826,0.0006610966616159982,4,4,1.0,True
1808,-0.1368432797632056,0.03668102671842117,-3.730628393083748,0.00019100277457052356,0.0006633538872875084,4,3,0.75,True
7317,-0.08265698140450464,0.022156178900782624,-3.7306514708447738,0.00019098527815201617,0.0006633538872875084,4,3,0.75,True
388753,-0.17480979570758873,0.04686005502818178,-3.7304650112437465,0.0001911266857023864,0.0006636343253555083,3,2,0.6666666666666666,True
55316,-0.08510548224645695,0.022823974162305083,-3.7287757881803443,0.00019241225286895753,0.0006679472539761169,4,3,0.75,True
57593,0.11170563201091344,0.029975355273584595,3.726582420504374,0.00019409362276103464,0.0006736319300114915,4,4,1.0,True
57693,-0.08276001580322591,0.0222120116783916,-3.725912672904675,0.0001946097765192022,0.0006752708900886333,4,4,1.0,True
11017,-0.08100393485604661,0.021750053359990803,-3.724309706984593,0.00019585037539764506,0.000679422274760558,4,4,1.0,True
148,-0.08825442594057517,0.023697424717335522,-3.7242201206789307,0.00019591992859060436,0.0006795102418408621,4,3,0.75,True
3780,0.12155657200477456,0.03265232250915621,3.722754238100161,0.00019706131559628657,0.0006833147783700736,3,3,1.0,True
283807,0.12939879805924642,0.03476656703757293,3.7219319905644563,0.00019770427825314984,0.0006853896906746739,4,4,1.0,True
57539,0.14847397469034512,0.03989596428504921,3.721528664642025,0.00019802038206348586,0.0006863307876974966,4,3,0.75,True
283349,-0.11856020597778129,0.0318609640560963,-3.7211744681999317,0.00019829837256153782,0.0006871393910600956,4,4,1.0,True
847,-0.17568314082192418,0.047219975401194485,-3.72052588611641,0.00019880836183915957,0.0006887513662183593,4,3,0.75,True
8737,-0.11096440524693191,0.02983183441751723,-3.7196641578894556,0.00019948785745138928,0.0006909497202782406,4,3,0.75,True
9215,0.11011311476360919,0.029607744173715422,3.719064651381419,0.00019996187064762804,0.0006924355318034417,4,3,0.75,True
10456,-0.0876005775219004,0.023559157592568096,-3.71832384828287,0.00020054906486170705,0.0006943125134538946,4,3,0.75,True
54467,0.12889677188625676,0.03466701598680163,3.718138646122012,0.00020069611743005623,0.000694508846609749,3,2,0.6666666666666666,True
6502,-0.11206757040062036,0.030140332838639386,-3.7181928613924153,0.00020065305942109258,0.000694508846609749,4,4,1.0,True
23550,-0.12183880904353746,0.032782976281919535,-3.7165267727913402,0.00020198024703631774,0.000698480948759196,4,3,0.75,True
54887,-0.11994538351399285,0.032272960188482136,-3.7165906942989393,0.00020192917610863242,0.000698480948759196,3,3,1.0,True
55273,-0.12258351645917315,0.03298334196274435,-3.716528076434305,0.00020197920535245444,0.000698480948759196,4,4,1.0,True
121268,0.209800578097149,0.05646209205395564,3.7157776211455618,0.00020257969674232682,0.0007003964104819598,3,3,1.0,True
5276,0.13715061495035985,0.03691428065888345,3.7153809447822588,0.00020289778218957999,0.000701338444506473,4,4,1.0,True
55885,-0.2612621876444406,0.0703330118664273,-3.7146452385775226,0.00020348897011173526,0.000703069164598917,3,3,1.0,True
10628,-0.11139162057541768,0.02998715878810617,-3.71464403688685,0.00020348993707090606,0.000703069164598917,4,3,0.75,True
3163,-0.10045372210919024,0.027047280472427056,-3.7140045266878596,0.0002040051417611732,0.0007046908682493906,4,3,0.75,True
636,0.13759488688403096,0.0370505189764627,3.7137101094708465,0.00020424274298775616,0.0007053531386875002,4,3,0.75,True
79968,-0.12499034743817347,0.03366256312894143,-3.713037149292796,0.0002047868132891802,0.0007069392001250741,4,4,1.0,True
51066,0.10547094993073837,0.028406075646008697,3.7129715221876474,0.000204839943841119,0.0007069392001250741,4,4,1.0,True
2644,-0.15663476908205637,0.042185800338134946,-3.7129737453496245,0.0002048381437963555,0.0007069392001250741,4,4,1.0,True
79064,-0.12155821121834705,0.03274073099515895,-3.712751900265167,0.0002050178400781847,0.0007073943651710254,3,3,1.0,True
1729,-0.12107788111266977,0.032613938651454115,-3.712458112055455,0.00020525603876382975,0.0007080573470930855,4,3,0.75,True
146279,0.13384223576552715,0.03606228159660348,3.71141896296803,0.00020610065141410492,0.0007108114660143255,3,3,1.0,True
1284,0.1274026954943204,0.034337751114434434,3.7102807073688817,0.00020702956299667712,0.0007138550193034113,4,3,0.75,True
25980,-0.08328652334413417,0.02244873504863885,-3.710076454806042,0.00020719666571079922,0.0007141668253913661,4,3,0.75,True
57523,0.11625799660841245,0.031335908910933304,3.7100566298828266,0.0002072128915818461,0.0007141668253913661,4,3,0.75,True
129642,-0.1714519805454152,0.04623718529180678,-3.7080972698352475,0.0002088224469477628,0.0007192840302152067,4,3,0.75,True
80273,-0.1269302181022287,0.0342307263470408,-3.708078432674031,0.000208837977943459,0.0007192840302152067,4,4,1.0,True
55556,-0.14739878950221127,0.039749920708497345,-3.7081530447103965,0.0002087764676457571,0.0007192840302152067,4,4,1.0,True
285636,-0.12286479250394408,0.03314393302688175,-3.7070070231041456,0.000209723129085106,0.0007221709092236293,3,3,1.0,True
116969,-0.1550195931180807,0.041819660978893496,-3.706859154030912,0.00020984556830201095,0.0007224307238341734,4,4,1.0,True
7066,0.13056949638780058,0.03522659391967508,3.706560352826894,0.00021009318794182745,0.0007231212815324821,4,3,0.75,True
126068,-0.14083709650649642,0.0379997446213848,-3.706264289661534,0.00021033880917660736,0.0007236426921213555,4,4,1.0,True
81858,-0.07627954921475323,0.020580944345256372,-3.706319201642204,0.00021029323249452714,0.0007236426921213555,4,3,0.75,True
6843,0.13028858497966783,0.035154553308398104,3.70616528210993,0.00021042100841510783,0.0007237635356559918,4,3,0.75,True
10964,-0.35564223649341375,0.09596481383091206,-3.7059649500289527,0.00021058742280790927,0.000724173926564886,4,3,0.75,True
10055,-0.08609802078856199,0.02323738952099224,-3.7051503014476985,0.0002112654195285765,0.0007263429841797548,3,3,1.0,True
80306,-0.10727913865170845,0.02896129814468729,-3.704224103344895,0.00021203874413647735,0.0007288387415824591,4,4,1.0,True
6285,0.33246455149103943,0.08976701570885512,3.703638233550447,0.0002125292850213816,0.0007303615907920747,4,3,0.75,True
64854,0.11736908250751647,0.03169479846103537,3.7031023450679603,0.00021297891025112155,0.0007317431832650265,4,3,0.75,True
4716,-0.10907151747182976,0.029468040044193074,-3.701349574259291,0.00021445578009795724,0.0007366527298941226,4,4,1.0,True
545,0.10979146432224464,0.0296635113255469,3.701229538112358,0.0002145572725738356,0.0007368367357209565,4,3,0.75,True
63929,-0.09248482548977058,0.024990230426743094,-3.700839244395229,0.00021488758395895262,0.0007378062982065423,4,3,0.75,True
27076,0.12946257156856433,0.03498623127612143,3.700386319029574,0.00021527150000973756,0.0007389594357333591,4,4,1.0,True
3903,-0.16302420697102696,0.04407169462075128,-3.6990682653320657,0.00021639239784570978,0.0007426413207316491,4,4,1.0,True
805,0.1151550041251782,0.03113775517621445,3.6982436104816885,0.00021709648443711245,0.0007448914189289453,3,3,1.0,True
170692,0.09107593912722875,0.024634331098063938,3.697114354949406,0.00021806412775264973,0.000748044614948012,4,4,1.0,True
1824,-0.15440863867131752,0.04176571620636578,-3.6970188158244275,0.00021814617941782625,0.0007481591587216325,4,3,0.75,True
4712,-0.11353316515356048,0.030711069876125253,-3.69681569582247,0.0002183207208761507,0.0007485907857874256,4,4,1.0,True
4015,0.15162978473082925,0.041017770301939475,3.6966852077685854,0.0002184329187076003,0.0007488085005862553,4,4,1.0,True
91419,-0.10456547658323524,0.028288151587588253,-3.696440761053986,0.00021864324757856968,0.0007493624457245896,4,4,1.0,True
25852,-0.0907108901199082,0.024544766062302253,-3.695732519497466,0.0002192537127128262,0.0007512872371205043,4,4,1.0,True
605,0.18023674045542135,0.048774270542851536,3.695324162707283,0.0002196064206822072,0.0007521605520135745,3,3,1.0,True
23291,-0.07418105219792707,0.020074166160309326,-3.6953491171452977,0.0002195848516375693,0.0007521605520135745,4,3,0.75,True
11284,0.077612543696864,0.021004901655713695,3.69497296245384,0.00021991018712474755,0.0007530332131498871,4,4,1.0,True
133584,0.08823095920396416,0.023882371036611286,3.6943969704141826,0.00022040923869678111,0.0007545740469746181,4,4,1.0,True
127294,0.09467142684175342,0.025626219943938787,3.694318828483538,0.0002204770243509261,0.0007546380786721925,4,4,1.0,True
145581,0.11189655910850309,0.0302955862838696,3.6934937670468724,0.00022119393432167478,0.0007568727788550616,4,4,1.0,True
345778,0.12406218906156924,0.0335897462248556,3.693454193761256,0.00022122837516583068,0.0007568727788550616,3,2,0.6666666666666666,True
80762,-0.11956169410115451,0.03237743685329016,-3.6927473488070373,0.0002218443948247826,0.0007588114728433888,4,3,0.75,True
8812,-0.09251822525191056,0.025055092143717282,-3.6925916983749776,0.00022198026128682192,0.0007591073214601616,4,4,1.0,True
23376,0.09419548645603522,0.02551084060900567,3.692370937505797,0.0002221730962839559,0.0007595978108440787,4,4,1.0,True
6861,0.12445743540786133,0.03371457702794468,3.691502204067502,0.00022293346451845577,0.0007620280162230452,3,3,1.0,True
54941,-0.18866629038206156,0.051112006011007384,-3.691232356277129,0.0002231701484968317,0.0007626674890284035,4,3,0.75,True
6207,-0.1220626684664246,0.03306918965382501,-3.691129711498873,0.00022326024032761678,0.0007628058211193574,3,3,1.0,True
2568,0.10658766029853835,0.02887938659794091,3.6907868502351784,0.0002235614189019166,0.0007636651445494263,4,4,1.0,True
10418,0.10392533404917366,0.02816135151669651,3.690353212897387,0.00022394288386393615,0.0007647982761901417,4,4,1.0,True
3083,0.10996850106102636,0.029809523410026736,3.6890392224129736,0.0002251025178462456,0.000768587877389746,3,2,0.6666666666666666,True
494115,-0.131139943459008,0.035560130325260765,-3.6878364128449337,0.00022616897069399158,0.0007720577096847514,3,3,1.0,True
993,0.08669042817960151,0.023510336342890903,3.6873325381333864,0.00022661713148505462,0.0007732442069646505,4,3,0.75,True
148741,0.10876542771736775,0.02949670543834954,3.6873754577336153,0.00022657892509510998,0.0007732442069646505,4,4,1.0,True
11081,0.11480980842002216,0.03113843113087473,3.6870774875419023,0.00022684429849658704,0.0007736759293223215,4,4,1.0,True
51304,-0.1351804417578613,0.036663255942274466,-3.6870822921646704,0.00022684001716790806,0.0007736759293223215,4,3,0.75,True
377007,0.11549053713305532,0.031326586533552796,3.6866620309671307,0.00022721479270088765,0.0007747676730486023,3,3,1.0,True
8436,-0.2781769174538787,0.07546362525859504,-3.686238455953258,0.00022759311139574715,0.0007758856070309561,3,3,1.0,True
124801,0.12514578753723316,0.03395405815502462,3.685738740443128,0.00022804019563923083,0.0007772374214039401,3,2,0.6666666666666666,True
84068,-0.08837907792115635,0.023979236590353798,-3.6856501910785964,0.000228119504691221,0.000777335413259646,4,3,0.75,True
163126,-0.10073411948010606,0.02733344988508352,-3.685378900344334,0.00022836264685236789,0.0007779915123765026,4,4,1.0,True
9070,-0.06854708772757148,0.018601910648553866,-3.6849487680396105,0.00022874864811003528,0.0007789613432318478,4,3,0.75,True
6659,0.11046943599649119,0.029978341367039776,3.6849749171896744,0.000228725164359308,0.0007789613432318478,4,4,1.0,True
