drug,reversal_score,best_adj_pvalue,l2s2_rank
brd-k61981833,13.726232953159998,0.20008831210254435,1077
albendazole,13.682801531723628,0.15856605991938735,1078
225910,13.67094378691507,0.23780636449333617,1079
brd-k83336168,13.661087941584416,0.024130929320881282,1080
9944,13.648598439658201,0.20581955724184475,1081
brd-k88278225,13.58871257608832,0.14230479406155291,1082
15943,13.573671759542338,0.15938329139733562,1083
brd-k68437527,13.563045810175554,0.1871325432007662,1084
gelsemine,13.546445669890621,0.2773650400673396,1085
rlm-1-127,13.52470420175253,0.18696699256095253,1086
brd-a75301702,13.47856199308419,0.07223921612491836,1087
11-7821,13.467798447547118,0.1950214452176755,1088
brd-k74029109,13.453344836349999,0.20930260961057512,1089
ncgc00165199-01,13.453344836349999,0.20930260961057512,1090
spb02137,13.450271520325293,0.2038423725991504,1091
ncgc00242279-01,13.433368165586538,0.20985869343339633,1092
brd-k03736784,13.424723027883903,0.2086990653150593,1093
s1297,13.375194975902959,0.20244576084759341,1094
tpl2,13.364100996464021,0.029288440634097673,1095
brd-k51556300,13.347907795539259,0.23007500664034206,1096
irbesartan,13.329221125477066,0.2429003754960052,1097
danazol,13.329221125477066,0.30039327583125475,1098
4-279,13.326591484348304,0.22206220720769382,1099
sericetin,13.261258796968491,0.17548771858680373,1100
ku-0063794,13.259850536627654,0.16801457586372248,1101
triamcinolone,13.227800214867877,0.23780636449333617,1102
brd-k69852452,13.21814796581377,0.1252252741072888,1103
brd-a86792397,13.160962122737597,0.12718535638534448,1104
diphosphate,13.121669993314885,0.20375962910376547,1105
brd-k28907958,13.115133007160198,0.1474790352012403,1106
digitoxin,13.110343884643191,0.11732771272984475,1107
sulpiride,13.093872739205779,0.18297276056817846,1108
ncgc00188530-01,13.09325391737322,0.1535336333975799,1109
thioguanosine,13.070873379424922,0.08566078266189399,1110
brd-k72161580,13.05762444710735,0.21323230449792643,1111
f4679,13.05762444710735,0.21323230449792643,1112
mwp00339,13.05762444710735,0.27039778388162367,1113
brd-k14681867,13.05762444710735,0.21323230449792643,1114
brd-k89784888,13.05762444710735,0.27039778388162367,1115
mls-0390818.0001,13.05762444710735,0.27039778388162367,1116
brd-a32595718,13.04535482129618,0.2144190602693049,1117
brd-u44700465,13.01567122964468,0.20008831210254435,1118
s1120,13.009861865268382,0.17548771858680373,1119
brd-k04534322,12.996727461145717,0.16572845958795768,1120
018159,12.97382487351467,0.17006046447299722,1121
brd-k12762134,12.910444559521805,0.26647880409525115,1122
t7765,12.87927089839365,0.1950214452176755,1123
brd-k53932786,12.878438586094456,0.1343349223008354,1124
003,12.875535743342455,0.17327076416089562,1125
ebpc,12.86811046858645,0.20673849976495268,1126
p0030,12.86138151981442,0.11637970309295256,1127
penfluridol,12.851408922021575,0.1871325432007662,1128
ncgc00242364-01,12.845334999760825,0.08986018410545271,1129
20-dibenzoate,12.807197988071637,0.15491678513804077,1130
api-2,12.805953433234194,0.1876512784101271,1131
10,12.790435001206431,0.3792230532808693,1132
brd-a67552655,12.790435001206431,0.32265455221812683,1133
brd-k29113274,12.790435001206431,0.3792230532808693,1134
brd-k15107389,12.790435001206431,0.3792230532808693,1135
brd-k35483542,12.790435001206431,0.32265455221812683,1136
119889,12.790435001206431,0.3792230532808693,1137
90709,12.790435001206431,0.3792230532808693,1138
brd-k27151060,12.790435001206431,0.3792230532808693,1139
brd-k57836103,12.790435001206431,0.3792230532808693,1140
ei-228,12.790435001206431,0.3792230532808693,1141
oxandrolone,12.790435001206431,0.3792230532808693,1142
brd-k80981391,12.790435001206431,0.3792230532808693,1143
brd-k90072296,12.790435001206431,0.32265455221812683,1144
ncgc00182913-03,12.790435001206431,0.32265455221812683,1145
t5323840,12.707626748300845,0.1713539371883171,1146
02859604,12.679030958461647,0.21724409138842452,1147
ncgc00183401-01,12.679030958461647,0.27434265292165255,1148
norcyclobenzaprine,12.679030958461647,0.21724409138842452,1149
brd-k66254772,12.670296552462794,0.1876512784101271,1150
37,12.669761275474592,0.21724409138842452,1151
hy-70061,12.637366742559339,0.19475592198809388,1152
663284,12.600665555197983,0.1713539371883171,1153
nonoxynol-9,12.585978417392411,0.1160703286855037,1154
floxuridine,12.569785421141733,0.29901597151493536,1155
mt-21,12.569785421141733,0.3503450194894274,1156
brd-a89352139,12.566801796110738,0.3417698130509152,1157
57380,12.53703868130631,0.1056004289862053,1158
s4002,12.509676906349863,0.2199114162231981,1159
brd-k68191783,12.490451203996424,0.15601394944620833,1160
imodium,12.488128043236998,0.2878667739381009,1161
brd-k56653679,12.470967109883185,0.11855093603684813,1162
triamterene,12.4545197694072,0.2878667739381009,1163
nelfinavir,12.440051361083198,0.30039327583125475,1164
h7270,12.399430076089335,0.08990710310270829,1165
brd-k05452595,12.397246231789289,0.19093809387278757,1166
brd-k32010074,12.390290128126273,0.1562086526749883,1167
obaa,12.386982650891385,0.14131238607548646,1168
brd-k48654774,12.35649688452225,0.21323230449792643,1169
brd-k89626439,12.335652392043261,0.19475592198809388,1170
brd-a41451487,12.321380324621042,0.2773650400673396,1171
probenecid,12.316561047467069,0.2201197469666296,1172
ei-328,12.281461391968342,0.20375962910376547,1173
(budesonide),12.272855474305466,0.16082122307471558,1174
prestw-550,12.271753039959188,0.14823463905792827,1175
brd-k06666320,12.270504047042682,0.21724409138842452,1176
431542,12.268331869752009,0.2541620744153975,1177
jmbii227b,12.260442667814097,0.0881452166847167,1178
tretinoin,12.242015693581758,0.13882182447463295,1179
pamoate,12.237999683568312,0.11466502121855775,1180
brd-k97701319,12.20934635836903,0.2773650400673396,1181
am580,12.209218840466784,0.10281622801468479,1182
21009,12.19049513645124,0.357157873414422,1183
enkephalin,12.179692856242486,0.19563852420321398,1184
clofarabine,12.163478900108219,0.3013891543693372,1185
cladribine,12.156162386536081,0.21323230449792643,1186
stk397047,12.151927283469835,0.2201197469666296,1187
nocodazole,12.150212961404339,0.17643114624585754,1188
1428,12.14650398564179,0.21724409138842452,1189
s1152,12.14650398564179,0.22708847147956993,1190
b1,12.111077696151543,0.2773650400673396,1191
digitoxigenin,12.09813424715514,0.11184286818674322,1192
brd-k16940042,12.088455188991468,0.2826362925609824,1193
brd-k95138506,12.08147265263259,0.22486877491339383,1194
(pma),12.067541539356798,0.2038423725991504,1195
brd-k06405410,12.04834303652942,0.19475592198809388,1196
brd-k96167523,12.041217911239752,0.17783915029988223,1197
hy-11066,12.023162276089877,0.24641806849179243,1198
brd-k83691318,11.969285677158242,0.2800144670052041,1199
brd-k28115298,11.969285677158242,0.2800144670052041,1200
brd-k98714523,11.969285677158242,0.22346932442205056,1201
probucol,11.969285677158242,0.22346932442205056,1202
brd-a07614565,11.969285677158242,0.2800144670052041,1203
brd-k99475920,11.938283323683521,0.18315003276039477,1204
brd-u00779237,11.930179989767831,0.16665578122135655,1205
s1005,11.926523224083077,0.1379582088684224,1206
bufalin,11.922685783912863,0.07353784030043128,1207
t542500,11.912341515701797,0.11326069145473217,1208
pivalate,11.909022526412445,0.3862984447239388,1209
paroxetine,11.909022526412445,0.3303815788151953,1210
brd-k81514393,11.909022526412445,0.3862984447239388,1211
vu0405172-2,11.909022526412445,0.3303815788151953,1212
41000,11.909022526412445,0.3303815788151953,1213
pentobarbital,11.909022526412445,0.3862984447239388,1214
salubrinal,11.909022526412445,0.3862984447239388,1215
mls-0315852.0002,11.909022526412445,0.3303815788151953,1216
busulfan,11.909022526412445,0.3862984447239388,1217
brd-k70751730,11.909022526412445,0.3862984447239388,1218
brd-k40373196,11.867766285784418,0.12286351109815678,1219
nisoldipine,11.828811543241235,0.11855093603684813,1220
zileuton,11.821655807551577,0.29090620802248474,1221
brd-k22322324,11.816194342196248,0.2914696534825626,1222
brd-k05153001,11.794920088667128,0.16082122307471558,1223
periplocymarin,11.794840160067736,0.1928323267303565,1224
8-{[2-oxo-2-(1-pyrrolidinyl)ethyl]thio}quinoline,11.790806265840796,0.2291504932841828,1225
4-fluoro-n-pyridin-3-yl-benzamide,11.768308624037862,0.13037788329958833,1226
estradiol,11.767355346848749,0.10984209103709762,1227
brd-k64606589,11.767104228047229,0.08713952874346635,1228
ncgc00165188-01,11.743428692162357,0.20673849976495268,1229
u0126,11.743297846318429,0.2256344906604869,1230
blue,11.72765699091455,0.1713539371883171,1231
brd-k32501161,11.715963414825087,0.19093809387278757,1232
camptothecin,11.707178234239072,0.06251844613193726,1233
205607,11.6793791744036,0.3061820987929496,1234
brd-k89451433,11.678111946440092,0.29090620802248474,1235
ncgc00242340-01,11.659449734278573,0.1160703286855037,1236
brd-k83509924,11.656153454079654,0.23802105620129285,1237
907,11.648359301080598,0.2773650400673396,1238
ncgc00011606-02,11.636343467932717,0.2844718533434268,1239
hydroquinidine,11.610457313446066,0.26442748523003895,1240
cdc,11.606223776192499,0.20673849976495268,1241
170523,11.603052634944358,0.26442748523003895,1242
viii,11.598383223631844,0.08141900924332637,1243
brd-a41250203,11.581789032051459,0.06858020472875002,1244
hy-11001,11.575974281920482,0.14129070430689278,1245
brd-k55722623,11.56752215909075,0.17548771858680373,1246
nitazoxanide,11.566190044632913,0.18297276056817846,1247
brd-k88551539,11.548710941221541,0.14230479406155291,1248
s1118,11.53955379864897,0.34351832717265895,1249
tartrate,11.53955379864897,0.34351832717265895,1250
brd-a63583287,11.536958903751524,0.27434265292165255,1251
98059,11.528417697674794,0.24999707797016324,1252
00535043,11.512761914961077,0.14131238607548646,1253
pyrimethamine,11.4828942915507,0.2887955181089771,1254
hy-50940,11.464607362161527,0.22137269319992242,1255
brd-a76641868,11.463808707523814,0.25851535405492027,1256
cinobufagin,11.419363729835212,0.1298560169301629,1257
darinaparsin,11.41146002926842,0.10068149012258105,1258
lawsone,11.402282089540417,0.2201197469666296,1259
brd-k64857848,11.392600357464561,0.029288440634097673,1260
idoxuridine,11.388266814101192,0.046679744161004996,1261
gallate,11.387802267569075,0.10032414793991364,1262
ncgc00238551-02,11.367460137150328,0.3510863808898206,1263
brd-k20000640,11.367460137150328,0.19882219871613702,1264
ncgc00183371-01,11.358099179075111,0.09069027883108254,1265
amperozide,11.326605815778253,0.09675153026321259,1266
iii,11.309258705201438,0.08360536049314066,1267
brd-k66792149,11.298231467426415,0.1931244533278417,1268
brd-k58547240,11.288480275313068,0.18246942409665737,1269
brd-k92158425,11.271408714096403,0.11855093603684813,1270
scriptaid,11.269759587216303,0.21724409138842452,1271
mls-0435429,11.253426851682992,0.357157873414422,1272
linezolid,11.25199366030376,0.3013891543693372,1273
ncgc00186101-01,11.229700072410706,0.2189825211225086,1274
ncgc00185090-03,11.196161744410151,0.11466502121855775,1275
16beta-bromoandrosterone,11.191215625830926,0.16801457586372248,1276
brd-k93296644,11.18768763363663,0.16801457586372248,1277
brd-k06009608,11.18296956461158,0.2826362925609824,1278
ncgc00183690-01,11.177003533978633,0.14823463905792827,1279
stk661558,11.160901493307303,0.24999707797016324,1280
brd-a94377914,11.157618494651171,0.051013601705749714,1281
benzo[a]pyrene,11.147055450196497,0.05443575761562005,1282
ncgc00182362-01,11.144043620556902,0.03552193204621196,1283
isorotenone,11.136724093872603,0.26208170251561363,1284
brd-k55844427,11.134851183200732,0.26208170251561363,1285
brd-k17773477,11.120247635233367,0.3374853958925445,1286
brd-k00816165,11.120247635233367,0.3374853958925445,1287
brd-k18364651,11.120247635233367,0.3374853958925445,1288
efavirenz,11.120247635233367,0.39265132923504426,1289
brd-k84874839,11.120247635233367,0.39265132923504426,1290
dipyridamole,11.120247635233367,0.39265132923504426,1291
brd-k35004659,11.120247635233367,0.39265132923504426,1292
brd-k50002132,11.120247635233367,0.3374853958925445,1293
brd-k98856658,11.094341385222291,0.3220792211460529,1294
vu0418934-2,11.087837446975339,0.1336050846233139,1295
azd8055,11.061912898651814,0.22346932442205056,1296
hy-10159,11.026141440632516,0.22206220720769382,1297
ginsenoside-rc,11.024062691426796,0.0675204355527449,1298
gr-105,11.010316271629028,0.23423313103686394,1299
[rockout],10.993231859380776,0.13649067120900812,1300
brd-k69569876,10.977703553028013,0.30039327583125475,1301
024,10.96159345393082,0.2189825211225086,1302
disulfiram,10.91472432931009,0.23780636449333617,1303
brd-k15592317,10.899658938495051,0.10281622801468479,1304
edisylate,10.8629848704883,0.10667145401160054,1305
vu0418946-2,10.845245075465215,0.20581955724184475,1306
843682x,10.832252054814978,0.09311558635064557,1307
amsacrine,10.829129404901435,0.1876512784101271,1308
ncs-382,10.814782763162269,0.25851535405492027,1309
px12,10.81261961951686,0.23780636449333617,1310
160170,10.786552030778964,0.19093809387278757,1311
brd-a98444709,10.77100490908272,0.24170422170444333,1312
mls-0435555.0001,10.770955964479041,0.08906783424986843,1313
pterostilbene,10.762966564649913,0.15938329139733562,1314
s1080,10.76289473969954,0.22206220720769382,1315
brd-k99633092,10.745279852605313,0.25387548397135284,1316
terfenadine,10.726928689203922,0.1863833153141718,1317
brd-k69501658,10.715796324669414,0.23802105620129285,1318
79236,10.715796324669414,0.29512965881374403,1319
kuc104495n,10.699286359801,0.1315818343143168,1320
ei-263,10.69855100685305,0.059792435976691725,1321
azd-7545-a,10.690489633807507,0.09069027883108254,1322
mirtazepine,10.6786823252242,0.17783915029988223,1323
brd-k53423944,10.647650448657496,0.10694440518725189,1324
tolazamide,10.62412809549803,0.05799527020260095,1325
hy-11006,10.623414531732045,0.20985869343339633,1326
brd-k85853281,10.6138840593485,0.24999707797016324,1327
atorvastatin,10.566321185466936,0.15220307660875484,1328
s1085,10.563620167818115,0.16111859683550053,1329
cypionate,10.525259712649598,0.3627978912425491,1330
stock1s-03920,10.51532693286945,0.23086275587178387,1331
colforsin,10.512216441312908,0.16801457586372248,1332
29951,10.507783231841877,0.2826362925609824,1333
00927,10.49581818702556,0.14995582627174014,1334
brd-k37340241,10.487838032476223,0.2800144670052041,1335
brd-k00313977,10.47822641394157,0.2044209080423227,1336
ncgc00166395-02,10.459361942563335,0.29090620802248474,1337
tacrolimus,10.450712141500665,0.36605461961310853,1338
latanoprost,10.450712141500665,0.3070217290668939,1339
bisacodyl,10.447753268894937,0.16387808719976454,1340
brd-k05593511,10.432730507178977,0.24170422170444333,1341
brd-k54285697,10.411006495037405,0.39906871968784047,1342
kuc104126n,10.411006495037405,0.39906871968784047,1343
brd-k92742972,10.411006495037405,0.39906871968784047,1344
brd-k59980915,10.411006495037405,0.34351832717265895,1345
brd-k92419424,10.411006495037405,0.39906871968784047,1346
brd-k00486725,10.411006495037405,0.3400553323519596,1347
vatalanib,10.411006495037405,0.34351832717265895,1348
ezetimibe,10.411006495037405,0.34351832717265895,1349
brd-k84085265,10.411006495037405,0.34351832717265895,1350
s1014,10.409613856983029,0.2550587693543153,1351
brd-k16533489,10.407523420124484,0.11835431387437437,1352
uzi/1930680,10.383995724286027,0.10790896690071214,1353
102807,10.371436622412368,0.20673849976495268,1354
c3393m50,10.369989593260962,0.12802449137505276,1355
dibenzyline,10.359367707699013,0.2038423725991504,1356
nobiletin,10.357860311079325,0.20581955724184475,1357
doxorubicin,10.34926909243697,0.08141900924332637,1358
s1003,10.34563408486897,0.1713539371883171,1359
azithromycin,10.33941381948998,0.35910224967868726,1360
brd-k71935468,10.326776064317317,0.23780636449333617,1361
carbazol-9-yl-p-tolyl-methanone,10.316029049024229,0.20892867534839032,1362
brd-k77987635,10.282473476142679,0.18315003276039477,1363
26-9100,10.277627540176463,0.2189825211225086,1364
hy-11009,10.268973511928198,0.1598977544143936,1365
taxol,10.261007385018507,0.23780636449333617,1366
vincristine,10.253648440731968,0.1910002705512048,1367
ncgc00182353-01,10.189515447033893,0.3220792211460529,1368
brd-a84327315,10.1805275724523,0.3070217290668939,1369
brd-k94841585,10.178244175499788,0.1379582088684224,1370
brd-k93215584,10.168725705903952,0.06402263710432805,1371
brd-k97926541,10.1605177862586,0.30244854798875503,1372
brd-k00430421,10.1605177862586,0.30244854798875503,1373
brd-k91937579,10.1605177862586,0.30244854798875503,1374
brd-k67870070,10.160377242547199,0.1931244533278417,1375
brd-k82732294,10.154525344854994,0.12147256774318957,1376
brd-k38340366,10.095477061067612,0.14419129503283878,1377
brd-k64517075,10.086907016652058,0.10984209103709762,1378
brd-k37043259,10.057707811061638,0.11855093603684813,1379
danthron,10.056450986419232,0.13037788329958833,1380
(piceatannol),10.039853423359428,0.1950214452176755,1381
pf3845,10.039804282929193,0.29090620802248474,1382
brd-k44276885,10.036573213579468,0.2773650400673396,1383
mls-0437633.0003,10.036573213579468,0.2201197469666296,1384
hemisuccinate,10.021767640578078,0.22486877491339383,1385
6,10.021436368168368,0.3110490189634096,1386
70c,9.950513711506511,0.1457105686704426,1387
vu0365121-1,9.944151813356047,0.25851535405492027,1388
11e,9.924920333222444,0.15306027771885997,1389
phosphate,9.924463874097048,0.3280856198744345,1390
504393,9.90415624858138,0.27434265292165255,1391
"l-168,049",9.898596984353858,0.3061820987929496,1392
brd-k06592610,9.876292492457894,0.18246942409665737,1393
necrostatin-1,9.841751061873891,0.17327076416089562,1394
brd-k79619196,9.826701887982752,0.16801457586372248,1395
brd-k50387473,9.821668108915288,0.20581955724184475,1396
brd-k28789065,9.81403025975984,0.3627978912425491,1397
loteprednol,9.80110911490635,0.09642124298447881,1398
3852,9.786990502718687,0.11599446894414767,1399
brd-k89156937,9.770499067592834,0.4059805830582314,1400
brd-k33116223,9.770499067592834,0.4059805830582314,1401
brd-a95696820,9.770499067592834,0.3503450194894274,1402
(+/-),9.770499067592834,0.4059805830582314,1403
brd-k65242613,9.770499067592834,0.4059805830582314,1404
brd-k56658166,9.770499067592834,0.3503450194894274,1405
202,9.770499067592834,0.3503450194894274,1406
-cyclopentyladenosine,9.770499067592834,0.4059805830582314,1407
deracoxib,9.770499067592834,0.4059805830582314,1408
brd-k74840245,9.770499067592834,0.4059805830582314,1409
brd-k28916077,9.712948579747568,0.2742297113919418,1410
brd-a27640568,9.7002549695993,0.22206220720769382,1411
r(-)-n-allylnorapomorphine,9.673971284409127,0.26647880409525115,1412
brd-k09854848,9.659638132589091,0.24170422170444333,1413
vu0365118-1,9.649575788405503,0.321362750168638,1414
colchicine,9.646443591128198,0.3110490189634096,1415
brd-k53461563,9.646443591128198,0.3110490189634096,1416
sc-68376,9.646443591128198,0.25387548397135284,1417
brd-k25690923,9.646443591128198,0.25387548397135284,1418
brd-a67605442,9.622285984748126,0.1379582088684224,1419
ncgc00167097-01,9.591706023454622,0.25851535405492027,1420
bl-076,9.574630551962738,0.26208170251561363,1421
brd-k28366633,9.552670965178445,0.07665918369799811,1422
calcium,9.493274512454919,0.2826362925609824,1423
c-1,9.487152357949222,0.07494428038716734,1424
brd-k16472144,9.475676582661436,0.3503450194894274,1425
brd-k76042595,9.459213254290274,0.17109555219288708,1426
brd-a50774520,9.450232448404313,0.27039778388162367,1427
brd-k33720394,9.433466771611622,0.0681677386037,1428
brd-k28610502,9.4326194663493,0.32265455221812683,1429
tipifarnib-p1,9.430648642508793,0.26647880409525115,1430
beta-escin,9.4049526550809,0.25387548397135284,1431
brd-k50204028,9.403566872857326,0.313161069144088,1432
fenofibrate,9.403566872857326,0.2561343594138898,1433
aloisine,9.385096307027316,0.29090620802248474,1434
s1030,9.349419401624171,0.14995582627174014,1435
brd-a12409803,9.3401086300223,0.20581955724184475,1436
furoate,9.32440989145499,0.21019242339161226,1437
brd-u73238814,9.320900168221383,0.17986520233106115,1438
23766,9.312553538413606,0.27039778388162367,1439
brd-k78930611,9.296043860373548,0.313161069144088,1440
brd-k38634661,9.279651004560208,0.3303815788151953,1441
tipifarnib-p2,9.275379364280761,0.3374853958925445,1442
mls-0315926,9.275379364280761,0.3374853958925445,1443
gitoxigenin,9.266016015966212,0.23661522346475353,1444
ncgc00188531-01,9.256235354800852,0.2773650400673396,1445
naproxol,9.249429953037907,0.1822292642832548,1446
ei-332,9.230127332929564,0.24170422170444333,1447
epigallocatechin,9.227564377530001,0.34351832717265895,1448
s1095,9.226241731839014,0.056227302341098254,1449
quercetin,9.20776737518523,0.07159868482421981,1450
brd-u86922168,9.202260634040076,0.07515035804993782,1451
356618,9.199167724341333,0.313161069144088,1452
brd-k57309821,9.199167724341333,0.3503450194894274,1453
brd-k86110682,9.189750296073623,0.4110566832307168,1454
s1475,9.189750296073623,0.32265455221812683,1455
01333,9.189750296073623,0.357157873414422,1456
brd-k48204702,9.189750296073623,0.357157873414422,1457
ix,9.189750296073623,0.357157873414422,1458
brd-k45232279,9.189750296073623,0.4110566832307168,1459
888,9.18858747489467,0.35910224967868726,1460
triciribine,9.182216418355193,0.25356108820325446,1461
anisomycin,9.174621713956142,0.11466502121855775,1462
brd-k28100108,9.16950724987013,0.3174790570951139,1463
brd-k91913968,9.16950724987013,0.3174790570951139,1464
9343b,9.16950724987013,0.2605902168323239,1465
ncgc00182388-01,9.150980998477346,0.31539767532184576,1466
brd-a51777634,9.113661912459415,0.2414006893248727,1467
su11652,9.09896237057419,0.16597284769532666,1468
a-1065,9.098247220544751,0.2144190602693049,1469
doxapram,9.088034410840901,0.19475592198809388,1470
brd-k79222491,9.041824170951038,0.1931244533278417,1471
diazoxide,9.02073566211931,0.15689068296653336,1472
ncgc00182382-01,9.011458811313151,0.2291504932841828,1473
r406,9.008170464254606,0.1761745152310069,1474
nadolol,8.99915987129078,0.23202783067936159,1475
976,8.988972289988975,0.29901597151493536,1476
brd-k70714754,8.98390508644727,0.23423313103686394,1477
828,8.979540884568417,0.2742297113919418,1478
monohydrate,8.962723844629243,0.32265455221812683,1479
brd-k19196783,8.943833906987408,0.321362750168638,1480
methylprednisolone,8.943833906987408,0.321362750168638,1481
prunetin,8.943833906987408,0.321362750168638,1482
selamectin,8.936889026882918,0.22486877491339383,1483
brd-k80346834,8.93293048075536,0.23488185929596114,1484
rifampicin,8.911753441713747,0.3174790570951139,1485
hydrate,8.876872898093426,0.31539767532184576,1486
reserpine,8.87266456095251,0.2878667739381009,1487
023,8.864123920866936,0.16801457586372248,1488
gr-237,8.864123920866936,0.22206220720769382,1489
ei-293,8.854586625098728,0.2044209080423227,1490
herniarin,8.854151846291463,0.2189825211225086,1491
brd-k54687541,8.81375365457803,0.16111859683550053,1492
dubinidine,8.795223623821434,0.30547310583274806,1493
brd-a61825514,8.795223623821434,0.3374853958925445,1494
hy-50878,8.788238012314862,0.18612001187256882,1495
azacyclonol,8.768271044058725,0.0762430301874662,1496
ncgc00182371-01,8.759050353588039,0.1322195175160962,1497
fumarate,8.755975161400405,0.3792230532808693,1498
brd-u82589721,8.751072328366432,0.3061820987929496,1499
dcb,8.726142623607597,0.3234289360763223,1500
mls-0390945.0001,8.726142623607597,0.3234289360763223,1501
diacetate,8.725504923939152,0.23423313103686394,1502
brd-k14027855,8.709748918795794,0.2201197469666296,1503
cercosporin,8.691824159268341,0.15434952517216297,1504
brd-a89907244,8.688754952351074,0.3111617665752339,1505
brd-k68174511,8.686747379523405,0.20581955724184475,1506
brd-k33045404,8.6864603708156,0.16111859683550053,1507
brd-k70831943,8.677416553838555,0.22346932442205056,1508
brd-k57732441,8.66947064761425,0.36830007818466604,1509
hy-50767,8.66124506385244,0.3627978912425491,1510
4064,8.66124506385244,0.4156027913461226,1511
17-valerate,8.66124506385244,0.3627978912425491,1512
brd-k93875449,8.66124506385244,0.4156027913461226,1513
brd-a89333723,8.66124506385244,0.3627978912425491,1514
ncgc00242344-01,8.66124506385244,0.4156027913461226,1515
mofetil,8.66124506385244,0.4156027913461226,1516
ncgc00182392-01,8.66124506385244,0.3627978912425491,1517
n-oxalylphenylalanine,8.66124506385244,0.3627978912425491,1518
brd-k08777248,8.66124506385244,0.4156027913461226,1519
brd-u31801276,8.66124506385244,0.4156027913461226,1520
brd-k41303952,8.66124506385244,0.3627978912425491,1521
brd-k41924482,8.66124506385244,0.4156027913461226,1522
metaproterenol,8.66124506385244,0.4156027913461226,1523
brd-k20514654,8.66124506385244,0.4156027913461226,1524
1541b,8.635010839498648,0.29090620802248474,1525
brd-k73155123,8.633797970521698,0.29512965881374403,1526
crystalline,8.622013185552975,0.33144306720585665,1527
s1039,8.6148186452715,0.35910224967868726,1528
brd-k53780220,8.601477752577564,0.1931244533278417,1529
hy-11067,8.58625797802294,0.19882219871613702,1530
300,8.575945451535807,0.17986520233106115,1531
brd-k32896438,8.55798829954052,0.12004314698365921,1532
brd-k64525051,8.550643103885813,0.15306027771885997,1533
hy-10181,8.52842496914126,0.22346932442205056,1534
ncgc00181061-03,8.516053792875216,0.3280856198744345,1535
kuc104131n,8.514714602784645,0.27434265292165255,1536
emetine,8.505817049521145,0.08629590365085732,1537
brd-k53610452,8.500422378006196,0.16387808719976454,1538
lansoprazole,8.482272119516159,0.3741109085727397,1539
brd-u04166717,8.481790585265543,0.2201197469666296,1540
733,8.47253486050159,0.17109555219288708,1541
brd-k22215695,8.46881332278307,0.1124592793391545,1542
homoharringtonine,8.467393321363076,0.14771504842024194,1543
securinine,8.45145005201282,0.1353955482306488,1544
brd-k22631935,8.444821398906704,0.36605461961310853,1545
brd-a83255679,8.439189922222267,0.29901597151493536,1546
nicergoline,8.431916701264868,0.357157873414422,1547
brd-k62300190,8.41663808136565,0.29512965881374403,1548
s1142,8.41663808136565,0.23802105620129285,1549
brd-u86222656,8.365026258223368,0.2291504932841828,1550
rg-14620,8.360556751123234,0.24999707797016324,1551
brd-k40300908,8.32254643216394,0.23423313103686394,1552
brd-k89329876,8.321092712876931,0.27434265292165255,1553
chloramphenicol,8.316979307835462,0.3220792211460529,1554
tianeptine,8.298058230655105,0.3061820987929496,1555
mitotane,8.298001107003754,0.3741109085727397,1556
flumethasone,8.292162164995194,0.26208170251561363,1557
ncgc00183247-01,8.256279409495312,0.16572845958795768,1558
evista,8.246173026989295,0.23488185929596114,1559
stock4s-72743,8.244190729711738,0.3503450194894274,1560
"r(-)-2,10,11-trihydroxyaporphine",8.232765204114646,0.3113404729320233,1561
20625,8.232244127873392,0.2800144670052041,1562
arvanil,8.20194212567544,0.1379582088684224,1563
daminozide,8.198572792804656,0.2605902168323239,1564
brd-k03176945,8.191290740817994,0.25851535405492027,1565
ncgc00012821-02,8.178646741028157,0.36830007818466604,1566
brd-k74777906,8.178646741028157,0.36830007818466604,1567
deguelin(-),8.178646741028157,0.4211775212806141,1568
ami-193,8.178646741028157,0.4211775212806141,1569
"(r,s)",8.178646741028157,0.4211775212806141,1570
brd-k34332553,8.178646741028157,0.36830007818466604,1571
quetiapine,8.178646741028157,0.4211775212806141,1572
brd-k13046565,8.178646741028157,0.36830007818466604,1573
wfm1.4,8.178646741028157,0.4211775212806141,1574
mls-0075347.0001,8.174164044076882,0.2742297113919418,1575
ncgc00184834-01,8.164302595252257,0.39265132923504426,1576
brd-k57353465,8.159626684435725,0.05443575761562005,1577
s1148,8.157091436889631,0.2844718533434268,1578
brd-k18861610,8.157020586983972,0.19475592198809388,1579
007,8.147810763080827,0.06445967785504314,1580
brd-a62809825,8.147473559413879,0.16826555347492844,1581
kuc103885n,8.146203867542562,0.3280856198744345,1582
brd-k08448573,8.13223031614627,0.2038423725991504,1583
645683,8.129912622051757,0.1910002705512048,1584
brd-k14788918,8.123540196098833,0.18297276056817846,1585
fluocinonide,8.123540196098833,0.18297276056817846,1586
brd-k20168484,8.120306762635156,0.20673849976495268,1587
rofecoxib,8.11727742319173,0.3349232477661111,1588
pindolol,8.10050134098126,0.3070217290668939,1589
brd-k74761218,8.088393015300863,0.14131238607548646,1590
04155,8.078933781186619,0.23007500664034206,1591
brd-k49865102,8.077419497233727,0.21323230449792643,1592
azathioprine,8.07524443821918,0.16111859683550053,1593
brd-k94325918,8.070305508889826,0.2044209080423227,1594
carbamazepine,7.971601783526021,0.2844718533434268,1595
brd-a58924247,7.9604389844657115,0.22708847147956993,1596
108,7.943007454718189,0.03086643369613322,1597
berbamine,7.9386258261347065,0.3070217290668939,1598
