entrez,log2FoldChange,pvalue,padj
551,-1.0643221318534133,0.021440579768863762,0.12184657969640174
552,-0.8858779461528403,0.06828341129990285,0.2409818267335659
553,-0.3705427727661954,0.28423559632805956,0.536069941571202
554,-0.9749820944943379,0.029929417453816894,0.14943249140116555
558,-0.737169217287418,0.0186013033994627,0.11196534212633011
563,-0.6208709851667589,0.44313366984114794,0.6764178356672351
566,0.13904484719492594,0.7749029428443702,0.890794587051233
567,-0.557695414719312,9.973203236987387e-06,0.0020020980876557654
570,-0.20012950730650925,0.20643873451153866,0.4507625625355551
571,0.483544612205014,0.0900901184218134,0.2820283940423248
572,0.20670953337173614,0.57509158065684,0.7737450604864368
573,-0.2724377787104437,0.10605141119929105,0.3110627347313153
574,1.0938816449475741,0.06804148851504219,0.24062347065238615
575,0.5895869609237376,0.16106545977042575,0.3926721200518241
576,-0.15507714959581254,0.6117348425830734,0.7957552537815893
577,-0.8859462013332591,0.1818919007476771,0.4203585588426145
578,0.02945161832143839,0.8799810149571342,0.9465431592761366
579,-0.08823604487687131,0.8182948832889214,0.9148595095242104
580,1.9958036533782302,0.002199173837581755,0.03332161870557244
581,-0.6528552482367207,0.027170539651822888,0.14095995977869177
582,-0.2364929228594832,0.11888693180230578,0.3308965152823857
585,0.24090564001541814,0.4113220334905517,0.6504419232004042
586,-0.10553962806819861,0.706657196399462,0.8545974418694106
587,-0.1863916325775099,0.6125309798214363,0.796170982687186
590,0.2324029258364586,0.526003634702914,0.7394304118643472
593,-0.13226674965108032,0.41175079046458785,0.6508089218145897
594,0.7276145454146619,0.2677907251668253,0.5187048616909221
595,-0.5311713405632439,0.05009713367904705,0.20274508350348808
596,0.9257453453813458,0.006339792122997092,0.060345829934534044
597,0.9656337145470095,0.17038609434752364,0.40511239226908546
598,-1.1803480315616044,0.0002912447463484675,0.010618508807216858
599,-0.24942071717923398,0.11196714825931779,0.31984496596005413
604,-0.6532974801174962,0.010078792430753368,0.07772401863440481
605,-0.8837750525600452,0.0010629510765747458,0.022622482176996236
607,0.2511887424762502,0.20140337652162957,0.44548785956993475
608,4.590985881138083,0.0001292140129366742,0.007270898611787654
610,-0.44786156954956624,0.3131391465968363,0.5638984648147165
611,-0.2640835050991863,0.31111831470618845,0.5618882828341437
613,-0.22304495663090051,0.231628629132883,0.4795485220633682
617,-0.15764368228989944,0.22267131117324207,0.46871196172995966
622,-0.13430513500980634,0.724160038883955,0.8643913727475449
623,-0.032631566245081345,0.9001537386218407,0.9558771329446472
624,0.03374924629219933,0.8933527524571262,0.952276773474466
627,-0.8431798558322319,0.19404241991435364,0.4367223143888769
629,1.3962271888253852,0.001499677125784166,0.027222791759254773
631,-0.07432244424608658,0.8849597868452703,0.9484188911966492
633,0.5819063820984116,0.1658861115468377,0.3993992678117973
634,0.49997510693490543,0.24531315054600275,0.49357227391571823
635,0.1269657231810406,0.7136315472984706,0.8586313049919988
636,-1.14879971867994,0.00708793003209102,0.06420339223783911
637,0.4820366779728875,0.0138398023716315,0.0940235670858779
638,1.00901300954291,0.029897504166053863,0.1494070610747204
639,0.5234325622717693,0.22790145227180916,0.47557964789206225
640,0.7556306776262947,0.04965024389900341,0.20174358404284737
641,0.34370307922413,0.029594550531368294,0.14859710048721947
642,-0.04364063206890911,0.7361697432139912,0.8708923696190526
