probe,log2FoldChange,pvalue,padj
210369_at,0.01581090520902073,0.9760651182371117,0.9904360506470079
210370_s_at,1.1607170503691355,0.05465012723272954,0.2128966407564532
210371_s_at,0.21437918144753532,0.20477339584162862,0.4492434360085666
210372_s_at,-1.060234276344218,0.004195262586372448,0.047817409827180184
210373_at,-0.45906395731578264,0.24527520539525038,0.493545703253101
210374_x_at,-0.5746022073309209,0.056131972322075924,0.2162124009080065
210375_at,-0.9169207722305792,0.06077158552544743,0.22584610411333308
210376_x_at,-0.13872699840669345,0.4984804857667806,0.7197260564987356
210377_at,0.41470925940204495,0.2632497891098472,0.5142902902625569
210378_s_at,0.25082087989216184,0.01592461999688486,0.10208524378325239
210379_s_at,0.17119892198740327,0.760900814491699,0.884785933795258
210380_s_at,-0.35654999962708267,0.3816353317420624,0.626305795935217
210381_s_at,-0.2834401967748583,0.09168691478977786,0.2852240014324473
210382_at,-0.12874790229914623,0.8120671388568954,0.9112802565920431
210383_at,0.5323598787448587,0.32838635879032596,0.5785904351170107
210384_at,-0.7835183937676504,0.10398081157321565,0.30725426658082006
210385_s_at,0.35398676093804937,0.16376925264138756,0.396444351614127
210386_s_at,0.3648393771572156,0.0015256278100260166,0.02748226717122856
210387_at,0.11822619864888129,0.8631306447409635,0.9379731849189412
210388_at,0.2951181302505663,0.19391523582598272,0.43659828229871406
210389_x_at,0.17744539487637478,0.28240013736217234,0.5345868771561952
210390_s_at,0.2990317244612051,0.4986979920425913,0.7198139238687046
210391_at,-0.1694066832986154,0.25736493852226255,0.5070753545199589
210392_x_at,-0.09701379157845835,0.8408104226951459,0.9271466077254522
210393_at,-0.5036984801354105,0.22569504160688364,0.47284341971852084
210394_x_at,-0.15248809451216871,0.7510935679594342,0.8796923126118305
210395_x_at,-0.23192656266565503,0.06818252011268736,0.24079500934455017
210396_s_at,-0.2108698698524787,0.47124776120638245,0.6993549026281598
210397_at,-0.8819028706830423,0.1179053025482562,0.32923224053998934
210398_x_at,-0.689519059876595,0.002054751383049739,0.031972567927852094
210399_x_at,-0.3773082492513362,0.2675941413086234,0.5183863796154964
210400_at,-0.24631539419618198,0.2383013442112936,0.4857197130208167
210401_at,0.15797721808241239,0.4977839852393744,0.7190396319651541
210402_at,0.017692366311728325,0.9689824217978608,0.9875605062404157
210403_s_at,-0.0826186471318402,0.7137072603370426,0.8586760370439134
210404_x_at,0.31427638710012484,0.46228050634154955,0.6919922425640701
210405_x_at,-1.3192062636339887,0.007489672780743151,0.06561638450905842
210406_s_at,0.06282217761007303,0.5848090931525078,0.7793203295433339
210407_at,-0.46405533012947586,0.08183534092072756,0.26699854820349755
210408_s_at,-0.12047458518739163,0.6216562917008451,0.8026170199878284
210409_at,0.33061496411708546,0.553933206333342,0.7582341444023503
210410_s_at,0.5165826190146134,0.3520652658382459,0.6000971711675692
210411_s_at,-0.2627389943783549,0.30424925091026234,0.5552486534015868
210412_at,-0.498650719025866,0.04332444611528526,0.18611962288634554
210413_x_at,0.14437013573826096,0.7221725430485374,0.8636308368576787
210414_at,-0.24711822233747593,0.5920326412125327,0.7836049156785785
210415_s_at,0.9572698791985026,0.0433081989718582,0.18611962288634554
210416_s_at,-0.10812399837759123,0.5157969380673872,0.7329249857921991
210417_s_at,-0.16992620940433767,0.17764572647483604,0.41476107743490903
210418_s_at,-0.621145136128181,6.802564790957469e-05,0.005073917922471751
210419_at,0.33368426640178495,0.4886910625177714,0.7127653122315418
210420_at,-1.0421496595405664,0.016665322860519974,0.10484285412223789
210421_s_at,0.10548641665545588,0.8259699706621167,0.9191514610599254
210422_x_at,-0.4765326580851612,0.08870936926362434,0.279412990244244
210423_s_at,-1.028477543982535,0.009469682619628798,0.07496019105264246
210424_s_at,-0.8263577535062758,0.16645824313821517,0.40023297286403353
210425_x_at,0.011527131530939982,0.9787456152034515,0.9912907842179224
210426_x_at,-0.14233283004258102,0.4557450271732873,0.6867272457295583
210427_x_at,-0.3313231046608678,0.002674320671167059,0.03724492969725973
210428_s_at,-0.18469097189681705,0.14341878383318232,0.3669033154619744
210429_at,-0.7419637588963863,0.21810849024207327,0.4634965317036326
210430_x_at,0.3658675530867308,0.17373792364581167,0.40984566510688347
210431_at,-1.206765225022166,0.0018131246712511384,0.029883030362048164
210432_s_at,0.46254207524664004,0.5165485503435465,0.7333705860022458
210433_at,-0.45513257235351423,0.2675905576432742,0.5183863796154964
210434_x_at,0.1668981777118912,0.08681575714779234,0.2758887149712292
210435_at,-0.8582356577044266,0.18137811626726277,0.4197371029996278
210436_at,-0.1775725158452568,0.5502097651072481,0.7562499504000005
210437_at,-1.026239708856247,0.014784239825828426,0.09766161312810026
210438_x_at,0.028479121636470595,0.7687028651091811,0.8885260889733313
210439_at,0.8697722725825954,0.20684207143732877,0.45117965117037223
210440_s_at,-1.0965579430763919,0.012904341150077134,0.0897183880958405
210441_at,0.04046355634377008,0.9149770958991426,0.9628966350386406
210442_at,-0.4088964259462555,0.28971463166781936,0.5409511594984094
210443_x_at,0.015608048462764756,0.9230308275145352,0.9670524217673944
210444_at,-0.03439900951750818,0.91985720920781,0.9650900094859882
210445_at,-0.42660154623936775,0.012863004682742988,0.08954274706203125
210446_at,-0.630919112132748,0.04496202154226424,0.19009767806056876
210447_at,0.10332932632649161,0.7290087431310466,0.8671986563878906
210448_s_at,2.0115971433811772,0.021002011330713083,0.1203672372639608
210449_x_at,-0.7605358991821571,0.0005399002760290592,0.01501947297222912
210450_at,0.35065647656382426,0.5831938133639252,0.7786376143732519
210451_at,-0.3133215073284834,0.3061934442119297,0.5569279057790519
210452_x_at,-0.03165693330014019,0.8687268196442788,0.9406575739078754
210453_x_at,-0.04856679996314206,0.6525812815345357,0.8238626477170884
210454_s_at,0.2535191142170614,0.6577226387215188,0.8266127785606333
210455_at,-1.374532021123854,0.010072527509946723,0.0777240186344048
210456_at,-0.9339176624107779,0.021823304976059426,0.12323586030956214
210457_x_at,-1.0046565795155225,0.005984353391987866,0.05843529650905593
210458_s_at,0.26873455807198265,0.26103632878648336,0.5119992519693222
210459_at,0.46908023675867927,0.29146294521777394,0.5425788478101634
210460_s_at,0.485643294307053,0.006095782991298821,0.05903186979361652
210461_s_at,-1.0939235807468526,0.02057647786506982,0.11892521985269543
210462_at,0.6768932292026757,0.09713797181608942,0.29495293843022097
210463_x_at,-0.46297349138131594,0.007463304262000192,0.06558720052681812
210464_at,-0.7656961310041819,0.22885124914617827,0.4765880733387188
210465_s_at,0.23983013979233103,0.19223588581986828,0.43444140402881587
210466_s_at,-0.1321813509647214,0.6573906006970742,0.8265529185108514
210467_x_at,0.35449467573224425,0.45334521373587294,0.6850658407393881
210469_at,-1.1973136929055777,0.0063098130013489505,0.06023863660132138
210470_x_at,-0.15886641983973782,0.1435810153984819,0.36707386027126804
210471_s_at,-0.024177178222060114,0.9527132731049602,0.9805232952102826
210472_at,-0.5215600729285041,0.28926018934147657,0.540419619275268
210473_s_at,-0.5013703364342419,0.06729036067583336,0.23922160667934003
210474_s_at,-0.3964540291277663,0.1240921397051087,0.33826536377937044
210475_at,0.08519901563933541,0.8118266698804728,0.9111939598522427
210476_s_at,-1.1147525118473025,0.00014539552831830055,0.007659216448030003
210477_x_at,-1.3109563746974002,0.0008469809655411438,0.019762593565605557
210479_s_at,-0.3919186407778801,0.026497749255703536,0.13876600391653157
210480_s_at,0.44191434656328976,0.525799290259203,0.7393071405336872
210481_s_at,0.003999044161388632,0.9878846132742499,0.9944449239966621
210482_x_at,0.32272298863471516,0.42931838868612937,0.6652643710078595
210483_at,-1.399069195734019,0.006490548288915715,0.06115386364562743
210484_s_at,-1.2978639713277254,0.006075152737901148,0.05885766454723968
210486_at,0.183452505969103,0.6003957488319114,0.788877751988061
210487_at,-0.28862363001870106,0.20337133314731717,0.4477545120562858
210491_at,-0.040270591971391045,0.9484237578399333,0.9790478363729841
210492_at,1.1168418717012405,0.045590014107299244,0.19145915649320563
210493_s_at,0.8199751348381401,0.1068443340478282,0.3121353291289276
210495_x_at,-0.6918314232352909,7.093183622523731e-07,0.000464874737237342
210496_at,0.019035624444243116,0.9738804214267688,0.98954900553755
210497_x_at,-0.18565308195207297,0.31282908990650193,0.563557706851802
210498_at,-0.1674821700848037,0.7755071653949843,0.891029502242778
210499_s_at,-0.2500095217353948,0.40561001848077305,0.6464173967820817
210500_at,0.12906797872049003,0.8377029518682219,0.9255980005196404
210501_x_at,0.04241918089646468,0.6522894715047315,0.8236975118179719
210502_s_at,0.21946598305985887,0.06394377074606916,0.23236448850858762
210503_at,0.3400655237813619,0.5715596508701782,0.7712577175643611
210504_at,-0.33974851330959943,0.04201146743406251,0.18294780389699447
210505_at,-0.22189134478192685,0.28472388945696997,0.5363176042858904
210506_at,0.5572455943597845,0.20274280108988418,0.44705436679142285
210507_s_at,-0.6067753910881595,0.03803701033710596,0.17322270618061147
210508_s_at,2.0525823349720618,8.561367850349864e-06,0.0018924185954010753
210510_s_at,0.23041705374780186,0.5375951039321412,0.748074121123163
210511_s_at,-1.0260729967809619,0.25457254669560964,0.5044272440596463
210512_s_at,-0.9087153397287384,0.1438021006820328,0.36722109893732674
210513_s_at,-0.8414065491563854,0.015111254368196181,0.09889106639838928
210514_x_at,0.022162416409805985,0.9274490258369315,0.9691776970242979
210515_at,-0.5570701213003133,0.18831509693275006,0.4293692115985337
210516_at,-0.19956063152545944,0.5024195581140327,0.7221715786047479
210517_s_at,-0.47368710178845497,0.14682576908636807,0.3720821804334743
210518_at,-0.22769309044363517,0.4018671300748824,0.6434436487359779
210519_s_at,-0.4316233323706484,0.027830994485415015,0.1428935599351389
210520_at,0.49279782049328613,0.23284264179158282,0.48010182556647324
210521_s_at,-0.5922803581603255,0.0547663225086514,0.21305132061108223
210523_at,0.07919782631173611,0.8446543873271645,0.9294200792209842
210524_x_at,0.6213937010247363,0.0594352730862372,0.22311256573123714
210525_x_at,0.5183721580718976,0.35223533036960974,0.6001358159321643
210527_x_at,-0.3456077320479505,0.040418473770202835,0.1794124862599382
210528_at,-0.01385345527896309,0.9832400678999922,0.9929364969286704
210529_s_at,-0.6392838221498662,0.004323337586954545,0.04844321382114639
210530_s_at,-0.25123722420490413,0.6235743866492264,0.8037894404873437
210531_at,0.1382754791074614,0.6802561074414952,0.8398795900996696
210532_s_at,0.26900216078488626,0.004563200510643285,0.049991050628645194
210533_at,0.12738747625195845,0.7171499395763877,0.8609121917670859
210534_s_at,-0.03246772511670226,0.8177849104945276,0.9144269952102347
210535_at,0.34268748112757974,0.3413008009727998,0.5899288488845427
210536_s_at,0.8880536249170614,0.03738696669263807,0.17117192907582787
210537_s_at,-0.4092237231269804,0.1257717983826802,0.3405727285649852
210538_s_at,1.5255454226461582,4.876904101177227e-05,0.004450789242958487
210539_at,-0.06503297210473225,0.8875774340465427,0.949809727842247
210540_s_at,0.21046293745913403,0.05690507228350712,0.21746110884812025
210541_s_at,-0.07150073195160367,0.6098576461335101,0.7946586707673824
210542_s_at,-0.11250086357043543,0.5797597296663292,0.7765995656516655
210543_s_at,0.10186551912651609,0.4496860210761566,0.6822629977769586
210544_s_at,-0.2727646125979444,0.22112504656236162,0.4667799746636135
210545_at,-0.32911258839892366,0.3476482166806612,0.5955129946587646
210546_x_at,-0.3782534594169973,0.1588394290966606,0.389784061360945
210547_x_at,-0.2606997867383374,0.3267080830603697,0.5773838569598387
210548_at,0.028391060005042768,0.9358422766567065,0.9733196476425386
210549_s_at,-0.11075211480190283,0.8154568728623743,0.9132444839921741
210550_s_at,-0.16184766001086848,0.5192344883869607,0.7347496097495807
210551_s_at,-0.5912358598417757,0.2324976602409665,0.4798781637220137
210552_s_at,0.7995420806605233,0.15562520976599276,0.3849976423534285
210553_x_at,-1.2850943673711228,0.023596273347089535,0.1292834420932373
210554_s_at,0.10506463059238236,0.3762379485077412,0.621153604993554
210555_s_at,0.2850095440921123,0.09601159673249371,0.29315242669089575
210556_at,-0.3112780471482193,0.4255435819455595,0.6630576628552481
210557_x_at,-2.7224593348762065,8.889955732089509e-06,0.001942106701746574
210558_at,-0.12421690899840154,0.8000614724980454,0.9045955851265448
210559_s_at,0.764993982161271,0.012587826972799379,0.08837257354596362
210560_at,0.5909965847018159,0.20473216177382964,0.4492434360085666
210561_s_at,-0.22027836808734413,0.2843097684103786,0.5360699415712021
210562_at,-0.13641445343511416,0.6440864673823682,0.8179270704562772
210563_x_at,0.0618633775459525,0.684381259904956,0.8423908132961976
210564_x_at,-0.2836986828508632,0.08065959377702468,0.26482064654979237
210565_at,0.061275216006686506,0.8922924623733782,0.9520207296655967
210567_s_at,0.3212629213901961,0.409966343447612,0.6498278582332578
210568_s_at,0.46675782438361946,0.014318857302289663,0.09586579134551679
210569_s_at,-0.5473568166085494,0.3285281567663619,0.5787182092461761
210570_x_at,0.09015185294449957,0.674910196559036,0.8364597039978457
210571_s_at,0.13254418845539107,0.5651120717662529,0.7661843764043862
210572_at,-0.19691330304698473,0.6483507222933896,0.8210501900922711
210573_s_at,-0.15532779085744686,0.2789880605634823,0.530887357261834
210574_s_at,-0.1464033308420447,0.025238861177381017,0.1349248169747853
210575_at,-0.3777172167142062,0.06883778706123299,0.24206355702513463
210576_at,0.45518135459047393,0.333209800250971,0.5820944721391029
210577_at,-0.10539224919804546,0.7014369917544158,0.8516151854525537
210578_at,0.8773625798904723,0.00447216403499898,0.04933328276825855
210579_s_at,0.08073329861671308,0.7001387616680056,0.8512217386647845
210580_x_at,0.2602909003155798,0.08155406321623039,0.2665008345281217
210581_x_at,-0.3005024982457405,0.05528206334479592,0.21408589112132212
210582_s_at,0.23899333545781154,0.30754016764287956,0.5581654806751802
210583_at,0.10946852685807418,0.7670035188307021,0.8877591632092529
210584_s_at,0.05222761584301061,0.8300656593382291,0.9214084431121728
210585_s_at,-1.1416488536516525,0.01687918811880822,0.10571932284925945
210586_x_at,-0.3979818045267862,0.15731531551195918,0.3873433343152471
210587_at,0.06321360019026612,0.9072653000047266,0.9594510312754649
210588_x_at,-0.1289784180251452,0.3514230590347658,0.5995357358865304
210589_s_at,0.35502520870006116,0.27568637989003575,0.5276928725576392
210592_s_at,-0.4980880588737193,0.0002156460020585702,0.00931248035633938
210593_at,-0.4307883215997963,0.13463915277544827,0.35395991520709225
210594_x_at,-0.9859817444203394,0.00010092186664627137,0.006425262727082472
210595_at,-0.390649282113809,0.30959588159618107,0.5602342885827272
210596_at,0.003264215015301275,0.9784149696235838,0.9911753522877108
210597_x_at,-0.11080418362886135,0.7009481346103665,0.8516151854525537
210598_at,-1.0129789743845503,0.019711205825181828,0.11612693904414563
210599_at,-0.7191590681085813,0.10193134073306584,0.30341117626969094
210600_s_at,0.2688981167478812,0.6763272853601839,0.8374593326117944
210601_at,0.06041407012192668,0.8615350007778085,0.9373362834984574
210602_s_at,-0.11883773390271646,0.867423259782171,0.9400895303062002
210603_at,0.3010989591996216,0.3331116604760591,0.5820944721391029
210604_at,-0.028666743186741783,0.9236629656745753,0.9673347682533515
210605_s_at,0.3040064146055155,0.30388165462308064,0.554912152342381
210606_x_at,1.1250617477690739,0.012439079805465799,0.08765971388526071
210607_at,1.4484787658745963,0.0017522494623706806,0.02949748933580735
210608_s_at,-0.5188255726740918,0.01071029808416436,0.0807179197794297
210609_s_at,0.49026382469279817,0.09215881379294773,0.2860807254736524
210610_at,0.3278135761670695,0.34940413594440617,0.5972984846926789
210611_s_at,0.7033139327050715,0.3280103467462523,0.5780952750163214
210612_s_at,0.9831335152657985,0.004293076679623191,0.04834725013843937
210613_s_at,-0.5599114171438737,0.12412124041300993,0.33826536377937044
210614_at,-0.497634669264019,0.45083350046111653,0.68303161294572
210615_at,-0.2582758756734176,0.6680125644515498,0.8322797860594846
210616_s_at,0.05483376987070088,0.64530356220971,0.8185108850656366
210617_at,-0.5216343106528605,0.1071345909688307,0.31255178405213835
210618_at,-0.9577272347868568,0.0019147344324939785,0.0308029115985654
210619_s_at,-0.06525882335450817,0.8275873443177997,0.9199405763460805
210620_s_at,-0.9493269108308722,0.000750574716700183,0.01852389596427298
210621_s_at,0.4055888994127326,0.009228741558901491,0.0739957999786036
210622_x_at,-0.6064623014082633,0.00029781835597744965,0.01080828408183308
210623_at,-1.368186270747639,0.0004088503075335921,0.012977794021041357
210624_s_at,-0.021132617193071468,0.7987374334738017,0.9037592897205413
210625_s_at,-0.9623725267435779,0.0003393508625053202,0.011683178516399427
210626_at,-0.37542601887769855,0.4180359095189455,0.6564548394510685
210627_s_at,0.17047904737439268,0.1466169480022094,0.37176438920496496
210628_x_at,-0.2403088058656646,0.22111699505197624,0.4667799746636135
210629_x_at,0.16233405510704557,0.39686150458695796,0.6388719048339245
210630_s_at,-0.005507436241634522,0.9935470065178623,0.9972616191998885
210631_at,-0.20149689735977772,0.737599668800765,0.8717478211460404
210632_s_at,-1.9919793560532586,0.00628240891027528,0.060081938947495306
210633_x_at,-0.1305006370373505,0.3489007879853138,0.596743602332556
210634_at,-0.671131147217519,0.1598024687420331,0.39104748638026837
210635_s_at,-0.5942624995004815,0.015786746010562958,0.10161064741576384
210636_at,1.163858008300524,0.011591452963109823,0.08433835697600932
210637_at,-0.32181982227487094,0.1489003179353276,0.3752624710528566
210638_s_at,0.15923241334439098,0.1958939010727605,0.439027346164348
210639_s_at,0.01778795500174546,0.8916720551951698,0.9518601325052203
210640_s_at,0.1578193507056218,0.6787727297680033,0.8389778531961625
210641_at,0.02960102199546455,0.913600821918624,0.9619963668279321
210642_at,-0.01382687834630314,0.9455172085881115,0.9775936486360031
210643_at,1.5223982968699765,0.009948684375012513,0.0772965599471422
210644_s_at,0.39694949085488673,0.11966992423177292,0.3320568523234759
210645_s_at,0.4478696124206749,0.04054803784372747,0.17959290941597678
210646_x_at,-0.3764962772706788,0.0004523554806639187,0.013807996131005617
210647_x_at,-0.41364807281229155,0.017421562162158167,0.10798460908466492
210648_x_at,0.048482909201867486,0.5697007762789082,0.7701190486424965
210649_s_at,0.565999939567595,0.0015446123456547653,0.027579003924859888
210650_s_at,0.3631068825036685,0.3872737201949755,0.6306818904556486
210651_s_at,0.07846055265538965,0.4219727691347232,0.6604494777431367
210652_s_at,-0.8821534337489272,0.025396967057844545,0.13541599844125762
210653_s_at,0.008051970082084914,0.9840041103547656,0.9932308203947836
210654_at,-0.9605039118776713,0.1474953478609229,0.3731424655296259
210655_s_at,-1.619630829988557,0.01492320538617957,0.09812150652706975
210656_at,0.16852567124133966,0.7210115062521865,0.8629736646568712
210657_s_at,0.030765904230983132,0.9288959726319712,0.969806913655916
210658_s_at,-0.07031869969809001,0.6875475066864134,0.844154053859313
210659_at,0.11710085594284259,0.6194748618578909,0.8011932408601418
210660_at,0.7064577984521554,0.09453935491796808,0.2906485162302819
210661_at,0.8788349466331424,0.01131997809899998,0.08338613949752614
210662_at,-0.5473439589284919,0.48631093618337273,0.7109794872799232
210663_s_at,0.6149558281740948,0.018373752190744445,0.11133812673603914
210664_s_at,-0.6446187631194231,0.016726026495373733,0.10504680056268684
210665_at,-0.8679379078725544,0.011572272365244229,0.08429713799108766
210666_at,-1.1264047284013134,0.07294382061571088,0.2498601923794092
210667_s_at,-0.2967852511566509,0.05682458121301059,0.21729883120716528
210669_at,0.18856246676926158,0.6910905123153319,0.8461091204745057
210670_at,0.0427297789121841,0.8116774238017926,0.9111182325613494
210671_x_at,-0.47282292955420413,0.01871445169154183,0.11219104843761814
210672_s_at,-0.36894769319945997,0.012246978478745474,0.08685532191021177
210673_x_at,-0.720584979193482,0.06404559996213197,0.2326207178412692
210674_s_at,0.25447415643249904,0.34929930157833927,0.5972557041950687
210675_s_at,1.1487060222754293,0.040862106918111686,0.18020531196713382
210676_x_at,-0.03952536598411527,0.7424345554710035,0.8749534473409372
210677_at,0.6562731173918346,0.13805439649007725,0.35920902813970007
210678_s_at,0.030758946894061445,0.9455234176458798,0.9775936486360031
210679_x_at,-1.025263588434992,0.004165516621802275,0.04764897683964071
210680_s_at,0.3031865729480625,0.46334157344234334,0.6928507939952336
210681_s_at,0.49167089241994866,0.00970989885447055,0.07629255154237209
210682_at,-0.5120303818690752,0.16330128579659658,0.39569840706889536
210683_at,0.022197478372432355,0.9646726565399324,0.9856960157482035
210684_s_at,-0.45904818072284925,0.13761811648524802,0.3585343726927139
210685_s_at,0.1296696331942675,0.644297128001115,0.8180088258930457
210686_x_at,-0.3578308600081659,0.22950506795396147,0.4773251287304576
210687_at,0.15146924162735687,0.7811400270708613,0.8942736962196878
210688_s_at,-0.3487309933676048,0.2029351837073159,0.44728013879327366
210689_at,-0.5328578370195416,0.1362186759958452,0.35601228679514646
210690_at,0.5306647391280137,0.3750853474273535,0.6199635785818167
210691_s_at,0.17643777863941779,0.3005823429725224,0.551856006299474
210692_s_at,-0.19575781336680187,0.35963415074755445,0.606090438746616
210693_at,-0.9165237058433413,0.00746225844839597,0.06558720052681812
210694_s_at,-0.01869370045719787,0.9417011798432331,0.9761328273920438
210695_s_at,0.09315879319532705,0.4995291842611456,0.7204070165614593
210697_at,-0.5008613703639542,0.40228946357855844,0.6437498109099474
210698_at,-0.42969097470807194,0.18642930127492557,0.42650966327609513
210699_at,-0.8669855597275822,0.07145177414367404,0.2470719484969664
210701_at,0.07770966477485697,0.8929165950913509,0.9522276252840998
210702_s_at,-0.6901048073710339,0.14748697146526418,0.3731424655296259
210703_at,0.20157936343066485,0.2977812858159788,0.5490203865495165
210704_at,-0.47510870551866713,0.0699584517370077,0.2442243741274859
210705_s_at,0.2958337659733212,0.29898510224222524,0.5503131454941952
210706_s_at,-0.3398095699335979,0.05498376188486626,0.2135159527428263
210707_x_at,-0.28883352283087227,0.09203069483579827,0.2858146303869119
210708_x_at,-0.006434738373560123,0.9813435193579902,0.9924120119081619
210709_at,0.23764036535045907,0.7154948814727939,0.8597865107552692
210710_at,0.4750002543921932,0.33246414197421087,0.5816360583819848
210711_at,-0.7763985964368096,0.22219603648511735,0.46833090058625326
210712_at,0.3109182825389123,0.35529489425415445,0.6024683150951468
210713_at,-0.4343906491548255,0.18211015371009767,0.4206540932963692
210714_at,-0.5395867656029543,0.089810859662411,0.28139136471562204
210715_s_at,0.7555850395257586,0.003500167979635518,0.043123552325726386
210716_s_at,-0.01664265847098001,0.9445792761092052,0.9770885262138413
210717_at,-1.2335339766811777,0.05885278456047527,0.22156049980758072
210718_s_at,-0.17403177960051686,0.4980267329309822,0.7192536546702317
210719_s_at,0.02358020833199248,0.8816521874626545,0.9470995324277933
210720_s_at,-0.2664866413365381,0.027775780513186184,0.14274163218988187
210721_s_at,-0.28775923857105346,0.7016823368922936,0.8516151854525537
210722_at,-0.16728695551163275,0.6808584970443015,0.840297418423604
210723_x_at,-0.14695268945295847,0.5189117783979962,0.7343894511359275
210724_at,-0.22989038081245816,0.7292107640339612,0.8672610725324913
210726_at,-0.9017400813615977,0.076685521633159,0.2572306907348611
210727_at,-0.23943574666969258,0.6526289350456373,0.8238626477170884
210728_s_at,-0.8354945139891958,0.012356703402938658,0.08730107412981378
210729_at,-0.5309354498245016,0.40750693297152474,0.6481750762115314
210730_s_at,-0.09405152788194826,0.733953261196451,0.8703927897413793
210731_s_at,-0.2821732240170318,0.11249981820054551,0.3206899640479411
210732_s_at,0.14576673190432743,0.5406837153322636,0.7497788722428694
210733_at,0.14193258454264157,0.5370621137841879,0.7478070251457369
210734_x_at,-0.47092221150472113,0.04550892778638336,0.19137109603019067
210735_s_at,0.8772414920219038,0.03611758843888804,0.16777323810376116
210736_x_at,0.1959624479527209,0.2128432781119945,0.458007269364589
210737_at,5.109445932927059e-05,0.999690089182854,0.9997349545490322
210738_s_at,-1.2661492943090582,0.02614482811500706,0.13779214874330709
210739_x_at,-0.06035638557489076,0.7251403806684116,0.8650056645672453
210740_s_at,-0.14995386697048474,0.25866841080822056,0.5089458372766219
210741_at,0.9320616188341906,0.06697758237978424,0.2387427076476644
210742_at,0.17323154490749637,0.6784254475612019,0.8387782254581868
210743_s_at,-0.513956645795175,0.24059081246999187,0.4878321653496972
210744_s_at,0.2135345438621119,0.5033344378172051,0.7229005013136178
210745_at,0.08111205144561051,0.8445750240920363,0.9294200792209842
210746_s_at,-0.40598690952381444,0.1188622173399751,0.33086905546366835
210747_at,0.02515919959791102,0.9664397250755574,0.9863590158868981
210748_at,-0.34929275460254416,0.44007642010146664,0.674430733777234
210749_x_at,0.2925516018875207,0.1265975428605946,0.3418515985743868
210750_s_at,-0.04484758099282171,0.9389314973825768,0.9749853467624754
210751_s_at,0.030808236901038732,0.9060853779463125,0.9588548447772006
210752_s_at,0.1663729573114674,0.2982593706517289,0.5497198971242742
210753_s_at,0.2543154542439483,0.3523127569919896,0.6001358159321643
210754_s_at,0.1720858580544622,0.4868326044243008,0.7114435286192744
210755_at,0.2041083386558027,0.33978530504073373,0.5886618997261672
210756_s_at,0.02293754126063874,0.9332003989650718,0.972114650560455
210757_x_at,0.008412599637759755,0.9619036421079604,0.9851495414277873
210758_at,-0.876776006696736,0.006993575926185368,0.06374384725108391
210759_s_at,0.151468804093275,0.13345844521592065,0.3519354478989775
210760_x_at,0.3407714455478459,0.327360844978241,0.5778719218318155
210761_s_at,0.6206420902335177,0.151059521891627,0.37825141322745526
210762_s_at,-0.4320021484607448,0.07257893689956156,0.24911836890525726
210763_x_at,-0.4071708729447234,0.15471586699340506,0.3834000961092132
210764_s_at,-1.5283365190888532,0.002186902442299956,0.03321795986487384
210765_at,0.3650835345723342,0.22758430560177023,0.47531098777845854
210766_s_at,0.17732160593409851,0.17778867661699158,0.41505134426992385
210767_at,-0.32236185897866054,0.604383924886628,0.7910773466946743
210768_x_at,-0.012759463314091946,0.9410549232081757,0.9761328273920438
210769_at,0.11933625859288188,0.725532272168975,0.8652766578981118
210770_s_at,0.8335895799531174,0.11445144494117009,0.3240419335497496
210771_at,0.18903124700709917,0.5346343475929437,0.7454638112391944
210772_at,0.8928745788261692,0.2525336297852177,0.5018939768115162
210773_s_at,0.1254367624229582,0.8699709154859713,0.9413301315032288
210774_s_at,-0.08977674399286606,0.5517452280910454,0.7569443041790442
210775_x_at,-0.19767989086809834,0.14389178647314274,0.36723636215565686
210776_x_at,0.39078916448698386,0.22518296029723164,0.4719878837633759
210778_s_at,-1.0677961846302608,0.0026985167321547207,0.03739608118495357
210779_x_at,0.06879712660364312,0.5830229629689342,0.7785868802491166
210780_at,-0.2992551404930728,0.2689208948287824,0.519944841602582
210781_x_at,0.05437549257731744,0.7826219827556872,0.8950150391405086
210782_x_at,-0.6337999862934893,0.06283285810982576,0.2300702037944972
210783_x_at,0.15923521682734254,0.7872079900444879,0.8971785635651742
210784_x_at,0.4060189097796343,0.23992907355232268,0.48720527234661026
210785_s_at,0.6312045492163971,0.03059125953160698,0.1515021373617881
210786_s_at,0.4888022751006318,0.018084942039669906,0.11044177558466325
210787_s_at,-2.328306301108314,5.889324547016647e-05,0.004772066141133525
210788_s_at,0.16205206947327966,0.3081091045221669,0.558814518644591
210789_x_at,0.13189077292046303,0.7069960667603453,0.8545974418694107
210790_s_at,-0.10756792440898177,0.7582496676597142,0.8836303092300142
210791_s_at,-1.0654949009496697,0.02003796189625896,0.11710469914558595
210792_x_at,-0.06473697179778881,0.7610539572926326,0.8849178318906143
210793_s_at,0.23035840756840997,0.44708767307459807,0.6802167567336658
210794_s_at,-1.6673754322984928,0.00016262395612376984,0.008052776920679919
210795_s_at,-0.7281228871635417,0.05513123817572858,0.21383627158742557
210796_x_at,0.013982046916124702,0.9283043375463036,0.9695526390224647
210797_s_at,-0.19366063968017322,0.26104310468175157,0.5119992519693222
210798_x_at,-0.3267528894258458,0.15511975005902712,0.3841019436121015
210799_at,-0.9624616047772063,0.06190467449427146,0.2283432977579624
210800_at,-0.15865364574841756,0.7854747483808916,0.8966395999109379
