gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,dataset
SRM,848.4604479810152,0.16558194466409884,0.09617704806509764,1.7216367937600283,0.08513533365319505,0.13318805298692635,GSE150910
FBXO2,47.73223220538436,0.22828578287034826,0.10065311780750333,2.268044824075289,0.023326474793229367,0.04309856332115168,GSE150910
FBXO6,70.75740184565912,-0.19041230574701026,0.1414295284819246,-1.3463405258495638,0.17819272185538848,0.25181625601573365,GSE150910
C1orf21,1128.1593177018299,-0.2521761849249476,0.06229699986360644,-4.0479667636814645,5.166448046590533e-05,0.00015977897991392538,GSE150910
SWT1,27.16956754864055,-0.21660662132369282,0.12171366665050243,-1.7796409169536647,0.07513474541457536,0.11954866058213989,GSE150910
MAD2L2,202.77864931685608,-0.006126862662686509,0.08820807165727414,-0.06945920648273524,0.9446241027047617,0.9598993203026068,GSE150910
DNAJC6,21.81038901470518,-0.5848765371494395,0.14418647388834477,-4.056389766507202,4.983706700375636e-05,0.00015470646250395967,GSE150910
LEPR,922.8381219275406,-0.5164806995294294,0.0987762416799283,-5.228794806781763,1.7061859996185856e-07,7.587801627197763e-07,GSE150910
IVNS1ABP,2565.633402746621,-0.12184571848900674,0.09858243870252247,-1.2359779296663822,0.21646676755794558,0.2960319625511102,GSE150910
KIAA2013,140.71371854742853,-0.06426127759830866,0.15930233785759193,-0.403391930479733,0.6866599221789836,0.7522988752967891,GSE150910
MFN2,1793.0796609622128,-0.2095034283869738,0.036441166253190625,-5.749086813834632,8.972674081572152e-09,4.6530086145636325e-08,GSE150910
PRG4,832.4539446162062,0.9526388774926926,0.18400042538300215,5.177373234381103,2.250317447516115e-07,9.810339344526204e-07,GSE150910
MIIP,659.6305418820643,0.045896480568948884,0.06616033801490505,0.6937159323250286,0.4878603724277537,0.5752206873877068,GSE150910
SMG7,1008.1605278474092,-0.07223582773852534,0.029936727227989627,-2.4129500592498894,0.015823987606643167,0.03043088703455802,GSE150910
NCF2,3920.2278851932606,-0.4823036913127639,0.10135043855287823,-4.758772613116306,1.9477370219143297e-06,7.522844066645975e-06,GSE150910
PDC,4.120245277237076,-0.019421577488966026,0.16817388977777425,-0.11548509411674895,0.9080606345966875,0.9320860883162198,GSE150910
GADD45A,184.50377642623204,0.802756315660602,0.1555307731914538,5.161398604200549,2.4511164144569717e-07,1.0632441202553904e-06,GSE150910
WLS,1139.3107777605344,0.4408355362386871,0.04258373007789321,10.352205770427357,4.0895352902290476e-25,1.2026289989611294e-23,GSE150910
PRDM2,963.4111981116429,-0.09445955766130672,0.025058269231600466,-3.769596247381113,0.0001635118454518576,0.0004655228716249528,GSE150910
RGS2,811.4236765124385,0.23514495082023015,0.15469024336574508,1.5201020161579315,0.12848533797884745,0.1906515694717554,GSE150910
RO60,575.6987615134951,-0.11310884670657083,0.05404725827307226,-2.092776772044412,0.036369086251560864,0.063686362415718,GSE150910
AMPD1,180.11966010498878,2.0135679326232534,0.2111812408418504,9.534785971501966,1.5019505899372826e-21,3.3096983199857963e-20,GSE150910
UCHL5,774.976970585843,-0.07053789209149067,0.04312386708400453,-1.635704236683693,0.10190150237304245,0.15573572496016946,GSE150910
BCAS2,105.87278262157297,-0.7044575128955222,0.14253421296645963,-4.942374874313799,7.717663689603825e-07,3.150343814462368e-06,GSE150910
SRSF11,5817.115843245551,-0.11672880325060488,0.04861495694079584,-2.4010882780943175,0.016346392504972964,0.03135888902259874,GSE150910
CTH,172.193167379202,-0.3356047858565141,0.08126352120649181,-4.129833175746069,3.630265581519702e-05,0.0001154018066277671,GSE150910
OLFML3,170.27038026500662,-0.2190837746374831,0.11561011046609264,-1.8950226217605621,0.05808940474486436,0.09550771908260777,GSE150910
TNNI3K,68.44254928856004,-0.21628493479928804,0.10956843478570205,-1.9739712009421877,0.04838501769549949,0.0816145322977669,GSE150910
CFHR3,22.127789184387296,1.144875479456892,0.1474028261970905,7.7669845890613605,8.037661847890854e-15,8.885514204688437e-14,GSE150910
PLEKHM2,1120.2451551808902,0.0287734515434855,0.05254991848575651,0.5475451222875722,0.5840042795470567,0.6635390298414826,GSE150910
CRYZ,379.6044117618524,-0.2337730778289709,0.07980455319787513,-2.92932005081629,0.0033970444463753127,0.0076167349837531935,GSE150910
PHTF1,650.248406632555,0.3586211698262808,0.05111872848189234,7.01545559673524,2.292008509507767e-12,1.8845783401310878e-11,GSE150910
ZBTB17,1582.5154205325293,-0.08517927824504838,0.04960663216534268,-1.7170945602825718,0.08596189595014556,0.13435712638245276,GSE150910
CD58,430.95089488519886,-0.28017416185027516,0.07375665904476351,-3.7986286998199743,0.00014549887115429094,0.0004181289938388048,GSE150910
CD2,6.518773285335905,-0.30295104674524687,0.5499879946153539,-0.550832108539246,0.5817487712028753,0.6615220821294839,GSE150910
TTF2,225.20794131678898,0.1229042436879664,0.0610387580452134,2.0135443056840576,0.04405739883477477,0.07520518803370405,GSE150910
NR5A2,100.08013856069324,0.252761942962779,0.12170054116443392,2.076917165234815,0.03780920518533929,0.06585232733671645,GSE150910
KIF21B,187.89110760575986,-0.3112255737752977,0.10021082742953145,-3.1057080532954626,0.001898240295243592,0.0044817453370701215,GSE150910
TMEM9,3187.3445547089186,0.007827966932233824,0.048956691568094665,0.15989575033569772,0.8729631961908244,0.9039763623712879,GSE150910
MAP7D1,3951.5117043733617,-0.2879439573481674,0.05507348423976311,-5.228359188145782,1.7102101254029479e-07,7.602109398207241e-07,GSE150910
WARS2,311.21365037832857,0.1300526868987261,0.04908116687408189,2.6497472489270124,0.00805520076723624,0.01660367960590089,GSE150910
OSCP1,1195.2139241310533,0.9379850758009923,0.1337438295285481,7.013296083321556,2.3276812862516196e-12,1.9091607254531274e-11,GSE150910
MRPS15,221.84420332332544,0.1240453052206078,0.09752131214612678,1.271981503230158,0.20337969131090572,0.2813944042105767,GSE150910
EXOC8,292.7771706484991,-0.14696239645006834,0.045133858182421105,-3.256145217102396,0.0011293597372702044,0.0027766927072098583,GSE150910
GNPAT,429.5385593652631,-0.04285408540417244,0.08270273380108877,-0.518170118865022,0.6043395811195038,0.6811648542018713,GSE150910
TSNAX,155.67830009424074,0.18425583514373553,0.14288552183537087,1.2895346762706337,0.19721226908374634,0.2742387186493122,GSE150910
C1orf109,604.2762393828104,0.0031492627564294476,0.04931173920564836,0.06386436185703868,0.9490782294428743,0.9634792737392021,GSE150910
RRAGC,29.260956740979235,0.04949730924801309,0.10442092454996649,0.4740171518432411,0.6354876762433167,0.709067298492661,GSE150910
NID1,178.82022175098942,0.22715923609987973,0.28094425221704694,0.8085562680399138,0.4187704281401733,0.5091230591343714,GSE150910
LGALS8,2181.488428226439,-0.009501003228973695,0.04583275924094878,-0.2072972124376297,0.835777751020532,0.8748060713675998,GSE150910
NT5C1A,4.641135733171324,1.1355485171406396,0.23044114350772316,4.92771603132833,8.319641358940515e-07,3.375029767776384e-06,GSE150910
HPCAL4,26.184492575835666,-1.496425778700818,0.19013397977209154,-7.870375303217989,3.535789346474633e-15,4.0807255956135655e-14,GSE150910
MTR,139.40013189220113,-0.0801602395260065,0.07573240486299931,-1.058466843500047,0.28984265921648766,0.37623544053337193,GSE150910
MYCL,148.3000769952664,0.11191698838570346,0.11207379637972825,0.9986008505191214,0.3179880879765101,0.4059783028186777,GSE150910
SIPA1L2,901.3138424025645,-0.3891459914896571,0.06637948510343318,-5.8624436583574875,4.561043957916888e-09,2.4561868195663866e-08,GSE150910
KMO,298.5050569125265,-0.3545068517757227,0.12968921808055026,-2.7335105957346255,0.006266310713785755,0.013270042718008652,GSE150910
ZNF684,105.10848154557758,0.053794602848864996,0.10241200796003673,0.5252763217947719,0.5993911152094406,0.6771333744923324,GSE150910
KCNQ4,63.112003978157745,0.07880073676834519,0.10316995349291476,0.7637954084544282,0.4449891734788445,0.5350807580734986,GSE150910
AKT3,165.99377791031887,-0.4614328033087059,0.09834894711693488,-4.691792000173339,2.7082239087117017e-06,1.0228248752120267e-05,GSE150910
ETV3,47.11414462970312,0.00268380808743364,0.11660324475171453,0.023016581512361193,0.9816370463187866,0.9867718182902857,GSE150910
ACADM,1724.4118435163696,-0.0341279489367208,0.042746214785573555,-0.798385286461403,0.42464693901483686,0.5149794512106112,GSE150910
ST6GALNAC5,201.92454604447965,-1.0475758569805405,0.11616472061546695,-9.018020716016418,1.9151811628551156e-19,3.48209010764648e-18,GSE150910
SLAMF1,52.24947027816728,0.9165792898944066,0.18762324841329858,4.885211708281245,1.0331777790754654e-06,4.144497367665101e-06,GSE150910
CD48,123.96759299673495,-0.02205026574363058,0.12364198372693368,-0.17833963091638136,0.8584562566817374,0.8922244954942158,GSE150910
ADGRL2,3315.109061742008,-1.0904947311240956,0.09633806670959036,-11.319458323897814,1.0511942576757591e-29,4.785974516971699e-28,GSE150910
PADI2,18.582979077673915,-0.877084120395835,0.17356274166251737,-5.053412454737976,4.3398528865256916e-07,1.8255217270453066e-06,GSE150910
SDHB,3429.6892594146316,-0.13053008940111716,0.04361921771011692,-2.9924903804692113,0.0027671138743808497,0.006325323790026598,GSE150910
MFAP2,2128.956358212845,1.2031236494788562,0.11718542906082548,10.266836577902284,9.941108599414022e-25,2.862311878441037e-23,GSE150910
RPF1,21.28110662363956,0.07448417126758027,0.10967771401733922,0.6791185605473586,0.4970627430879717,0.5843616414152019,GSE150910
KDM5B,8.775501842520901,0.0952385028190912,0.23289285436303847,0.4089369898426825,0.6825859026163357,0.7490768401421102,GSE150910
UAP1,2528.7296537784205,0.5857431330207504,0.12393797564762855,4.7260989213354,2.288741851365568e-06,8.72975688380308e-06,GSE150910
CTBS,708.484419822507,-0.021913009411371507,0.048619971864991854,-0.4506997550763634,0.6522059589049478,0.7236176076008374,GSE150910
RGS4,194.01897794621252,1.4552631351351195,0.18635584742123662,7.8090553919977586,5.761817527232834e-15,6.464735795830079e-14,GSE150910
KLHL12,188.84650341220663,0.0030604833605442083,0.08229520961036989,0.037189082755049716,0.9703342432916391,0.978595447072046,GSE150910
IGSF21,40.58651246318795,0.13641324097369964,0.14370855013823772,0.9492353853857651,0.34250090825351664,0.4314290651511264,GSE150910
SSX2IP,175.48702969371192,0.14376012620323045,0.06169619514616484,2.3301295300730853,0.01979930610213419,0.037264905130391955,GSE150910
ZNHIT6,56.78910491018446,0.15138340890289934,0.04683774136682933,3.232081746155882,0.0012289189453585,0.0029991647090874085,GSE150910
PLA2G2D,123.56309545985603,1.469522015697291,0.2382967493399223,6.166773234497914,6.969759680392201e-10,4.2055209287273425e-09,GSE150910
RBBP5,84.47365894641587,-0.32607983526076306,0.0869994969924676,-3.7480657536329773,0.0001782035422493279,0.0005039647403755377,GSE150910
GBP3,624.3871886921451,-0.16397542394985554,0.07463241954380265,-2.197107168066773,0.028012793307353703,0.05049268567898731,GSE150910
GBP1,1173.1974205980966,-0.5681776025147038,0.15089973428377404,-3.765265758826448,0.0001663720307712708,0.0004727700399856934,GSE150910
KIF17,369.3060023182305,-0.8341164995742498,0.07491878528982707,-11.133609499238787,8.607784483925985e-29,3.647714209380635e-27,GSE150910
GPR89A,416.0564999692725,-0.015192785775911063,0.03826858643269534,-0.3970041015920797,0.6913644360076643,0.7567507804423252,GSE150910
CDK18,785.2566915866909,-0.2939710299285839,0.05711140260601948,-5.14732639218354,2.6422535084591116e-07,1.1413623558364805e-06,GSE150910
RAB29,234.22832994388662,-0.18248940277581874,0.07774474261792129,-2.3472893038268583,0.018910565147686794,0.03577551627699401,GSE150910
CD160,84.9236441897541,-0.80976386745606,0.1065532866414393,-7.599614174089092,2.97014935924874e-14,3.062236959469989e-13,GSE150910
ECE1,3286.048361707343,0.0016758251776373058,0.06701486161630807,0.02500676920340747,0.9800495642546553,0.9856284752636502,GSE150910
HMGCL,369.854363107608,0.06524652230477739,0.09432725454700826,0.6917038200476999,0.4891233475272978,0.5763808602198682,GSE150910
GALE,1308.4303927046446,-0.06701296849486087,0.07320194917599998,-0.9154533349069859,0.35995368980814835,0.44955449493382205,GSE150910
ID3,4114.912276431072,-0.6646019928608823,0.10673496361775738,-6.226656854833211,4.764931574404091e-10,2.9472314419976203e-09,GSE150910
CR2,177.84497537793797,1.979483260045065,0.16869449371529271,11.734130832899961,8.519701737793912e-32,4.571594500666233e-30,GSE150910
CD46,7303.803114104182,-0.2289147595183138,0.04476898683780412,-5.113244138127604,3.1667259028478896e-07,1.3541132987417095e-06,GSE150910
PRPF3,1009.0298654963101,-0.018847399433194363,0.07532796150847007,-0.25020455957878424,0.8024291593459771,0.8485934893107963,GSE150910
APH1A,3717.2509548601447,-0.2557928571503572,0.03647081413621837,-7.013631672574452,2.322102200733523e-12,1.905530440492698e-11,GSE150910
P3H1,1368.2198459593799,0.33187617621846877,0.06642482588887366,4.996267160318728,5.845067166838496e-07,2.4223025342612798e-06,GSE150910
SLC2A1,537.9527125630947,1.2697180898864302,0.12660605415495357,10.028889205664825,1.1378948333723665e-23,2.999360113420271e-22,GSE150910
EBNA1BP2,2381.8528453117374,0.09514165905395434,0.06196051195888779,1.535520867178809,0.12465593536302519,0.18585373421242374,GSE150910
CDC20,68.31160287495311,0.513925647909579,0.20622507492511433,2.4920618799445156,0.012700390859682449,0.025011839816250218,GSE150910
MPL,22.339084471793594,-0.827526950360897,0.11079876887340909,-7.46873777366941,8.096770571242307e-14,7.908707283151395e-13,GSE150910
ARTN,138.30425109805148,1.275093076316344,0.1307875434634899,9.749346478644531,1.856595799357672e-22,4.383422682283463e-21,GSE150910
IPO13,407.9391664581536,0.23716204057959797,0.07630488509019961,3.1080846304827,0.001883041368460692,0.004446495884633499,GSE150910
ATP6V0B,7607.367516002069,0.08678979487500439,0.059813835192941464,1.450998662684755,0.14678023259454098,0.21342501336384642,GSE150910
B4GALT2,1310.881928456754,0.4008393720102118,0.07592613587781986,5.27933322795778,1.2965482531881307e-07,5.854659284273289e-07,GSE150910
ERI3,1568.9200314767672,-0.0008250554768305288,0.03576121177011551,-0.02307123936778902,0.9815934472373881,0.9867718182902857,GSE150910
PTCH2,17.21106543329858,0.1771656381851969,0.1253791258837059,1.4130393471519738,0.1576441552066815,0.22689061683365194,GSE150910
AKR1A1,7147.803647757368,0.15976651875177098,0.04827769972273409,3.3093233453402613,0.0009352176223862717,0.0023418699462390774,GSE150910
PRDX1,285.88481879183394,-0.24850999951923117,0.10181109009232725,-2.440893219922016,0.014650986076031713,0.02841648244086095,GSE150910
PIK3R3,560.095773344303,0.22022000720191343,0.10966036186142747,2.0082006247635302,0.04462197665914985,0.07602756786038863,GSE150910
TSPAN1,1896.4999666397428,2.05689500587827,0.191004728776412,10.76881718612343,4.831683859229277e-27,1.724691990096809e-25,GSE150910
BLZF1,125.13777990707744,-0.1566034066721481,0.07470236779867742,-2.0963646974911643,0.03604985153296263,0.06319368094292986,GSE150910
CCDC181,179.88879192212687,1.2256682697772991,0.17558537174874528,6.980469144839554,2.941959714864482e-12,2.378755783148987e-11,GSE150910
SLC19A2,373.019510172074,-0.16168838908925062,0.14739175972713273,-1.0969974806501077,0.27264249341700564,0.35775803800737216,GSE150910
FAAH,611.710983007883,-0.09043395607676981,0.0841548467713786,-1.074613757214121,0.2825476899789171,0.36829740125213917,GSE150910
NSUN4,561.8011179144379,-0.014072850062260863,0.03875904944568837,-0.363085531341026,0.71654099249888,0.7775788160757069,GSE150910
TMED5,1221.695106675179,-0.09311572032059438,0.07872514944380628,-1.1827950912568295,0.23689036648549833,0.31811871998909813,GSE150910
MROH9,81.3186379831824,1.5971861178962095,0.24575104883877025,6.499203667464607,8.074628486735458e-11,5.507609781274327e-10,GSE150910
DR1,593.7069397238142,-0.13692093105244038,0.06368997677986776,-2.1498034380775715,0.031570766132326816,0.056092243804446926,GSE150910
CNN3,2895.853750506292,-0.08006829361348639,0.08860881747860427,-0.9036154176509565,0.3661993631230569,0.4563547635601539,GSE150910
PRRC2C,2712.465665882181,-0.04986519620935165,0.033322034078454715,-1.4964631538383,0.13453300280359473,0.19813838175297055,GSE150910
F3,1213.174204178132,-0.09886034798252746,0.13016882635557045,-0.7594779084239384,0.4475667243145116,0.5373202165242323,GSE150910
ABCD3,150.62054307332,-0.2608500344749481,0.09203157689125122,-2.834353634765822,0.0045918487123437594,0.010005205493593317,GSE150910
VAMP4,169.5127093592685,-0.25855422269709677,0.10061453237010709,-2.569750279671469,0.010177184765211886,0.020499492091975238,GSE150910
DPH5,538.4315402530541,0.07414624866898711,0.05005713468093539,1.4812323785929011,0.13854466087386558,0.20331447436178088,GSE150910
PTBP2,745.2704599150595,0.12842081028346466,0.06622055029367714,1.9392893854542086,0.05246611065532426,0.0874805700969072,GSE150910
TNFSF4,32.4042079334143,-0.13374631125417855,0.15898435609406983,-0.8412545393777101,0.4002053525036524,0.4909585704296217,GSE150910
PRDX6,2852.211135743938,-0.057817902294735976,0.06768827178624871,-0.854179029379238,0.3930058006826884,0.4835981585796137,GSE150910
HSD11B1,275.9490454713476,-0.4240436621722652,0.13734467199722353,-3.087441660502399,0.002018873951299519,0.004740825489219545,GSE150910
IRF6,216.58246189324623,0.6610284481199467,0.12309905356775754,5.3698905796712415,7.878442943151428e-08,3.6667706708381767e-07,GSE150910
UTP25,10.866079143404606,0.4684327292737413,0.11560596283692688,4.0519772317844005,5.078660837166547e-05,0.0001573290115386158,GSE150910
PLPPR4,155.05423734496011,1.2395979934491441,0.13356923297900256,9.280565335312005,1.6858168480565316e-20,3.3853578429927455e-19,GSE150910
SERPINC1,9.81016090919333,-0.28194875049417123,0.1266141418000103,-2.2268345896109714,0.02595833072689599,0.047305472700783995,GSE150910
RCAN3,54.84565143126321,0.5690451955270065,0.13472052501659088,4.223893838425351,2.4011719101560973e-05,7.855140174020154e-05,GSE150910
SYF2,197.72409973021956,-0.13088542648268006,0.07318191868245094,-1.7884940548035464,0.07369633397956937,0.11748618806601167,GSE150910
RSRP1,4722.228272615117,0.0005657157677979851,0.0670623803358528,0.008435664898335601,0.9932693930431007,0.9950153508803082,GSE150910
SLC35A3,717.3899762651482,-0.008081704613493699,0.062344322685642724,-0.12963016142213757,0.8968590392173433,0.9232736841120774,GSE150910
RCOR3,1355.0159168001303,-0.26201071022784206,0.04646253371040767,-5.639182569355904,1.7085930781451377e-08,8.575134467811932e-08,GSE150910
STMN1,2263.4591375856517,-0.030664575765887273,0.07044255175395543,-0.4353132446563511,0.6633350724690934,0.7327188038161145,GSE150910
MTFR1L,1099.6308856710673,0.008869784122166947,0.04392586282951488,0.20192623549803368,0.8399743915627507,0.8776795074513232,GSE150910
MAN1C1,967.8588206892874,0.26406835999368516,0.06558755035423317,4.0261964133051595,5.668634405244882e-05,0.00017410429439784832,GSE150910
NEK2,30.20341333143281,0.7850358804892957,0.1230473092089168,6.379951626218959,1.7714392975771288e-10,1.155806445758279e-09,GSE150910
RPS6KA1,1880.1813898351772,-0.37843001097481205,0.06229658016387869,-6.074651449233748,1.2425731590630808e-09,7.2157437104130484e-09,GSE150910
DHDDS,987.5757455133887,0.15975632400836273,0.03864521272403322,4.133922748703393,3.566233891438778e-05,0.00011349729929483666,GSE150910
NENF,665.2133776770562,-0.14830166975540152,0.06495120099673486,-2.283278330186023,0.022413978636381594,0.04161732669626768,GSE150910
NSL1,351.1100300184005,-0.20550053314981787,0.052889968582942065,-3.8854349634855967,0.00010214683666921712,0.00030125984776317206,GSE150910
PROX1,42.43392219085108,-0.026711991857191014,0.11591809981107803,-0.23043848976756784,0.8177510552900342,0.8606069594229747,GSE150910
ARID1A,1197.411391139191,-0.08896751831997704,0.02858391460374514,-3.1125029427676885,0.001855081644370807,0.00438799689945847,GSE150910
CENPF,97.2217067083421,0.6613415496834603,0.1120500485129562,5.9021977987541,3.5869074860818123e-09,1.964241882785756e-08,GSE150910
RPA2,138.61615918554688,-0.13988121739776702,0.14886929974058352,-0.939624339212457,0.34741028711549593,0.4363950608161284,GSE150910
PPP1R8,262.5634124150221,-0.14481066224386038,0.12752535780039326,-1.135544057602431,0.2561474330643817,0.3394009962523079,GSE150910
STX12,405.89292612198983,-0.5520502452548011,0.1200362615484544,-4.599028977855645,4.244647434874405e-06,1.5578789286291204e-05,GSE150910
SLC5A9,280.083720211231,-1.6145839148327605,0.13627847133574522,-11.847681434985855,2.21227240820114e-32,1.2783995136482601e-30,GSE150910
OSBPL9,2013.6535770254964,-0.2504131075949454,0.04082465213908758,-6.133869965181829,8.576663136249753e-10,5.096961943646159e-09,GSE150910
TXNDC12,1909.3146435507908,0.0367343974321813,0.03556709765078233,1.0328196523894126,0.30168830507693745,0.38883807158024325,GSE150910
ESYT2,135.57746285229715,-0.15025724594652776,0.11315318987833725,-1.3279099432202037,0.18420785952306884,0.2592746801514017,GSE150910
CD3EAP,157.49135192710332,0.2688567755937671,0.10766709059879216,2.497111922487327,0.01252094308081496,0.02469964505808413,GSE150910
MESD,249.10369406862998,-0.054232261635309184,0.05028592215043126,-1.0784780176263322,0.28082048664417925,0.36662613024475477,GSE150910
RCN2,1919.8166610442518,0.1875649328780167,0.04614386095850817,4.064786278865397,4.807649580179871e-05,0.0001496628830507303,GSE150910
CHRNB4,10.506928340469083,-0.11527406471944436,0.12591806346815157,-0.9154688496984439,0.35994554836058057,0.44955449493382205,GSE150910
MUC5B,2175.725269465836,3.457803046056743,0.2826628043382501,12.232960944938986,2.0724400898335637e-34,1.4574986112629493e-32,GSE150910
CTSD,34448.37539657508,0.05572314194129113,0.10608918523072298,0.5252480902752182,0.5994107381147711,0.6771333744923324,GSE150910
COLEC11,268.9144672434012,1.3235504221856902,0.13422576339039596,9.860628755272119,6.166203727861391e-23,1.5053005762240058e-21,GSE150910
STAG1,67.62570282662631,-0.3657700717239601,0.08897408692252202,-4.11097303018653,3.939952247962584e-05,0.00012443262144482635,GSE150910
A4GNT,11.261636235473445,-0.22127342012549037,0.16912907660467152,-1.3083109336823433,0.19076786814000302,0.26675865612571537,GSE150910
STK11,1596.5628183966587,0.025056202095309753,0.02955719279688828,0.8477192765730992,0.39659432831809216,0.4873683086009558,GSE150910
KMT2A,17.589020357475007,-0.14585531043903757,0.17377013477586253,-0.8393577563093284,0.4012685817347693,0.49186129573021825,GSE150910
TREH,37.72037556835076,0.38839550753945395,0.1637511710507711,2.3718639997941255,0.017698603937210334,0.03365218905548495,GSE150910
IFT46,1168.2836343663323,0.5390825426782202,0.07695997270655433,7.004713277819406,2.474921448462356e-12,2.0209005325463122e-11,GSE150910
MMP8,12.122660917581426,-1.223266586130957,0.37743166745843404,-3.241027957108749,0.001190995028846284,0.00291392669751925,GSE150910
APOA1,54.00235731276369,-1.5421086699257285,0.12917143347407203,-11.938465250796096,7.458674185548031e-33,4.498887162939866e-31,GSE150910
ZNF541,18.191733669938568,-1.1128601593804972,0.116929338487692,-9.517373259557411,1.7761164410570385e-21,3.8827878864219147e-20,GSE150910
SLC8A2,5.787907962661235,0.47609436079128986,0.210693848726766,2.259650026179469,0.023842980156572356,0.043910511817213206,GSE150910
KPTN,309.0495194296225,0.24749332591803752,0.07529622736972526,3.286928635916604,0.0010128649818002262,0.00251875106142226,GSE150910
RPS25,2687.743636888314,0.1425213905614494,0.0734688124717303,1.9398896724550911,0.052393099459702955,0.08737646364990016,GSE150910
KIF14,9.515711752304316,0.583840211024468,0.14335742175244137,4.07261935857552,4.648736352038559e-05,0.0001450985187726936,GSE150910
TNNT2,102.59910681158983,-0.773616937200541,0.11284053844694318,-6.855842304973494,7.0893547518763e-12,5.498158891800076e-11,GSE150910
DDX59,533.3632186423532,0.01351800271593077,0.06858834269939974,0.19708892479259563,0.843757950183589,0.8806978535955229,GSE150910
CAMSAP2,580.5185466311855,-0.22975025557538653,0.06476713331608043,-3.5473278468902674,0.00038915999085218495,0.0010459663634434966,GSE150910
ATF6,5.725432693810655,0.11999536646456974,0.3537920433664227,0.33916920607592754,0.7344822658003507,0.7924525660583885,GSE150910
MREG,418.2003942389483,-0.21583105589987303,0.07296336182211774,-2.958074443253616,0.003095673534375855,0.006993192523596194,GSE150910
FASTKD2,474.07277371690543,0.09110538992415479,0.042700280187765276,2.1336016888774147,0.032875399626687965,0.058147659421047944,GSE150910
NRP2,1662.3323411055715,0.36990712431411565,0.06305763068815061,5.8661754378860005,4.459619341589421e-09,2.4086316620407965e-08,GSE150910
CREB1,360.9932155552647,-0.2507704167936226,0.09306563524351268,-2.694554398489458,0.007048282036720786,0.014733994083086822,GSE150910
KLF7,222.38948319510945,-0.527413281233534,0.08474349901357536,-6.22364296226482,4.857417884007228e-10,2.9965862399771356e-09,GSE150910
TTR,37.7286374638348,2.663850595482078,0.33565229102830146,7.936339678543914,2.082352306010439e-15,2.458216897245323e-14,GSE150910
B4GALT6,91.28596410168132,-0.16210165992924097,0.07845997909429613,-2.066042609244404,0.038824456466234586,0.06740152880131778,GSE150910
C1orf54,736.8807787376428,0.2744648383628315,0.08450886231881387,3.247763972107437,0.001163157144143231,0.0028517279515287313,GSE150910
CA14,40.178056332530495,-0.48983017864643735,0.08305353720004142,-5.897764203186677,3.684600022654895e-09,2.014402400741563e-08,GSE150910
CASC1,197.2585004260045,1.5251761107927622,0.20372365911329268,7.486494781367525,7.073735607428507e-14,6.979559903520653e-13,GSE150910
LRMP,817.7375653783022,0.14005010455913613,0.0787744420024645,1.777862222810218,0.07542648603045388,0.11994881762138357,GSE150910
ATP10B,15.891741751302598,0.9452045720618799,0.14308503990246701,6.605893758747752,3.9512618727974994e-11,2.791898459671837e-10,GSE150910
SPCS2,7741.758755279826,0.16089472689127,0.04823566910672882,3.335596455296716,0.0008511662057025559,0.002147995706466047,GSE150910
USP35,249.4777177559916,-0.001207841686335524,0.05171373157877135,-0.02335630497860547,0.9813660590641067,0.9867394815448373,GSE150910
FILIP1,223.01068722352562,-0.18129505602930002,0.061237664765838015,-2.960515505000725,0.0030712466201280103,0.006946557122054964,GSE150910
CASP8AP2,274.1123655300302,-0.28179975787851286,0.048477485741348525,-5.813002748988563,6.1362053341968455e-09,3.2547016219999105e-08,GSE150910
HMGN3,7383.042399645238,0.43808000697735117,0.061158334141691924,7.163046756021923,7.890342263439514e-13,6.910635219282717e-12,GSE150910
UBE3D,120.26815203777859,1.0028601708679725,0.14248848435224715,7.03818400081225,1.9476139558628618e-12,1.6142535530865355e-11,GSE150910
CNR1,201.97908881226797,-0.08334720438090691,0.12764710058766882,-0.652950235431815,0.5137883614319652,0.6008103029573425,GSE150910
ANKRD13C,72.09234732904488,-0.1093168610802681,0.09191786042390301,-1.189288573255786,0.23432613029616767,0.31570130882895275,GSE150910
SGIP1,435.8183141806111,-0.33117134711570806,0.09350792281333521,-3.541639437086068,0.0003976486249987028,0.0010670464077534602,GSE150910
PHF3,752.3949089819396,-0.2502105671268011,0.04085544392941874,-6.124289520854582,9.108913579587722e-10,5.4035540104036715e-09,GSE150910
ADGB,210.57437259523223,1.466442565842134,0.21309933227896546,6.881497704190053,5.922652945861439e-12,4.6449194401711565e-11,GSE150910
PLAGL1,1238.1818357682664,-0.5059553254900323,0.05345222339046138,-9.465561830685619,2.9198711532709652e-21,6.332901646995963e-20,GSE150910
TNFAIP3,1963.8604121175233,-0.3694131871451138,0.1410962693022252,-2.6181641015173733,0.008840427969242254,0.018057811524863025,GSE150910
AKAP7,311.0772501358626,-0.1663059169626871,0.05755150217922456,-2.889688551391481,0.0038562367085373432,0.008534015008301643,GSE150910
MYB,158.66571354682168,0.7283506452082753,0.143266943094997,5.083870915884083,3.698193210757427e-07,1.5699984380731566e-06,GSE150910
ALDH8A1,36.160626626321196,0.21248056062097026,0.12247247384168797,1.734925032180127,0.08275408469225956,0.13010623646394348,GSE150910
SGK1,7180.175854731779,-0.18325438243514888,0.1018294425031738,-1.799620796602488,0.07192053500036885,0.11511046697182802,GSE150910
