"","gene_id","log2FoldChange","stat","pvalue","padj","dataset"
"50808","50808",-0.081005,-0.973550255677902,0.335094152914517,0.553651431371961,"GSE53845"
"50805","50805",0.1560725,0.973432970263211,0.335151823728791,0.553668774733095,"GSE53845"
"114790","114790",0.08295,0.973417691859176,0.3351593368106,0.553668774733095,"GSE53845"
"222008","222008",-0.049735,-0.972905607917333,0.335411216332127,0.553996691359514,"GSE53845"
"643236","643236",0.066785,0.97273992257156,0.335492739144876,0.554086699091236,"GSE53845"
"152330","152330",-0.0481625000000001,-0.972626054310686,0.335548773820087,0.554137201618159,"GSE53845"
"80173","80173",0.1349575,0.972488060434608,0.335616689059594,0.554149379180895,"GSE53845"
"81539","81539",0.10436,0.972470561428417,0.33562530204439,0.554149379180895,"GSE53845"
"56999","56999",0.3298825,0.97247335385693,0.335623927605394,0.554149379180895,"GSE53845"
"256364","256364",-0.0713100000000001,-0.972167138656196,0.335774669611034,0.554298948899592,"GSE53845"
"6176","6176",0.0497875,0.971837768558367,0.335936860343245,0.554440515017835,"GSE53845"
"2262","2262",0.133805,0.971542188659479,0.336082456125783,0.554578295029997,"GSE53845"
"89953","89953",-0.0607875,-0.971323024621624,0.336190438261083,0.554638856094781,"GSE53845"
"8326","8326",-0.0712000000000001,-0.971319219079327,0.336192313455305,0.554638856094781,"GSE53845"
"25805","25805",-0.1961575,-0.971133836483829,0.33628366977766,0.554767249864567,"GSE53845"
"81571","81571",-0.0698900000000001,-0.971001319990314,0.336348983840777,0.554830349526125,"GSE53845"
"6649","6649",-0.0935175000000002,-0.970888023220394,0.336404831655482,0.554870046448871,"GSE53845"
"93649","93649",0.0562325000000001,0.970781941498875,0.336457128504049,0.554897114588335,"GSE53845"
"4199","4199",-0.1110925,-0.970486466894872,0.336602821898736,0.555064811635324,"GSE53845"
"64852","64852",0.090665,0.970346120463262,0.336672038940413,0.555095250595445,"GSE53845"
"9990","9990",-0.0714050000000001,-0.970369883064346,0.336660318869723,0.555095250595445,"GSE53845"
"57396","57396",0.0938925000000001,0.970352768073265,0.336668760212356,0.555095250595445,"GSE53845"
"285555","285555",0.0431325000000001,0.970109237731159,0.336788887843289,0.555220924872329,"GSE53845"
"219844","219844",0.0905475000000001,0.969913015656236,0.336885700122587,0.555254064446705,"GSE53845"
"887","887",0.0504825000000001,0.96982818908416,0.336927557668616,0.555254064446705,"GSE53845"
"28514","28514",0.1695875,0.969835051481712,0.336924171300555,0.555254064446705,"GSE53845"
"83694","83694",-0.04835,-0.969788777440299,0.336947006458827,0.555254064446705,"GSE53845"
"6861","6861",0.101555,0.96973913859697,0.336971503208852,0.555254064446705,"GSE53845"
"4520","4520",0.0490725000000001,0.969749083487026,0.336966595314874,0.555254064446705,"GSE53845"
"219595","219595",0.0996450000000001,0.969785142210956,0.336948800403039,0.555254064446705,"GSE53845"
"159013","159013",-0.0998025,-0.969481182210888,0.337098823595251,0.555389599257182,"GSE53845"
"80333","80333",0.0496425000000001,0.969288453112728,0.337193970343015,0.555405495165579,"GSE53845"
"26272","26272",0.0645950000000001,0.969350167922064,0.337163500959898,0.555405495165579,"GSE53845"
"5343","5343",-0.047945,-0.969278533517708,0.337198867942966,0.555405495165579,"GSE53845"
"2348","2348",-0.2022225,-0.96921266260972,0.337231391571137,0.555436751472969,"GSE53845"
"55275","55275",-0.0604650000000001,-0.968787796280601,0.337441218415957,0.555691658507202,"GSE53845"
"6192","6192",-0.95186,-0.968593780369169,0.337537064957536,0.555783922219236,"GSE53845"
"100288069","100288069",-0.0513150000000001,-0.96851697388809,0.337575013403949,0.555786102836916,"GSE53845"
"286075","286075",0.0541450000000001,0.968230029631925,0.337716811454667,0.555901287523741,"GSE53845"
"373856","373856",0.0836825,0.968165378436106,0.337748765313103,0.555931566013779,"GSE53845"
"9248","9248",-0.0437775,-0.967957284552791,0.337851629327734,0.556048699682275,"GSE53845"
"10528","10528",0.1030025,0.967986250906052,0.337837309569719,0.556048699682275,"GSE53845"
"5685","5685",-0.09075,-0.967725918546521,0.337966021469686,0.556132881692774,"GSE53845"
"123879","123879",0.1693175,0.96774624249755,0.337955971860118,0.556132881692774,"GSE53845"
"84793","84793",0.0628775,0.967546931583792,0.33805453392399,0.556233882770832,"GSE53845"
"22802","22802",0.1033175,0.96726195929524,0.338195489809958,0.556370988780817,"GSE53845"
"8089","8089",0.1157625,0.967241297927563,0.338205711058154,0.556370988780817,"GSE53845"
"7329","7329",0.0963675000000002,0.967247375111829,0.338202704633391,0.556370988780817,"GSE53845"
"55270","55270",-0.0813500000000001,-0.967109300291027,0.338271015560954,0.556389121755491,"GSE53845"
"93650","93650",-0.05265,-0.966849938100663,0.338399356711867,0.556577889328728,"GSE53845"
"157983","157983",0.0730775000000002,0.966449942891431,0.338597351000386,0.556791857819589,"GSE53845"
"54439","54439",0.0668125,0.966224918604995,0.33870876983559,0.556885734581512,"GSE53845"
"4689","4689",-0.161035,-0.965939892301939,0.338849932977981,0.55700338684202,"GSE53845"
"9669","9669",-0.0547175000000001,-0.965906353071191,0.338866546296401,0.55700338684202,"GSE53845"
"1407","1407",0.1496875,0.965826063557269,0.338906319083655,0.557030116781642,"GSE53845"
"1803","1803",0.1993075,0.965800746806618,0.338918860810606,0.557030116781642,"GSE53845"
"23246","23246",0.1203925,0.965479133285683,0.339078212446974,0.55722500742819,"GSE53845"
"8407","8407",-0.102975,-0.965409600376069,0.339112670818842,0.557259298740381,"GSE53845"
"414764","414764",0.0857525000000002,0.965185661330029,0.339223663867069,0.557400584139147,"GSE53845"
"9748","9748",0.0917825,0.964944849349883,0.339343046618411,0.557434482099746,"GSE53845"
"11222","11222",0.0688399999999999,0.964911723489075,0.339359470966843,0.557434482099746,"GSE53845"
"389812","389812",0.063635,0.964975378836471,0.339327910060688,0.557434482099746,"GSE53845"
"337968","337968",-0.0615550000000001,-0.964892844139866,0.339368831894921,0.557434482099746,"GSE53845"
"2030","2030",0.056855,0.964858626201235,0.33938579857506,0.557440018491205,"GSE53845"
"7741","7741",0.0770600000000001,0.964413617370565,0.339606503586076,0.55773549557497,"GSE53845"
"6847","6847",-0.0419400000000001,-0.96434711623484,0.339639493403233,0.557744419281691,"GSE53845"
"100507100","100507100",-0.1473525,-0.964231913205063,0.339696648221762,0.557744419281691,"GSE53845"
"440068","440068",0.2142825,0.964151185600811,0.339736702793796,0.5577604259621,"GSE53845"
"729082","729082",0.092705,0.964133237872056,0.339745608332956,0.5577604259621,"GSE53845"
"6631","6631",-0.0488375,-0.96397431034325,0.339824473809613,0.557847670811744,"GSE53845"
"1262","1262",0.09844,0.963941317083943,0.339840847751874,0.557852214350276,"GSE53845"
"92979","92979",0.0655800000000001,0.963742597854892,0.339939479446855,0.557902436046796,"GSE53845"
"23237","23237",-0.2330775,-0.963540377733176,0.340039868185374,0.557978642223592,"GSE53845"
"116984","116984",-0.160895,-0.963448867422386,0.340085303360621,0.55799296471686,"GSE53845"
"284525","284525",0.0749325,0.963214203270642,0.340201833230781,0.558109601570983,"GSE53845"
"4832","4832",-0.0816575000000001,-0.962913553758793,0.340351168759031,0.558287574279666,"GSE53845"
"1143","1143",0.0578075,0.962776431308228,0.340419293188668,0.558309973228345,"GSE53845"
"150677","150677",0.2188325,0.962425573630303,0.340593645400772,0.558509753758183,"GSE53845"
"4145","4145",0.1576675,0.96236024769301,0.340626114425192,0.558537461663449,"GSE53845"
"55558","55558",-0.0506075000000001,-0.962047482792674,0.340781596641605,0.558715995154805,"GSE53845"
"6499","6499",-0.0757875000000001,-0.96203158183242,0.340789502605643,0.558715995154805,"GSE53845"
"51499","51499",0.0977450000000001,0.96156739841379,0.341020348170617,0.558938008194894,"GSE53845"
"51004","51004",-0.0636100000000001,-0.96157483049968,0.341016651266733,0.558938008194894,"GSE53845"
"124535","124535",0.0432975,0.961309136333493,0.341148830571234,0.559111191591399,"GSE53845"
"3805","3805",0.0604825,0.961300183894675,0.341153284879074,0.559111191591399,"GSE53845"
"1180","1180",0.0477125,0.960930925018684,0.341337043986448,0.559345275917041,"GSE53845"
"2207","2207",-0.1983225,-0.960749499380729,0.341427353120678,0.559470903558923,"GSE53845"
"9862","9862",0.0786525,0.96066039056733,0.341471715027917,0.559498873681996,"GSE53845"
"375260","375260",-0.13888,-0.960495697822935,0.341553715629965,0.559499074706484,"GSE53845"
"140032","140032",-0.83875,-0.960569481438847,0.341516977123164,0.559499074706484,"GSE53845"
"10664","10664",-0.0646875,-0.960511262309884,0.341545965507992,0.559499074706484,"GSE53845"
"22844","22844",-0.04275,-0.960310750518117,0.341645816475836,0.55962758591727,"GSE53845"
"3875","3875",0.0824375000000001,0.960279000907968,0.341661628929621,0.55963112884481,"GSE53845"
"9168","9168",-0.11177,-0.959573720910534,0.342013008365239,0.560021643027529,"GSE53845"
"100131662","100131662",-0.042785,-0.959044339632486,0.342276909367428,0.560213703954673,"GSE53845"
"404672","404672",0.0813275,0.958739567307909,0.342428901810463,0.560346144409856,"GSE53845"
"58494","58494",0.21191,0.958717659493584,0.342439829130082,0.560346144409856,"GSE53845"
"3107","3107",-0.18784,-0.958683824038329,0.342456706246362,0.560351397058739,"GSE53845"
"100130428","100130428",0.1219525,0.958641548011261,0.34247779428827,0.560363539221768,"GSE53845"
"27336","27336",0.06376,0.958500395713298,0.342548209791376,0.560434022404086,"GSE53845"
"89882","89882",0.07596,0.958228375991415,0.342683936982015,0.560535262818696,"GSE53845"
"10073","10073",0.0763875000000001,0.958267314246823,0.34266450614362,0.560535262818696,"GSE53845"
"2261","2261",0.24868,0.958268222425517,0.342664052955983,0.560535262818696,"GSE53845"
"6745","6745",0.1008775,0.958242195864393,0.342677040551943,0.560535262818696,"GSE53845"
"130502","130502",-0.15199,-0.958124134394543,0.342735958850527,0.560562243213324,"GSE53845"
"100128361","100128361",-0.0646925,-0.958060846466014,0.342767545290876,0.560569180571436,"GSE53845"
"54112","54112",0.0630325000000001,0.957941039274763,0.342827345244195,0.560615486220218,"GSE53845"
"151354","151354",-0.24601,-0.957941871142321,0.342826930006342,0.560615486220218,"GSE53845"
"93408","93408",0.0568000000000001,0.957812373784515,0.342891574340108,0.560615486220218,"GSE53845"
"338004","338004",0.0489525000000001,0.957870113203819,0.342862750162938,0.560615486220218,"GSE53845"
"53342","53342",-0.184865,-0.957735195832464,0.342930104948324,0.560633769403935,"GSE53845"
"58509","58509",-0.0587275,-0.95774122612657,0.342927094259089,0.560633769403935,"GSE53845"
"387733","387733",0.109625,0.957694649236457,0.342950348725037,0.560638414704615,"GSE53845"
"27439","27439",-0.0586600000000001,-0.957674729026725,0.342960294614791,0.560638414704615,"GSE53845"
"390963","390963",-0.11417,-0.956943117975199,0.343325709731877,0.561020269324641,"GSE53845"
"442319","442319",-0.1125125,-0.956817096232491,0.343388679236723,0.561070252608522,"GSE53845"
"54825","54825",0.0575700000000001,0.956613404988335,0.343490474079999,0.561167035173184,"GSE53845"
"54097","54097",0.241445,0.956608278188585,0.343493036458165,0.561167035173184,"GSE53845"
"83864","83864",0.0598800000000001,0.956589022594404,0.343502660530278,0.561167035173184,"GSE53845"
"4084","4084",-0.2112925,-0.956450916731539,0.34357169194946,0.561214550968437,"GSE53845"
"26206","26206",0.545805000000001,0.955851654712423,0.343871335427243,0.561590310795338,"GSE53845"
"3280","3280",0.23402,0.955497292582706,0.344048604784819,0.561835057799721,"GSE53845"
"3605","3605",0.0480425,0.955318305387977,0.344138165837498,0.561958929398495,"GSE53845"
"30000","30000",0.0650050000000001,0.954999811643226,0.344297570681003,0.562174448344131,"GSE53845"
"10740","10740",0.0602425,0.954954194391945,0.344320405909725,0.562189345000148,"GSE53845"
"196951","196951",0.076095,0.954802896072339,0.344396150437546,0.562245845661359,"GSE53845"
"51637","51637",-0.0727525,-0.95463374432862,0.34448084591002,0.562294556983471,"GSE53845"
"163049","163049",-0.0949525000000001,-0.954039962524944,0.344778265122462,0.562487086945753,"GSE53845"
"390038","390038",-0.0449525,-0.953752368003714,0.34492237895915,0.562634475326245,"GSE53845"
"166979","166979",0.0466600000000001,0.953637833131979,0.344979783499557,0.562683340234788,"GSE53845"
"57292","57292",-0.0586175,-0.953523251575172,0.345037217724024,0.562754631501511,"GSE53845"
"54785","54785",-0.114695,-0.953382971703115,0.345107541838178,0.562846939630268,"GSE53845"
"80021","80021",-0.05916,-0.953279223977546,0.345159557976454,0.562909382539166,"GSE53845"
"139596","139596",-0.0576525,-0.95300842540495,0.345295352909122,0.563000749579206,"GSE53845"
"9904","9904",-0.0851675,-0.952908563605012,0.345345438572914,0.563049679356161,"GSE53845"
"2301","2301",0.050425,0.952683606155322,0.345458283426841,0.563108397804358,"GSE53845"
"643253","643253",0.0640475,0.952679915671156,0.345460134877391,0.563108397804358,"GSE53845"
"26281","26281",-0.0610375,-0.952505603850458,0.345547591459472,0.563159158929712,"GSE53845"
"254228","254228",-0.0901950000000001,-0.952292970281598,0.34565429471555,0.563245740762989,"GSE53845"
"7027","7027",0.080745,0.952190925895704,0.345705510066833,0.56328442207766,"GSE53845"
"5921","5921",-0.0720875,-0.951997935594932,0.345802384157482,0.563330330199331,"GSE53845"
"2239","2239",-0.1453975,-0.952065442262424,0.345768496245033,0.563330330199331,"GSE53845"
"338323","338323",0.046445,0.951531346159834,0.346036668710641,0.563600024515802,"GSE53845"
"122553","122553",0.053235,0.951435847761176,0.346084633353678,0.563633365144024,"GSE53845"
"399948","399948",0.1820525,0.951457295116621,0.346073860910659,0.563633365144024,"GSE53845"
"7365","7365",-0.0831775000000002,-0.951256111514296,0.346174918803817,0.563646069296553,"GSE53845"
"100505538","100505538",-0.08163,-0.951035701567457,0.346285656657459,0.563781595638161,"GSE53845"
"7152","7152",0.1322375,0.950957937857813,0.34632473207074,0.563822824606906,"GSE53845"
"92305","92305",-0.0835050000000001,-0.950921550578265,0.346343017274952,0.563830204815289,"GSE53845"
"63893","63893",0.05818,0.950889194284632,0.346359277375169,0.563834287794089,"GSE53845"
"166815","166815",0.128305,0.950522319702418,0.346543678964807,0.563955340063391,"GSE53845"
"64761","64761",-0.14081,-0.950414257177435,0.346598006546506,0.563976595166359,"GSE53845"
"10940","10940",-0.0728375000000002,-0.949736116412477,0.346939064092987,0.564329986027632,"GSE53845"
"10149","10149",-0.152925,-0.949406029095087,0.347105154675852,0.564532958138361,"GSE53845"
"3151","3151",0.0609575,0.94925696704822,0.347180175569741,0.564610178031787,"GSE53845"
"6614","6614",-0.175815,-0.949194793798144,0.347211469661671,0.564638674287185,"GSE53845"
"9473","9473",-0.2312525,-0.948507549199566,0.347557508518412,0.565111748463471,"GSE53845"
"100128079","100128079",0.1368725,0.948392949478473,0.347615233340808,0.565172066769624,"GSE53845"
"100507351","100507351",0.045795,0.94810005344967,0.347762796048098,0.565306874470769,"GSE53845"
"8521","8521",0.05034,0.94788135843447,0.347873002636165,0.565422918060763,"GSE53845"
"958","958",-0.12367,-0.94741169962764,0.348109754337232,0.565583512099328,"GSE53845"
"164684","164684",-0.0576575000000001,-0.947115997914511,0.348258869657864,0.565758525080134,"GSE53845"
"7054","7054",0.0683574999999999,0.947059567208652,0.348287331072647,0.565782343752864,"GSE53845"
"10380","10380",-0.046575,-0.946701024272285,0.348468201549455,0.566031308724998,"GSE53845"
"124491","124491",-0.0632075,-0.946521680357098,0.348558696421632,0.566133445045634,"GSE53845"
"146664","146664",-0.1140425,-0.946447142715108,0.348596311785443,0.566149684420803,"GSE53845"
"150135","150135",0.19579,0.946291763196944,0.348674732489652,0.566254615862937,"GSE53845"
"3623","3623",-0.0561775000000001,-0.946140783815886,0.348750943495413,0.56631287507323,"GSE53845"
"11026","11026",-0.2330125,-0.946138604824885,0.348752043481073,0.56631287507323,"GSE53845"
"644994","644994",-0.0491525,-0.946156487188549,0.348743016276668,0.56631287507323,"GSE53845"
"81691","81691",-0.0633300000000001,-0.946052200404029,0.348795663493819,0.566336664786826,"GSE53845"
"22930","22930",-0.0587800000000001,-0.945942323818937,0.348851138247882,0.566376025868746,"GSE53845"
"55858","55858",-0.1043675,-0.945777239187598,0.348934497435774,0.566443601826879,"GSE53845"
"25885","25885",0.0485275,0.945677364202357,0.348984935462934,0.566489126375022,"GSE53845"
"5935","5935",-0.145985,-0.945574567102718,0.349036854177593,0.566528543993718,"GSE53845"
"54866","54866",-0.0428325,-0.945454763954545,0.349097368350939,0.566565703539472,"GSE53845"
"4610","4610",0.0567700000000001,0.945207525796904,0.349222273369021,0.566717324683548,"GSE53845"
"2865","2865",0.050705,0.944981220912335,0.349336628516856,0.566835593208449,"GSE53845"
"164","164",-0.0548200000000001,-0.944714636099199,0.349471369141048,0.566986907316012,"GSE53845"
"28998","28998",-0.0754000000000001,-0.943902866434288,0.349881873367162,0.567473270622004,"GSE53845"
"1024","1024",-0.0534275,-0.943671057540864,0.349999154812493,0.567641034308237,"GSE53845"
"23396","23396",0.0782424999999999,0.943339773252977,0.350166809497017,0.567890478595693,"GSE53845"
"387787","387787",0.0918225000000001,0.94289210801926,0.350393445099291,0.568168133243858,"GSE53845"
"140462","140462",-0.1045825,-0.942770639720438,0.35045495634392,0.568222929177076,"GSE53845"
"731","731",-0.10633,-0.94278137809065,0.350449518175441,0.568222929177076,"GSE53845"
"160492","160492",0.0543375,0.942539671158276,0.350571937725709,0.56834904876186,"GSE53845"
"339483","339483",-0.0729049999999999,-0.942462276141516,0.350611142606014,0.568386257832691,"GSE53845"
"8701","8701",0.143065,0.942426690512102,0.350629169668314,0.568393007923488,"GSE53845"
"353164","353164",-0.05154,-0.942270996289089,0.350708048784897,0.568498398773604,"GSE53845"
"22828","22828",0.1309875,0.942122795248481,0.350783142417564,0.568580997944144,"GSE53845"
"2880","2880",0.0450975,0.942115695615906,0.3507867400731,0.568580997944144,"GSE53845"
"64897","64897",-0.0585350000000001,-0.941371259181926,0.35116410835279,0.568994242306005,"GSE53845"
"26175","26175",-0.1174125,-0.941239856084919,0.351230746490088,0.569013536620348,"GSE53845"
"64478","64478",0.06098,0.941233412813945,0.351234014263116,0.569013536620348,"GSE53845"
"345778","345778",-0.0976224999999999,-0.941007401775061,0.35134865072045,0.569176762398295,"GSE53845"
"9550","9550",0.0667325000000001,0.940669948591018,0.351519857924298,0.569386621953864,"GSE53845"
"55633","55633",0.0729175,0.940542843724777,0.351584358828125,0.569446105394372,"GSE53845"
"1203","1203",0.1000575,0.940478212340721,0.351617159771158,0.569476735161663,"GSE53845"
"9139","9139",0.0758900000000001,0.940268192506023,0.351723760311107,0.569604383329596,"GSE53845"
"54487","54487",-0.2090275,-0.93999686970826,0.351861507862012,0.569764226424638,"GSE53845"
"51012","51012",-0.0812275000000001,-0.93998513647781,0.35186746548637,0.569764226424638,"GSE53845"
"1412","1412",-0.0445675,-0.93964340934251,0.352041008562618,0.569889107416859,"GSE53845"
"7564","7564",-0.052135,-0.939700767103294,0.352011876034102,0.569889107416859,"GSE53845"
"3105","3105",0.212445,0.939620842221049,0.352052471040346,0.569889107416859,"GSE53845"
"390502","390502",-0.0457475000000001,-0.93967428949266,0.352025324057848,0.569889107416859,"GSE53845"
"256297","256297",0.0520875,0.93934109264538,0.352194583972467,0.570032528326792,"GSE53845"
"11247","11247",0.0495949999999999,0.939252737207104,0.352239476361259,0.5700342818556,"GSE53845"
"127795","127795",0.444530000000001,0.939132953866751,0.352300342871406,0.57011028014397,"GSE53845"
"6039","6039",-0.1805725,-0.939075970823379,0.35232930055088,0.570112136813722,"GSE53845"
"245711","245711",-0.0483725,-0.939101662674773,0.352316244257096,0.570112136813722,"GSE53845"
"654434","654434",-0.0572825000000001,-0.938701413551696,0.35251968196584,0.570330161810411,"GSE53845"
"363","363",0.0614025,0.938478899691786,0.352632813945412,0.570417017062532,"GSE53845"
"56169","56169",0.0674275000000001,0.938561662017745,0.352590732605749,0.570417017062532,"GSE53845"
"541565","541565",-0.0769925000000001,-0.938374814192452,0.352685741919188,0.57046376119168,"GSE53845"
"51084","51084",-0.0851199999999999,-0.937954679582141,0.352899435051358,0.570722227165671,"GSE53845"
"4074","4074",-0.1216125,-0.937929868064283,0.352912057577874,0.570722227165671,"GSE53845"
"6002","6002",-0.0495600000000002,-0.937979910709976,0.352886599355875,0.570722227165671,"GSE53845"
"653635","653635",-0.051375,-0.937865801861191,0.35294465176015,0.57072493481231,"GSE53845"
"11216","11216",-0.10363,-0.937708264105107,0.35302480867592,0.570764507895135,"GSE53845"
"192111","192111",0.06383,0.937567475899759,0.353096453283731,0.570835321345095,"GSE53845"
"81578","81578",0.1638,0.937466780690513,0.353147701095907,0.570873151635539,"GSE53845"
"129684","129684",0.0388175,0.937355443281524,0.353204370794109,0.570919512821289,"GSE53845"
"51270","51270",0.0971900000000001,0.937240785350358,0.353262736803871,0.570946555067751,"GSE53845"
"128674","128674",-0.0398875,-0.937241107709016,0.353262572700096,0.570946555067751,"GSE53845"
"51236","51236",-0.0768275000000002,-0.937109309461296,0.353329671644561,0.57096470666195,"GSE53845"
"84251","84251",0.1556325,0.937048809629703,0.353360475100606,0.570991978840691,"GSE53845"
"2834","2834",0.0561950000000001,0.936932561285973,0.353419667794587,0.571065120973361,"GSE53845"
"5920","5920",0.142225,0.936848024527132,0.35346271727125,0.571067163499281,"GSE53845"
"79915","79915",0.0677225,0.936704525755722,0.353535800372837,0.571076438857207,"GSE53845"
"23277","23277",0.082115,0.936740240490778,0.353517610142477,0.571076438857207,"GSE53845"
"11025","11025",-0.138755,-0.936700007344892,0.353538101733503,0.571076438857207,"GSE53845"
"29034","29034",-0.0480600000000001,-0.936636411527305,0.353570494005736,0.571106262232012,"GSE53845"
"142937","142937",0.09465,0.936588190703006,0.353595056376763,0.571123436473657,"GSE53845"
"55879","55879",0.0474725,0.936326976989244,0.353728130837668,0.571158371311609,"GSE53845"
"79671","79671",-0.08937,-0.936364362912994,0.353709082701661,0.571158371311609,"GSE53845"
"54762","54762",0.05171,0.936414603148504,0.353683486343839,0.571158371311609,"GSE53845"
"2346","2346",0.04439,0.936393955855246,0.353694005565341,0.571158371311609,"GSE53845"
"145376","145376",0.1698775,0.936153170154956,0.353816694233805,0.571256378025755,"GSE53845"
"146330","146330",-0.1918225,-0.935837697545893,0.353977480435876,0.571368468086035,"GSE53845"
"55073","55073",-0.0931100000000001,-0.935825555680573,0.353983669703741,0.571368468086035,"GSE53845"
"6015","6015",-0.0572725,-0.935745919980669,0.354024265434706,0.571380623000497,"GSE53845"
"29068","29068",-0.094255,-0.93559998814096,0.354098664686876,0.571441598526407,"GSE53845"
"1326","1326",-0.2272775,-0.935190672897921,0.354307396916666,0.571710939965496,"GSE53845"
"91775","91775",-0.0934775,-0.935152009228786,0.35432711777767,0.571720260876996,"GSE53845"
"353142","353142",-0.0443600000000001,-0.934999231303431,0.3544050509558,0.571823505142962,"GSE53845"
"2537","2537",0.2253975,0.934214759933611,0.354805391541543,0.572199231137287,"GSE53845"
"1903","1903",0.043735,0.934105085064503,0.354861385546817,0.572267023576916,"GSE53845"
"10434","10434",0.0983425000000002,0.933895271632884,0.354968520865435,0.572394767383105,"GSE53845"
"654429","654429",-0.04086,-0.933784151442586,0.355025269786341,0.572463761404805,"GSE53845"
"7270","7270",-0.0548000000000001,-0.93358690007169,0.355126020318736,0.572581180269306,"GSE53845"
"8284","8284",-0.333885,-0.933459639906548,0.355191031156201,0.572641163063708,"GSE53845"
"79784","79784",-0.100805,-0.933265689430871,0.355290125622723,0.572699145641747,"GSE53845"
"4629","4629",0.120817500000001,0.933252309111971,0.355296962647402,0.572699145641747,"GSE53845"
"3060","3060",-0.03714,-0.933084723822933,0.355382601993629,0.572751937538748,"GSE53845"
"166824","166824",0.1038225,0.932963617227295,0.355444498180329,0.572797059512388,"GSE53845"
"161829","161829",-0.050755,-0.932903520143209,0.355475215711314,0.572806313636373,"GSE53845"
"11154","11154",-0.0657475,-0.932234033916935,0.355817528173981,0.573290315366575,"GSE53845"
"401262","401262",0.0474,0.932202553878637,0.355833629387671,0.573293728579633,"GSE53845"
"54552","54552",0.0694549999999997,0.932167271982006,0.355851675715193,0.573300275229789,"GSE53845"
"3939","3939",0.14456,0.932075125510153,0.355898810495243,0.573308629196329,"GSE53845"
"123591","123591",0.2070175,0.931846897648873,0.356015571129738,0.573451654605141,"GSE53845"
"170961","170961",0.0446725,0.931492825868133,0.356196762386526,0.573653360745053,"GSE53845"
"64218","64218",-0.0425650000000001,-0.931356035927853,0.35626677876447,0.573743584953975,"GSE53845"
"2895","2895",-0.0633475000000001,-0.930697951845287,0.356603746276181,0.574150936474511,"GSE53845"
"9061","9061",-0.0952224999999998,-0.930080016226225,0.356920344486192,0.574525308151775,"GSE53845"
"28511","28511",-0.0850825000000002,-0.929607955815095,0.357162326760696,0.57482454944803,"GSE53845"
"8938","8938",0.257405,0.928873799657195,0.357538873212607,0.575258234962772,"GSE53845"
"122258","122258",0.050235,0.928909253409406,0.357520683172007,0.575258234962772,"GSE53845"
"552889","552889",-0.0976375,-0.928836385435073,0.357558069751007,0.575258234962772,"GSE53845"
"2055","2055",0.058185,0.928680876806612,0.357637865491776,0.575341461396956,"GSE53845"
"79844","79844",-0.225405,-0.928642142339065,0.357657743006844,0.575350863706228,"GSE53845"
"149499","149499",0.34549,0.928579161799374,0.357690064502308,0.57537368088741,"GSE53845"
"3206","3206",0.0618025,0.928063778159422,0.357954629647341,0.575644275200259,"GSE53845"
"673","673",-0.0726300000000001,-0.928138233847012,0.357916400994002,0.575644275200259,"GSE53845"
"57508","57508",-0.0640775,-0.928001690441461,0.357986510095133,0.575653877471877,"GSE53845"
"54951","54951",0.1050275,0.927666196320348,0.358158809574908,0.57575029180832,"GSE53845"
"2815","2815",0.136255,0.927270041920342,0.358362331560762,0.575987125876799,"GSE53845"
"1815","1815",0.1057325,0.926986931487999,0.358507823818983,0.576153213255656,"GSE53845"
"10085","10085",0.18015,0.92694835715543,0.35852765037919,0.576162492280281,"GSE53845"
"118429","118429",0.090585,0.926532168012586,0.358741609836098,0.576393369514852,"GSE53845"
"84934","84934",0.0652074999999998,0.926542367297114,0.358736365477583,0.576393369514852,"GSE53845"
"5434","5434",-0.0682575000000001,-0.926486856080178,0.358764909327981,0.57639994808211,"GSE53845"
"83482","83482",0.05258,0.926235769292962,0.358894036465517,0.576517975666937,"GSE53845"
"7124","7124",-0.231415,-0.926232344337201,0.35889579803578,0.576517975666937,"GSE53845"
"144321","144321",-0.11948,-0.926251639382426,0.358885874016396,0.576517975666937,"GSE53845"
"58513","58513",-0.0688500000000002,-0.926111237738914,0.358958090846583,0.576570492389487,"GSE53845"
"9962","9962",0.073305,0.92609906791932,0.358964350944733,0.576570492389487,"GSE53845"
"6626","6626",-0.0553975,-0.926051165081491,0.35898899262736,0.576587483751391,"GSE53845"
"3929","3929",0.0778425,0.925949410173886,0.35904133997269,0.576626383284903,"GSE53845"
"26275","26275",-0.1005875,-0.925810150717139,0.359112989378631,0.57668207838316,"GSE53845"
"1607","1607",0.0905224999999999,0.925355471567833,0.359346987663409,0.576936464510309,"GSE53845"
"145581","145581",0.0521075,0.925299986405038,0.359375549578255,0.57693713664233,"GSE53845"
"9050","9050",-0.0768900000000001,-0.925325437263872,0.359362448140741,0.57693713664233,"GSE53845"
"64102","64102",0.1111525,0.924885865359634,0.359588771757713,0.577119983209656,"GSE53845"
"55037","55037",-0.054495,-0.924863162479101,0.359600463360064,0.577119983209656,"GSE53845"
"51601","51601",0.0920625000000001,0.924682435551445,0.359693543474913,0.577221624426453,"GSE53845"
"9670","9670",-0.0642325,-0.924489899553123,0.359792722801102,0.577335589011983,"GSE53845"
"9389","9389",-0.0544675,-0.924320761395734,0.359879864019327,0.577418438828634,"GSE53845"
"161931","161931",-0.12421,-0.924187764755629,0.359948394459775,0.577494978393691,"GSE53845"
