sample_id,PC1,PC2,PC1_zscore,PC2_zscore,outlier,condition,dataset
ipf_1071,-2.418700216717164,17.90427419145262,-0.08362913877252941,0.7194508797237587,False,IPF,GSE150910
ipf_1074,-8.868047176303259,14.168902972187187,-0.3066221860909217,0.5693517424418755,False,IPF,GSE150910
ipf_1084,-20.614795991297616,12.989445872187313,-0.7127785505652893,0.5219573918461702,False,IPF,GSE150910
control_1089,6.650673808260661,-31.768602640405962,0.22995413776278534,-1.2765638457517519,False,control,GSE150910
control_1092,37.72456966818809,-13.001662775639428,1.3043672176111512,-0.5224483060179561,False,control,GSE150910
control_1096,6.428987119317919,-29.912489022211957,0.22228908413378362,-1.201979276659617,False,control,GSE150910
control_1097,-2.473666944306806,11.090671684965479,-0.08552967198358817,0.44565858493638394,False,control,GSE150910
control_1102,8.32104895263181,-32.42302653780096,0.28770913930671327,-1.3028606865875478,False,control,GSE150910
control_1109,-10.131779778117897,-6.030761542991067,-0.3503170881701753,-0.2423352463838197,False,control,GSE150910
control_1111,-2.6507939439125576,-3.878646139669091,-0.0916540268449345,-0.1558563808553743,False,control,GSE150910
control_1112,-1.4077499930056492,-14.798066962357623,-0.04867445692872472,-0.5946335595866735,False,control,GSE150910
control_1113,9.628590447844791,-4.992652389193431,0.33291878058355695,-0.20062070738812302,False,control,GSE150910
chp_40,-29.841019016724932,-2.157752433843333,-1.0317850485210438,-0.0867053794057606,False,CHP,GSE150910
chp_115,-70.33497798687812,2.287494836801067,-2.4319068539262725,0.09191884323832289,False,CHP,GSE150910
chp_117,-53.85740601846982,-29.280886604305504,-1.862177234994544,-1.1765994757059774,False,CHP,GSE150910
chp_119,-8.432193374594512,15.856672489648096,-0.29155207619648094,0.6371717082848851,False,CHP,GSE150910
chp_120,-44.0791972564977,5.679955726935148,-1.5240852416793784,0.2282387490740249,False,CHP,GSE150910
chp_121,-34.86383717329987,24.27599435155065,-1.2054543415331038,0.9754869315355978,False,CHP,GSE150910
chp_122,-50.808070381191165,-25.87589664953031,-1.7567432041826898,-1.039776112065632,False,CHP,GSE150910
chp_125,-38.07754074493445,-8.306106250466353,-1.31657156892178,-0.333765858647867,False,CHP,GSE150910
chp_126,-38.507723282509815,11.245467124844886,-1.3314455888121979,0.45187875975093367,False,CHP,GSE150910
chp_127,-50.395724880956884,-3.4350011362041446,-1.7424859188759043,-0.1380293086928914,False,CHP,GSE150910
chp_128,-46.91510932114311,3.101299559871022,-1.6221399249186346,0.12462011432450516,False,CHP,GSE150910
chp_129,-38.682363419983595,-20.574053033325225,-1.3374839577638786,-0.8267311143713094,False,CHP,GSE150910
chp_130,-69.07863982119744,11.948269733879824,-2.38846762236018,0.4801196116243776,False,CHP,GSE150910
chp_131,-61.130316355537566,15.0637793837525,-2.1136458641594817,0.6053107327176198,False,CHP,GSE150910
chp_132,-19.73300019338592,17.506025342754256,-0.682289520695899,0.7034479699447186,False,CHP,GSE150910
chp_133,-48.81373406321939,42.20251901853891,-1.6877868996592922,1.6958319063802874,False,CHP,GSE150910
chp_134,-57.94393084633697,-15.292616906533915,-2.003473187905542,-0.6145061547335254,False,CHP,GSE150910
chp_135,-31.215782375827537,30.685561519461366,-1.0793189574127489,1.233043796912655,False,CHP,GSE150910
chp_136,-25.072969398402464,23.30176644645271,-0.8669246493492089,0.9363393449940134,False,CHP,GSE150910
chp_137,-22.439350857593716,44.29775109864451,-0.775864480378729,1.7800250184348965,False,CHP,GSE150910
chp_138,-53.39175694178836,13.70207960568416,-1.8460769217006756,0.5505932896771973,False,CHP,GSE150910
chp_141,-41.213918928702796,14.590349662349105,-1.425015188581888,0.5862868155284131,False,CHP,GSE150910
chp_142,-94.70588981049882,1.3856275142405834,-3.2745571141048306,0.055678935846823784,True,CHP,GSE150910
chp_143,-62.46424067436057,41.24671490012809,-2.1597677196915868,1.6574246463885622,False,CHP,GSE150910
chp_144,-23.022024118154,9.226120128830607,-0.7960110295995233,0.3707349525675311,False,CHP,GSE150910
chp_101,-21.786051774282353,3.839389004722112,-0.7532759680361921,0.1542789038813833,False,CHP,GSE150910
chp_103,-26.360290582940166,-38.874181289935876,-0.9114351518258825,-1.5620886738283428,False,CHP,GSE150910
chp_104,-69.96446237724011,-5.591794644875645,-2.419095881685214,-0.2246961554247727,False,CHP,GSE150910
chp_105,-36.69367296111251,-13.752049458667067,-1.2687228648384121,-0.5526012378522416,False,CHP,GSE150910
chp_106,-60.42989619865345,-24.263740620957105,-2.089428090458431,-0.9749945375317329,False,CHP,GSE150910
chp_108,-49.967783164425846,-10.642969303234777,-1.7276893777622218,-0.4276684743657838,False,CHP,GSE150910
chp_109,-43.85371352156663,-44.06639096739597,-1.5162889011369807,-1.770728229959705,False,CHP,GSE150910
chp_110,-76.41270982952642,-17.274649961172443,-2.642050912366439,-0.6941505686624637,False,CHP,GSE150910
chp_111,-52.88487068190546,12.882344318323765,-1.8285507888311914,0.5176537095900252,False,CHP,GSE150910
chp_112,-70.27116016522861,9.304578900860694,-2.4297002847011986,0.3738876764342176,False,CHP,GSE150910
chp_113,-34.913529568651185,-23.74605761106834,-1.2071725090836136,-0.9541923819737981,False,CHP,GSE150910
chp_114,-56.20433284311801,-30.980274313650604,-1.9433247322126448,-1.244886297579145,False,CHP,GSE150910
ipf_1125,-1.5000456149262311,-2.318825313649477,-0.05186567646074655,-0.09317780179144389,False,IPF,GSE150910
ipf_1130,3.574387467432821,-11.288575453731752,0.1235882576413084,-0.45361098998877725,False,IPF,GSE150910
GSM952756,39.117880398307406,-20.677023772178114,1.077330666326984,-0.9988330234041517,False,control,GSE38958
GSM952757,32.222574126384785,-22.259931743148865,0.8874296587872079,-1.075297642869485,False,control,GSE38958
GSM952758,39.588216835629765,-27.145801292415122,1.0902840232639892,-1.3113165161668296,False,control,GSE38958
GSM952759,33.88285492824482,-37.97478810018436,0.9331548208958166,-1.8344261161162054,False,control,GSE38958
GSM952760,11.439798711552532,-13.575044983850571,0.3150591454105659,-0.6557618433611979,False,control,GSE38958
GSM952761,75.61693987055436,28.781371856885837,2.082537381546795,1.390325077065197,False,control,GSE38958
GSM952762,1.6001098977455754,0.28163006208946617,0.044068018123221996,0.013604540455035164,False,control,GSE38958
GSM952763,44.36451242640414,-22.707421397175917,1.2218261635586418,-1.0969142666640241,False,control,GSE38958
GSM952764,-23.81439907225817,-33.308483505447,-0.655863307506884,-1.6090136400345363,False,control,GSE38958
GSM952765,30.42731818225489,-23.533554953362007,0.8379871976205077,-1.1368218223525404,False,control,GSE38958
GSM952766,42.72186681833966,-1.9794381150687799,1.1765866856151546,-0.09561957169947645,False,IPF,GSE38958
GSM952767,16.24681518382207,24.67784233648586,0.44744735781838874,1.1920982508715576,False,IPF,GSE38958
GSM952768,-10.438852011701226,-0.635307963094959,-0.28749245304051463,-0.030689454176897016,False,IPF,GSE38958
GSM952769,-34.24589532625614,31.5034418573062,-0.9431531784221122,1.521818537555193,False,IPF,GSE38958
GSM952770,-17.111937322949263,9.773085278628853,-0.4712733576197597,0.4721027757376888,False,IPF,GSE38958
GSM952771,2.3226434007293997,4.676925908595106,0.06396703852737494,0.22592555374458362,False,IPF,GSE38958
GSM952772,-5.85641322223844,-0.8822192646424747,-0.1612892491811314,-0.0426168555550974,False,IPF,GSE38958
GSM952773,31.258049847454075,31.004321839718916,0.8608660624591733,1.4977078356620586,False,IPF,GSE38958
GSM952774,15.505840455764025,28.421999521858393,0.42704045464822693,1.3729650856139002,False,IPF,GSE38958
GSM952775,-22.99881809685149,3.101369059982529,-0.6334017020535244,0.14981604069356474,False,IPF,GSE38958
GSM952776,29.296363348658236,28.432977352161256,0.8068400006850335,1.3734953853104446,False,IPF,GSE38958
GSM952777,31.769126916945265,1.7588676402498364,0.8749414416518355,0.08496460139695472,False,IPF,GSE38958
GSM952778,-40.80849086861959,12.298458809598563,-1.1238911262991356,0.594094533688721,False,IPF,GSE38958
GSM952779,0.0057570769248372015,40.80972484324679,0.0001585534659949853,1.9713717650370453,False,IPF,GSE38958
GSM952780,-23.45282867375462,0.42671331248025857,-0.6459054346779463,0.020612993084863116,False,IPF,GSE38958
GSM952781,-45.376054578818575,-0.8245105238921296,-1.2496846612579606,-0.03982915280659678,False,IPF,GSE38958
GSM952782,-61.06417899343586,-9.237706662004582,-1.681745329088817,-0.4462405506805077,False,IPF,GSE38958
GSM952783,-1.1755013833487116,-24.207224265820813,-0.03237403651978435,-1.1693643760368488,False,IPF,GSE38958
GSM952784,-8.994672940056057,-14.262514643218648,-0.2477188664936757,-0.6889710424186164,False,IPF,GSE38958
GSM952785,-15.27274320086698,-10.23336796869293,-0.42062081180510175,-0.49433738532187405,False,IPF,GSE38958
GSM952786,-68.71726749684528,16.16447932172942,-1.89251612885828,0.7808481496452868,False,IPF,GSE38958
GSM952787,-34.303225747229746,-21.882647315656104,-0.9447320937416389,-1.0570723823316042,False,IPF,GSE38958
GSM952788,-81.31277743699336,6.422747032399046,-2.2394042776633727,0.31025992462044755,False,IPF,GSE38958
GSM952789,-20.7505468541837,14.964552846432067,-0.5714829188453245,0.7228839956940487,False,IPF,GSE38958
GSM952790,47.30513728285056,2.7121176212986327,1.3028127943207264,0.1310126966703211,False,control,GSE38958
GSM952791,41.37304528389929,-6.968573754233978,1.1394393047330935,-0.3366268602506487,False,control,GSE38958
GSM952792,38.306285270091934,15.632506703655622,1.0549788335751782,0.7551504561893344,False,control,GSE38958
GSM952793,14.944077454244786,0.6062368551251919,0.41156915347898576,0.02928513298507149,False,control,GSE38958
GSM952794,22.36831596884067,18.846613997438386,0.6160372827451647,0.9104124775114772,False,control,GSE38958
GSM952795,-8.394352004782752,39.91915952809776,-0.2311856559356718,1.9283517416492462,False,control,GSE38958
GSM952796,-20.95361130862729,59.500041682170455,-0.5770754397535511,2.874234086147445,False,control,GSE38958
GSM952797,10.665503928206416,33.95599748786501,0.29373458727034846,1.640292723324332,False,control,GSE38958
GSM952798,-98.80163409252192,-9.451080524342315,-2.7210582272677826,-0.45654787838794053,False,control,GSE38958
GSM952799,-36.07743289577094,38.31821211908526,-0.9935948580345296,1.8510157014882522,False,control,GSE38958
GSM952800,-24.770859557906334,-5.375217601780093,-0.6822048219710305,-0.25965752652784513,False,control,GSE38958
GSM952801,61.333493196958855,30.55344853217029,1.6891624091396396,1.4759277596746725,False,control,GSE38958
GSM952802,-2.634860226341573,22.32006268850189,-0.07256568337598016,1.0782023536542122,False,control,GSE38958
GSM952803,-19.20426020026196,-10.410160283673395,-0.5288972262096339,-0.502877589387614,False,control,GSE38958
GSM952804,15.42102808355889,-1.0694469281422812,0.42470466936205675,-0.051661153963751184,False,control,GSE38958
GSM952805,24.29281665514462,-22.09803195400035,0.6690392242003638,-1.067476843432126,False,control,GSE38958
GSM952806,-48.51627451719163,-39.204802406254394,-1.3361682642592905,-1.8938437054994222,False,control,GSE38958
GSM952807,52.42582931162642,11.44568070139224,1.4438398259299103,0.5528998750426006,False,control,GSE38958
GSM952808,17.18050960733542,-2.9463261682421598,0.47316188082390803,-0.14232647343182322,False,control,GSE38958
GSM952809,-5.3604432866960074,-20.057421913117206,-0.14762992981884818,-0.9689022749070991,False,control,GSE38958
GSM952810,2.373258849952963,-17.344379149357177,0.06536101936384225,-0.8378448879151933,False,control,GSE38958
GSM952811,20.95931012682278,-11.56967587747389,0.5772323887380387,-0.5588896382685737,False,control,GSE38958
GSM952812,3.672069765461059,-7.955787870264003,0.10113107681045282,-0.38431564134052293,False,control,GSE38958
GSM952813,-61.720731862678655,-23.76815240775106,-1.6998272019535552,-1.1481543858409875,False,control,GSE38958
GSM952814,69.19685837144715,-12.29844830338965,1.9057243587326553,-0.5940940261713661,False,control,GSE38958
GSM952815,11.429299336012445,-9.255216710698528,0.3147699861020491,-0.44708639847125514,False,control,GSE38958
GSM952816,-10.284958269395696,-8.472174637415423,-0.28325412401416117,-0.4092604381141166,False,control,GSE38958
GSM952817,21.602170146901354,-25.527840364707757,0.5949371520517533,-1.233158613802456,False,control,GSE38958
GSM952818,11.259567933842625,-10.329644323311301,0.3100954781089182,-0.49898815147784237,False,control,GSE38958
GSM952819,-3.4875630298055085,-17.260089086366268,-0.0960496469773014,-0.8337731366134696,False,control,GSE38958
GSM952820,20.356818989379885,-11.042667659729528,0.5606394094674763,-0.5334317572268776,False,control,GSE38958
GSM952821,23.2210537979357,23.149219051117946,0.6395222109740706,1.1182559303039112,False,control,GSE38958
GSM952822,45.48388160458573,11.78432236705893,1.2526542843647077,0.5692584420440859,False,control,GSE38958
GSM952823,10.193132141886228,-9.460215442136654,0.2807251755606993,-0.45698915357626557,False,control,GSE38958
GSM952824,28.608372079092362,-12.009720248005271,0.7878922947939796,-0.5801466070612123,False,control,GSE38958
GSM952825,-0.6669923984546429,-28.631421042056246,-0.01836938396829055,-1.3830814898164514,False,IPF,GSE38958
GSM952826,-23.73032585889389,-27.964627494369864,-0.6535478791132253,-1.3508710797226098,False,IPF,GSE38958
GSM952827,-7.551245310210192,-8.015369306430157,-0.20796597511963513,-0.3871938073029125,False,IPF,GSE38958
GSM952828,-18.2999298478987,0.5693826150330507,-0.5039914079196075,0.027504836533218148,False,IPF,GSE38958
GSM952829,-43.774269832121014,-0.8937821838280505,-1.2055705167567479,-0.04317541880175995,False,IPF,GSE38958
GSM952830,9.797510333257094,-7.3384238568263855,0.2698295057962825,-0.35449299515715205,False,IPF,GSE38958
GSM952831,52.86726391386003,0.16930540440268166,1.4559972084189854,0.008178538208469635,False,IPF,GSE38958
GSM952832,52.437916084810894,-4.117988570784676,1.4441727031532154,-0.1989252911744037,False,IPF,GSE38958
GSM952833,5.043560258150993,-10.128112830006838,0.13890277484996882,-0.4892528862391718,False,IPF,GSE38958
GSM952834,-12.110777191901152,16.905305826330256,-0.33353830854427,0.8166348269524936,False,IPF,GSE38958
GSM952835,-73.94424183572403,47.02358754216465,-2.0364702411476037,2.271541235022841,False,IPF,GSE38958
GSM952836,-63.133719879246335,-3.437591429442789,-1.7387417675154144,-0.16605774015303787,False,IPF,GSE38958
GSM952837,27.88609732687195,-6.8246384545781735,0.768000400546191,-0.32967386101275864,False,IPF,GSE38958
GSM952838,-71.55247879383883,-14.466629304459932,-1.9705996048714642,-0.698831091256161,False,IPF,GSE38958
GSM952839,-17.82940568140848,15.101749438199802,-0.4910328808049894,0.729511472069082,False,IPF,GSE38958
GSM952840,12.503887895130024,-4.516100420748616,0.3443648209099081,-0.21815664995861883,False,IPF,GSE38958
GSM952841,-14.58626984955044,-21.71059977941512,-0.4017149103232422,-1.04876138154705,False,IPF,GSE38958
GSM952842,61.83105116794523,-9.967317484260303,1.7028654639821061,-0.481485438510189,False,IPF,GSE38958
GSM952843,41.94278566904918,12.990844668472727,1.1551303079908641,0.6275412167511119,False,IPF,GSE38958
GSM952844,-62.91262164786357,-16.84297011731591,-1.7326525852153014,-0.8136236119252798,False,IPF,GSE38958
GSM952845,54.37695226001323,23.383391023968258,1.4975749609798754,1.1295679403018546,False,IPF,GSE38958
GSM952846,-5.760078048131755,-22.544717658401215,-0.1586361187902636,-1.0890546312972473,False,IPF,GSE38958
GSM952847,29.907842253288404,1.315737266085387,0.8236805086333787,0.0635585588124099,False,IPF,GSE38958
GSM952848,10.700006193957938,-14.101483681062433,0.29468480104914735,-0.6811922129040616,False,IPF,GSE38958
GSM952849,-48.68335336930654,-27.65733837721673,-1.3407697193802046,-1.3360270421412317,False,IPF,GSE38958
GSM952850,-34.74191454565105,-0.6300878179191611,-0.9568138550922324,-0.03043728764432445,False,IPF,GSE38958
GSM952851,18.775903731250157,33.68272812905202,0.5171000236136075,1.6270920585248767,False,IPF,GSE38958
GSM952852,-6.40329259666863,-21.583427606362733,-0.1763506460374103,-1.0426181489666575,False,IPF,GSE38958
GSM952853,4.01961589056773,-13.449185868607541,0.11070271245962596,-0.6496820399046521,False,IPF,GSE38958
GSM952854,-42.789936740570326,3.414826213506867,-1.178461373454242,0.16495803403903125,False,IPF,GSE38958
GSM952855,59.94923113285515,-18.421391984457003,1.6510389741092348,-0.8898715237686237,False,IPF,GSE38958
GSM952856,23.975085814179,-10.496070896428394,0.6602887199520576,-0.5070276236491231,False,IPF,GSE38958
GSM952857,-9.350561144576808,-24.877549748554998,-0.25752024817924485,-1.2017454012734272,False,IPF,GSE38958
GSM952858,30.98551249760749,23.839610082183363,0.8533602149613136,1.1516062503735747,False,IPF,GSE38958
GSM952859,-53.17804819402111,-12.976720906519368,-1.4645564000781628,-0.6268589483545984,False,IPF,GSE38958
GSM952860,-12.576876691634338,22.705284359186813,-0.3463749775945684,1.0968110340063986,False,IPF,GSE38958
GSM952861,23.90284916913621,13.181221785531802,0.6582992779847331,0.636737653990544,False,IPF,GSE38958
GSM952862,-60.30216259753209,4.789211058832405,-1.6607589253473038,0.2313496475276463,False,IPF,GSE38958
GSM952863,-32.60911107357489,59.160296468921736,-0.8980751258379822,2.85782221071144,False,IPF,GSE38958
GSM952864,-30.311507211199356,27.67609805326649,-0.8347976917131111,1.336933254957608,False,IPF,GSE38958
GSM952865,-25.97793551582434,-1.3680084080413106,-0.7154484418402541,-0.06608359062220417,False,IPF,GSE38958
GSM952866,11.384347565972355,20.007581783410554,0.3135319864999039,0.9664946765994195,False,IPF,GSE38958
GSM952867,37.35571116567861,-25.437193763982346,1.02879943369785,-1.2287798009103559,False,IPF,GSE38958
GSM952868,-51.73231782226676,12.272162744115507,-1.4247400897650235,0.5928242648686303,False,IPF,GSE38958
GSM952869,31.088643687155063,21.58092055917496,0.856200511828707,1.0424970424887636,False,IPF,GSE38958
GSM952870,-11.679319466073817,-14.412564160343061,-0.3216556954137897,-0.6962193976220077,False,IPF,GSE38958
T_20170808MAN1_B01P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,68.51931506493737,6.035128014100504,1.5198449588954044,0.23675237767012247,False,,GSE134692
T_20170808MAN1_E02P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,74.70687836595076,-7.475827983758519,1.6570929287850462,-0.29326967813647314,False,,GSE134692
T_20170808MAN1_F01P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,50.30300283746404,38.34834706205776,1.1157841436004559,1.5043694724368502,False,,GSE134692
T_20170808MAN1_E01P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,61.84433222081587,4.767748563992341,1.3717854078514868,0.18703427765263989,False,,GSE134692
m_20161128MN_F06P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-42.06660135054232,-6.62500082133536,-0.9330903547400018,-0.2598925313353826,False,,GSE134692
T_20170808MAN1_C01P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,63.43532557316516,9.15115425152364,1.407075650083367,0.3589911469006648,False,,GSE134692
T_20170808MAN1_F04P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,63.691994970074255,-0.1689896683249734,1.4127689015209406,-0.006629305241603214,False,,GSE134692
T_20170808MAN1_H01P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,72.34373868511334,-2.06226406646723,1.6046755056441027,-0.08090067351993725,False,,GSE134692
m_20161128MN_E06P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-58.57389582942929,31.643812637284473,-1.299242997611013,1.2413569128809214,False,,GSE134692
T_20170808MAN1_D02P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,73.15179659971517,-11.433223475095556,1.622599250895193,-0.44851456934110623,False,,GSE134692
T_20170808MAN1_D03P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,74.0876368844156,-6.7907429010050455,1.6433573705244569,-0.26639443673823554,False,,GSE134692
T_20170808MAN1_C03P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,75.41215729091566,-13.194529557160575,1.6727369062198352,-0.5176089450957672,False,,GSE134692
T_20170808MAN1_C02P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,71.94256263028055,-4.318380945273798,1.5957769139989686,-0.16940600996204433,False,,GSE134692
T_20170808MAN1_D01P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,65.22329152733603,-0.7383901426305377,1.4467349934312659,-0.028966348602303144,False,,GSE134692
T_20170808MAN1_F02P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,46.02575615874533,36.1724622919786,1.020909409425985,1.4190115659187348,False,,GSE134692
m_20161128MN_B04P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-12.105256837288744,-30.950791904117235,-0.2685098875091074,-1.2141703634044745,False,,GSE134692
m_20161128MN_H07P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-23.274597408511934,-12.975321851256485,-0.516259970026296,-0.5090096336221495,False,,GSE134692
T_20170808MAN1_B02P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,68.40627233591792,-10.52488928796262,1.5173375283748691,-0.41288147622024185,False,,GSE134692
T_20170808MAN1_B03P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,71.37883346117928,-9.031530488219829,1.583272688949012,-0.3542984195348401,False,,GSE134692
T_20170808MAN1_A01P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,47.10330933773527,36.260922553669104,1.0448109000564367,1.4224817785199617,False,,GSE134692
m_20161128MN_F07P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-47.102905105671304,36.06210856572691,-1.044801933678649,1.414682493359909,False,,GSE134692
T_20170808MAN1_C04P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,74.61520940585797,-8.79979084086002,1.6550595954577623,-0.34520749182217453,False,,GSE134692
T_20170808MAN1_E03P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,68.53992776334258,-11.088936510771866,1.520302174583137,-0.43500851657569345,False,,GSE134692
m_20161128MN_A07P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-29.444659406173272,-7.500888311865926,-0.6531197389006694,-0.2942527711629607,False,,GSE134692
m_20161128MN_D04P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-16.45504227064166,-30.432262135617894,-0.36499362288930914,-1.1938289298345264,False,,GSE134692
m_20161128MN_A04P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-39.41713764268035,11.559027681168565,-0.8743219030070258,0.4534497496453348,False,,GSE134692
m_20161128MN_G07P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-29.288971418017507,4.6606460598039705,-0.6496663826647692,0.1828327474677329,False,,GSE134692
m_20161128MN_F05P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-17.411447449991524,-22.454115154721944,-0.38620789785861886,-0.8808537513932875,False,,GSE134692
m_20161128MN_G04P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-47.66786240163222,17.734648864684132,-1.0573334001336714,0.6957135417921202,False,,GSE134692
T_20170808MAN1_D04P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,67.67953798892391,2.5441975588423733,1.501217642577876,0.09980646970720947,False,,GSE134692
m_20161128MN_E01P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-54.79010076130447,14.547123581998301,-1.21531364346711,0.5706699324774012,False,,GSE134692
T_20170808MAN1_E04P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,42.59161667917835,41.634938113747204,0.9447358579067228,1.6332993383980772,False,,GSE134692
T_20170808MAN1_G02P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,45.60760082172254,38.7227216932458,1.011634195854352,1.5190558359847417,False,,GSE134692
T_20170808MAN1_B04P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,66.74368173690814,-0.6597105725965168,1.4804591687733888,-0.025879823306386336,False,,GSE134692
m_20161128MN_D07P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-36.37458178233984,14.731267859821205,-0.806834170794383,0.5778937387507828,False,,GSE134692
m_20161128MN_C08P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-10.708571263290127,-5.489866972434213,-0.2375296372425664,-0.21536230147558755,False,,GSE134692
m_20161128MN_D06P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-12.600145370952648,-34.6931579123073,-0.2794871403084296,-1.360979850871974,False,,GSE134692
m_20161128MN_G08P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-49.6737185429794,43.60198183659076,-1.1018258230629823,1.710464607680888,False,,GSE134692
m_20161128MN_A08P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-14.691495509990796,-5.784876111417599,-0.3258759280989959,-0.22693523164799617,False,,GSE134692
m_20161128MN_C04P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-7.181704930902182,-36.20743940087974,-0.15929928699902313,-1.4203836848989828,False,,GSE134692
m_20161128MN_D08P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-38.519069158168996,26.636662813876157,-0.8544016096177262,1.0449311497036118,False,,GSE134692
m_20161128MN_C03P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-46.207564048760446,15.079453221564945,-1.0249421380787014,0.59155272196873,False,,GSE134692
m_20161128MN_G06P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-40.51400893295693,-0.02455715311446383,-0.8986518937476519,-0.0009633539462750119,False,,GSE134692
m_20161128MN_C02P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-41.01525976718028,29.901043428271123,-0.9097702704099766,1.1729897211659857,False,,GSE134692
m_20161128MN_F08P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-3.4870079753068386,-44.49655115759728,-0.07734624153606184,-1.7455577180911743,False,,GSE134692
m_20161128MN_H05P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-46.19446327650354,19.282453620412305,-1.0246515464016914,0.7564324619594474,False,,GSE134692
m_20161128MN_B06P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-11.825250659622053,-41.87871109476941,-0.26229899679627744,-1.6428623224365098,False,,GSE134692
m_20161128MN_B03P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-43.88540324998664,13.400869957608059,-0.9734336783047519,0.5257034843170082,False,,GSE134692
m_20161128MN_C07P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-35.41289157283234,32.194249095720394,-0.7855026671803463,1.2629500157921691,False,,GSE134692
m_20161128MN_F04P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-11.503609799173054,-45.28510358776813,-0.2551645962281325,-1.7764918859040715,False,,GSE134692
m_20161128MN_E08P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-43.11928650726184,26.612035826572473,-0.956440241224242,1.0439650562279843,False,,GSE134692
m_20161128MN_F02P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-41.55153423603606,12.171077133662433,-0.9216655155288502,0.47745987217978064,False,,GSE134692
m_20161128MN_B07P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-31.406808716520494,-4.041158669667925,-0.6966426891097462,-0.15853084165750014,False,,GSE134692
T_20170808MAN1_F03P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,42.185306626634194,42.002788620006356,0.9357233877072978,1.6477297666807145,False,,GSE134692
m_20161128MN_B01P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-32.90117490778463,3.4167271150993934,-0.7297896188533383,0.13403498094154737,False,,GSE134692
T_20170808MAN1_A04P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,42.451583936616174,45.700408407518644,0.9416297547931449,1.7927839021304168,False,,GSE134692
m_20161128MN_G03P1_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,-37.27356332908271,7.702472815334152,-0.8267747170573202,0.3021607410330359,False,,GSE134692
T_20170808MAN1_A03P01_IPF_Lung_UPenn_P.20161128.0001_11Sep2017,38.97509165268691,48.92514370945821,0.8645167645748227,1.9192872253916984,False,,GSE134692
