entrez_id,rwr_up,rwr_down,rwr_net,in_consensus,consensus_lfc
23373,7.774013370278455e-06,0.0276642107474651,-1.0834135070156011e-05,True,-0.0276642107474651
125972,4.383015879004209e-06,0.0331103927420041,-1.0837950742641287e-05,True,-0.0331103927420041
27136,6.063263702143474e-06,0.0401590550235169,-1.0839713185425195e-05,True,-0.0401590550235169
3617,5.56372882656741e-07,0.0269774033654409,-1.08426059482012e-05,True,-0.0269774033654409
3769,2.452456864480813e-06,0.0104410998027389,-1.0846640976677652e-05,True,-0.0104410998027389
7881,7.657023814227694e-06,0.0014754666021657,-1.0850343635716839e-05,True,-0.0014754666021657
165721,1.4637829102643528e-06,0.0272621744687454,-1.0857495923020222e-05,True,-0.0272621744687454
100130890,3.3475297434071117e-06,0.0,-1.0869680541638502e-05,False,0.0
353144,1.80744059685964e-06,0.024695075916461,-1.0881279910105192e-05,True,-0.024695075916461
57594,4.27930809392425e-09,0.0235410661976959,-1.0909587161187455e-05,True,-0.0235410661976959
100526737,2.0429399125330864e-06,0.0301618987667483,-1.0917721939714113e-05,True,-0.0301618987667483
8862,9.691564753357915e-06,0.0407670928212015,-1.0927288047324801e-05,True,-0.0407670928212015
51350,1.0915243863289777e-05,0.0083849897955794,-1.0927595182384926e-05,True,-0.0083849897955794
8456,5.750809517029507e-07,0.0204460336027267,-1.0932913994728848e-05,True,-0.0204460336027267
27085,3.555045807165286e-07,0.0267266332586936,-1.0963753645491042e-05,True,-0.0267266332586936
8701,2.616371770149255e-06,0.0221467602657819,-1.096433815043507e-05,True,-0.0221467602657819
8350,1.6354446697503493e-05,0.0005637709358196,-1.098491876708255e-05,True,-0.0005637709358196
84878,0.0,0.016089279422801,-1.0997736816661486e-05,True,-0.016089279422801
4110,3.246010358824578e-07,0.0238504907258424,-1.1000397484762936e-05,True,-0.0238504907258424
138429,4.1022419468432075e-06,0.0055686970612607,-1.1003030468765843e-05,True,-0.0055686970612607
4236,1.0208470773378925e-05,0.0380049495058434,-1.1025220583265167e-05,True,-0.0380049495058434
7476,1.1574230487894832e-05,0.0163269400979189,-1.1046301994007445e-05,True,-0.0163269400979189
145942,0.0,0.0220397295172305,-1.1059314881511678e-05,True,-0.0220397295172305
80764,1.7845184243908383e-06,0.0260545909734701,-1.1061154626514343e-05,True,-0.0260545909734701
4618,3.825376197228071e-06,0.0024846861304982,-1.1077551102527641e-05,True,-0.0024846861304982
152586,7.808477100313768e-06,0.0061931482183105,-1.1077954974724355e-05,True,-0.0061931482183105
54930,4.092443204676082e-06,0.0343806216602787,-1.1090348643393451e-05,True,-0.0343806216602787
474384,5.317647130547965e-08,0.0263786891309719,-1.109375343375501e-05,True,-0.0263786891309719
147323,6.466719577285987e-07,0.0191956812943562,-1.1099208677404573e-05,True,-0.0191956812943562
11055,3.5346671030201826e-07,0.0215075712871568,-1.1129775602610546e-05,True,-0.0215075712871568
282763,6.446369758887848e-08,0.0261805985584651,-1.1151265802652395e-05,True,-0.0261805985584651
3623,1.040328697029782e-05,0.0301373615241944,-1.1170192450554677e-05,True,-0.0301373615241944
4100,1.5137194960253648e-06,0.0114853594224538,-1.1181404871151447e-05,True,-0.0114853594224538
26165,3.7444933301256796e-10,0.0,-1.1181521043516523e-05,False,0.0
149840,1.1229039957937896e-06,0.0254472002378221,-1.1186025431868328e-05,True,-0.0254472002378221
886,9.23593482581957e-06,0.0427392888387976,-1.1198671991738649e-05,True,-0.0427392888387976
283748,4.437865336135618e-06,0.0246432001046939,-1.1210406030181793e-05,True,-0.0246432001046939
48,3.0505184480611302e-05,0.0,-1.1218792810474463e-05,True,0.069640906077169
91304,1.5181285035665868e-07,0.0117549836016079,-1.1220669375158545e-05,True,-0.0117549836016079
