drug,net_trace,weighted_trace,vae_score,baseline,sig_reproducibility,n_cell_lines,reversal_rank,reversal_pct
pyrazinoylguanidine,-0.0127952398556393,-0.0195620285027663,-0.033118892,0.0,0.0,7,709,40.10180995475113
progesterone,-0.0128008291913617,-0.0137763510575652,0.089269675,0.0,0.0,7,710,40.158371040723985
pazufloxacin,-0.0128008649131461,-0.0179164484954672,-0.09345908,0.081441947565543,0.0,7,711,40.21493212669684
donepezil,-0.01282919713446,-0.01903292825178,0.026881363,0.0617041198501872,0.0,7,712,40.27149321266968
mubritinib,-0.0128325437409585,-0.0099831099886806,0.18254037,0.0,0.0,7,713,40.328054298642535
cobicistat,-0.0128454479085297,-0.0140919250670568,0.09526207,-0.0910674157303371,0.0,7,714,40.38461538461539
CTS-1027,-0.0128479990864065,-0.0061322171120555,0.1497172,0.0,0.0,7,715,40.44117647058824
buflomedil,-0.0129299346221907,0.0027279689863209,-0.010964962,0.0863295880149813,0.0,7,716,40.497737556561084
mefloquine,-0.0129613207933515,-0.0187326745573867,0.095466994,0.0,0.0,7,717,40.55429864253394
LY-294002,-0.013051201552605,-0.0020455799386862,0.08886716,0.0949250936329588,0.0,5,718,40.61085972850679
lasalocid,-0.0130793696520994,0.0047844227689731,0.10348609,0.0875468164794007,0.0,7,719,40.66742081447964
semaxanib,-0.0130927295206753,0.0249763525432728,0.06376249,0.0947565543071161,0.0,7,720,40.723981900452486
APD-668,-0.013158848647894,-0.051134187485749,-0.74377114,0.1084456928838951,0.0,7,721,40.78054298642534
CG-930,-0.0131640016349022,-0.0436506461271568,-0.38783446,0.0,0.0,19,722,40.83710407239819
betulinic-acid,-0.0131676083801316,-0.0288870372094296,0.0063539078,0.0583520599250936,0.0,7,723,40.89366515837104
fluphenazine,-0.0131743710092464,-0.0236117876129737,-0.04058412,0.0756367041198501,0.0,7,724,40.95022624434389
estriol,-0.0131980920473811,-0.0410339171674648,-0.40438205,0.0,0.0,7,725,41.00678733031674
PF-04457845,-0.0132337180606165,-0.0331006632046501,0.11330768,0.0,0.0,7,726,41.06334841628959
idelalisib,-0.0132470674781016,-0.0312315049307339,-0.18017754,0.0,0.0,24,727,41.119909502262445
tioconazole,-0.0132546885620035,-0.0192307009212763,0.11151727,-0.0691385767790262,0.0,7,728,41.17647058823529
enoxacin,-0.0132608354252323,-0.0372078727026679,-0.02140119,0.0762734082397003,0.0,7,729,41.23303167420814
lodoxamide,-0.0133000334431626,-0.0478864892167766,0.01903339,0.0805430711610487,0.0,7,730,41.289592760180994
PSI-6130,-0.0133032666187206,-0.0141517806398095,0.115942754,0.0,0.0,7,731,41.34615384615385
moxifloxacin,-0.0133349040457574,0.0102862219684965,-0.06669372,0.0,0.0,7,732,41.40271493212669
SB-756050,-0.0133474309183224,0.0245145435278239,-0.011007502,0.0,0.0,7,733,41.45927601809955
BAY-K8644,-0.01335594446549,-0.0356092838872738,-0.0034198267,0.0895318352059925,0.0,7,734,41.5158371040724
VGX-1027,-0.0133885537512438,-0.026970752817763,-0.645588,0.0978464419475655,0.0,7,735,41.57239819004525
BMS-707035,-0.013434672448509,-0.0302230263120632,0.11177008,-0.0778089887640449,0.0,7,736,41.6289592760181
lurasidone,-0.0134795673104465,-0.0257178725252378,-0.061647758,-0.0828089887640449,0.0,7,737,41.68552036199095
NMS-1286937,-0.0134804436639652,-0.0299235513478977,0.20678507,0.0,0.0,7,738,41.742081447963805
2-methoxyestradiol,-0.0135285362854099,-0.0205371357994891,0.080412604,0.0,0.0,7,739,41.79864253393665
indinavir,-0.013575741144023,-0.0301185155741079,-0.42409053,0.0,0.0,7,740,41.8552036199095
rilmenidine,-0.0135762097401357,-0.0190516535463846,0.012625211,0.0,0.0,7,741,41.911764705882355
VX-661,-0.0136108321779685,-0.016827332107133,-0.02314311,0.0,0.0,7,742,41.96832579185521
alagebrium,-0.0137820198643192,-0.012264483484372,0.03076224,0.0817415730337078,0.0,7,743,42.02488687782805
ellagic-acid,-0.0138100205315377,-0.0224140741098581,-0.4314374,0.0,0.0,7,744,42.081447963800905
altrenogest,-0.0139173643730911,-0.0341675917926387,0.255149,0.1059176029962546,0.0,7,745,42.13800904977376
carvedilol,-0.0140172648573977,-0.0253719830881099,-0.58735436,0.0,0.0,7,746,42.19457013574661
AS-601245,-0.0140237511161283,-0.0444792414248402,0.11077691,0.134625468164794,0.0,13,747,42.251131221719454
acetazolamide,-0.0140438749895388,-0.0113875399405998,-0.0090154065,0.0,0.0,7,748,42.30769230769231
pimozide,-0.0140633796191302,0.0040804923371802,0.013023939,0.0,0.0,7,749,42.36425339366516
asenapine,-0.0140983915754153,-0.0302465360887039,0.024796769,0.067003745318352,0.0,7,750,42.42081447963801
talinolol,-0.0141036888187068,-0.0362240231780944,-0.007486585,0.0627153558052434,0.0,7,751,42.477375565610856
sorbinil,-0.0141752296774219,-0.0302164518113364,-0.045184482,0.0658052434456928,0.0,7,752,42.53393665158371
pinitol,-0.0142025102165737,-0.045435543733606,0.14426434,0.0,0.0,7,753,42.59049773755656
fulvestrant,-0.0142998352441656,0.0681569151116118,0.03984898,0.0,0.0,7,754,42.64705882352941
lopinavir,-0.014350756258842,-0.0206534578058603,-0.037511252,0.0,0.0,7,755,42.70361990950226
sertindole,-0.0143674609768809,-0.0159298675045649,0.047101445,0.0,0.0,7,756,42.76018099547511
nepafenac,-0.0144235562992404,-0.0352335156538662,0.1205795,-0.045880149812734,0.0,7,757,42.81674208144796
tetradecylthioacetic-acid,-0.0145163963016881,-0.0192270347370048,0.010213426,0.1147565543071161,0.0,7,758,42.873303167420815
minaprine,-0.0145193662706539,-0.0162292909788391,0.02135068,0.0,0.0,7,759,42.92986425339366
tizanidine,-0.014551301418313,-0.0204002669423463,-0.085510544,0.0723970037453183,0.0,7,760,42.98642533936652
preladenant,-0.0146168340902497,0.0039915651792373,0.064231925,0.1054307116104868,0.0,7,761,43.04298642533937
bumetanide,-0.0146417641501581,-0.0444757483937937,-0.08534786,0.0894569288389513,0.0,7,762,43.09954751131222
climbazole,-0.0146526128937716,-0.0320616023875607,-0.07515456,0.0,0.0,7,763,43.15610859728507
rolipram,-0.0147131621427119,-0.0233661475491271,-0.002594894,0.107378277153558,0.0,9,764,43.21266968325792
ARP-101,-0.0147351873003046,-0.0094679567369631,0.035735186,0.0,0.0,7,765,43.269230769230774
vinburnine,-0.0147511500195235,-0.01157544513844,-0.050847653,0.1026779026217228,0.0,7,766,43.32579185520362
ciglitazone,-0.0147958025170221,-0.0260187537829791,-0.032466345,0.1368352059925094,0.0,7,767,43.38235294117647
GDC-0068,-0.0148419841346863,-0.0186016481772543,-0.115880005,0.0708988764044943,0.0,24,768,43.43891402714932
lacitol,-0.0149258298761285,-0.0503225886396437,-0.49632242,0.0549812734082397,0.0,7,769,43.495475113122176
amiprilose,-0.0149755445810205,-0.0277070404760741,-0.019074222,0.0673782771535579,0.0,7,770,43.55203619909502
SCH-28080,-0.0150734255133273,-0.0453680723222951,-0.1353101,-0.0779213483146067,0.0,7,771,43.60859728506787
fexofenadine,-0.0150949394414753,-0.0408043807227102,-0.055474017,0.0797752808988764,0.0,7,772,43.665158371040725
cimetidine,-0.015301749164379,0.000979768420967,-0.0012863782,0.0,0.0,7,773,43.72171945701358
balaglitazone,-0.0153169305478563,-0.0109401855381933,-0.031470727,-0.0534082397003745,0.0,7,774,43.77828054298642
VTP-27999,-0.0153338213057089,-0.0386772381357751,0.0060570883,0.1080149812734082,0.0,7,775,43.834841628959275
PKI-179,-0.0153639115565996,-0.0162625236196103,-0.5024975,-0.0564794007490636,0.0,7,776,43.89140271493213
L-citrulline,-0.0154140462570632,-0.0034161803262519,0.037715327,0.0,0.0,7,777,43.94796380090498
arofylline,-0.0154412977421208,-0.0355918330225037,-0.46097943,0.0701685393258427,0.0,7,778,44.004524886877824
ivabradine,-0.0155288423390718,-0.0143976525264731,-0.61774755,0.0872097378277153,0.0,7,779,44.06108597285068
suprofen,-0.0155481179265367,-0.0363570346256198,-0.40190467,0.0987453183520599,0.0,7,780,44.11764705882353
amineptine,-0.0156489027079415,-0.0049439088328721,0.1101943,-0.0695318352059925,0.0,7,781,44.17420814479638
isoniazid,-0.0156679284112996,-0.0178881571807252,-0.06756941,0.0726217228464419,0.0,7,782,44.230769230769226
tamoxifen,-0.0156844338499997,-0.0144451772407752,-0.011296922,0.0684644194756554,0.0,7,783,44.28733031674208
TPCA-1,-0.0156929358643002,-0.0490533832841292,0.06675312,0.0,0.0,22,784,44.34389140271493
AMG-517,-0.0157482980302542,-0.0234019786692646,0.16022965,0.0679775280898876,0.0,7,785,44.40045248868778
tretinoin,-0.0157858580809854,-0.0203920256005634,-0.32049614,0.0,0.0,5,786,44.45701357466063
calcitriol,-0.0158315110808714,-0.0431801306644296,-0.06402339,-0.0770973782771535,0.0,7,787,44.51357466063348
dicoumarol,-0.0159022655851781,-0.0076739558407522,0.09957312,0.0,0.0,7,788,44.57013574660634
cyproterone-acetate,-0.0159122560459223,-0.0529516028344172,-0.053631283,0.0,0.0,7,789,44.626696832579185
HMN-214,-0.015973720254816,-0.029903106201989,-0.008192182,0.0,0.0,21,790,44.68325791855204
warfarin,-0.015976121095142,-0.0203101785433524,0.09342402,0.0,0.0,7,791,44.73981900452489
labetalol,-0.0161151200922343,-0.0348883333530217,-0.1164889,0.0,0.0,7,792,44.79638009049774
penicillin-v-potassium,-0.0161380410429669,-0.0040342613056245,0.124328606,0.0,0.0,7,793,44.85294117647059
ketorolac,-0.0162194864256225,-0.001184409557686,-0.06325133,0.0937453183520599,0.0,7,794,44.90950226244344
andrographolide,-0.0162530259774524,-0.0396803330416425,-0.0070011546,0.0730711610486891,0.0,7,795,44.96606334841629
almorexant,-0.0165120648042872,-0.063083630327811,-0.019135863,0.0,0.0,7,796,45.022624434389144
methylnaltrexone,-0.0165147469083413,-0.0245569517491985,-0.5572322,0.0833520599250935,0.0,7,797,45.07918552036199
dideoxyadenosine,-0.0166742929419242,-0.0402158904536009,-0.023666542,0.1023970037453183,0.0,7,798,45.13574660633484
BRD-K73261812,-0.0167328960169764,-0.025677803860041,-0.23715831,0.0,0.0,2,799,45.19230769230769
capsaicin,-0.0167335574398664,0.0001735097225425,0.11993474,0.077565543071161,0.0,7,800,45.248868778280546
pomalidomide,-0.0167446792143719,-0.0254424979053466,-0.0015596944,0.0671161048689138,0.0,7,801,45.30542986425339
anidulafungin,-0.0167578467250082,0.0082516437633579,0.063839085,0.0681647940074906,0.0,7,802,45.36199095022624
saxagliptin,-0.0168416114677965,-0.0331101451209881,-0.036341295,0.0,0.0,7,803,45.418552036199095
eptifibatide,-0.0169617867517513,-0.0344326358730163,-0.0015014224,0.1150187265917602,0.0,7,804,45.47511312217195
candesartan,-0.0171988247035969,-0.0579191106743651,0.00616768,0.0,0.0,7,805,45.53167420814479
tramadol,-0.0172137556858676,-0.0347283619158285,0.095829695,0.0,0.0,7,806,45.588235294117645
SN-38,-0.0172790950494252,-0.0109448865797211,0.27911106,0.0,0.0,7,807,45.6447963800905
desmopressin-acetate,-0.0173092571025879,-0.0010350418776121,0.04656438,0.0827153558052434,0.0,7,808,45.70135746606335
10-DEBC,-0.017385592881468,-0.0073221267983574,-0.0023041219,0.0,0.0,7,809,45.757918552036195
linezolid,-0.0175551716111377,-0.0092934229158623,0.0025024714,0.0913108614232209,0.0,7,810,45.81447963800905
acarbose,-0.017575265103735,-0.0030707611969428,-0.052802913,0.0855992509363295,0.0,7,811,45.8710407239819
cinepazide,-0.0176119588760905,-0.033157663016239,0.10165813,0.0885393258426966,0.0,7,812,45.92760180995475
gliclazide,-0.0176324615742087,-0.0316240160586709,0.0762542,0.0535205992509363,0.0,7,813,45.9841628959276
tipiracil,-0.017751776428019,-0.0271645001387567,0.06654011,0.0,0.0,7,814,46.04072398190045
cutamesine,-0.0178351951229412,-0.0405334381164684,-0.044557363,0.0819475655430711,0.0,7,815,46.09728506787331
urea,-0.0179605413907542,-0.0214832047695254,-0.08787856,0.0958239700374531,0.0,7,816,46.15384615384615
ketotifen,-0.0182142867824575,-0.0061302588480883,-0.039918255,0.0969475655430711,0.0,7,817,46.210407239819006
tacrine,-0.0184755738809308,-0.0674103473219653,0.059671193,0.1073970037453183,0.0,7,818,46.26696832579186
sacubitril,-0.0185021775433518,-0.0453397409954562,-0.031684674,0.1481086142322097,0.0,7,819,46.32352941176471
okadaic acid,-0.0185144795236444,-0.0283073233884285,0.2625069,0.0,0.0,5,820,46.380090497737555
AZD-8055,-0.0185563258177311,-0.025832731601618,-0.024180736,0.0828277153558052,0.0,15,821,46.43665158371041
PSI-7976,-0.0185685994617929,-0.0113215135883831,0.09915444,0.0799812734082396,0.0,7,822,46.49321266968326
ASC-J9,-0.0185882955665667,-0.0377621799754636,-0.32588822,0.05625468164794,0.0,7,823,46.54977375565611
tonabersat,-0.018589160539374,-0.0150389608632811,-0.063369706,0.0814419475655431,0.0,7,824,46.60633484162896
etravirine,-0.0186183660499699,-0.0650691807454888,0.08726794,0.0,0.0,7,825,46.66289592760181
amitifadine,-0.0186201532145301,-0.0391461114239162,-0.005631136,0.0,0.0,7,826,46.71945701357466
anastrozole,-0.0186854317714437,-0.0064364748627413,-0.06980732,0.1056554307116104,0.0,7,827,46.776018099547514
emedastine,-0.0187195747069438,-0.0124104009446947,-0.015419826,0.0,0.0,7,828,46.83257918552036
tetrahydrouridine,-0.0187551040563326,-0.0261809503468058,0.103079215,0.0847565543071161,0.0,7,829,46.88914027149321
tolvaptan,-0.0187594781226492,-0.0448379901272038,-0.0057816557,0.0,0.0,7,830,46.94570135746606
brequinar,-0.0187878362508306,-0.0373569763308363,0.18862897,0.0,0.0,7,831,47.002262443438916
NXY-059,-0.0187889728284908,0.0231677834337447,-0.0100776795,0.0,0.0,7,832,47.05882352941176
LY-2784544,-0.0188694222164341,-0.0443650864950517,-0.46448764,0.0,0.0,7,833,47.11538461538461
dextromethorphan,-0.0189074420160717,-0.0410114349543051,-0.43522575,0.0843258426966292,0.0,7,834,47.171945701357465
irbesartan,-0.018945936803193,-0.0168591095206285,-0.07668107,0.0551498127340823,0.0,7,835,47.22850678733032
empagliflozin,-0.0189913659334051,-0.0204264587420487,-0.0858534,0.1146629213483146,0.0,7,836,47.28506787330316
ACY-1215,-0.0190141360506301,0.0077260141190836,-0.02494354,0.0,0.0,21,837,47.341628959276015
lomeguatrib,-0.0190350860093757,-0.0446040981780301,-0.4467579,0.0,0.0,7,838,47.39819004524887
sotrastaurin,-0.0191144035414799,-0.0264576681029718,-0.5465155,0.0,0.0,9,839,47.45475113122172
sitagliptin,-0.0191296972008331,-0.0243355453937639,0.06823188,0.0965543071161049,0.0,7,840,47.511312217194565
mitoxantrone,-0.019136582418983,-0.0479223432777821,0.236242,0.0,0.0,29,841,47.56787330316742
pirfenidone,-0.0191691221905513,-0.0325697422256235,-0.0068634106,0.0918539325842696,0.0,7,842,47.62443438914027
ethinyl-estradiol,-0.0192306674225602,-0.0488268793597919,-0.022044636,0.0718352059925094,0.0,7,843,47.68099547511312
aminocaproic-acid,-0.0192698321113137,-0.0452766338209982,0.023709876,0.0813857677902621,0.0,7,844,47.737556561085974
prochlorperazine,-0.0193118781619453,-0.030922650650824,-0.60637635,0.0,0.0,7,845,47.794117647058826
torcitabine,-0.0193199274416796,-0.0639001556629354,-0.021280523,0.0950187265917602,0.0,7,846,47.85067873303168
glycitein,-0.0193364557275514,-0.037042967559009,-0.048259415,0.0743820224719101,0.0,7,847,47.90723981900452
phenprocoumon,-0.0193632743993072,-0.0442114815267856,-0.020791072,0.0,0.0,7,848,47.963800904977376
trimebutine,-0.0193638698356174,-0.0153708111767076,-0.04489185,0.0,0.0,7,849,48.02036199095023
atenolol-(+/-),-0.0194220816630351,-0.0507948803483804,-0.14484933,0.0961048689138576,0.0,7,850,48.07692307692308
benfluorex,-0.0194223088437666,-0.0040635105792742,-0.03308602,0.0964981273408239,0.0,7,851,48.133484162895925
dicloxacillin,-0.0197624352826264,-0.0174164151859013,-0.061455358,0.0,0.0,7,852,48.19004524886878
papaverine,-0.0198097696791077,-0.0652623312383609,-0.58362144,0.0,0.0,7,853,48.24660633484163
erlotinib,-0.0199258292578378,-0.0505771143272793,0.008937952,-0.0689513108614232,0.0,15,854,48.30316742081448
ivacaftor,-0.0199975315523894,-0.0470358360578511,-0.07312405,0.0,0.0,7,855,48.35972850678733
cefoperazone,-0.0201299859800434,-0.0164844825402728,0.0006338716,0.0,0.0,7,856,48.41628959276018
voxtalisib,-0.0201306698454088,-0.0338368747365782,-0.129116,0.0579962546816479,0.0,7,857,48.47285067873303
teriflunomide,-0.0201425254630831,-0.0287948272793424,0.016127793,0.0912734082397004,0.0,7,858,48.529411764705884
AZD-5363,-0.0201659021569946,-0.047000306914009,-0.074545756,0.1061985018726592,0.0,7,859,48.58597285067873
RG-2833,-0.0201717022463847,0.0025952791800772,0.022893235,0.0,0.0,7,860,48.64253393665158
CGK-733,-0.0202174159618074,-0.0140512217481142,-0.08107492,0.0,0.0,19,861,48.699095022624434
ZK-93423,-0.0202223722553971,-0.0298625739068878,-0.4670659,0.0603932584269662,0.0,7,862,48.755656108597286
KN-93,-0.0202410407358443,-0.0303743376328376,-0.6431834,0.0,0.0,5,863,48.81221719457013
ORG-9768,-0.0202751223907929,-0.0066618375513069,-0.011795534,0.0963857677902622,0.0,7,864,48.86877828054298
talnetant,-0.0203459994460041,0.0178323368178892,0.034114398,0.0,0.0,7,865,48.925339366515836
resminostat,-0.0203744715829229,0.0350279652380221,0.11222911,0.0,0.0,7,866,48.98190045248869
ranolazine,-0.0203906891587362,-0.035305090083876,-0.034494784,0.0,0.0,7,867,49.03846153846153
bepotastine,-0.0204144756524526,-0.0339383544616346,-0.09108814,0.0780149812734082,0.0,7,868,49.095022624434385
ethylenediaminetetraacetic-acid,-0.0204544100580146,-0.0170667612736046,-0.047225,0.068501872659176,0.0,7,869,49.15158371040724
triamcinolone,-0.0204615703916828,-0.0026689211375202,-0.0885029,0.0,0.0,7,870,49.20814479638009
AMG-208,-0.0205027404513178,-0.0303916196035216,-0.52687496,0.0,0.0,7,871,49.26470588235294
methocarbamol,-0.0208061918405235,-0.0456580161437397,-0.65987575,0.1103558052434456,0.0,7,872,49.321266968325794
formestane,-0.0208239536266809,-0.05097753720875,-0.5941119,0.089063670411985,0.0,7,873,49.37782805429865
procainamide,-0.0208305342230897,-0.0565976863639427,-0.040342554,0.0945505617977527,0.0,7,874,49.43438914027149
nemonapride,-0.0208864698613651,-0.0288326157743076,-0.11576094,0.0853932584269663,0.0,7,875,49.490950226244344
TG-100115,-0.0208967510257241,-0.0184389636631929,-0.020752188,0.0677340823970037,0.0,7,876,49.547511312217196
ibutilide,-0.0209470856607048,-0.0630736751785596,-0.022649793,0.0767415730337078,0.0,7,877,49.60407239819005
AGK-2,-0.0210592786265374,-0.0390341838391062,-0.026098378,0.0963295880149812,0.0,19,878,49.6606334841629
YM-155,-0.0210816817241903,-0.0137858463068633,0.097591005,0.0,0.0,7,879,49.717194570135746
SB-242235,-0.0211129988430426,-0.0266492694540947,-0.013645558,0.0538389513108614,0.0,7,880,49.7737556561086
luteolin,-0.0211713840609404,-0.0280841960960658,-0.005123727,0.1433520599250936,0.0,7,881,49.83031674208145
acenocoumarol,-0.021198442467365,-0.0495993108915608,-0.07340916,0.0987640449438202,0.0,7,882,49.886877828054295
ampalex,-0.0213234180867281,-0.0440252591487064,0.0631858,0.0545692883895131,0.0,7,883,49.94343891402715
tyrphostin-AG-112,-0.0213382976838976,-0.0279003920361571,0.025793105,0.0,0.0,7,884,50.0
iguratimod,-0.02135513566386,0.0050963373493684,0.05635049,0.0,0.0,7,885,50.05656108597285
CYT-997,-0.0213848408795392,-0.0174631021562843,-0.18150125,0.0,0.0,7,886,50.113122171945705
mephentermine,-0.0213887015655494,-0.0550632848730045,-0.6370316,0.0,0.0,7,887,50.16968325791855
picolinic-acid,-0.0214679501916887,-0.0200255941715595,-0.0021318824,0.0802059925093633,0.0,7,888,50.2262443438914
hesperidin,-0.0215848594546244,-0.0414926419500037,-0.00037575874,0.0843820224719101,0.0,7,889,50.282805429864254
lamivudine,-0.021602204700018,-0.0236212156963578,-0.013804963,0.1001123595505618,0.0,7,890,50.3393665158371
etacrynic-acid,-0.0216218546334652,-0.065014492622769,0.06462171,0.0866479400749064,0.0,7,891,50.39592760180995
