drug,baseline,net_trace,weighted_trace,vae_score,genetic_support,sig_reproducibility,n_cell_lines,combined_score,combined_rank,genetic_support_expanded,combined_score_expanded,combined_rank_expanded
novobiocin,0.0884456928838951,-0.0454829944124607,-0.0536622162227421,-0.014027369,0.0,0.0,7,0.4227881531786455,1256,0.0,-0.02274149720623035,1371
fiacitabine,0.1482771535580524,-0.0455001260025061,-0.0318036579451992,-0.031514175,0.0,0.0,7,0.4489152990001887,1126,0.0,-0.02275006300125305,1372
ciprofloxacin,0.1044756554307115,-0.0455115322146018,-0.0361408200192249,-0.098716274,0.0,0.0,7,0.3989247311827957,1367,0.0,-0.0227557661073009,1373
sulfadoxine,0.0,-0.0456600188841155,-0.0303406829411964,-0.011163094,0.0,0.0,7,0.4685342388228636,1033,0.0,-0.02283000944205775,1374
lerisetron,0.1282958801498127,-0.0457167428378664,-0.0809472809811609,-0.0024099366,0.0,0.0,7,0.402225995095265,1349,0.0,-0.0228583714189332,1375
entecavir,0.1269101123595505,-0.0457245895610165,-0.0645704182484575,-0.61511123,0.0,0.0,7,0.3193171099792492,1661,0.0,-0.02286229478050825,1376
ciclesonide,0.0,-0.0457468400405927,-0.0442136205324157,-0.41203043,0.0,0.0,7,0.3661950575363139,1493,0.0,-0.02287342002029635,1377
glimepiride,0.1277715355805243,-0.0457479394281261,-0.0461913014569315,-0.6765966,0.0,0.0,7,0.3408224863233352,1601,0.0,-0.02287396971406305,1378
thalidomide,0.1200187265917603,-0.045770283097536,-0.0546674680558707,-0.088108644,0.0,0.0,7,0.3678928504055838,1486,0.0,-0.022885141548768,1379
glycopyrrolate,0.0823220973782771,-0.0458376360754871,-0.0583428312796042,0.020045528,0.0,0.0,7,0.4386342199584984,1168,0.0,-0.02291881803774355,1380
tetrabenazine,0.0,-0.0458594083001625,-0.0557594134561127,-0.033824574,0.0,0.0,7,0.40137709866063,1357,0.0,-0.02292970415008125,1381
letermovir,0.0755430711610486,-0.0458685581948066,-0.0310621486592427,-0.050037093,0.0,0.0,7,0.4366534616110168,1181,0.0,-0.0229342790974033,1382
alvocidib,0.0,-0.0458734460434104,-0.0654094342693477,0.110255964,0.0,0.0,18,0.4578758724768911,1081,0.0,-0.0229367230217052,1383
T-5224,0.0923595505617977,-0.045904933681533,-0.0647075463219549,0.14670609,0.0,0.0,7,0.4682512733446519,1035,0.0,-0.0229524668407665,1384
IKK-inhibitor-X,0.0862359550561797,-0.0459181793402776,-0.0353188124434866,-0.2531892,0.0,0.0,2,0.3880777211846821,1413,0.0,-0.0229590896701388,1385
deferiprone,0.0835205992509363,-0.0459684093467391,-0.0298370315588046,-0.059237044,0.0,0.0,7,0.4325033012639124,1207,0.0,-0.02298420467336955,1386
sch 900776,0.0861048689138577,-0.0460852890849062,-0.0407985170970871,-0.08120052,0.0,0.0,2,0.3970382946613846,1378,0.0,-0.0230426445424531,1387
estramustine,0.0823408239700374,-0.0461664153763783,-0.0829107767242983,0.021212405,0.0,0.0,7,0.4124127523108847,1306,0.0,-0.02308320768818915,1388
KIN001-043,0.1056367041198501,-0.0462398595151306,-0.0553713029609578,0.1464551,0.0,0.0,15,0.4802301452556121,968,0.0,-0.0231199297575653,1389
idebenone,0.104063670411985,-0.0462411345484164,-0.0293215625701058,-0.06499778,0.0,0.0,7,0.4281644972646671,1238,0.0,-0.0231205672742082,1390
adarotene,0.0,-0.0462448233763239,-0.0441635783875062,0.20274764,0.0,0.0,7,0.5056970382946614,850,0.0,-0.02312241168816195,1391
taltirelin,0.12938202247191,-0.0463643822177986,-0.0561217215119739,-0.05984505,0.0,0.0,7,0.3816638370118845,1437,0.0,-0.0231821911088993,1392
acifran,0.1125093632958801,-0.0464604578713145,-0.053410961165418,-0.052059893,0.0,0.0,7,0.3907187323146576,1404,0.0,-0.02323022893565725,1393
midodrine,0.0,-0.0465708251643738,-0.0432043580211079,-0.07066623,0.0,0.0,7,0.3979815129220901,1371,0.0,-0.0232854125821869,1394
cyclosporin-a,0.0764044943820224,-0.0468326572851524,-0.0642963699955436,-0.011092506,0.0,0.0,7,0.4081682701377098,1326,0.0,-0.0234163286425762,1395
travoprost,0.0,-0.0468917322958148,-0.0585485393593925,-0.51349384,0.0,0.0,7,0.3335597057159026,1620,0.0,-0.0234458661479074,1396
lacosamide,0.0770599250936329,-0.0469479922899944,-0.0508916595660558,-0.028929112,0.0,0.0,7,0.4113752122241086,1310,0.0,-0.0234739961449972,1397
betrixaban,0.1046067415730337,-0.0471011196579212,-0.0669577838743575,-0.059619375,0.0,0.0,7,0.3662893793623845,1492,0.0,-0.0235505598289606,1398
tetrindole,0.071067415730337,-0.0471077131553053,-0.0228914721466545,-0.028216805,0.0,0.0,7,0.4644784003018298,1048,0.0,-0.02355385657765265,1399
miltefosine,0.134063670411985,-0.047129543878038,-0.0435928779294608,-0.57945466,0.0,0.0,7,0.353933220147142,1547,0.0,-0.023564771939019,1400
rasagiline,0.1463483146067415,-0.0471569618643756,-0.0835893980250919,-0.053467546,0.0,0.0,7,0.3555366911903415,1540,0.0,-0.0235784809321878,1401
procaine,0.1024344569288389,-0.0471648533631353,-0.0513163502587111,-0.5764275,0.0,0.0,7,0.3391246934540652,1607,0.0,-0.02358242668156765,1402
tirofiban,0.1237265917602996,-0.047234601083058,-0.0170516633294873,-0.10373755,0.0,0.0,7,0.4272212790039614,1242,0.0,-0.023617300541529,1403
rotundine,0.0,-0.0472422657234429,-0.041119985118386,-0.6056442,0.0,0.0,7,0.3557253348424826,1539,0.0,-0.02362113286172145,1404
estrone,0.1219288389513108,-0.0472768380578126,-0.0789246860434466,-0.06348168,0.0,0.0,7,0.3526127145821542,1555,0.0,-0.0236384190289063,1405
minoxidil,0.1274719101123595,-0.0473570946259988,-0.0340089885029968,-0.06530894,0.0,0.0,7,0.4176947745708357,1281,0.0,-0.0236785473129994,1406
PD-173074,0.0783333333333333,-0.0473765645461332,-0.0329804976197772,0.16632928,0.0,0.0,15,0.5242784380305603,766,0.0,-0.0236882822730666,1407
levomequitazine,0.0,-0.0477298440311372,-0.0262516706149184,0.039463986,0.0,0.0,7,0.5025844180343332,867,0.0,-0.0238649220155686,1408
iniparib,0.1131835205992509,-0.0480478453231921,-0.0345528279703332,-0.16992305,0.0,0.0,21,0.3913789850971515,1400,0.0,-0.02402392266159605,1409
QL-XI-92,0.1143258426966292,-0.0481810606411429,-0.064880088632992,0.040150795,0.0,0.0,19,0.435332956046029,1190,0.0,-0.02409053032057145,1410
indapamide,0.1200374531835206,-0.0482204581062016,-0.0527504117169238,-0.079890825,0.0,0.0,7,0.3732691944916053,1467,0.0,-0.0241102290531008,1411
1271738-62-5,0.1232584269662921,-0.0482857841262402,-0.040705150274597,-0.23463073,0.0,0.0,5,0.3756272401433691,1460,0.0,-0.0241428920631201,1412
fomepizole,0.1051498127340823,-0.0482961905883177,-0.0601737838554033,-0.11574462,0.0,0.0,7,0.3490284851914733,1572,0.0,-0.02414809529415885,1413
orantinib,0.0,-0.0483424653055206,-0.0496452834944167,-0.02787922,0.0,0.0,7,0.4131673269194491,1302,0.0,-0.0241712326527603,1414
Y-27632,0.1226404494382022,-0.0484315341706826,-0.0517108074566512,-0.1591328,0.0,0.0,21,0.3573288058856819,1531,0.0,-0.0242157670853413,1415
clotrimazole,0.1048314606741572,-0.0484693750076767,-0.0661111848705088,-0.6444461,0.0,0.0,7,0.3089417091114884,1686,0.0,-0.02423468750383835,1416
avasimibe,0.1116479400749063,-0.0485462123106772,-0.0624393810748245,-0.039536048,0.0,0.0,7,0.3846821354461421,1426,0.0,-0.0242731061553386,1417
nefopam,0.0752434456928839,-0.0485485070682064,-0.0573871526895746,-0.011590074,0.0,0.0,7,0.4144878324844369,1293,0.0,-0.0242742535341032,1418
ginkgolide-b,0.1279213483146067,-0.048579842658973,-0.0755264694907209,-0.0150596965,0.0,0.0,7,0.390624410488587,1405,0.0,-0.0242899213294865,1419
clemizole,0.0957303370786516,-0.048629166667922,-0.0586310943994596,-0.032917872,0.0,0.0,7,0.3945859271835502,1387,0.0,-0.024314583333961,1420
tamibarotene,0.0982958801498127,-0.0488303288358691,-0.0603175520145576,-0.38297996,0.0,0.0,7,0.336012073193737,1614,0.0,-0.02441516441793455,1421
ilomastat,0.0928089887640449,-0.0489331149338509,-0.0459253370031513,-0.0985598,0.0,0.0,7,0.3744953782305225,1466,0.0,-0.02446655746692545,1422
sotalol,0.1207303370786516,-0.0490077588204493,-0.0408698539230029,-0.6438893,0.0,0.0,7,0.3500660252782493,1565,0.0,-0.02450387941022465,1423
tobramycin,0.0926591760299625,-0.049064944849303,-0.0499595919145819,-0.018649455,0.0,0.0,7,0.4202414638747406,1269,0.0,-0.0245324724246515,1424
potassium-canrenoate,0.0917041198501872,-0.0492232127911533,-0.0628951543736407,-0.50463784,0.0,0.0,7,0.3255423504999056,1647,0.0,-0.02461160639557665,1425
chlorthalidone,0.0986329588014982,-0.049228874032767,-0.0648941196819766,-0.60190326,0.0,0.0,7,0.3151669496321448,1670,0.0,-0.0246144370163835,1426
miglustat,0.1021161048689138,-0.0492672127951987,-0.0590957253953542,-0.07593404,0.0,0.0,7,0.3646859083191851,1501,0.0,-0.02463360639759935,1427
O6-benzylguanine,0.0895131086142321,-0.0492892204940897,-0.0408546644040415,-0.037847962,0.0,0.0,7,0.4216562912657989,1263,0.0,-0.02464461024704485,1428
granisetron,0.0762921348314606,-0.0493136080885216,-0.0603142517791895,-0.5429761,0.0,0.0,7,0.325259385021694,1650,0.0,-0.0246568040442608,1429
chenodiol,0.1137078651685393,-0.0494428055250911,-0.0490098401393005,-0.07919374,0.0,0.0,7,0.3788341822297679,1445,0.0,-0.02472140276254555,1430
targinine,0.127565543071161,-0.0494655481693005,-0.0571468815294104,-0.12488942,0.0,0.0,7,0.35016034710432,1564,0.0,-0.02473277408465025,1431
loxoprofen,0.1187827715355805,-0.0499240104995107,-0.0261108357692806,-0.037812598,0.0,0.0,7,0.449481229956612,1122,0.0,-0.02496200524975535,1432
UNC-669,0.1164044943820224,-0.0499841712958856,-0.0648663452851729,-0.28489357,0.0,0.0,19,0.3317675910205622,1624,0.0,-0.0249920856479428,1433
diethylcarbamazine,0.1117790262172284,-0.0500156122848227,-0.0958485076427275,-0.085907005,0.0,0.0,7,0.3272401433691756,1640,0.0,-0.02500780614241135,1434
VX-745,0.107940074906367,-0.0500473003927866,-0.072480008236482,-0.10487387,0.0,0.0,19,0.3338426711941142,1619,0.0,-0.0250236501963933,1435
tebipenem,0.0814232209737828,-0.0500496079100506,-0.0472369033961529,-0.0510211,0.0,0.0,7,0.397792869269949,1374,0.0,-0.0250248039550253,1436
deoxycholic-acid,0.0772097378277154,-0.0500594549797722,-0.0677241762664299,0.10896287,0.0,0.0,7,0.4491982644784003,1125,0.0,-0.0250297274898861,1437
NSC-4644,0.0,-0.0500831518850221,-0.0827099333636963,-0.047309108,0.0,0.0,7,0.3576117713638935,1529,0.0,-0.02504157594251105,1438
fipronil,0.0,-0.0501610509091769,-0.0475027505177302,0.09722078,0.0,0.0,7,0.4752310884738728,992,0.0,-0.02508052545458845,1439
QL-X-138,0.0885955056179775,-0.0501944499420081,-0.0423535821058279,0.10798169,0.0,0.0,15,0.4888134314280324,935,0.0,-0.02509722497100405,1440
clofarabine,0.0,-0.0504312314346419,-0.0712410067642655,-0.27932137,0.0,0.0,7,0.3239388794567063,1654,0.0,-0.02521561571732095,1441
temazepam,0.086685393258427,-0.0504736432658771,-0.0544748194061428,-0.059763726,0.0,0.0,7,0.3792114695340501,1444,0.0,-0.02523682163293855,1442
bexarotene,0.0,-0.0504836086776479,-0.045418452542295,0.019938117,0.0,0.0,7,0.4540086776079984,1098,0.0,-0.02524180433882395,1443
butoconazole,0.0957677902621723,-0.0505364817691032,-0.0496284057070016,-0.64507467,0.0,0.0,7,0.3312016600641388,1627,0.0,-0.0252682408845516,1444
ABT-239,0.0774719101123595,-0.0506636387780746,-0.0202432322036819,-0.51705915,0.0,0.0,7,0.3966610073571024,1379,0.0,-0.0253318193890373,1445
KIN001-269,0.1418913857677903,-0.0507844552833947,-0.0800349458044197,-0.212655,0.0,0.0,19,0.3188455008488964,1664,0.0,-0.02539222764169735,1446
physostigmine,0.1029775280898877,-0.0509015599993041,-0.0642262620764258,-0.66892815,0.0,0.0,7,0.3080928126768534,1688,0.0,-0.02545077999965205,1447
tibolone,0.1240636704119849,-0.0513480230627538,-0.0813267256437806,-0.037853435,0.0,0.0,7,0.3652518392756083,1499,0.0,-0.0256740115313769,1448
tiapride,0.1332584269662921,-0.0513727701380564,-0.0460050015197826,-0.094754964,0.0,0.0,7,0.3728919071873231,1468,0.0,-0.0256863850690282,1449
AZD-6482,0.0914606741573033,-0.051504500651326,-0.0644585009822248,-0.30573893,0.0,0.0,13,0.3309186945859271,1628,0.0,-0.025752250325663,1450
safingol,0.0861235955056179,-0.051529469158133,-0.0496160611890686,-0.07634289,0.0,0.0,7,0.3769477457083569,1452,0.0,-0.0257647345790665,1451
CX-516,0.0835955056179775,-0.0515309094068749,-0.05487667062751,-0.59368986,0.0,0.0,7,0.326957177890964,1642,0.0,-0.02576545470343745,1452
SB-683698,0.0664794007490636,-0.0516193814728239,-0.0818517991865754,-0.51685363,0.0,0.0,7,0.3035653650254669,1702,0.0,-0.02580969073641195,1453
triamcinolone-acetonide,0.1059925093632958,-0.0517883006855962,-0.0513876584998736,-0.038623266,0.0,0.0,7,0.397792869269949,1372,0.0,-0.0258941503427981,1454
dabigatran-etexilate,0.0882022471910112,-0.051857319135089,-0.0159845825359372,-0.014748162,0.0,0.0,7,0.4819279381248821,963,0.0,-0.0259286595675445,1455
lorazepam,0.0998501872659176,-0.0518594701007364,-0.0244553378913781,-0.021074237,0.0,0.0,7,0.4635351820411243,1054,0.0,-0.0259297350503682,1456
raclopride,0.1186704119850187,-0.0520369513632539,-0.0250660422340772,-0.068519965,0.0,0.0,7,0.4279758536125259,1240,0.0,-0.02601847568162695,1457
dapivirine,0.0,-0.0520643833614994,-0.0346300401726588,-0.05834387,0.0,0.0,7,0.4169401999622713,1285,0.0,-0.0260321916807497,1458
dinaciclib,0.0,-0.0522349157998246,-0.0551778246642751,0.19339024,0.0,0.0,23,0.4786266742124128,977,0.0,-0.0261174578999123,1459
irinotecan,0.1191760299625467,-0.0522493948003347,-0.0448913157403891,-0.28671092,0.0,0.0,7,0.3608187134502923,1517,0.0,-0.02612469740016735,1460
triamterene,0.0954494382022471,-0.0523103217201106,-0.0535929373405896,-0.055376675,0.0,0.0,7,0.3821354461422372,1435,0.0,-0.0261551608600553,1461
selamectin,0.1304494382022472,-0.0524747360356238,-0.0691183796775278,-0.122625865,0.0,0.0,7,0.3312959818902093,1626,0.0,-0.0262373680178119,1462
piroxicam,0.1519662921348314,-0.0524815882417125,-0.0696772909893056,-0.058256183,0.0,0.0,7,0.3580833804942464,1525,0.0,-0.02624079412085625,1463
digoxin,0.1184831460674157,-0.052681176551589,-0.0393458825079343,0.20375322,0.0,0.0,7,0.5082437275985663,836,0.0,-0.0263405882757945,1464
zardaverine,0.0890074906367041,-0.0527888569797423,-0.0712913341935242,0.13275522,0.0,0.0,7,0.4492925863044709,1124,0.0,-0.02639442848987115,1465
enzastaurin,0.1191011235955056,-0.0528562543035174,-0.0383924764437463,0.1565581,0.0,0.0,15,0.5058856819468025,846,0.0,-0.0264281271517587,1466
metenkephalin,0.099438202247191,-0.0528665190990763,-0.0619678914886178,-0.08226794,0.0,0.0,7,0.3525183927560837,1556,0.0,-0.02643325954953815,1467
azelastine,0.1109925093632959,-0.0528936821985635,-0.0590166288480016,0.042714752,0.0,0.0,7,0.4390115072627806,1165,0.0,-0.02644684109928175,1468
cladribine,0.0,-0.052971332648986,-0.0696277385726383,0.06985616,0.0,0.0,7,0.4336351631767591,1199,0.0,-0.026485666324493,1469
naphazoline,0.0743820224719101,-0.053048771128592,-0.0390055537321168,-0.11337877,0.0,0.0,7,0.3816638370118845,1436,0.0,-0.026524385564296,1470
MLN-2480,0.1010486891385767,-0.0530697384397152,-0.0168959175723907,-0.053425167,0.0,0.0,7,0.4484436898698358,1129,0.0,-0.0265348692198576,1471
eugenol,0.0797940074906367,-0.0530700141750127,-0.067833513147393,-0.0037276936,0.0,0.0,7,0.402225995095265,1350,0.0,-0.02653500708750635,1472
CT-7758,0.0,-0.0531149233122164,-0.0864864603199103,0.0014454662,0.0,0.0,7,0.3909073759667987,1403,0.0,-0.0265574616561082,1473
mestinon,0.0,-0.0531983899943444,-0.0555986908297878,-0.07124786,0.0,0.0,7,0.3677042067534427,1487,0.0,-0.0265991949971722,1474
mibampator,0.093501872659176,-0.0533876232788551,-0.0617683521934795,0.0006916643,0.0,0.0,7,0.4132616487455197,1301,0.0,-0.02669381163942755,1475
AICA-ribonucleotide,0.1323970037453183,-0.0534287284608821,-0.0506765785399112,-0.024890019,0.0,0.0,7,0.4069420863987927,1333,0.0,-0.02671436423044105,1476
RG-108,0.1211985018726591,-0.0534440557936502,-0.0686945264787547,-0.00012647403,0.0,0.0,19,0.4040181097906055,1344,0.0,-0.0267220278968251,1477
anisodamine,0.0,-0.0534611869009973,-0.0498970645296601,-0.4968025,0.0,0.0,7,0.3409168081494057,1600,0.0,-0.02673059345049865,1478
SB-239063,0.0980711610486891,-0.0537381851427172,-0.0906836726247751,-0.09861747,0.0,0.0,19,0.3193171099792492,1662,0.0,-0.0268690925713586,1479
cyanocobalamin,0.0,-0.0537596653278753,-0.0578711694107653,0.03833161,0.0,0.0,7,0.4378796453499339,1174,0.0,-0.02687983266393765,1480
regadenoson,0.0724906367041199,-0.053881360953088,-0.093230988318473,-0.075602874,0.0,0.0,7,0.3299754763252216,1629,0.0,-0.026940680476544,1481
XL-147,0.0,-0.0538901779795816,-0.0356147661435834,-0.021735905,0.0,0.0,7,0.4385398981324278,1169,0.0,-0.0269450889897908,1482
protirelin,0.1255805243445693,-0.0540956873072885,-0.0831409586995176,-0.5895428,0.0,0.0,7,0.2936615732880588,1722,0.0,-0.02704784365364425,1483
KIN001-244,0.1184644194756554,-0.0541977872445472,-0.0709337226325983,0.09434591,0.0,0.0,22,0.4367477834370873,1180,0.0,-0.0270988936222736,1484
piclamilast,0.1137078651685393,-0.0543227221788058,-0.027554473491069,0.044597268,0.0,0.0,7,0.49522731560083,898,0.0,-0.0271613610894029,1485
carbimazole,0.0711048689138577,-0.0543297959561191,-0.0537971822384747,-0.10022126,0.0,0.0,7,0.3544991511035653,1546,0.0,-0.02716489797805955,1486
mitomycin-c,0.0,-0.054422399207776,-0.0715661554070683,0.3136699,0.0,0.0,7,0.4594793435200905,1070,0.0,-0.027211199603888,1487
safinamide,0.0973595505617977,-0.0544446527437277,-0.0532654733726672,-0.020541284,0.0,0.0,7,0.4062818336162987,1337,0.0,-0.02722232637186385,1488
GSK-256066,0.0,-0.0544458679894797,-0.0290122328925609,0.080944724,0.0,0.0,7,0.5031503489907564,862,0.0,-0.02722293399473985,1489
zalcitabine,0.0853932584269662,-0.0545882305366915,-0.0757203178810152,0.14452189,0.0,0.0,7,0.4455197132616487,1142,0.0,-0.02729411526834575,1490
balicatib,0.0999625468164794,-0.0548064695587698,-0.0539706792014045,-0.3345212,0.0,0.0,7,0.3399735898887003,1606,0.0,-0.0274032347793849,1491
rutin,0.1095131086142321,-0.0548186974538874,-0.0762384370314175,-0.056594834,0.0,0.0,7,0.3504433125825316,1563,0.0,-0.0274093487269437,1492
imatinib,0.0931647940074906,-0.054933369614786,-0.0407323341473316,0.022707524,0.0,0.0,17,0.460233918128655,1068,0.0,-0.027466684807393,1493
rimexolone,0.0631647940074906,-0.0550069265511654,-0.0480933554396269,-0.47420135,0.0,0.0,7,0.3441237502358045,1588,0.0,-0.0275034632755827,1494
ziprasidone,0.0952808988764044,-0.0550109782851801,-0.0691642811375943,-0.5005099,0.0,0.0,7,0.3111111111111111,1682,0.0,-0.02750548914259005,1495
palonosetron,0.108632958801498,-0.0551051134217435,-0.0576936295100254,-0.5955951,0.0,0.0,7,0.318939822674967,1663,0.0,-0.02755255671087175,1496
desvenlafaxine,0.0991198501872659,-0.0551625279989827,-0.0497429163733846,-0.09146086,0.0,0.0,7,0.3635540464063383,1507,0.0,-0.02758126399949135,1497
eflornithine,0.0905430711610487,-0.0552780495311934,-0.0435797732730621,-0.021866929,0.0,0.0,7,0.4214676476136577,1265,0.0,-0.0276390247655967,1498
linsitinib,0.0777340823970037,-0.0554493859401,-0.0427788895227479,0.055026185,0.0,0.0,15,0.4679683078664403,1036,0.0,-0.02772469297005,1499
fenobam,0.0925093632958801,-0.0554538626025985,-0.0873262250084118,-0.046052698,0.0,0.0,7,0.3497830598000377,1566,0.0,-0.02772693130129925,1500
epirubicin,0.0,-0.05553129747044,-0.0457692583418445,0.28892168,0.0,0.0,7,0.4951329937747595,900,0.0,-0.02776564873522,1501
sulbutiamine,0.0928277153558052,-0.0556305455548561,-0.0375684136942238,-0.054499898,0.0,0.0,7,0.4091114883984154,1320,0.0,-0.02781527277742805,1502
clindamycin,0.0806367041198501,-0.0556371175127739,-0.0430887378526659,-0.08313178,0.0,0.0,7,0.3803433314468968,1441,0.0,-0.02781855875638695,1503
ZD-7288,0.0873970037453183,-0.055674544964835,-0.0408654966530349,-0.43276423,0.0,0.0,7,0.3594982078853046,1522,0.0,-0.0278372724824175,1504
triptolide,0.0,-0.0557379824666705,-0.0570869272624368,0.1422276,0.0,0.0,7,0.4656102622146765,1043,0.0,-0.02786899123333525,1505
AGP-103,0.0968913857677902,-0.0558405132325637,-0.0595986236408014,-0.09503219,0.0,0.0,7,0.3456328994529334,1585,0.0,-0.02792025661628185,1506
flumazenil,0.089438202247191,-0.0558587814352193,-0.0487018788593931,-0.09263653,0.0,0.0,7,0.3642142991888323,1504,0.0,-0.02792939071760965,1507
seocalcitol,0.0819850187265918,-0.0560422531153963,-0.0424054582947779,0.11363069,0.0,0.0,7,0.4848519147330692,950,0.0,-0.02802112655769815,1508
flutamide,0.0941760299625468,-0.0560794420126122,-0.0538573896211747,0.18239933,0.0,0.0,7,0.4753254102999434,990,0.0,-0.0280397210063061,1509
cevimeline,0.1231835205992509,-0.0561519790636747,-0.0458189264892327,-0.06929183,0.0,0.0,7,0.3822297679683079,1433,0.0,-0.02807598953183735,1510
phenazone,0.1178651685393258,-0.0561655222777814,-0.0512756732482608,0.07910588,0.0,0.0,7,0.4573099415204679,1082,0.0,-0.0280827611388907,1511
rimantadine,0.1099999999999999,-0.0564022678490047,-0.0663486454974774,-0.010426211,0.0,0.0,7,0.394208639879268,1388,0.0,-0.02820113392450235,1512
resorcinol,0.1143258426966292,-0.0564456021547329,-0.0847532444981314,-0.07694577,0.0,0.0,7,0.3297868326730805,1630,0.0,-0.02822280107736645,1513
ALW-II-38-3,0.0959176029962546,-0.0564536586547985,-0.0792801780655287,-0.19474182,0.0,0.0,19,0.3138464440671571,1674,0.0,-0.02822682932739925,1514
levocetirizine,0.1341573033707865,-0.0564939460041037,-0.0515573979930737,-0.4165605,0.0,0.0,7,0.3382757970194303,1609,0.0,-0.02824697300205185,1515
dantrolene,0.1103183520599251,-0.0565791952580921,-0.058718246325485,-0.034010153,0.0,0.0,7,0.384493491794001,1427,0.0,-0.02828959762904605,1516
oxymetazoline,0.0975280898876404,-0.0567955496047485,-0.0779821927709696,-0.6111669,0.0,0.0,7,0.2929069986794944,1724,0.0,-0.02839777480237425,1517
risperidone,0.1179400749063669,-0.05679615564654,-0.0735359417456923,-0.08432515,0.0,0.0,7,0.3328051311073382,1622,0.0,-0.02839807782327,1518
linagliptin,0.1100936329588015,-0.056796754694672,-0.042012811323696,-0.60838073,0.0,0.0,7,0.3428975664968874,1597,0.0,-0.028398377347336,1519
CPI-1189,0.1008239700374531,-0.0568469009767532,-0.0755127806116952,-0.5935071,0.0,0.0,7,0.2959252971137521,1715,0.0,-0.0284234504883766,1520
levonorgestrel,0.1008614232209737,-0.0569338198507485,-0.0719427729444825,-0.04470052,0.0,0.0,7,0.3600641388417279,1521,0.0,-0.02846690992537425,1521
voglibose,0.1192134831460674,-0.0570411658057972,-0.0973208477304256,-0.012493895,0.0,0.0,7,0.3704395397094887,1480,0.0,-0.0285205829028986,1522
methimazole,0.0835580524344569,-0.0571213350852973,-0.0508104811066317,-0.059607945,0.0,0.0,7,0.378173929447274,1448,0.0,-0.02856066754264865,1523
rupatadine,0.0822846441947565,-0.0571844349662543,-0.0365973604809958,0.04547295,0.0,0.0,7,0.4743821920392378,996,0.0,-0.02859221748312715,1524
ondansetron,0.1570786516853932,-0.057340622964491,-0.0822550565260847,-0.65470743,0.0,0.0,7,0.2837577815506508,1739,0.0,-0.0286703114822455,1525
nimodipine,0.0852808988764045,-0.057356269643856,-0.06175208712868,-0.08183581,0.0,0.0,7,0.3473306923222033,1579,0.0,-0.028678134821928,1526
AMD-11070,0.0877340823970037,-0.0573995648932645,-0.0482033945160104,-0.019383496,0.0,0.0,7,0.4130730050933786,1303,0.0,-0.02869978244663225,1527
etanidazole,0.1014044943820224,-0.0574147016589867,-0.0498342512956912,0.016812716,0.0,0.0,7,0.4359932088285229,1187,0.0,-0.02870735082949335,1528
omeprazole,0.0986142322097378,-0.0574291566661508,-0.0492336649907897,-0.082691014,0.0,0.0,7,0.3661950575363139,1494,0.0,-0.0287145783330754,1529
fentiazac,0.1517977528089887,-0.0575264998321101,-0.1162726966860082,-0.6079421,0.0,0.0,7,0.2788530465949821,1751,0.0,-0.02876324991605505,1530
fludarabine-phosphate,0.0948314606741572,-0.0575299893485883,-0.0716922078835104,-0.018486947,0.0,0.0,7,0.3804376532729673,1440,0.0,-0.02876499467429415,1531
forskolin,0.0758052434456929,-0.0576148490322872,-0.0350530932141486,-0.45848614,0.0,0.0,7,0.3673269194491605,1488,0.0,-0.0288074245161436,1532
alprostadil,0.1120786516853932,-0.0577103306398399,-0.0560766551659636,0.0073479735,0.0,0.0,7,0.4193925674401056,1273,0.0,-0.02885516531991995,1533
barasertib-HQPA,0.0914232209737827,-0.0577433963626881,-0.0717717652604344,0.31783652,0.0,0.0,13,0.4546689303904924,1095,0.0,-0.02887169818134405,1534
AZD-1480,0.1149999999999999,-0.0580301881025324,-0.0502381944849709,-0.16380171,0.0,0.0,21,0.3490284851914733,1570,0.0,-0.0290150940512662,1535
amonafide,0.1093258426966291,-0.058075966112973,-0.0650931139364934,0.16134089,0.0,0.0,7,0.4546689303904924,1094,0.0,-0.0290379830564865,1536
IOX2,0.1373970037453183,-0.0580853165765402,-0.0669963582525406,-0.13346073,0.0,0.0,19,0.3258253159781173,1646,0.0,-0.0290426582882701,1537
goserelin-acetate,0.0917977528089887,-0.0581006811866999,-0.0549863769998683,-0.028764494,0.0,0.0,7,0.3916619505753631,1398,0.0,-0.02905034059334995,1538
GW-843682X,0.0772846441947565,-0.0581126522661939,-0.0816977144543734,0.11484551,0.0,0.0,15,0.4306168647425014,1214,0.0,-0.02905632613309695,1539
lupanine,0.0,-0.0582300726691268,-0.0562777966674169,-0.08245074,0.0,0.0,7,0.3536502546689304,1549,0.0,-0.0291150363345634,1540
tiagabine,0.1161797752808988,-0.058237100932458,-0.086179673363735,-0.08677919,0.0,0.0,7,0.320637615544237,1658,0.0,-0.029118550466229,1541
regorafenib,0.1226404494382021,-0.0584517889256645,-0.0485218590631633,-0.019473072,0.0,0.0,21,0.4110922467458969,1312,0.0,-0.02922589446283225,1542
phorbol-myristate-acetate,0.135,-0.0585012618520509,-0.0750299640863646,0.2771736,0.0,0.0,7,0.4502358045651763,1115,0.0,-0.02925063092602545,1543
josamycin,0.0,-0.0585737998147564,-0.0832714149377695,-0.6618413,0.0,0.0,7,0.2803621958121109,1748,0.0,-0.0292868999073782,1544
