entrez_id,consensus_lfc,heldout_expr,in_consensus
29967,0.3309471583495452,1.3155145844340446,True
116840,-0.3942827531058073,1.8290971268349172,True
84193,-0.2259560454351076,1.9638764115149665,True
57580,-0.6013423932262301,2.1105694060984685,True
440503,-0.7534564691221951,1.242647528188227,True
51082,-0.2191840392422085,1.91078491981007,True
3752,0.2989947770423229,1.4458056857686263,True
5906,-0.2567984564145051,1.941060696793903,True
100507436,-0.4040276230680762,1.5847847898798306,True
54453,-0.284765474264269,1.9473910077578727,True
3512,1.1029557381579782,2.4326854157286686,True
2180,-0.6784201107474876,2.255035790795251,True
8125,-0.2174010989529608,2.0116526516381943,True
2259,0.902009913951077,0.9768006895952778,True
53826,-0.5277547959082275,1.828777041261565,True
55340,-0.6289100376289217,1.9489575646663715,True
9260,0.509395026169162,1.9968778786088257,True
221178,-0.2452263635212843,1.878304674071717,True
2523,-0.358577063898085,1.3502325111836606,True
108,0.6315735210557936,0.8228741708524795,True
146857,0.6132178330802449,1.5719215320811402,True
3824,-0.5560634203217473,1.1253221605021646,True
4242,-0.2912419526651387,1.6857211902394442,True
7466,-0.357562975675954,1.9664423185010678,True
8672,0.2214823154657194,1.96097020600327,True
896,-0.2826307095273634,2.000935219315258,True
5412,-0.311639969749439,1.8089862996089492,True
83606,-0.2622795184205681,2.0429034077013215,True
147179,-0.2560776260822864,1.8134661127151497,True
79583,1.0909727336235742,1.4469219398013085,True
26074,1.2843059420760508,0.5145175717657198,True
10826,-0.491185384336627,1.9319825190651847,True
3490,0.3392227898617754,2.574348588957404,True
159013,-0.2009820769508319,1.5651022625410955,True
283659,-0.6791895967058387,1.0499704222976758,True
80325,-0.3224985538148861,1.9166284596247278,True
90135,-0.2115282296451065,1.8083865874892946,True
285025,-0.4981326974024369,1.0097212763750536,True
139886,-0.5135834075163327,1.009549326519335,True
11059,-0.219152132436777,1.7999698551970904,True
79883,0.2952917318152191,0.9147541871618678,True
9444,-0.3373994814915942,2.070733717590193,True
8742,-0.3607122949678206,1.6852541920672992,True
54749,-0.4304813670379091,1.7820877708861473,True
58488,-0.3383638556854024,1.5375293695086127,True
23558,-0.2686228390177069,2.060520573347383,True
28971,-0.2802156139055673,1.3785994582102683,True
858,-0.3702958585658787,2.0978498509229992,True
221184,-0.2534437546090555,1.8195757692185608,True
64094,0.9036805602192964,1.543882911689252,True
57698,-0.3655343145767629,1.7165140658838798,True
51604,0.2610176651996616,2.040614639744212,True
5196,-1.024533580894435,0.19710527683048853,True
64419,-0.1999211260823226,1.7681551433626592,True
80824,-0.3200398701433299,1.8195166640418883,True
23014,-0.2368434421567276,1.8240904571814247,True
3679,0.2703876292413145,1.9018845888284739,True
6888,-0.3082378156736404,2.0454717921722,True
3674,-0.5722451569333263,0.8782472523482383,True
91683,0.3581908659411231,0.38993005135651954,True
729085,0.714421400748662,1.2473623830212004,True
57498,-0.2762647586552187,2.048064867767487,True
253970,-0.7571342124497294,2.1063538204656655,True
29919,-0.1828398473849833,1.607753298533206,True
54532,-0.4997066720408149,1.8763984222143273,True
9034,-0.5357037757019916,1.3709881933539556,True
57157,0.3399428074815186,1.46216143580828,True
55625,-0.2075490665071439,2.0148307657983953,True
104,-0.3308586932716804,2.0855281222567745,True
3156,-0.3784474052940422,1.7938995459121299,True
59,0.7223535765972094,2.6808283209899946,True
4778,-0.6240215885597896,0.9970589902575647,True
3691,0.2697950981895666,1.8299010168065815,True
4057,1.2065995015243645,1.449350845723341,True
54472,-0.3062486191990153,1.7772496894937035,True
80728,0.8207032254057817,1.0642938131838524,True
973,0.899147862512602,1.100718841792247,True
