gene_id,gene_symbol,log2FC,pvalue,n_datasets,padj
28834,IGLC7,0.0,,1,1.0
28847,IGKV2OR22-4,0.0,,1,1.0
2885,GRB2,-0.09604153,0.0037963197670519678,1,0.042203587226068234
28850,IGKV1OR22-5,0.0,,1,1.0
28854,IGKV3OR2-5,0.0,,1,1.0
28855,IGKV2OR2-10,0.0,,1,1.0
28859,IGKV2OR2-2,0.0,,1,1.0
2886,GRB7,-0.033036843,0.2335253414363515,1,0.6476676850074491
28861,IGKV2OR2-1,0.0,,1,1.0
28862,IGKV1OR2-108,-2.4722587e-05,0.3281830050558069,1,0.6591637315128221
28863,IGKV1OR2-11,0.0,,1,1.0
28864,IGKV1OR2-9,0.0,,1,1.0
28865,IGKV1OR2-6,0.0,,1,1.0
28866,IGKV1OR2-3,0.0,,1,1.0
28869,IGKV6D-41,0.0,,1,1.0
2887,GRB10,-0.020665593,0.24669862707237944,1,0.6591637315128221
28870,IGKV6D-21,0.0,,1,1.0
28871,IGKV3D-34,0.0,,1,1.0
28872,IGKV3D-31,0.0,,1,1.0
28873,IGKV3D-25,0.0,,1,1.0
28874,IGKV3D-20,0.0,,1,1.0
28875,IGKV3D-15,0.014051458,0.3636366433939897,1,0.7045896784464425
28876,IGKV3D-11,0.0,,1,1.0
28877,IGKV3D-7,0.0,,1,1.0
28878,IGKV2D-40,0.0,,1,1.0
28879,IGKV2D-38,0.0,,1,1.0
2888,GRB14,-0.0542051,0.000601115419183798,1,0.00977139617670936
28880,IGKV2D-36,0.0,,1,1.0
28881,IGKV2D-30,0.0,,1,1.0
28882,IGKV2D-29,-0.0016189421,0.3181586050654658,1,0.6591637315128221
28883,IGKV2D-28,0.0028565386,0.2385925127967612,1,0.6553990585368763
28884,IGKV2D-26,0.0,,1,1.0
28885,IGKV2D-24,0.0,,1,1.0
28886,IGKV2D-23,0.0,,1,1.0
28887,IGKV2D-19,0.0,,1,1.0
28888,IGKV2D-18,0.0,,1,1.0
28889,IGKV2D-14,0.0,,1,1.0
2889,RAPGEF1,0.0113660395,0.3903968675280458,1,0.7379660904696815
28890,IGKV2D-10,0.0,,1,1.0
28891,IGKV1D-43,0.0,,1,1.0
28892,IGKV1D-42,0.0,,1,1.0
28893,IGKV1D-39,0.0081770085,0.30372872107805415,1,0.6591637315128221
28894,IGKV1D-37,0.0,,1,1.0
28895,IGKV1D-35,0.0,,1,1.0
28896,IGKV1D-33,0.0008846017,0.4306397815313794,1,0.7887067573219472
28897,IGKV1D-32,0.0,,1,1.0
28898,IGKV1D-27,0.0,,1,1.0
28899,IGKV1D-22,0.0,,1,1.0
2890,GRIA1,-0.00043423308,0.14589581304503194,1,0.5129540147683398
28900,IGKV1D-17,0.0,,1,1.0
28901,IGKV1D-16,0.0,,1,1.0
28902,IGKV1D-13,0.0,,1,1.0
28903,IGKV1D-12,0.0,,1,1.0
28904,IGKV1D-8,-9.927986e-05,0.19847197319522702,1,0.5933932234979052
28905,IGKV7-3,0.0,,1,1.0
28906,IGKV6-21,-0.00069600076,0.32818297556982445,1,0.6591637315128221
28907,IGKV5-2,0.0,,1,1.0
28908,IGKV4-1,-0.004700478,0.13769843249959324,1,0.49669724902090695
28909,IGKV3-34,0.0,,1,1.0
2891,GRIA2,-1.6396536e-05,0.3281828576259116,1,0.6591637315128221
28910,IGKV3-31,0.0,,1,1.0
28911,IGKV3-25,0.0,,1,1.0
28912,IGKV3-20,0.008768348,0.6506544289807672,1,1.0
28913,IGKV3-15,0.0012071468,0.5402597007255235,1,0.9198523751749577
28914,IGKV3-11,0.00022711325,0.9813519126818641,1,1.0
28915,IGKV3-7,0.0,,1,1.0
28916,IGKV2-40,0.0,,1,1.0
28917,IGKV2-38,0.0,,1,1.0
28918,IGKV2-36,0.0,,1,1.0
28919,IGKV2-30,-0.0013677805,0.432711400954097,1,0.7912113461930892
2892,GRIA3,0.0,,1,1.0
28920,IGKV2-29,-7.041317e-05,0.32818309351376485,1,0.6591637315128221
28921,IGKV2-28,-0.00016513333,0.32818309351376485,1,0.6591637315128221
28922,IGKV2-26,0.0,,1,1.0
28923,IGKV2-24,-0.00018376119,0.3281828576259116,1,0.6591637315128221
28924,IGKV2-23,0.0,,1,1.0
28925,IGKV2-19,0.0,,1,1.0
28926,IGKV2-18,0.0,,1,1.0
28927,IGKV2-14,0.0,,1,1.0
28928,IGKV2-10,0.0,,1,1.0
28929,IGKV2-4,0.0,,1,1.0
2893,GRIA4,0.0,,1,1.0
28930,IGKV1-39,0.007701331,0.32547093957368267,1,0.6591637315128221
28931,IGKV1-37,0.0,,1,1.0
28932,IGKV1-35,0.0,,1,1.0
28933,IGKV1-33,-0.00015297983,0.1632436246757325,1,0.5404268510797143
28934,IGKV1-32,0.0,,1,1.0
28935,IGKV1-27,-0.0009171463,0.13900550677399326,1,0.49886046954040075
28936,IGKV1-22,0.0,,1,1.0
28937,IGKV1-17,-0.0005189271,0.4983950338841334,1,0.8697495303579257
28938,IGKV1-16,0.00389957,0.3250832046638309,1,0.6591637315128221
28939,IGKV1-13,0.0,,1,1.0
2894,GRID1,0.011868265,0.19325160001084163,1,0.5857210450008087
28940,IGKV1-12,0.013621482,0.32638846823056955,1,0.6591637315128221
28941,IGKV1-9,0.002705549,0.3409399560694454,1,0.6755861073997046
28942,IGKV1-8,-6.247818e-05,0.3281828576259116,1,0.6591637315128221
28943,IGKV1-6,0.0022243855,0.2805980390432947,1,0.6591637315128221
28946,IGKJ5,0.0,,1,1.0
28947,IGKJ4,0.0,,1,1.0
28948,IGKJ3,0.0,,1,1.0
28949,IGKJ2,0.0,,1,1.0
2895,GRID2,-8.68097e-05,0.2380027012395859,1,0.6543604444126838
28950,IGKJ1,0.0,,1,1.0
28951,TRIB2,-0.035596497,0.0035439839082754047,1,0.04007252831128311
28952,CCDC22,-0.00988698,0.500361319890336,1,0.8719481912981082
28954,REM1,0.0,,1,1.0
28955,DEXI,-0.046074916,0.04258009599021827,1,0.2407064375726613
28956,LAMTOR2,-0.10091537,0.012641423763602309,1,0.10345132258331433
28957,MRPS28,-0.09557454,0.00026506009833393985,1,0.005055056597584205
28958,COA3,-0.39538062,5.9357725459224525e-09,1,7.109290375570127e-07
28959,TMEM176B,0.0020239325,0.7952744992750539,1,1.0
2896,GRN,-0.054999944,0.14466977178432325,1,0.5104007616635388
28960,DCPS,-0.044354226,0.029509554316560337,1,0.18834273261309523
28962,OSTM1,0.0070203617,0.8385407161810987,1,1.0
28964,GIT1,-0.012101652,0.17492087178824234,1,0.5563073265297979
28965,SLC27A6,0.007849075,0.02650026449381823,1,0.17464079973658847
28966,SNX24,0.053602174,0.008207518563244904,1,0.07537629075345371
28968,SLC6A16,-0.005093188,0.0029441593083805637,1,0.03462985314400308
28969,BZW2,-0.17817691,2.0590278585054247e-05,1,0.0006218623310849035
2897,GRIK1,0.00063100195,0.1087877582277763,1,0.43333195695067567
28971,AAMDC,0.07204223,0.04486547807881105,1,0.24872451657752118
28972,SPCS1,-0.28403163,3.666903319065689e-05,1,0.001008423736661014
28973,MRPS18B,-0.16595086,4.116885904420173e-05,1,0.0011144698409239681
28974,C19orf53,-0.2987623,0.00028344046714813076,1,0.005331545981249747
28976,ACAD9,-0.038224857,0.007086133563147254,1,0.06766021451099072
28977,MRPL42,-0.13847178,0.0004992188649381738,1,0.008428829519060004
28978,TMEM14A,0.020979524,0.5833275159144881,1,0.9700647307941295
2898,GRIK2,0.0003928247,0.27261867090216285,1,0.6591637315128221
28981,IFT81,0.035207167,0.167497363015232,1,0.5456853875995707
28982,FLVCR1,-0.06425991,0.000788000111088427,1,0.012193103720090248
28983,TMPRSS11E,-0.00010228367,0.21147047546985076,1,0.6129019108180739
28984,RGCC,1.0644294,1.5975569547695243e-09,1,2.3737431155178072e-07
28985,MCTS1,-0.11336124,0.0072292427894266945,1,0.06860716804522413
28986,MAGEH1,-0.08583581,0.005958438186386986,1,0.05940685203307866
28987,NOB1,-0.05786369,0.0069980440777809225,1,0.0669555774198256
28988,DBNL,-0.04172434,0.13121833013677692,1,0.48283543932513334
28989,NTMT1,-0.09041412,0.0005425562703181091,1,0.00903980470307005
2899,GRIK3,0.0,,1,1.0
28990,ASTE1,-0.009555988,0.3154585138415732,1,0.6591637315128221
28991,COMMD5,-0.046967708,0.03666117735979537,1,0.21799085316476205
28992,MACROD1,-0.080618836,0.0020883077854392095,1,0.02650892710359412
28996,HIPK2,-0.07328218,0.0010627719801690266,1,0.015524814021390611
28998,MRPL13,-0.026523963,0.5357747238529467,1,0.9146090486795639
28999,KLF15,-0.026848838,0.0007588528327639576,1,0.01182711493287419
29,ABR,-0.061605155,0.028016102568519264,1,0.18152296735284468
290,ANPEP,-0.011061777,0.15078411351092666,1,0.5222232791375062
2900,GRIK4,-4.918961e-05,0.32818288711188726,1,0.6591637315128221
2901,GRIK5,-0.00011338459,0.11104344152289541,1,0.43813675526406076
29015,SLC43A3,-0.0984285,0.035413185244323034,1,0.21313208639222966
29018,FOXN3-AS2,0.0,,1,1.0
2902,GRIN1,-0.0008833967,0.012385045736756337,1,0.10193983180722904
29028,ATAD2,-0.040875923,9.37144615593021e-06,1,0.00032634924125517873
2903,GRIN2A,0.0,,1,1.0
2904,GRIN2B,0.0,,1,1.0
2905,GRIN2C,-0.00011878846,0.22220512668759518,1,0.630297421364585
29057,FAM156A,-0.008581234,0.0327527544540282,1,0.2021148977396338
29058,TMEM230,-0.2328003,6.294714239019909e-06,1,0.00023306537955556652
2906,GRIN2D,-0.0002084277,0.05255538745410277,1,0.2757747983729974
29062,WDR91,-0.020751107,0.13677905501115745,1,0.4948601962112661
29063,ZCCHC4,-0.03277721,0.005179064501968468,1,0.053373583730043056
29066,ZC3H7A,0.033418402,0.4823723527128262,1,0.8506698017040124
29068,ZBTB44,-0.07233287,0.004120832802585266,1,0.04495156363011858
2907,GRINA,-0.23968408,0.0018317770400955904,1,0.02394949222481795
29071,C1GALT1C1,-0.013912096,0.49556948258585265,1,0.8663274228917528
29072,SETD2,-0.0444943,0.11651663826968717,1,0.4504450320408924
29074,MRPL18,-0.11908504,0.006339994379520771,1,0.06232162828607668
29075,LINC00652,0.00053815776,0.32818288711188726,1,0.6591637315128221
29078,NDUFAF4,-0.053191543,0.06622374464710012,1,0.3195704963150962
29079,MED4,-0.038679272,0.37329392339840706,1,0.7172639785590952
2908,NR3C1,-0.07317932,0.07835139208868916,1,0.35557932467533093
29080,CCDC59,-0.10624576,0.0017006129094552964,1,0.022592195718905538
29081,METTL5,-0.09792401,0.0045073370729654585,1,0.04808107944885013
29082,CHMP4A,-0.0372388,0.257662414062791,1,0.6591637315128221
29083,GTPBP8,-0.021681726,0.33006824073280605,1,0.6615485914143885
29085,PHPT1,-0.31769323,7.043761459304974e-05,1,0.001728217036789793
29086,BABAM1,-0.06810803,0.007952572113663329,1,0.07368063614197008
29087,THYN1,-0.075075515,0.009144585030945748,1,0.08146675793174457
29088,MRPL15,-0.019650593,0.46085232385103825,1,0.8256445038949114
29089,UBE2T,-0.019113842,0.17385387516828577,1,0.5553311003951636
2909,ARHGAP35,-0.013743699,0.6503445562684733,1,1.0
29090,TIMM21,-0.030217033,0.057973141359947286,1,0.2935786858294745
29091,STXBP6,0.050103847,0.00014955760266011726,1,0.003175437640910973
29092,LINC00339,-0.03206174,0.001484514172365699,1,0.02027605517330629
29093,MRPL22,-0.077170946,0.005766378298116497,1,0.05794900951654183
29094,LGALSL,-0.2744382,6.617847948215122e-12,1,2.151259780782648e-09
29095,ORMDL2,0.04584506,0.35165273124244856,1,0.689477528241396
29097,CNIH4,-0.2059882,0.00205862980979947,1,0.026232543249927902
29098,RANGRF,-0.14046727,1.4720512758232709e-05,1,0.000470076614711776
29099,COMMD9,-0.05860406,0.01217580940795732,1,0.10070680370428257
291,SLC25A4,-0.3372339,2.8650524680772644e-07,1,1.829819636428304e-05
29100,TMEM208,-0.15484472,1.0193783846172317e-05,1,0.00034798685515510314
29101,SSU72,-0.33899072,8.073913900416503e-07,1,4.2754165615490103e-05
29102,DROSHA,0.026805002,0.1522328390085206,1,0.5251268089187715
29103,DNAJC15,-0.064531565,0.24098660862649424,1,0.6591637315128221
29105,CFAP20,-0.039500713,0.06722751081277123,1,0.3226936726223919
29106,SCG3,-0.003489508,0.3226262415902549,1,0.6591637315128221
29107,NXT1,-0.08888318,9.226147701371353e-05,1,0.002161143691860639
29108,PYCARD,-0.026677445,0.13741815056312162,1,0.49606726190526823
29109,FHOD1,-0.06331579,0.008945205304636189,1,0.08019037317213495
2911,GRM1,0.00053815776,0.32818288711188726,1,0.6591637315128221
29110,TBK1,0.0047798157,0.8275701360323995,1,1.0
29113,C6orf15,-6.960008e-05,0.32818309351376485,1,0.6591637315128221
29114,TAGLN3,-0.00071292167,0.32818297556982445,1,0.6591637315128221
29115,SAP30BP,0.027517289,0.5274468789897222,1,0.9048851369731831
29116,MYLIP,-0.2210656,0.0003811649273041508,1,0.006789895752737668
29117,BRD7,-0.12150307,0.00016863458132522128,1,0.0035121326689077598
29118,DDX25,-0.001160599,0.0230853106454178,1,0.1586607102539148
29119,CTNNA3,-5.358929e-05,0.16317098114927764,1,0.5404268510797143
2912,GRM2,-0.00034796042,0.14801915331146473,1,0.5171681161826877
29121,CLEC2D,-0.0013019843,0.8121274105290692,1,1.0
29122,PRSS50,-0.002580288,0.0028456998989091326,1,0.033680670433782305
29123,ANKRD11,-0.028630942,0.42688807606726076,1,0.7841098769378625
29124,LGALS13,0.0,,1,1.0
29125,C11orf21,-5.5745564e-05,0.8311455831102326,1,1.0
29126,CD274,-0.0064618518,0.8507536088873374,1,1.0
29127,RACGAP1,-0.020616747,0.0006415681639327803,1,0.010324463873900685
29128,UHRF1,-0.0005621779,0.05506735877527432,1,0.2837338802859803
2913,GRM3,-0.00010728925,0.22063594290029898,1,0.6278589260894563
2914,GRM4,-7.619185e-05,0.22682762817161217,1,0.6378821109669225
2915,GRM5,0.0,,1,1.0
2916,GRM6,-4.9445174e-05,0.3281830050558069,1,0.6591637315128221
2917,GRM7,-1.6396536e-05,0.3281828576259116,1,0.6591637315128221
2918,GRM8,-1.6396536e-05,0.3281828576259116,1,0.6591637315128221
2919,CXCL1,-0.28898624,0.013704857058167185,1,0.10956456794083025
292,SLC25A5,-0.9731465,3.5013971270088774e-09,1,4.6321971759010135e-07
2920,CXCL2,-1.0926034,5.4580530253919235e-06,1,0.00020689683914719827
2921,CXCL3,-0.22392857,0.0008530918805635032,1,0.012990811386584806
2922,GRP,0.001239884,0.3561193918380796,1,0.6950122673193574
2923,PDIA3,-0.4014603,8.131980377052894e-06,1,0.00028977502514060253
2925,GRPR,-0.0001503596,0.12206760479448714,1,0.4631173119769972
2926,GRSF1,-0.11505464,0.0014804412036499908,1,0.020230833620640452
2928,GSC2,0.0,,1,1.0
293,SLC25A6,-0.7991222,4.680079072082613e-08,1,4.091447392522541e-06
2931,GSK3A,-0.051791303,0.009300787677311607,1,0.08253600168935905
2932,GSK3B,0.034263387,0.20946318308932776,1,0.6101187394744182
2934,GSN,0.422508,2.1919456660781612e-06,1,9.736248563178857e-05
2935,GSPT1,-0.41615167,1.1830243076438479e-08,1,1.2749448160943347e-06
2936,GSR,-0.07433809,0.0024672879337478927,1,0.030159638844320984
2937,GSS,-0.047513902,0.03186070003356275,1,0.1985732587961058
2938,GSTA1,-0.014209114,0.016537956548262362,1,0.1252487576470817
2939,GSTA2,-0.0011865047,0.21115117705864994,1,0.612402958381229
2940,GSTA3,-0.004067314,0.052546017487321225,1,0.2757729460582948
2941,GSTA4,-0.41115567,3.448472040382555e-08,1,3.138779545601685e-06
2944,GSTM1,-0.022903115,0.22812759132049698,1,0.6394058502185548
2946,GSTM2,0.01575499,0.36236085071833657,1,0.7028907389248237
2947,GSTM3,0.10437659,0.004797262434274727,1,0.05029799562802894
2948,GSTM4,-0.009340089,0.37267790187962613,1,0.7164778994229997
2949,GSTM5,-0.0006849583,0.18531628412859313,1,0.5726519807771472
2950,GSTP1,-0.3109746,0.02625456626313767,1,0.17355967254380675
2954,GSTZ1,-0.07306092,1.1194974117971975e-05,1,0.00037524837066646633
2956,MSH6,-0.02913729,0.04419560546963526,1,0.2461761372788286
2957,GTF2A1,-0.03246819,0.1068539678986382,1,0.42870987574176683
2958,GTF2A2,-0.14174679,0.0032054478320178107,1,0.036998300903994565
2959,GTF2B,-0.092445,0.007576843495984431,1,0.07105922865134151
2960,GTF2E1,0.0017136756,0.8010398858506306,1,1.0
2961,GTF2E2,-0.011565975,0.7526467540747235,1,1.0
2962,GTF2F1,-0.11632929,0.0036041808152236076,1,0.040583086170795785
2963,GTF2F2,-0.026323648,0.508908170972096,1,0.8824591119458222
2965,GTF2H1,-0.04041548,0.004666208917177201,1,0.04928075992332935
2966,GTF2H2,-0.023364682,0.003932980043611837,1,0.0433656924592737
2967,GTF2H3,-0.021245256,0.49494748057850435,1,0.865563058523819
2968,GTF2H4,-0.0052094087,0.5912898879521707,1,0.979404878123565
2969,GTF2I,0.021651387,0.6519204476303907,1,1.0
2971,GTF3A,-0.14573795,0.000114326991142339,1,0.00256847115051006
2972,BRF1,0.006891366,0.7284616855098462,1,1.0
2975,GTF3C1,0.00337895,0.8480642430256984,1,1.0
2976,GTF3C2,-0.060094476,0.004030291571904302,1,0.044187841598238214
29760,BLNK,-0.061086226,1.7238119656204834e-06,1,7.981850730578287e-05
29761,USP25,0.0018033535,0.9321666359822753,1,1.0
29763,PACSIN3,0.012632892,0.635126633769175,1,1.0
29765,TMOD4,-9.188059e-05,0.3281828576259116,1,0.6591637315128221
29766,TMOD3,0.3308189,1.3115104754079313e-07,1,9.671418266892451e-06
29767,TMOD2,-0.015539143,0.5234431762982816,1,0.9001367369735038
2977,GUCY1A2,0.00014313826,0.6536399707762235,1,1.0
29775,CARD10,-0.0025404356,0.741770797245396,1,1.0
29777,ABT1,-0.059068847,0.008113121557135141,1,0.07469592340388878
2978,GUCA1A,0.0,,1,1.0
29780,PARVB,-0.04829258,0.02723214677753978,1,0.17810812463306425
29781,NCAPH2,-0.018270433,0.3800679943712403,1,0.7249107962380094
29785,CYP2S1,0.09078715,0.007387312712289537,1,0.06969205863920437
29789,OLA1,-0.13585475,0.0002426203099529389,1,0.004707603703506815
2979,GUCA1B,-0.0002951309,0.01623936584895817,1,0.12366949463977113
29796,UQCR10,-0.6911079,1.987729955603889e-07,1,1.346146166022151e-05
29799,YPEL1,0.0077736117,0.1943646523768645,1,0.5876614268478131
2980,GUCA2A,0.010359882,0.047154165984724564,1,0.25691931061952145
29800,ZDHHC1,-0.054201204,0.0029470082169967015,1,0.034642897183476205
29801,ZDHHC8,-0.009572566,0.38794520648127584,1,0.7349705317784705
29802,VPREB3,-0.00021246681,0.1726128294505247,1,0.5531417117892684
29803,REPIN1,-0.031072447,0.14396991731023936,1,0.5088133811059848
2981,GUCA2B,0.0044916584,0.30781961582581596,1,0.6591637315128221
2984,GUCY2C,-0.00035450867,0.18950910169815116,1,0.5801162269840549
29841,GRHL1,-0.011559619,0.000784082383265838,1,0.01214191895159593
29842,TFCP2L1,-0.34302595,8.040917440596785e-08,1,6.436128108583007e-06
29843,SENP1,0.010473013,0.3853683756721368,1,0.7317083842002697
29844,TFPT,-0.011192128,0.032594455644749394,1,0.20152536781487856
29850,TRPM5,-5.970096e-05,0.1639885529907391,1,0.5406903886271349
29851,ICOS,-0.0008088549,0.13302231972809908,1,0.4867746548329933
29855,UBN1,-0.090870105,0.0010890919219120319,1,0.015830892287811288
2986,GUCY2F,0.0,,1,1.0
2987,GUK1,-0.15600514,0.022790215355446983,1,0.15735226106098904
29880,ALG5,-0.07552619,0.07300200017601946,1,0.34015057992386594
29881,NPC1L1,-0.0002764847,0.3281830640277771,1,0.6591637315128221
29882,ANAPC2,-0.012556672,0.17751558668091205,1,0.5607300997296378
29883,CNOT7,-0.19003397,9.873449798670325e-07,1,5.060006470851248e-05
29886,SNX8,-0.03163562,0.013963233569904369,1,0.11108228465696687
29887,SNX10,-0.005244254,0.32510826085008215,1,0.6591637315128221
29888,STRN4,-0.009266235,0.49837241942678645,1,0.8697495303579257
29889,GNL2,-0.03195756,0.17898837104426735,1,0.5627255431008094
29890,RBM15B,-0.044781215,0.0334217592888414,1,0.20467326053686324
29893,PSMC3IP,0.00639414,0.10456827537105001,1,0.42334417380546796
29894,CPSF1,-0.0007067397,0.9767563349161875,1,1.0
29896,TRA2A,-0.062621236,0.16470433764295356,1,0.5416363228948933
29899,GPSM2,-0.0025510434,0.8578302888543499,1,1.0
2990,GUSB,-0.07002042,0.01983937082659011,1,0.14309447396032204
29901,SAC3D1,-0.034718707,0.0005122628576076232,1,0.008623470409128373
29902,FAM216A,-0.0058096736,0.011074809083809816,1,0.09410220260885324
29903,CCDC106,0.011945259,0.2686466262702303,1,0.6591637315128221
29904,EEF2K,0.080816,0.0025091791459102156,1,0.030574670370039993
29906,ST8SIA5,0.0,,1,1.0
29907,SNX15,-0.0015513389,0.4621823194479261,1,0.8270686914166866
29909,GPR171,-0.00021894912,0.2146162973543725,1,0.6180160955236264
29911,HOOK2,-0.10664275,0.08038365423230756,1,0.361548797546535
29914,UBIAD1,-0.045435745,5.436096317858493e-07,1,3.0726868910353876e-05
29915,HCFC2,0.0041554384,0.7676074602082976,1,1.0
29916,SNX11,0.0022488516,0.8366245006295311,1,1.0
2992,GYG1,-0.07114984,0.0002695948410634238,1,0.005125584228210359
29920,PYCR2,-0.054956526,0.15419233188288767,1,0.5292271029054016
29922,NME7,0.007388487,0.6407269925771915,1,1.0
29923,HILPDA,-0.008321332,0.7325393575956805,1,1.0
29924,EPN1,-0.14206173,4.5343184446760297e-07,1,2.6455838063801346e-05
29925,GMPPB,-0.12228682,7.353290695383023e-07,1,3.956964713254694e-05
29926,GMPPA,-0.07713451,5.183844479890083e-05,1,0.0013469877392085024
29927,SEC61A1,-0.1493997,0.007585661580035551,1,0.07111398871527888
29928,TIMM22,0.015231207,0.4368039528284049,1,0.7963725113009598
29929,ALG6,-0.035699233,0.05193521124275653,1,0.2734203557902609
2993,GYPA,0.0015068417,0.3281828576259116,1,0.6591637315128221
29930,PCDHB1,-0.00028364355,0.0673512984884405,1,0.3231709913372923
29933,GPR132,0.0003320421,0.88963192533015,1,1.0
29934,SNX12,-0.03759429,0.006210523033342038,1,0.061321407813219264
29935,RPA4,-0.010346792,0.049890208471382154,1,0.2664178612765065
29937,NENF,-0.1082519,0.05854777532489167,1,0.2953244103017389
2994,GYPB,0.0064788214,0.055470848067797014,1,0.28516470102289443
29940,DSE,0.013108509,0.2433132890572114,1,0.6591637315128221
29941,PKN3,-0.015865775,0.0006047553017189695,1,0.009819352036595752
29942,PURG,0.0014350873,0.3281830050558069,1,0.6591637315128221
29943,PADI1,0.0,,1,1.0
29944,PNMA3,-0.0006189515,0.035301248613356546,1,0.21271559673639573
29945,ANAPC4,-0.01784263,0.2811199175019976,1,0.6591637315128221
29946,SERTAD3,-0.016897202,0.5325393099781546,1,0.9108430488205521
29947,DNMT3L,0.0,,1,1.0
29948,OSGIN1,0.051969014,0.019891460968543023,1,0.1433401858900383
29949,IL19,9.088886e-05,0.5864403450588487,1,0.973578292498438
2995,GYPC,0.0009198673,0.8899522391080182,1,1.0
29950,SERTAD1,-0.2239902,0.0004700111985982674,1,0.008034477758910327
29951,PDZRN4,-0.00012063776,0.2311193469509123,1,0.644315563912929
29952,DPP7,-0.28748262,2.465664516619286e-05,1,0.0007254172642504365
29953,TRHDE,-5.381578e-05,0.3281830050558069,1,0.6591637315128221
29954,POMT2,-0.011115458,0.289355752060401,1,0.6591637315128221
29956,CERS2,-0.11821097,0.059780880040215305,1,0.2993142665567104
29957,SLC25A24,0.07744987,0.03860857227597569,1,0.22566545150500664
29958,DMGDH,0.0008538132,0.7980647177331939,1,1.0
29959,NRBP1,-0.039696276,0.12143324749381988,1,0.46158775758413534
2996,GYPE,0.036630016,0.041096783791539644,1,0.23528359246105962
29964,PRICKLE4,-0.12909329,1.5371422814690922e-05,1,0.0004873450859106745
29965,CDIP1,-0.034244888,0.03002899067360224,1,0.19056325699020155
29966,STRN3,-0.024900235,0.2983132241310612,1,0.6591637315128221
29967,LRP12,0.0049116295,0.6846746839214553,1,1.0
29968,PSAT1,-0.07101248,0.01444987290512405,1,0.11395353776709473
29969,MDFIC,-0.04260816,0.03155505636751478,1,0.19732316262732508
2997,GYS1,-0.019794438,0.23012751626175,1,0.6426376513126625
29970,SCHIP1,-0.015945185,0.29640943600886405,1,0.6591637315128221
29974,A1CF,-1.6396536e-05,0.3281828576259116,1,0.6591637315128221
29978,UBQLN2,-0.059336387,0.0004849114392120948,1,0.008227378960743428
29979,UBQLN1,-0.09258273,0.011189799899917453,1,0.09478237076527819
2998,GYS2,-0.00013299972,0.1735458823349031,1,0.5547477889189786
29980,DONSON,-0.010969132,0.06350015387712372,1,0.3112938110970016
29982,NRBF2,-0.07365952,0.004169859965334906,1,0.04531259208066621
29984,RHOD,-0.034177512,0.19227438653246498,1,0.5841870354191618
29985,SLC39A3,0.004020445,0.7940719782257593,1,1.0
29986,SLC39A2,0.0,,1,1.0
29988,SLC2A8,-0.019429259,0.17118430068169432,1,0.5507578603414196
29989,OBP2B,-0.00021997691,0.3281830050558069,1,0.6591637315128221
2999,GZMH,-0.00017017155,0.6154332263066533,1,1.0
29990,PILRB,-0.019637689,0.36623357461706785,1,0.7078133942354038
29991,OBP2A,0.0,,1,1.0
29992,PILRA,-0.0025461519,0.3168592340494385,1,0.6591637315128221
29993,PACSIN1,-0.007703278,0.3172450914661048,1,0.6591637315128221
29994,BAZ2B,-0.09596078,0.02907526117231843,1,0.18650225115059474
29995,LMCD1,-0.017586209,0.22429688619628674,1,0.6339168705385365
29999,FSCN3,-0.0012348049,0.05155059739231508,1,0.27220000513947873
30,ACAA1,-0.041339487,0.46749977840333623,1,0.8327209105295783
3000,GUCY2D,-0.0307452,3.014173870539947e-07,1,1.9006716975260684e-05
30000,TNPO2,-0.013050728,0.13296222969431626,1,0.4865994806228625
30001,ERO1A,-0.083064735,0.0022357002467309818,1,0.02798682093097713
30008,EFEMP2,0.0908004,0.0008026319037612881,1,0.012378623175708077
30009,TBX21,-3.303177e-05,0.8436678704068477,1,1.0
3001,GZMA,0.0025029583,0.8221086854156557,1,1.0
30010,NXPH1,0.0,,1,1.0
30011,SH3KBP1,-0.17878284,8.24327728510829e-08,1,6.5660123092846064e-06
30012,TLX3,0.0,,1,1.0
30014,SPANXA1,0.0,,1,1.0
3002,GZMB,0.008829846,0.27098353981269907,1,0.6591637315128221
3003,GZMK,-0.00042587548,0.26645632466690283,1,0.6591637315128221
3004,GZMM,-0.00194107,0.23176886690429932,1,0.6451777734355891
30061,SLC40A1,0.1497989,0.015463092682362501,1,0.11947512559187243
30062,RAX,0.0,,1,1.0
301,ANXA1,0.25941938,0.026307830436852458,1,0.17378966752254507
302,ANXA2,1.0420185,1.858829779095647e-11,1,5.325212995206314e-09
3026,HABP2,-0.014355344,0.0011357112536182952,1,0.01638592675012106
3028,HSD17B10,-0.11139175,0.00016670259221567355,1,0.0034837386117136373
3029,HAGH,-0.16829911,0.0011648769107225436,1,0.016730597814836174
3030,HADHA,-0.16409415,0.00012324397901930994,1,0.0027277573082708628
3032,HADHB,-0.17557605,0.00013440198200689778,1,0.002916632874930069
3033,HADH,-0.20497538,5.096469459029541e-07,1,2.9033835526182453e-05
3034,HAL,-0.010269292,0.0004914400280618337,1,0.008313353167990773
3036,HAS1,-0.00022199641,0.08816649535964725,1,0.3823652811714782
3037,HAS2,-0.00054610847,0.3805641943518281,1,0.7256139230684293
3038,HAS3,-0.16067071,1.0629524345675223e-05,1,0.0003600836146058129
3039,HBA1,0.01660174,0.2828282377630267,1,0.6591637315128221
