,pearson,cmap,net_trace,reversal_rank,scrna_rank
carisoprodol,-0.04900526255924086,0.09548245614035092,-0.0448267110541365,1360,1297.0
carprofen,0.08944643345923414,-0.13517543859649125,-0.0346978116618835,1165,82.0
carvedilol,0.03139315746611351,-0.14048245614035085,-0.0140172648573977,746,539.0
castanospermine,0.09767271523582295,-0.1825438596491228,-0.0349365778808274,1169,40.0
cediranib,0.0021632677655875794,0.0,0.1010110870751417,10,823.0
cefdinir,-0.0873434285170172,0.1681140350877193,-0.0018945370857774,520,1622.0
cefepime,-0.0676673336465697,0.1464473684210526,-0.0310150029238485,1100,1476.0
cefoperazone,-0.024680100155909133,0.0,-0.0201299859800434,856,1070.0
cefotetan,0.009219490322596816,0.07771929824561402,0.0028014504351805,427,751.0
cefozopran,0.0491176253227463,-0.11732456140350878,-0.0966954075930961,1744,389.0
celastrol,0.003573338347811118,0.0,-0.0640171380109702,1606,805.0
celecoxib,0.09167871634170424,-0.1400438596491228,0.0196296244167052,236,62.0
cepharanthine,0.092771203938561,0.0,0.1203411059604048,2,57.0
cevimeline,0.08727571385367199,-0.14758771929824563,-0.0561519790636747,1510,98.0
chelerythrine,-0.07241086877056627,0.133421052631579,-0.0326742204961123,1133,1518.0
chenodiol,-0.10552635204335344,0.19894736842105262,-0.0494428055250911,1430,1712.0
chlorambucil,-0.008225576891116072,0.04644736842105261,-0.0309659877481403,1096,927.0
chloramphenicol,0.022405153517864304,0.0,-0.0447410974537315,1359,614.0
chlormezanone,-0.09335909151755488,0.18736842105263155,-0.0301546009382773,1076,1657.0
chloroquine,0.011961688279475365,0.0,-0.0250390422356119,958,726.0
chloroxine,0.08466503665526087,-0.13622807017543864,-0.0392849156249291,1255,115.0
chlorphenamine,0.0010033740662210597,0.0,-0.0662325723912596,1627,841.0
chlorpromazine,-0.010024369788207681,-0.12250000000000003,-0.0016437241819846,516,941.0
chlorpropamide,-0.10410921610877015,0.17153508771929826,0.0282163891244443,176,1704.0
chlorprothixene,0.045764877458638165,-0.131140350877193,-0.0060826113562048,584,414.0
chlorthalidone,-0.06857090753587579,0.1329824561403509,-0.049228874032767,1426,1487.0
cholic-acid,0.08863335550693333,-0.1617543859649123,-0.0620023470835908,1579,88.0
choline-alfoscerate,0.08213982319549257,-0.14425438596491227,-0.0396671367069187,1265,129.0
chrysin,-0.018500826654752275,0.08758771929824566,-0.0394094779812829,1256,1015.0
cianidanol,0.05170765190939728,-0.12043859649122807,-0.0287500456149393,1038,367.0
ciclesonide,0.016389544141506195,0.0,-0.0457468400405927,1377,677.0
ciglitazone,-0.021148016425223855,-0.09710526315789475,-0.0147958025170221,767,1035.0
cilengitide,0.011880569288364609,-0.06622807017543858,-0.021668706971021,892,728.0
cilomilast,0.04149990396500178,0.0,0.0332027538179034,143,450.0
cilostazol,0.053177545540383425,-0.12758771929824558,0.0054374108319255,395,356.0
cimetidine,0.003955363309912702,0.0,-0.015301749164379,773,801.0
cinaciguat,-0.08736295221809677,0.16416666666666663,0.0053471102796996,398,1623.0
cinepazide,0.07217942115449898,-0.16355263157894737,-0.0176119588760905,812,201.0
cinnarizine,-0.012538733957105476,0.07583333333333336,-0.0290037833443205,1045,970.0
cinoxacin,0.08923752053805216,-0.13561403508771933,0.0030290739779737,426,85.0
ciprofloxacin,0.02283832056091398,-0.08973684210526317,-0.0455115322146018,1373,607.0
cisapride,0.008699402356164027,0.0,-0.0068950660674278,603,754.0
citalopram,0.014940609121566209,-0.08307017543859649,-0.0785043626478895,1700,693.0
cladribine,-0.08215462261286197,0.10942982456140349,-0.052971332648986,1469,1588.0
clarithromycin,0.07430993262097009,-0.13574561403508772,-0.0689974680855366,1642,183.0
clemizole,0.06464813085651866,-0.1362280701754386,-0.048629166667922,1420,257.0
clenbuterol,0.04279500164357965,0.0,-0.1184026947005066,1763,438.0
climbazole,-0.018114437035028155,0.10657894736842105,-0.0146526128937716,763,1013.0
clinafloxacin,0.020180799609423872,-0.11631578947368426,-0.0695295705871667,1645,636.0
clindamycin,-0.03822450929522964,0.13122807017543858,-0.0556371175127739,1503,1188.0
clinofibrate,-0.04191422670490776,0.0,-0.0383738682102521,1229,1224.0
clioquinol,0.085300369541401,-0.13328947368421057,-0.0368591235867129,1201,109.0
clobetasol,0.07306087956777091,0.0,-0.0116159557859122,686,195.0
clofarabine,-0.05043819124376937,0.0,-0.0504312314346419,1441,1311.0
clofazimine,-0.0005419214749596207,0.0,0.025246245220405,191,858.0
clofibrate,0.002536023055937228,-0.07982456140350876,-0.0258471929104505,973,818.0
clofibric-acid,-0.02945748615108759,0.1364473684210526,0.0006402555160893,468,1113.0
clofoctol,-0.00676823942916383,0.0,-0.0001676693967601,488,914.0
clomethiazole,0.03292460865503417,-0.065,0.0267842494144554,184,526.0
clomifene,0.034858550365404084,0.0,0.0334116977067967,141,508.0
clomipramine,0.007303656348151235,-0.11956140350877192,0.012000914037793,322,771.0
clonazepam,-0.02511963203123203,0.06649122807017543,0.0595055191330422,57,1075.0
clonidine,-0.04298114306102615,0.08771929824561403,0.0640070262280149,45,1233.0
closantel,0.015162423600662398,-0.09697368421052632,-0.0090033953958841,640,689.0
clotrimazole,-0.09866029034915352,0.1550438596491228,-0.0484693750076767,1416,1684.0
clozapine,-0.09010936320189566,0.20403508771929824,-0.0097604802777054,655,1634.0
cobicistat,-0.040747166745471235,0.10328947368421054,-0.0128454479085297,714,1207.0
cobimetinib,-0.1098629319269279,0.14820175438596492,0.0507771788054846,81,1728.0
colchicine,-0.06786232401741826,0.13210526315789478,0.0044380832456462,409,1478.0
colforsin-daproate,0.05169537420914045,-0.11894736842105266,-0.0603713717867041,1561,368.0
combretastatin-A-4,-0.047464756338216084,0.11087719298245607,0.0099211174399733,343,1281.0
compound e,0.03676876924250527,-0.09201754385964911,0.0183930562165133,250,493.0
conivaptan,-0.08552269814828328,0.18482456140350878,0.0020513196624048,440,1606.0
cordycepin,-0.01920174408703434,0.0,0.0392744020525639,117,1021.0
cpi-169,-0.0411344309980135,0.10815789473684209,-0.0439535522450297,1340,1210.0
crizotinib,-0.012143597095871855,0.08894736842105261,0.0134863483244048,303,964.0
cromoglicic-acid,0.09040790603452631,-0.12758771929824558,-0.070321303993485,1650,74.0
curcumin,0.061693585477314225,-0.10907894736842107,0.0171223573212391,263,284.0
cutamesine,-0.03479860858023481,0.0,-0.0178351951229412,815,1161.0
cyanocobalamin,-0.11988741386949618,0.17921052631578943,-0.0537596653278753,1480,1746.0
cyclizine,-0.0500512520710196,0.13877192982456138,0.0068281597860578,379,1305.0
cyclobenzaprine,0.07431298573359497,-0.14995614035087718,-0.0036367817026129,544,182.0
cyclosporin-a,-0.03979981634262517,0.10758771929824562,-0.0468326572851524,1395,1202.0
cyproheptadine,0.07050765266404013,-0.11429824561403512,-0.0028788315415315,538,216.0
cyproterone-acetate,0.09433800430403877,-0.14789473684210527,-0.0159122560459223,789,51.0
cytarabine,0.028676655527853066,-0.09903508771929821,0.0070563265327756,377,561.0
cytisine,-0.06561525944111486,0.13271929824561407,-0.0695741163268545,1646,1455.0
cytochalasin-b,-0.023227756388416124,0.10714912280701758,0.0167926363467583,269,1056.0
dabigatran-etexilate,0.027884188682937096,-0.11548245614035088,-0.051857319135089,1455,567.0
dabrafenib,0.10394348940318159,0.0,0.0085691132117696,364,30.0
dacarbazine,-0.055726350601801464,0.09271929824561403,-0.0939817888752749,1740,1367.0
dacinostat,0.012919543338432147,-0.07592105263157896,0.0939366356035574,14,720.0
dacomitinib,0.10355371059757176,-0.16688596491228075,0.0793806955605177,28,31.0
dalfampridine,0.05185707266225257,-0.13587719298245615,-0.023944770230003,935,365.0
daminozide,0.059469223279684555,-0.14,-0.0414306683645739,1303,300.0
danazol,-0.07427242716965984,0.1662719298245614,-0.0618663443772771,1575,1534.0
danegaptide,-0.008588638895863778,0.0,-0.0281909043103959,1022,930.0
dantrolene,-0.06606576138229989,0.1299561403508772,-0.0565791952580921,1516,1461.0
danusertib,-0.07560451900203673,0.1719298245614035,0.0321687326570957,153,1545.0
dapagliflozin,0.01004839866172202,-0.07618421052631577,-0.0069736688277816,605,743.0
dapivirine,-0.012285266190109735,0.05793859649122807,-0.0520643833614994,1458,966.0
dapsone,-0.023154280803096665,0.0,-0.0124617130612366,700,1055.0
darapladib,-0.10716815453951047,0.1331140350877193,0.0537015544335819,71,1721.0
darifenacin,-0.007886338077756561,0.0,-0.0065494787113437,599,924.0
darunavir,0.06799806076236,-0.13048245614035087,-0.0427911184369125,1317,232.0
dasabuvir,-0.045572702129785224,0.10921052631578945,-0.0350168759261726,1173,1257.0
dasatinib,0.0793853830184591,0.0,0.0813840538612186,27,144.0
daunorubicin,-0.09035562727981876,0.13298245614035087,-0.0294250405115308,1054,1636.0
dazmegrel,0.03955721704832445,-0.08210526315789476,-0.0287867256271043,1039,464.0
dazoxiben,-0.05808911062471182,0.1205263157894737,-0.06612564887422,1626,1388.0
decitabine,-0.09039580337533017,0.12100877192982457,-0.0315913254331916,1109,1638.0
defactinib,-0.09634873710920255,0.1745614035087719,-0.0091414840394334,643,1674.0
deferasirox,-0.034134535263431166,0.0,-0.0397984665787402,1267,1153.0
deferiprone,0.006317621147327093,0.09342105263157896,-0.0459684093467391,1386,780.0
deforolimus,-0.12147118128877289,0.148640350877193,-0.0753197632893836,1679,1747.0
dehydroepiandrosterone,0.024819024875886428,-0.12135964912280703,-0.0619707663794638,1578,594.0
delanzomib,0.00880342962888842,0.11793859649122809,-0.0055092889808033,576,753.0
delivert,0.04645055114411927,-0.12570175438596493,0.0209257788548467,225,407.0
deoxycholic-acid,-0.06332205804962161,0.15407894736842107,-0.0500594549797722,1437,1437.0
dequalinium,-0.02089412304888421,0.12596491228070172,-0.0261642045493632,979,1031.0
desmopressin-acetate,0.02226483036520884,-0.10508771929824562,-0.0173092571025879,808,618.0
desoxypeganine,0.04473115870966647,-0.10710526315789473,0.0165752437073008,273,424.0
desvenlafaxine,-0.0652250604025487,0.1203070175438597,-0.0551625279989827,1497,1449.0
dexamethasone,0.0017948226146033174,0.1174561403508772,0.0100604395620694,342,828.0
dexamethasone-acetate,-0.0660311826693775,0.11855263157894741,-0.0672245164081958,1632,1460.0
dexfenfluramine,0.06571488540266932,-0.14364035087719298,-0.0405502510738498,1285,250.0
dexloxiglumide,-0.07542141374485335,0.1838157894736842,-0.0288579449838799,1042,1544.0
dexniguldipine,-0.0679438168572596,0.11640350877192979,-0.0057401740351662,580,1479.0
dextromethorphan,0.08949545195260093,-0.13004385964912282,-0.0189074420160717,834,81.0
diacerein,0.04823306877918187,-0.09298245614035092,-0.0391178205288111,1250,398.0
diazepam,0.05465001982401689,-0.10614035087719302,-0.0344471382180359,1160,343.0
diazoxide,-0.08527147337835654,0.15995614035087716,0.0233191858400539,202,1604.0
diclofenac,-0.02404711090976217,-0.054692982456140404,-0.0686615134080987,1638,1063.0
diclofensine,0.07982656492678619,-0.13899122807017544,-0.0002539989208131,489,141.0
dicloxacillin,-0.0017929226938999722,0.0,-0.0197624352826264,852,869.0
dicoumarol,0.02479741248856211,0.0,-0.0159022655851781,788,595.0
dideoxyadenosine,0.09671256923125716,-0.185,-0.0166742929419242,798,44.0
dienogest,-0.04536675786835648,0.10877192982456138,-0.0439217762041357,1336,1256.0
diethylcarbamazine,-0.041743636037589085,0.0,-0.0500156122848227,1434,1219.0
diethylstilbestrol,-0.03793197153333472,0.08675438596491225,-0.1078335149268128,1757,1185.0
diflunisal,0.09035815366235371,-0.14105263157894737,-0.0124553511578855,699,75.0
digoxin,-0.0376711830714423,0.10166666666666667,-0.052681176551589,1464,1182.0
dihydroergocristine,-0.013049437548695074,0.07456140350877198,0.0043872536693178,410,977.0
dihydroergotamine,0.04616052500284221,-0.0562280701754386,-0.0635493950541463,1598,409.0
dilazep,0.05460397778736027,-0.09631578947368424,-0.005021615007375,568,344.0
diltiazem,0.08067210867665967,-0.14907894736842103,-0.0308462829721074,1095,136.0
dimesna,0.003323670702422595,0.0,-0.0126430610840506,706,811.0
dimethyl-fumarate,-0.02864346402323203,0.12789473684210526,-0.0052343361852342,572,1105.0
diminazene-aceturate,-0.05899413228011922,0.14460526315789468,-0.0376468221089567,1215,1397.0
dinaciclib,-0.08694534965620371,0.0937719298245614,-0.0522349157998246,1459,1619.0
dinoprost,-0.025580123114979352,0.11789473684210525,-0.0256477828224347,969,1083.0
diosmin,-0.025169971852052855,-0.08986842105263157,-0.0443739094627191,1351,1076.0
diphenidol,0.08154438357383603,-0.127280701754386,0.0163066566033335,275,133.0
diphenylpyraline,-0.07797429540066551,0.1505701754385965,-0.0266975455368072,988,1561.0
dipraglurant,0.06210082336522842,-0.1457456140350877,-0.0291406456216156,1048,278.0
dipyridamole,-0.03525983383155936,0.10666666666666669,0.023591795969586,199,1166.0
disopyramide,-0.0271127052248924,0.0,-0.0394900912531668,1259,1098.0
disulfiram,-0.022066665304721077,0.08250000000000002,-0.0429251248823317,1321,1046.0
docetaxel,-0.0364277720577234,0.09140350877192982,0.0232489778064365,204,1174.0
dofequidar,-0.06883334828671413,0.1135964912280702,-0.0276190799269743,1007,1490.0
dolasetron,0.013814471497396437,-0.08802631578947367,-0.0637148264101455,1601,706.0
dolastatin-10,-0.05808571067943942,0.11907894736842103,0.0109564194810568,330,1387.0
dolutegravir,-0.07397840620930182,0.14557017543859646,-0.000109335485414,486,1532.0
donepezil,0.02564034709398078,-0.12780701754385965,-0.01282919713446,712,587.0
donitriptan,0.06184965243909388,-0.10021929824561404,0.0032568543553515,423,282.0
dopamine,-0.0037013620274749057,0.0,-0.0451411586693349,1366,884.0
doramapimod,-0.13385181687961306,0.14548245614035085,-0.0981119824137445,1746,1759.0
dorzolamide,0.07079407272534607,-0.1242105263157895,-0.0120740653945878,695,213.0
dosulepin,0.047029701225434054,-0.12627192982456142,-0.0021782473584382,526,401.0
dovitinib,-0.047774693246217484,0.10061403508771932,0.0395321057292871,115,1283.0
doxapram,-0.01991830123646548,0.08017543859649118,-0.0105275080957367,668,1027.0
doxazosin,0.0860191677406499,-0.11166666666666664,0.0159710883971647,279,101.0
doxepin,-0.05521596041371809,0.13267543859649122,-0.0756863533667459,1682,1360.0
doxifluridine,0.04940151551028665,-0.11100877192982458,-0.0217257370489603,893,386.0
doxofylline,0.08830339142226346,-0.13671052631578945,0.0439170376666387,97,90.0
doxorubicin,-0.08088838412020187,0.11359649122807017,-0.0324276065426119,1125,1576.0
doxycycline,0.0696991783881187,-0.12899122807017543,-0.0807704010810032,1707,218.0
dronedarone,0.005885377706254878,0.0,0.00383072381149,420,784.0
droperidol,-0.04888937449745359,0.0,-0.0722194578541302,1659,1296.0
drospirenone,0.07593294017500593,-0.12114035087719299,-0.0074799308080754,615,167.0
duloxetine,0.09751678742281798,-0.17903508771929824,-0.0006429935298768,501,42.0
dutasteride,-0.03402562926670007,0.11469298245614035,-0.0309682093520745,1097,1151.0
ebselen,-0.006850050900097681,-0.07,-0.0006829378587144,503,916.0
ecabet,0.0483839584600927,-0.11043859649122809,-0.0311692793111596,1102,394.0
econazole,0.09359584846565783,-0.13539473684210526,-0.0340974888532734,1152,54.0
edoxaban,0.027546792693753253,-0.09675438596491226,-0.0269383270793434,991,572.0
edoxudine,0.013097839209506653,0.0,-0.0724440051745596,1662,718.0
efaproxiral,-0.061222883824645476,0.16192982456140348,-0.0399426369716876,1270,1422.0
efatutazone,0.003493185107423434,0.0,0.0445175669350021,95,807.0
efavirenz,-0.05938501588025847,0.12982456140350873,-0.0061892422360842,588,1406.0
eflornithine,0.03691074638139808,-0.09425438596491231,-0.0552780495311934,1498,492.0
elacridar,-0.012375542870204152,0.1089473684210526,-0.0024244822862548,532,968.0
elesclomol,0.04933908364440407,-0.08548245614035085,-0.0022956099717166,529,387.0
ellagic-acid,-0.0661396352233955,0.15035087719298246,-0.0138100205315377,744,1463.0
elvitegravir,0.07771395368736263,-0.16289473684210523,0.0013426436643549,459,156.0
emedastine,0.07569320352272618,-0.13307017543859648,-0.0187195747069438,828,171.0
empagliflozin,0.05453319604386315,-0.130219298245614,-0.0189913659334051,836,345.0
emtricitabine,-0.058919768604987786,0.12096491228070178,-0.0328039415525127,1135,1396.0
enalapril,-0.03077001955942585,0.0,-0.0911341133405199,1738,1125.0
enoxacin,0.059041380212939414,-0.11837719298245614,-0.0132608354252323,729,304.0
enoxolone,-0.04325272772868201,0.09289473684210525,-0.0068480994401847,601,1236.0
enprofylline,0.057559549233611326,-0.1266228070175439,-0.035535339326805,1183,323.0
entecavir,-0.05734473082754598,0.10885964912280702,-0.0457245895610165,1376,1382.0
entinostat,-0.1192949971628419,0.0,-0.0062227168635427,591,1743.0
enzalutamide,0.04824708776740251,-0.09473684210526315,-0.03852822577253,1232,397.0
enzastaurin,0.06626667115233024,-0.11657894736842106,-0.0528562543035174,1466,244.0
eperezolid,0.03402941358495795,0.0,-0.000434877944777,494,517.0
epigallocatechin-gallate-(-),0.06377266373823094,-0.11697368421052637,-0.0697355057740769,1648,268.0
epinastine,-0.030782010293116335,0.0,-0.0083865181633067,627,1126.0
epinephrine,-0.07493359196309758,0.1740350877192983,-0.0275347849537891,1005,1541.0
epirizole,-0.04446930332430247,0.12039473684210528,-0.0057911555113582,581,1247.0
epirubicin,-0.07360727675594435,0.0954385964912281,-0.05553129747044,1501,1526.0
epitiostanol,-0.00977740281583173,0.10293859649122811,0.0329713264538763,148,940.0
eplerenone,0.0009106404021972228,-0.06228070175438599,-0.011127765160908,677,843.0
epothilone-b,-0.03403778379423767,0.13526315789473684,0.0020253071287285,442,1152.0
eptifibatide,0.01918922765012927,-0.11320175438596493,-0.0169617867517513,804,654.0
epz-5676,-0.04170560424800873,0.12894736842105264,-0.026020588446703,977,1218.0
epz004777,-0.03414508585217367,0.0,-0.0279806668015789,1020,1154.0
equol,0.00406321710822702,0.0,-0.0440805078005494,1343,800.0
ercalcitriol,0.027162349851469182,0.0,-0.030388315555975,1082,575.0
erlotinib,-0.06990264907638673,0.09780701754385962,-0.0199258292578378,854,1504.0
erteberel,0.01561175255977741,0.06833333333333336,-0.0108859400870604,673,683.0
erythromycin,0.015330951505535557,0.0,-0.0295087585115752,1059,688.0
erythromycin-ethylsuccinate,-0.030684591545996266,0.13736842105263156,-0.0767933435266582,1691,1123.0
escitalopram,0.05875717906254404,-0.0907894736842105,-0.0283991003999749,1029,309.0
esculin,0.05185914638617408,-0.12504385964912282,-0.0342518753800792,1158,364.0
esmolol,0.06377334386910133,-0.12495614035087718,-0.0325334308998344,1129,267.0
estradiol,-0.04674350513801051,0.16219298245614033,-0.0277627734909657,1014,1268.0
estramustine,0.07056218545518794,-0.13127192982456137,-0.0461664153763783,1388,215.0
estramustine-phosphate,-0.08664132350984823,0.15530701754385962,-0.0262155520563077,982,1615.0
estriol,-0.037977660310251425,0.11026315789473685,-0.0131980920473811,725,1186.0
estrone,0.039807870830914804,-0.09302631578947368,-0.0472768380578126,1405,462.0
etacrynic-acid,0.033721658431945786,-0.08337719298245616,-0.0216218546334652,891,521.0
etanidazole,0.046047707719148276,-0.1294736842105263,-0.0574147016589867,1528,410.0
etazolate,-0.06743965665836088,0.15000000000000002,0.0093223134227041,355,1474.0
ethinyl-estradiol,-0.04200832081084039,0.11618421052631578,-0.0192306674225602,843,1225.0
ethylenediaminetetraacetic-acid,-0.013973839078110638,0.10521929824561407,-0.0204544100580146,869,984.0
etizolam,0.045337329290268354,-0.10394736842105262,-0.0428991534291628,1320,421.0
etodolac,-0.07079785709558319,0.18188596491228068,-0.0065938950055096,600,1508.0
etofenamate,-0.020903047350792958,0.13166666666666665,-0.0250009809643582,956,1032.0
etofylline-clofibrate,-0.031304208318667086,0.0,0.0096790897865461,350,1131.0
etomidate,0.03271030410524971,-0.08447368421052631,0.0015191685134755,455,528.0
etomoxir,0.01208903205884372,0.0,-0.0115049201727035,684,724.0
etoposide,-0.06816066690503123,0.11478070175438598,-0.0255828110553624,967,1481.0
etoricoxib,-0.04288862908598953,0.12175438596491234,-0.0765041034935639,1688,1230.0
etravirine,0.07798235900278237,-0.13771929824561405,-0.0186183660499699,825,148.0
eugenol,-0.03804104465798814,0.06399122807017545,-0.0530700141750127,1472,1187.0
everolimus,-0.1433036698815852,0.18368421052631578,-0.0617172949651881,1574,1763.0
exalamide,0.03948224014263819,-0.10723684210526313,-0.0390101474930148,1243,467.0
exemestane,-0.014217193778237379,0.10201754385964915,-0.0395968166282536,1262,986.0
exherin,0.07737712443001116,-0.15543859649122804,-0.0355087507688642,1182,158.0
exifone,0.06323612725089707,-0.09478070175438598,-0.0116600976381428,688,272.0
fadrozole,-0.010036138658566618,0.07991228070175438,-0.0371321585002861,1206,942.0
famciclovir,-0.06585448771771196,0.1456140350877193,0.0424416167783047,103,1457.0
famotidine,0.03191262001923373,0.0,-0.0238025327973278,931,535.0
faropenem,-0.009080749834390776,-0.08276315789473684,0.0171828433949785,262,933.0
fasudil,-0.050690745557607914,0.10714912280701756,-0.0827917103371308,1714,1313.0
favipiravir,0.008213823887090474,0.060219298245614006,-0.0381049194349326,1222,757.0
fdcyd,-0.05666886632463527,0.10921052631578948,-0.0382869521450114,1227,1376.0
febuxostat,0.0372985191476862,-0.1358333333333333,-0.0253698432997362,963,488.0
felbamate,0.020017058055733523,-0.0775438596491228,-0.0406995109192089,1288,641.0
felbinac,-0.09232793074116054,0.1931578947368421,0.021480868236439,221,1649.0
felodipine,0.04544467942023337,-0.11385964912280706,-0.0304685518652767,1084,418.0
fenobam,0.04525663512309451,-0.12271929824561402,-0.0554538626025985,1500,422.0
fenoldopam,-0.012059283837908977,0.1074561403508772,-0.0273200130353116,999,962.0
fenoterol,-0.021586293157445254,0.0,-0.0681655966194341,1637,1042.0
fentiazac,0.025800666326359908,-0.10714912280701755,-0.0575264998321101,1530,585.0
fenticonazole,-0.04343210664913574,0.08938596491228071,0.0141893601704726,295,1238.0
fexofenadine,0.09104840898875527,-0.14385964912280702,-0.0150949394414753,772,68.0
fiacitabine,0.039519999380500256,-0.11140350877192978,-0.0455001260025061,1372,465.0
fidarestat,0.022050915625868688,-0.09833333333333333,-0.0402032908952365,1276,620.0
fidaxomicin,0.08032597426840148,-0.10324561403508775,-0.0241643746330878,940,139.0
filgotinib,0.02512823908262524,-0.11701754385964919,-0.0028076249799034,537,593.0
finasteride,-0.06628721478577637,0.1760526315789474,-0.0007294524222145,505,1464.0
fingolimod,0.08007538585044387,-0.13771929824561405,-0.0062061104649296,589,140.0
fipronil,-0.06748267657831222,0.09938596491228074,-0.0501610509091769,1439,1475.0
firategrast,-0.0748161139686525,0.12078947368421053,-0.044247641909047,1348,1539.0
flavoxate,0.03951515817880693,-0.10508771929824562,-0.0071461916758729,609,466.0
flecainide,0.042357816107052394,0.0,-0.0271216545951341,993,440.0
floxuridine,-0.05351941756893144,0.0,-0.0340296217834048,1151,1336.0
fluconazole,-0.026592322244596733,0.07179824561403508,0.0099067999777188,344,1090.0
fludarabine-phosphate,0.059029221699410606,-0.13421052631578945,-0.0575299893485883,1531,305.0
fludroxycortide,0.030594670289558777,0.0,-0.0074637716707759,613,546.0
flumatinib,-0.0022920066431626482,0.10039473684210526,0.0281693526392441,177,873.0
flumazenil,-0.033152814938987446,0.0,-0.0558587814352193,1507,1148.0
fluocinolone-acetonide,-0.07699698406635441,0.1328947368421053,0.0001367497030864,481,1556.0
fluorometholone,-0.024075649655760374,0.0,-0.0127309727946374,708,1064.0
fluorouracil,0.010826807120904463,-0.06407894736842108,-0.0636613644383727,1600,739.0
fluoxetine,-0.053760330055393,0.11280701754385963,0.0275215114429834,181,1340.0
fluphenazine,0.06408566132278312,-0.15719298245614036,-0.0131743710092464,724,262.0
fluspirilene,0.07346122907674826,-0.13535087719298247,0.1061045476870299,7,193.0
flutamide,1.561899704697977e-05,0.0,-0.0560794420126122,1509,850.0
fluticasone-propionate,-0.01445813067341881,0.13118421052631574,-0.0043367719626791,558,987.0
flutrimazole,-0.031132421006748543,0.14078947368421058,-0.0781696160925482,1698,1130.0
fluvoxamine,0.06517625329904655,-0.10337719298245615,-0.0074680415789676,614,254.0
folic-acid,-0.0469693511357997,0.0,-0.0405230045695776,1283,1269.0
fomepizole,0.02289957432988762,0.0,-0.0482961905883177,1413,606.0
fomocaine,-0.035978278655534886,0.11807017543859648,0.0667647078988136,43,1173.0
foretinib,-0.053058117580142033,0.12008771929824563,0.0261155676982591,187,1332.0
formestane,-0.03255185280585668,0.11552631578947367,-0.0208239536266809,873,1142.0
formoterol,0.0880483821017786,-0.18500000000000003,-0.0378182445536075,1218,93.0
forskolin,0.12404187099320264,-0.18083333333333332,-0.0576148490322872,1532,7.0
fosfomycin,0.031198850444116782,-0.10785087719298247,-0.0113998375123119,682,540.0
fosinopril,0.09116137478302161,-0.1564473684210526,-0.0428826687627688,1319,66.0
fostamatinib,0.09654111211215492,-0.17921052631578943,-0.0815106268568894,1709,45.0
ftorafur,-0.05478363421076117,0.11728070175438596,-0.008214423403909,624,1358.0
fulvestrant,-0.039494277319446776,0.13578947368421052,-0.0142998352441656,754,1200.0
furosemide,0.09256970979734824,-0.16223684210526312,-0.0253990320169564,965,58.0
fusidic-acid,0.082950568482355,-0.12644736842105264,-0.0288312850106122,1040,126.0
gabapentin,0.02173006202365732,-0.08780701754385964,0.0159073487040004,281,623.0
gaboxadol,0.024483685013654756,0.0,-0.0327436568714277,1134,599.0
galeterone,-0.06080314863315402,0.12469298245614038,0.0015376065517639,454,1417.0
gallopamil,0.10883100632180637,-0.17614035087719299,0.0604347381488696,53,22.0
ganaxolone,0.027856329389556678,0.0,-0.034238578785878,1157,568.0
ganciclovir,-0.03432921124502761,0.10267543859649124,-0.000923165110259,508,1156.0
ganetespib,-0.06187166489504557,0.15337719298245617,0.0513367358660454,78,1427.0
garcinol,0.060054097575174555,0.0,-0.0762022891769693,1685,292.0
gatifloxacin,0.0038533606507889302,0.0,-0.0298827937151758,1069,802.0
gefitinib,0.03539982622975155,-0.12096491228070172,0.0059680109539998,389,499.0
geldanamycin,-0.00405295819610601,0.10087719298245612,0.0545633614618235,68,890.0
gemcitabine,-0.0809452274690263,0.0,-0.0834754776390865,1718,1577.0
gemfibrozil,0.008208176229926681,-0.10837719298245613,-0.031971451115048,1119,758.0
gemifloxacin,-0.011881814092742507,0.0,0.0184861629576393,247,960.0
genistein,-0.03858577099364221,0.09894736842105264,-0.0781123882058418,1697,1192.0
genz-644282,0.012660955133968487,0.0,0.0066225558159476,384,722.0
gestrinone,-0.06927433046721607,0.1428508771929825,-0.0256184488232741,968,1495.0
gimeracil,0.029735956781575118,-0.09530701754385963,-0.0286800053216373,1035,551.0
ginkgetin,0.09110034954207497,-0.17978070175438596,-0.0368985680329619,1202,67.0
ginkgolide-b,0.08504220560228931,-0.16692982456140348,-0.048579842658973,1419,112.0
glafenine,0.09220076240213132,-0.1387280701754386,-0.0313634913424363,1105,59.0
glasdegib,0.020408040488500607,0.0,-0.0773618186737497,1692,634.0
glibenclamide,0.0642250433739118,-0.12833333333333333,-0.0075158355125082,617,260.0
gliclazide,-0.06848353344818837,0.15293859649122807,-0.0176324615742087,813,1484.0
glimepiride,-0.05240342834759553,0.0742543859649123,-0.0457479394281261,1378,1328.0
glipizide,0.018434832027574614,0.0,-0.0360768517618411,1192,665.0
gliquidone,-0.003514414854751051,0.1004385964912281,-0.0007763395038453,506,881.0
glycitein,0.06302861564440086,-0.1316228070175439,-0.0193364557275514,847,274.0
glycopyrrolate,0.026026108271733666,-0.09916666666666665,-0.0458376360754871,1380,582.0
golvatinib,0.07169107247923928,-0.12745614035087716,-0.0015369342044844,515,207.0
goserelin-acetate,0.050938919985947885,-0.12219298245614038,-0.0581006811866999,1538,373.0
granisetron,0.06746771050743851,-0.1382894736842105,-0.0493136080885216,1429,235.0
