gene_symbol,log2FC,pvalue,padj,dataset
ENSG00000160710,-0.09622827,0.007227685,0.09707619493799455,GSE136831
ENSG00000160712,0.0075985417,0.7677162,1.0,GSE136831
ENSG00000160714,0.0024203456,0.48851776,0.8594219745805186,GSE136831
ENSG00000160716,-0.10981328,0.00020625479,0.005790934465010863,GSE136831
ENSG00000160741,0.0043456256,0.8843383,1.0,GSE136831
ENSG00000160746,-0.090249255,0.006833397,0.09327511226839681,GSE136831
ENSG00000160752,0.0032229498,0.7503728,1.0,GSE136831
ENSG00000160753,-0.00641236,0.0035718465,0.05799265159392736,GSE136831
ENSG00000160766,0.03263851,0.07792427,0.4358446981365624,GSE136831
ENSG00000160767,-0.0019071316,0.76454836,1.0,GSE136831
ENSG00000160781,-0.18559048,1.5237685e-05,0.0006417425821765132,GSE136831
ENSG00000160785,-0.06915122,0.4549641,0.8234407581518375,GSE136831
ENSG00000160789,-0.0007558894,0.15486854,0.6072104975310331,GSE136831
ENSG00000160791,0.25455078,2.88863e-10,4.723372463499418e-08,GSE136831
ENSG00000160796,0.17546266,3.418898e-05,0.0012813337757632927,GSE136831
ENSG00000160799,0.011941243,0.2560129,0.6698999968249091,GSE136831
ENSG00000160801,-0.0060325786,0.5688795,0.9471937946838352,GSE136831
ENSG00000160803,-0.0071168505,0.65932506,1.0,GSE136831
ENSG00000160813,-0.058368694,0.011865025,0.13704730679883675,GSE136831
ENSG00000160818,-0.0036332614,0.394498,0.7527884742915519,GSE136831
ENSG00000160838,-0.009787884,0.33659148,0.6858910510553647,GSE136831
ENSG00000160856,-0.10430709,2.298405e-05,0.0009111916478480714,GSE136831
ENSG00000160862,-0.0019208714,0.15631013,0.6094543131823048,GSE136831
ENSG00000160867,-0.00056197296,0.23130073,0.6698999968249091,GSE136831
ENSG00000160868,0.0038318485,0.88300323,1.0,GSE136831
ENSG00000160877,0.0020774775,0.5579666,0.9356050242316888,GSE136831
ENSG00000160883,0.00077273935,0.32085595,0.6698999968249091,GSE136831
ENSG00000160886,-0.52250624,6.8754563e-10,1.0093082005738529e-07,GSE136831
ENSG00000160888,0.0048926324,0.68935376,1.0,GSE136831
ENSG00000160908,0.0032213125,0.7110156,1.0,GSE136831
ENSG00000160917,0.3641846,2.657359e-09,3.230167494964557e-07,GSE136831
ENSG00000160932,0.14253215,0.001084655,0.023105113856463338,GSE136831
ENSG00000160948,0.0063992506,0.5491613,0.9258747330561553,GSE136831
ENSG00000160949,-0.0036900023,0.15239385,0.6025611981704655,GSE136831
ENSG00000160951,-0.013977423,0.4461094,0.8131157665554574,GSE136831
ENSG00000160953,-0.004357062,0.051549874,0.3460861516453452,GSE136831
ENSG00000160957,0.012189164,0.2298416,0.6698999968249091,GSE136831
ENSG00000160959,-0.02136969,0.035237946,0.2775305322549259,GSE136831
ENSG00000160961,-0.03453881,0.18954897,0.6491342101276939,GSE136831
ENSG00000160963,-0.02956608,0.08056782,0.44382331600979275,GSE136831
ENSG00000160972,-0.008334218,0.49757078,0.8695818679020427,GSE136831
ENSG00000160991,0.016187515,0.43024686,0.7946690804188662,GSE136831
ENSG00000160993,-0.008623525,0.2747514,0.6698999968249091,GSE136831
ENSG00000160999,-0.20472223,2.1558487e-06,0.0001193457079495262,GSE136831
ENSG00000161010,-0.45729393,6.054807e-08,5.299166901977514e-06,GSE136831
ENSG00000161011,0.15233472,2.6850676e-06,0.0001444654380528115,GSE136831
ENSG00000161013,0.21912253,0.045772087,0.3228144045458879,GSE136831
ENSG00000161016,-0.021838449,0.5048274,0.8773330483197976,GSE136831
ENSG00000161021,-0.0032855277,0.3371735,0.6865936641958928,GSE136831
ENSG00000161031,0.01072781,0.06685329,0.40132937992883777,GSE136831
ENSG00000161036,-0.02195558,0.5938518,0.973637871240861,GSE136831
ENSG00000161040,0.051133707,0.110212445,0.5193355999143536,GSE136831
ENSG00000161048,-0.5569401,1.2298676e-07,9.914027623381117e-06,GSE136831
ENSG00000161055,0.01823344,0.41308323,0.774815814054299,GSE136831
ENSG00000161057,-0.011694579,0.07484081,0.4258649735258829,GSE136831
ENSG00000161082,-0.018054668,0.30050048,0.6698999968249091,GSE136831
ENSG00000161091,0.00049241586,0.8964146,1.0,GSE136831
ENSG00000161103,-0.0005688169,0.65066,1.0,GSE136831
ENSG00000161132,-0.0005675992,0.9097344,1.0,GSE136831
ENSG00000161133,0.0026824884,0.892749,1.0,GSE136831
ENSG00000161179,0.028003864,0.22717491,0.6698999968249091,GSE136831
ENSG00000161202,0.054865837,0.1369779,0.5762857021462064,GSE136831
ENSG00000161203,-0.00024013594,0.98000854,1.0,GSE136831
ENSG00000161204,-0.05709146,0.0679761,0.40551191784260604,GSE136831
ENSG00000161217,0.0025379974,0.84716594,1.0,GSE136831
ENSG00000161243,0.14282545,0.0050848154,0.07506387307940764,GSE136831
ENSG00000161249,-0.030649971,0.0016970319,0.03280404780226962,GSE136831
ENSG00000161267,-0.016048823,0.009131949,0.11402032902140331,GSE136831
ENSG00000161270,0.0020482284,0.7730934,1.0,GSE136831
ENSG00000161277,0.00036894158,0.90444475,1.0,GSE136831
ENSG00000161281,0.006338924,0.6025439,0.9821798878814272,GSE136831
ENSG00000161298,-0.0026439428,0.67484003,1.0,GSE136831
ENSG00000161328,-0.010115547,0.0532279,0.35268181276259536,GSE136831
ENSG00000161381,0.0065770447,0.6508942,1.0,GSE136831
ENSG00000161395,-0.020750087,0.2566318,0.6698999968249091,GSE136831
ENSG00000161405,0.00643112,0.5552152,0.9326932980028222,GSE136831
ENSG00000161509,0.01025629,0.40258402,0.7622641344743996,GSE136831
ENSG00000161513,0.013776973,0.7074565,1.0,GSE136831
ENSG00000161526,0.06370434,0.08544516,0.4571072345549437,GSE136831
ENSG00000161533,-0.062229447,0.00030069737,0.007986383126426832,GSE136831
ENSG00000161542,-0.0048056655,0.80678004,1.0,GSE136831
ENSG00000161544,-0.004534662,0.9126213,1.0,GSE136831
ENSG00000161547,-0.019098323,0.118073426,0.5367117232226373,GSE136831
ENSG00000161551,-0.020542108,0.013691265,0.1507876918669915,GSE136831
ENSG00000161558,-0.0021372063,0.48501462,0.8550936859133933,GSE136831
ENSG00000161594,-0.0027903211,0.65918505,1.0,GSE136831
ENSG00000161609,-0.0001226982,0.9066802,1.0,GSE136831
ENSG00000161610,-0.025905393,0.24605799,0.6698999968249091,GSE136831
ENSG00000161618,-0.0012557014,0.3208557,0.6698999968249091,GSE136831
ENSG00000161634,-0.00694838,0.31779876,0.6698999968249091,GSE136831
ENSG00000161638,0.0,,1.0,GSE136831
ENSG00000161640,-0.013186296,0.068149336,0.405795502186872,GSE136831
ENSG00000161642,-0.00029877605,0.5147931,0.8886693942088675,GSE136831
ENSG00000161643,0.08155451,0.00043318048,0.010789708902953358,GSE136831
ENSG00000161647,-0.00037791202,0.09009908,0.46947976775141254,GSE136831
ENSG00000161649,-0.00082476716,0.7552808,1.0,GSE136831
ENSG00000161652,0.0058189593,0.6025825,0.9822080019303637,GSE136831
ENSG00000161653,-0.037223436,0.2869415,0.6698999968249091,GSE136831
ENSG00000161654,0.0038256734,0.30522346,0.6698999968249091,GSE136831
ENSG00000161664,-0.04153213,0.2475316,0.6698999968249091,GSE136831
ENSG00000161671,0.057470247,0.087957375,0.4641627948874514,GSE136831
ENSG00000161677,-0.0007551713,0.7172657,1.0,GSE136831
ENSG00000161681,-0.00042515248,0.9559693,1.0,GSE136831
ENSG00000161692,0.018957548,0.3613297,0.7150570628942766,GSE136831
ENSG00000161714,-0.016773261,0.12191606,0.5454527038649203,GSE136831
ENSG00000161791,0.10455677,0.00026039153,0.00707538156652584,GSE136831
ENSG00000161798,-0.028742377,0.01120859,0.13195293334289113,GSE136831
ENSG00000161800,-0.1717645,0.00015994578,0.004698969625115818,GSE136831
ENSG00000161813,-0.0071606375,0.41160223,0.7730231869594907,GSE136831
ENSG00000161835,-0.051956374,0.0001524797,0.004511356808739029,GSE136831
ENSG00000161847,-0.0062830597,0.33603278,0.685188341380922,GSE136831
ENSG00000161860,-0.10924763,0.0015014766,0.029826998687681443,GSE136831
ENSG00000161888,-0.005313456,0.35165587,0.7037712420324368,GSE136831
ENSG00000161896,-0.013648622,0.36165306,0.7153351178674209,GSE136831
ENSG00000161904,-0.0025693255,0.040457696,0.30138621969213747,GSE136831
ENSG00000161905,-0.000119507175,0.29385778,0.6698999968249091,GSE136831
ENSG00000161911,-0.0028607585,0.6429217,1.0,GSE136831
ENSG00000161912,-0.0035320558,0.8536088,1.0,GSE136831
ENSG00000161920,0.13199511,0.002172629,0.03950453606122006,GSE136831
ENSG00000161921,0.009761013,0.35509685,0.7076678486136329,GSE136831
ENSG00000161929,-0.00047378388,0.6704189,1.0,GSE136831
ENSG00000161940,-0.0031697978,0.0067433403,0.09238014297063374,GSE136831
ENSG00000161944,-0.04349504,0.0011834484,0.024773159551864876,GSE136831
ENSG00000161956,0.009327554,0.35993674,0.7133988471350808,GSE136831
ENSG00000161973,-0.03320886,0.023918489,0.2166444087693975,GSE136831
ENSG00000161980,-0.0030921884,0.87565804,1.0,GSE136831
ENSG00000161981,-9.6835196e-05,0.9863679,1.0,GSE136831
ENSG00000161996,0.0015962571,0.8686047,1.0,GSE136831
ENSG00000161999,-0.002361148,0.022116117,0.2063637634015548,GSE136831
ENSG00000162004,0.031017099,0.055087462,0.359284415483644,GSE136831
ENSG00000162006,0.0067144344,0.44788745,0.8152570048560291,GSE136831
ENSG00000162032,-0.0031021629,0.6899715,1.0,GSE136831
ENSG00000162039,-0.0006727557,0.10196928,0.5001370801658261,GSE136831
ENSG00000162040,-0.0020624516,0.1647988,0.6151873157779695,GSE136831
ENSG00000162062,-0.008958776,0.51033604,0.883403306520438,GSE136831
ENSG00000162063,0.016119897,0.58401966,0.9628630336057254,GSE136831
ENSG00000162065,0.011599672,0.4453847,0.8122781893417192,GSE136831
ENSG00000162066,-0.036902368,0.18921351,0.6485926190674185,GSE136831
ENSG00000162069,-0.00015106183,0.32085565,0.6698999968249091,GSE136831
ENSG00000162073,0.032586772,0.033089455,0.266268701981851,GSE136831
ENSG00000162076,-0.0008269536,0.27442122,0.6698999968249091,GSE136831
ENSG00000162078,0.013548903,0.5783934,0.9574873875963497,GSE136831
ENSG00000162086,0.14424258,0.017397266,0.1765002368544869,GSE136831
ENSG00000162104,0.066632986,0.33932123,0.689232646072529,GSE136831
ENSG00000162105,-0.03871084,0.008481729,0.1084764267320281,GSE136831
ENSG00000162129,-0.022255616,0.09195762,0.47423183234395333,GSE136831
ENSG00000162139,-0.014030284,0.0167775,0.17253639065429582,GSE136831
ENSG00000162144,0.009267558,0.3805955,0.7372111963457909,GSE136831
ENSG00000162148,-0.09525056,0.0017424729,0.03345127707641376,GSE136831
ENSG00000162174,-0.069993496,0.07668337,0.43153062934022846,GSE136831
ENSG00000162191,-0.004143501,0.39183256,0.7500071851990169,GSE136831
ENSG00000162194,0.0018748641,0.9226774,1.0,GSE136831
ENSG00000162222,-0.027946196,0.20919469,0.6698999968249091,GSE136831
ENSG00000162227,-0.06412367,0.022242889,0.2071374655373917,GSE136831
ENSG00000162231,-0.28531533,5.124273e-09,5.673496290986769e-07,GSE136831
ENSG00000162236,-0.02489781,0.29919034,0.6698999968249091,GSE136831
ENSG00000162241,-0.046996117,0.66219914,1.0,GSE136831
ENSG00000162244,-0.004132277,0.22535866,0.6698999968249091,GSE136831
ENSG00000162267,-0.0028377958,0.87114555,1.0,GSE136831
ENSG00000162298,-0.002845548,0.3447189,0.6957962740299557,GSE136831
ENSG00000162300,-0.029523678,0.21282367,0.6698999968249091,GSE136831
ENSG00000162302,0.03181742,0.4366103,0.8022301988332443,GSE136831
ENSG00000162337,0.015107045,0.2095727,0.6698999968249091,GSE136831
ENSG00000162341,0.0019614813,0.24059202,0.6698999968249091,GSE136831
ENSG00000162344,0.11440824,0.010088885,0.12228016283503625,GSE136831
ENSG00000162366,-0.00061389845,0.16573815,0.6161275516291267,GSE136831
ENSG00000162367,0.07244618,0.10693998,0.5120925031953327,GSE136831
ENSG00000162368,-0.0069267354,0.18554795,0.6430985222415273,GSE136831
ENSG00000162374,-0.010993686,0.029994074,0.2507127021792283,GSE136831
ENSG00000162377,0.015222162,0.5890231,0.9685232278677449,GSE136831
ENSG00000162378,-0.0011312107,0.14858437,0.5966749206286922,GSE136831
ENSG00000162383,-0.00068033487,0.97132176,1.0,GSE136831
ENSG00000162384,-0.035648257,0.16181843,0.6135005858587342,GSE136831
ENSG00000162385,-0.022391206,0.15948404,0.6122355772641753,GSE136831
ENSG00000162390,-0.006993644,0.18456042,0.6419031180220868,GSE136831
ENSG00000162396,-0.077276565,0.00083951367,0.01872523011271254,GSE136831
ENSG00000162398,0.0015560989,0.16215995,0.6135005858587342,GSE136831
ENSG00000162399,-0.090948135,0.039077744,0.2953087512677564,GSE136831
ENSG00000162402,-0.59055007,4.5081795e-15,1.9917484029629837e-12,GSE136831
ENSG00000162407,-0.05917728,0.005513232,0.07966100414687734,GSE136831
ENSG00000162408,-0.01152949,0.5216883,0.8964369825667735,GSE136831
ENSG00000162409,-0.015965696,0.2994075,0.6698999968249091,GSE136831
ENSG00000162413,-0.07474675,0.040498145,0.3014920225206398,GSE136831
ENSG00000162415,-0.03977534,0.065530054,0.3967781692825769,GSE136831
ENSG00000162419,-0.017035704,0.28841805,0.6698999968249091,GSE136831
ENSG00000162426,-0.01649937,0.528873,0.9042778184681579,GSE136831
ENSG00000162430,-0.009457566,0.23477933,0.6698999968249091,GSE136831
ENSG00000162433,-0.36332044,5.440707e-08,4.819720216611299e-06,GSE136831
ENSG00000162434,-0.09403971,5.677956e-05,0.0019719631807039685,GSE136831
ENSG00000162437,-0.002810311,0.31415817,0.6698999968249091,GSE136831
ENSG00000162438,0.017701995,0.4783365,0.8475476670243132,GSE136831
ENSG00000162441,-0.010829625,0.1380018,0.5777591514587402,GSE136831
ENSG00000162444,0.0032217763,0.8431651,1.0,GSE136831
ENSG00000162458,-0.01443926,0.17867891,0.6337560164518956,GSE136831
ENSG00000162461,-0.001807296,0.21753693,0.6698999968249091,GSE136831
ENSG00000162482,-0.0004625828,0.8857215,1.0,GSE136831
ENSG00000162490,0.22229446,7.6366763e-10,1.0869736732577631e-07,GSE136831
ENSG00000162493,-0.0061019175,0.2530304,0.6698999968249091,GSE136831
ENSG00000162494,0.1114462,0.039212964,0.2955709272309353,GSE136831
ENSG00000162496,-0.0041775494,0.19162984,0.6520779068881578,GSE136831
ENSG00000162510,-0.059647433,0.019033508,0.1878858706556765,GSE136831
ENSG00000162511,0.047648758,0.0060843225,0.08562402712497831,GSE136831
ENSG00000162512,0.05792682,0.043219086,0.3132718967576192,GSE136831
ENSG00000162517,-0.008171007,0.64853424,1.0,GSE136831
ENSG00000162520,-0.043346077,0.12073912,0.5425155913523212,GSE136831
ENSG00000162521,-0.007515192,0.82231843,1.0,GSE136831
ENSG00000162522,-0.0043631634,0.29042953,0.6698999968249091,GSE136831
ENSG00000162526,-0.006858468,0.79858166,1.0,GSE136831
ENSG00000162542,0.009457116,0.39751917,0.7565135449025423,GSE136831
ENSG00000162543,-0.009211556,0.2409152,0.6698999968249091,GSE136831
ENSG00000162545,-0.7803859,6.886126e-20,9.305991808677401e-17,GSE136831
ENSG00000162551,0.0073980186,0.6073991,0.987105193608315,GSE136831
ENSG00000162552,0.0129233,0.24302986,0.6698999968249091,GSE136831
ENSG00000162571,-0.0014758061,0.50645024,0.8792222555085358,GSE136831
ENSG00000162572,0.08548002,0.0010802313,0.023032235100934512,GSE136831
ENSG00000162576,0.0693126,0.09171149,0.47358922447333524,GSE136831
ENSG00000162585,-0.041521996,0.2499712,0.6698999968249091,GSE136831
ENSG00000162591,-0.0016407955,0.38157508,0.738380235418016,GSE136831
ENSG00000162592,-0.0058082817,0.5894088,0.9688808037832798,GSE136831
ENSG00000162594,0.003248495,0.5027946,0.8751687959194435,GSE136831
ENSG00000162595,0.012248303,0.23390608,0.6698999968249091,GSE136831
ENSG00000162598,-0.45590898,4.7117004e-09,5.3007020076609e-07,GSE136831
ENSG00000162599,-0.032868832,0.22040209,0.6698999968249091,GSE136831
ENSG00000162601,-0.017321661,0.66425896,1.0,GSE136831
ENSG00000162604,0.059457183,0.0268938,0.23448127668343866,GSE136831
ENSG00000162607,-0.109791666,0.012412418,0.1410998930138034,GSE136831
ENSG00000162613,0.18102193,3.4094617e-07,2.4064200829343463e-05,GSE136831
ENSG00000162614,-0.007129088,0.82909214,1.0,GSE136831
ENSG00000162616,-0.014286621,0.19576253,0.6579290702715619,GSE136831
ENSG00000162618,-0.0046360055,0.08728757,0.4621674526456205,GSE136831
ENSG00000162620,-0.007955223,0.7530421,1.0,GSE136831
ENSG00000162623,0.06837768,0.004485032,0.0686054849028637,GSE136831
ENSG00000162627,-0.009199659,0.39153907,0.7496640158301642,GSE136831
ENSG00000162630,0.016528703,0.2611905,0.6698999968249091,GSE136831
ENSG00000162631,-0.028167542,0.023597239,0.21457469196908666,GSE136831
ENSG00000162636,0.002195404,0.74573135,1.0,GSE136831
ENSG00000162639,-0.006392798,0.2255259,0.6698999968249091,GSE136831
ENSG00000162641,0.019768998,0.3373482,0.6867461187575866,GSE136831
ENSG00000162642,-0.029819498,0.048155174,0.3322225374590078,GSE136831
ENSG00000162643,-0.006936308,0.6663751,1.0,GSE136831
ENSG00000162645,-0.012759466,0.2468032,0.6698999968249091,GSE136831
ENSG00000162650,0.006147695,0.34803617,0.6992682644377289,GSE136831
ENSG00000162654,-0.020165808,0.4273056,0.7913041319430846,GSE136831
ENSG00000162664,0.05359976,0.05076467,0.34317125186677083,GSE136831
ENSG00000162669,-0.01703792,0.3209828,0.6698999968249091,GSE136831
ENSG00000162670,-3.542332e-05,0.94677895,1.0,GSE136831
ENSG00000162676,-9.105205e-05,0.285499,0.6698999968249091,GSE136831
ENSG00000162685,0.3648588,4.474977e-10,6.99374985543447e-08,GSE136831
ENSG00000162687,-0.046602696,0.03555868,0.27919517197249605,GSE136831
ENSG00000162688,-0.0015233033,0.13655096,0.5759291021470468,GSE136831
ENSG00000162692,0.0017768927,0.8696263,1.0,GSE136831
ENSG00000162694,-0.030255035,0.34755826,0.6988275393324601,GSE136831
ENSG00000162695,-0.08464034,0.0017622313,0.033709827600377336,GSE136831
ENSG00000162702,0.18668267,0.000117708696,0.00361529356030558,GSE136831
ENSG00000162704,-0.0002482546,0.07557777,0.42808771213880303,GSE136831
ENSG00000162706,-0.007106932,0.5717435,0.9500043322948358,GSE136831
ENSG00000162711,-0.0019712485,0.9263365,1.0,GSE136831
ENSG00000162714,0.009943234,0.01991899,0.19394738811144613,GSE136831
ENSG00000162722,0.0013159238,0.3685704,0.7239230591355543,GSE136831
ENSG00000162723,-0.000345041,0.04633307,0.32482635629524503,GSE136831
ENSG00000162728,0.008868024,0.61742723,0.9979086974070617,GSE136831
ENSG00000162729,-0.1398093,1.420577e-06,8.336228571156826e-05,GSE136831
ENSG00000162733,0.027856976,0.26063952,0.6698999968249091,GSE136831
ENSG00000162734,-0.0011653878,0.063337035,0.38963852003007265,GSE136831
ENSG00000162735,0.031022295,0.35405058,0.7065004348475328,GSE136831
ENSG00000162736,0.008530511,0.41955537,0.7824389138230643,GSE136831
ENSG00000162738,-0.0002754724,0.44650236,0.8136060569709554,GSE136831
ENSG00000162739,-0.014044343,0.034243267,0.27179299248100913,GSE136831
ENSG00000162745,-0.0004844579,0.14219593,0.5855235975798198,GSE136831
ENSG00000162746,-0.0040864167,0.121729195,0.5452382035570877,GSE136831
ENSG00000162747,-0.0021897703,0.8781513,1.0,GSE136831
ENSG00000162753,-0.002437096,0.607451,0.987132079354648,GSE136831
ENSG00000162755,-0.00053032837,0.71325797,1.0,GSE136831
ENSG00000162757,0.0031394074,0.6791163,1.0,GSE136831
ENSG00000162761,-0.083909556,0.0076844427,0.10146643517474677,GSE136831
ENSG00000162769,-0.030366361,0.61940426,1.0,GSE136831
ENSG00000162772,0.0026175883,0.8297806,1.0,GSE136831
ENSG00000162775,-0.020548612,0.1855901,0.6431348312629294,GSE136831
ENSG00000162777,-0.015166208,0.27471396,0.6698999968249091,GSE136831
ENSG00000162779,-0.00083065964,0.8826636,1.0,GSE136831
ENSG00000162782,-0.19876012,4.0784793e-09,4.673266043601871e-07,GSE136831
ENSG00000162783,-0.22228876,2.1992244e-05,0.0008802261562356385,GSE136831
ENSG00000162804,-0.0046973415,0.75679976,1.0,GSE136831
ENSG00000162813,-0.021656744,0.13929598,0.5800590632952316,GSE136831
ENSG00000162814,0.020963635,0.071337566,0.4160406970914253,GSE136831
ENSG00000162817,-0.0018803403,0.9481683,1.0,GSE136831
ENSG00000162819,-0.042635657,0.0125498455,0.14199417375605483,GSE136831
ENSG00000162825,-0.00986775,0.588253,0.9675927526762396,GSE136831
ENSG00000162836,-0.008969158,0.6069732,0.9868354229957095,GSE136831
ENSG00000162840,-0.0068994104,0.09502056,0.482939210667539,GSE136831
ENSG00000162843,-0.12519974,0.0014028273,0.028258268352914787,GSE136831
ENSG00000162849,0.021691617,0.3221994,0.6713108523105087,GSE136831
ENSG00000162851,-0.015369207,0.7187161,1.0,GSE136831
ENSG00000162852,0.007618189,0.8119524,1.0,GSE136831
ENSG00000162869,-0.010724069,0.009652,0.11861195302274209,GSE136831
ENSG00000162873,-0.009102998,0.17341931,0.6256985105109019,GSE136831
ENSG00000162877,0.16964854,1.4093642e-07,1.1145863514131238e-05,GSE136831
ENSG00000162878,-0.0025114028,0.32085583,0.6698999968249091,GSE136831
ENSG00000162881,-0.014922341,0.05443183,0.3571374705884519,GSE136831
ENSG00000162882,-0.007436335,0.7561951,1.0,GSE136831
ENSG00000162885,-0.0024249994,0.14689751,0.5937097568843666,GSE136831
ENSG00000162888,-0.21718287,1.5670227e-06,9.09110564851868e-05,GSE136831
ENSG00000162889,-0.0033611304,0.2562135,0.6698999968249091,GSE136831
ENSG00000162892,-0.005261075,0.20529108,0.6698999968249091,GSE136831
ENSG00000162894,-0.60443515,4.179349e-12,1.0668485240771889e-09,GSE136831
ENSG00000162896,0.0013721967,0.15475272,0.6070142066127664,GSE136831
ENSG00000162897,0.19126576,0.008549121,0.10902442999934772,GSE136831
ENSG00000162909,-0.010995731,0.75321853,1.0,GSE136831
ENSG00000162910,-0.00096539804,0.7796272,1.0,GSE136831
ENSG00000162913,0.015785009,0.6342963,1.0,GSE136831
ENSG00000162923,-0.33603352,1.057982e-11,2.467622180934879e-09,GSE136831
ENSG00000162924,-0.19580136,8.761956e-07,5.447826172101003e-05,GSE136831
ENSG00000162927,-0.050568976,0.019322433,0.18978775803249787,GSE136831
ENSG00000162928,0.034134768,0.23695399,0.6698999968249091,GSE136831
ENSG00000162929,0.0014653639,0.70367837,1.0,GSE136831
ENSG00000162931,-0.0056481473,0.56118953,0.9390217272104874,GSE136831
ENSG00000162944,-0.062993824,0.041032173,0.3041129550029823,GSE136831
ENSG00000162946,0.0028873961,0.33116713,0.6801567747909226,GSE136831
ENSG00000162947,0.070401564,0.007358823,0.0981774674501361,GSE136831
ENSG00000162949,-0.061867893,0.20720313,0.6698999968249091,GSE136831
ENSG00000162959,0.05347064,0.1048341,0.5070559592475867,GSE136831
ENSG00000162961,0.009313088,0.4251405,0.7891724608762716,GSE136831
ENSG00000162971,-0.024228835,0.1464698,0.5933519241608693,GSE136831
ENSG00000162972,0.03438983,0.13256183,0.5680267730444478,GSE136831
ENSG00000162976,-0.04622838,0.17666721,0.6307954162845522,GSE136831
ENSG00000162980,0.013585128,0.0951258,0.48296578385882616,GSE136831
ENSG00000162981,0.0014960077,0.664653,1.0,GSE136831
ENSG00000162989,0.014815107,0.50267035,0.8750737719059967,GSE136831
ENSG00000162994,-0.004860644,0.13054326,0.5634759785480598,GSE136831
ENSG00000162997,-0.004298243,0.24966909,0.6698999968249091,GSE136831
ENSG00000162998,-0.0026025618,0.13046417,0.5632553413896711,GSE136831
ENSG00000162999,-0.007462248,0.8042578,1.0,GSE136831
ENSG00000163001,-0.030218665,0.17064175,0.621780105746993,GSE136831
ENSG00000163002,-0.09414187,0.0027232254,0.0469166705399517,GSE136831
ENSG00000163006,-0.0025420773,0.008253532,0.10664603755787368,GSE136831
ENSG00000163009,-0.00035303552,0.3116949,0.6698999968249091,GSE136831
ENSG00000163012,0.0027799737,0.43995604,0.805703471052832,GSE136831
ENSG00000163013,-0.008945848,0.026094528,0.22969183307355162,GSE136831
ENSG00000163016,0.0033916011,0.2538664,0.6698999968249091,GSE136831
ENSG00000163017,-0.006041176,0.259891,0.6698999968249091,GSE136831
ENSG00000163026,0.06515299,0.12656242,0.5563273620778815,GSE136831
ENSG00000163029,-0.0029589678,0.4685866,0.8374413385830792,GSE136831
ENSG00000163032,-0.0074971817,0.117721714,0.5362111903633285,GSE136831
ENSG00000163040,-0.031320006,0.5834005,0.9624214803461214,GSE136831
ENSG00000163041,-0.021594226,0.04016307,0.30026240460150333,GSE136831
ENSG00000163046,-0.06309153,0.00088841026,0.019636450601139607,GSE136831
ENSG00000163050,-0.0019141901,0.80332947,1.0,GSE136831
ENSG00000163053,-0.00028055624,0.17107879,0.6223246205723157,GSE136831
ENSG00000163060,0.056655765,0.0029889506,0.050509857062117476,GSE136831
ENSG00000163069,-0.024250653,0.14376593,0.5879067529412558,GSE136831
ENSG00000163071,-0.021930672,0.35520568,0.707734238656333,GSE136831
ENSG00000163072,-0.23769322,6.406228e-10,9.464738057819155e-08,GSE136831
ENSG00000163075,-0.79883236,1.06507414e-13,3.793645456216089e-11,GSE136831
ENSG00000163082,0.018930906,0.2777325,0.6698999968249091,GSE136831
ENSG00000163083,-0.016970135,0.092711784,0.4765337086133197,GSE136831
ENSG00000163092,0.01786127,0.42993572,0.7943818009233329,GSE136831
ENSG00000163093,-0.0059108585,0.83492017,1.0,GSE136831
ENSG00000163104,-0.0064492836,0.11426924,0.5286032415721684,GSE136831
ENSG00000163106,0.08146924,0.062371645,0.38670251654309473,GSE136831
ENSG00000163110,-0.08488959,0.016393008,0.16999005152009675,GSE136831
ENSG00000163116,0.001326663,0.78873616,1.0,GSE136831
ENSG00000163121,-0.13928808,0.0037539029,0.060021740820896584,GSE136831
ENSG00000163125,0.028078787,0.2969498,0.6698999968249091,GSE136831
ENSG00000163126,-0.15156431,0.00092576223,0.0202943334568786,GSE136831
ENSG00000163131,-0.0014573538,0.110886894,0.5207513300450678,GSE136831
ENSG00000163132,-0.018737525,0.2903809,0.6698999968249091,GSE136831
ENSG00000163138,0.0039827786,0.83395284,1.0,GSE136831
ENSG00000163141,0.00047494797,0.9137842,1.0,GSE136831
ENSG00000163145,0.00044620998,0.63132024,1.0,GSE136831
ENSG00000163154,0.01605685,0.22584474,0.6698999968249091,GSE136831
ENSG00000163155,0.010045484,0.6535197,1.0,GSE136831
ENSG00000163156,-0.0021901485,0.6809036,1.0,GSE136831
ENSG00000163157,-0.017515976,0.041340645,0.3056839354621623,GSE136831
ENSG00000163159,-0.0121665485,0.5477012,0.9241590032601679,GSE136831
ENSG00000163161,0.00053671,0.9901814,1.0,GSE136831
ENSG00000163162,-0.025792927,0.53562593,0.9117864716597118,GSE136831
ENSG00000163166,-0.0035251677,0.9073031,1.0,GSE136831
ENSG00000163170,-0.1150803,1.290184e-09,1.6937535022520932e-07,GSE136831
ENSG00000163171,0.276111,0.00096048194,0.020915745951508954,GSE136831
ENSG00000163191,-0.0037325248,0.89758956,1.0,GSE136831
ENSG00000163214,-0.0003625235,0.09477923,0.48253917895855997,GSE136831
ENSG00000163218,-0.0048847133,0.39411238,0.7524276212586539,GSE136831
ENSG00000163219,-0.2556111,4.2282613e-06,0.00021209623547018683,GSE136831
ENSG00000163220,-0.005835928,0.4072659,0.7681973085321229,GSE136831
