,pearson,cmap
luliconazole,0.10298106266053948,-0.171578947368421
lumacaftor,0.019925290528024768,0.0
lupanine,-0.09777568634386492,0.15482456140350878
lurasidone,-0.07285111992777824,0.20701754385964907
luteolin,0.06551010655478089,0.0
mCPP,0.05833191002171145,-0.10486842105263157
macitentan,-0.11040021925154303,0.1815789473684211
malotilate,-0.104591865430399,0.19697368421052625
mannitol-D,0.04825817022428363,-0.13144736842105262
manumycin-a,0.07576947481369609,-0.1106140350877193
maprotiline,-0.06494830429778246,0.08429824561403507
maraviroc,-0.03738661692454588,0.0
maribavir,0.05150928981936852,-0.10714912280701752
marimastat,0.08542145050647348,-0.13885964912280702
masitinib,0.06207253438858517,-0.13864035087719295
masoprocol,-0.05716125621880473,0.15587719298245617
maxacalcitol,-0.056211534172454294,0.12780701754385967
mazindol,0.06302697246043461,-0.131359649122807
mebendazole,-0.018229318939258284,0.08785087719298246
mecamylamine,-0.03299896078318933,0.10793859649122806
meclizine,-0.07382764206786216,0.12736842105263152
meclofenamic-acid,-0.08439896204111892,0.14254385964912278
medetomidine,0.07574096446981994,-0.14675438596491225
medroxyprogesterone-acetate,-0.05412494966327896,0.09912280701754386
medrysone,0.0464822009711334,-0.09074561403508771
mefloquine,-0.02965611284256793,0.12403508771929822
meglitinide,-0.05911280559242462,0.15947368421052632
meisoindigo,-0.05917330572556661,0.0944298245614035
melatonin,-0.0015511541129231787,0.0
meloxicam,-0.08627063975061833,0.17337719298245613
melperone,-0.02293427598267559,0.09258771929824561
menadione,0.08309484945478224,-0.09004385964912281
mepacrine,-0.0540531850018366,0.12828947368421056
mepazine,-0.025219152745326483,-0.06219298245614034
mephentermine,-0.009714314923833239,0.09157894736842104
mepivacaine,-0.07438662143619665,0.18456140350877193
meptazinol,-0.021140016645708977,0.082719298245614
mepyramine,0.017941553826107053,-0.08570175438596492
merbarone,0.07202751991274765,-0.1558333333333333
mercaptopurine,-0.06608213864000094,0.07337719298245615
mericitabine,0.06599838473161093,-0.13271929824561401
merimepodib,0.008496049355254592,0.05184210526315791
mestinon,0.010969334217411312,-0.10552631578947369
mestranol,0.016564349881848104,-0.10157894736842107
mesulergine,-0.03311597994075194,0.0950877192982456
metamizole,0.06499114246934475,-0.13517543859649125
metatinib,-0.10099769345436499,0.15355263157894736
metenkephalin,0.05772531929564797,-0.1031578947368421
metergoline,0.08533820657965162,-0.16942982456140354
metformin,-0.06229809939972116,0.1704824561403509
methazolamide,-0.009146901618017695,0.0
methimazole,0.022327505628917898,0.0
methiopril,0.05964369612637222,-0.13776315789473687
methocarbamol,-0.08749498720785523,0.15609649122807012
methoxsalen,0.02297638844426892,-0.11328947368421055
methyldopa,0.05059515617984493,-0.12385964912280703
methylnaltrexone,0.03944850182886408,0.0
methylprednisolone,-0.026913657683073123,0.11478070175438598
methylstat,-0.0909137057262391,0.16122807017543864
metixene,0.033740541478624944,0.0
metoclopramide,0.03534186712188422,-0.1275438596491228
metolazone,0.08268762500097321,-0.14100877192982453
metoprolol,-0.03776766687574192,0.16885964912280704
metronidazole,-0.04290193723573563,0.13666666666666666
mianserin,0.025283989381079962,-0.12596491228070178
mibampator,-0.09039260513366848,0.12
mibefradil,0.112045088647029,-0.13517543859649128
miconazole,0.042867968934417196,-0.08960526315789472
midodrine,-0.05396046146914774,0.1281140350877193
midostaurin,-0.08148329397574788,0.11263157894736847
mifobate,0.03525100031190829,-0.10846491228070176
miglitol,0.035922820141251345,-0.12653508771929828
miglustat,-0.019045189028005716,0.0
milacemide,0.018903360800341544,-0.12096491228070178
milnacipran,0.02164236303923651,0.0
milrinone,0.05079804044079086,-0.059342105263157946
miltefosine,0.06819165465737953,-0.12320175438596495
minaprine,0.03698762118054753,0.0
minoxidil,0.06875012176817116,-0.15877192982456143
mirodenafil,0.06953013387949669,-0.11241228070175435
mirtazapine,0.07216208115319295,-0.1484649122807018
mitiglinide,0.07623497826512388,-0.1524122807017544
mitomycin-c,-0.035221501596783576,0.0
mitoxantrone,-0.07201651377888543,0.1068859649122807
mizolastine,-0.03296312112181849,0.0
mocetinostat,-0.10539169910906217,0.0
moclobemide,0.08464443461795228,-0.16486842105263158
molindone,-0.04098787442648452,0.08504385964912281
molsidomine,-0.05535516811190402,0.14723684210526317
moracizine,-0.021424433512812854,0.0
motesanib,0.07538888602254293,-0.14122807017543862
moxidectin,-0.004102688369199442,-0.0748245614035088
moxifloxacin,-0.009242586487463853,-0.08960526315789474
moxisylyte,0.045393612439060496,-0.10004385964912277
moxonidine,0.035250433186560765,-0.12157894736842104
mozavaptan,-0.04565224851645932,0.13368421052631577
mubritinib,-0.10812957549991131,0.16802631578947363
mycophenolate-mofetil,-0.12489733428052033,0.18956140350877193
mycophenolic-acid,-0.07384310586628721,0.0
nafamostat,0.06060369249940019,-0.0882017543859649
naftidrofuryl,-0.11041834611753928,0.1857017543859649
naftifine,-0.06768641923481682,0.13942982456140351
naftopidil,-0.05215959118632802,0.11855263157894735
nalbuphine,-0.05984138274349542,0.18131578947368418
nandrolone,0.028713029966322755,0.0
naphazoline,0.08821455842330317,-0.09780701754385968
naproxen,-0.012739535401699704,0.0
naringenin,-0.05486333004542476,0.12000000000000002
narlaprevir,0.09100143558289901,-0.14144736842105263
nateglinide,-0.08358540875643306,0.1657456140350877
navitoclax,-0.0681948840108034,0.1291666666666667
nebivolol,0.04162075090928359,-0.1437719298245614
nefazodone,-0.07407012902809379,0.15552631578947365
nefiracetam,0.02016056005269198,-0.11763157894736843
nefopam,0.008203829895627528,0.0
nelarabine,-0.048311353470837745,0.11706140350877192
nemonapride,-0.03739417138471253,0.16087719298245617
neostigmine,-0.11325028514182868,0.19688596491228066
nepafenac,-0.019902445149347508,0.08364035087719301
neratinib,-0.026439776513297587,0.12289473684210522
nesbuvir,-0.08680641557932366,0.16815789473684212
netupitant,-0.03865509836590758,0.08228070175438595
nevirapine,0.0027147214479234204,0.0
niacin,0.0021853471864460524,0.0
nicaraven,-0.015508512109294893,0.08197368421052628
nicardipine,0.00015055630478572838,0.0
nicergoline,0.08487526880559346,-0.16184210526315787
niclosamide,0.020618460991578734,0.0
nicotinamide,0.05997671394163112,-0.15109649122807017
nicotine,0.008501580540176037,0.0
niguldipine,0.038378456788969784,-0.098640350877193
nikethamide,0.00944305381025451,0.0
nilotinib,0.0028109629274225994,-0.05394736842105263
nimesulide,-0.05970291742772929,0.13947368421052636
nimodipine,-0.016586712968607392,0.0
nintedanib,-0.04939688552717959,0.11513157894736836
nisoxetine,-0.007039106389283223,-0.06964912280701757
nitrendipine,-0.012580847248531934,0.0
nizofenone,-0.0760935458611335,0.13096491228070178
norethindrone,0.05846948552954785,0.0
norethisterone,0.05864333953369092,-0.11017543859649126
norfloxacin,0.006589724657554591,0.0
norgestrel,-0.0492478668766507,0.10096491228070179
nortriptyline,0.00734958665377282,-0.14824561403508774
noscapine,0.04038401486103475,-0.12100877192982454
novobiocin,-0.09653000758343613,0.1565350877192982
nutlin-3,-0.0912683410712576,0.14421052631578943
odanacatib,-0.008977446267655129,0.06039473684210531
ofloxacin,-0.06518235397051739,0.10890350877192981
oglemilast,-0.08909167689682645,0.16267543859649122
okadaic acid,0.03858569309358211,0.12381578947368418
olanzapine,-0.12963841314154265,0.19324561403508775
olaparib,-0.04283211004358979,0.0
olmesartan-medoxomil,-0.001568047403808089,0.0
olprinone,0.05332160390174874,-0.14557017543859646
omecamtiv-mecarbil,-0.13165044010175253,0.1418859649122807
omeprazole,0.007384195842259995,0.0
ondansetron,0.05881488817571024,-0.1349122807017544
oprozomib,-0.003754565762399645,0.11956140350877195
orantinib,-0.023944900194297424,0.09504385964912282
orlistat,0.0900623966705935,-0.1255701754385965
ornidazole,-0.13103052646441068,0.18820175438596493
orphenadrine,0.05969198711499725,-0.09236842105263157
orteronel,-0.07179610036176683,0.15789473684210523
oseltamivir-carboxylate,-0.06503276896825569,0.10241228070175437
osimertinib,-0.07113554073447903,0.10688596491228064
ostarine,-0.034778511421062794,-0.08359649122807022
otamixaban,0.07454650167409785,-0.15092105263157898
otilonium,0.060986829402222394,-0.13464912280701755
oxandrolone,-0.08873510944427347,0.21254385964912284
oxaprozin,-0.0577356588945753,0.08741228070175439
oxatomide,-0.02709946253933923,0.09969298245614033
oxfendazole,-0.05412116851434033,0.14065789473684215
oxiconazole,-0.042945540850858284,0.13280701754385968
oxiperomide,0.0530771723299266,-0.07614035087719301
oxybenzone,0.0372326392205924,0.0
oxybuprocaine,-0.025596100137592795,0.11043859649122809
oxybutynin,-0.003267716075566454,0.06868421052631574
oxymetazoline,0.06892577383085527,-0.12635964912280706
oxypurinol,0.022346538008771847,-0.07728070175438595
ozagrel,-0.07844027788662959,0.1517543859649123
paclitaxel,-0.041539497428483764,0.11521929824561403
palbociclib,-0.0512853765617764,0.0
palmitoylethanolamide,-0.059180925760014116,0.15342105263157899
palomid-529,-0.015771788693251052,0.09276315789473685
palonosetron,0.02954112902409348,0.0
palovarotene,0.07392628925225024,-0.12508771929824564
pantoprazole,0.07778173644807489,-0.13864035087719295
papaverine,-0.06435428324821889,0.14644736842105263
paracetamol,-0.05453185200640366,0.0
paricalcitol,-0.03071847501117107,0.0
paroxetine,0.07145909056875815,-0.12793859649122807
pasireotide,-0.035389498954319934,0.11986842105263151
pazopanib,0.10773827662010421,0.0
pazufloxacin,0.004400091861483538,-0.06736842105263158
pelitinib,0.038224445385150164,0.0
pemirolast,0.046556325964123464,-0.10412280701754384
penciclovir,0.03270283730442466,-0.09763157894736844
penfluridol,-0.03157325145666839,0.10206140350877192
penicillin-v-potassium,-0.1137480205126011,0.2200438596491228
penitrem-a,-0.04910009043189331,0.1170175438596491
pentamidine,0.06828215988016047,-0.12162280701754391
pentobarbital,0.0035711383845920784,0.14311403508771933
pentoxifylline,0.04220079991564549,-0.128859649122807
perampanel,0.0046477236356686335,0.14179824561403506
perhexiline,0.085906413683181,-0.15771929824561406
perindopril,-0.05534627676597239,0.09622807017543858
pevonedistat,-0.04627634250877876,0.11947368421052634
phenazone,0.0742552762819555,-0.14741228070175438
phenformin,-0.08113884153777726,0.12789473684210526
phenprocoumon,-0.00405624249622796,0.0
phensuximide,-0.014983562993908107,0.0
phentermine,0.010625624111133485,-0.12837719298245615
phentolamine,0.05310478288873647,-0.1075877192982456
phenylacetylglutamine,0.0579831101622153,-0.10122807017543865
phenylbutazone,0.009997241650545236,-0.06434210526315792
phenylbutyrate,-0.06950699538511344,0.15692982456140356
phenylephrine,-0.06981716222303805,0.11640350877192981
phenytoin,-0.07698204200199267,0.15763157894736846
phorbol-myristate-acetate,-0.07300751347512767,0.09526315789473688
physostigmine,-0.09242576533580232,0.14767543859649124
pibenzimol,0.02640781173355657,0.0
piclamilast,0.04076928167734527,-0.056666666666666664
picolinic-acid,0.08927292140920612,-0.13684210526315793
picotamide,0.014871448826639969,0.07162280701754384
pidotimod,0.05162822775386551,-0.12978070175438594
piketoprofen,0.013060402965753686,0.0
pilaralisib,-0.02888765458138238,0.10184210526315796
pilocarpine,-0.07348437369738076,0.1573684210526316
pimavanserin,-0.02173957706145823,0.09824561403508773
pimecrolimus,-0.06973357848114844,0.12508771929824564
pimobendan,0.02874742779830735,-0.05649122807017545
pimozide,0.020873330106248093,0.09342105263157893
pinacidil,-0.1131677272635631,0.18776315789473683
pinaverium,-0.053105737516022974,0.16109649122807013
pindolol,-0.10357386092649215,0.17307017543859646
pinitol,0.0016336110229437867,-0.0820175438596491
pioglitazone,0.06961123289953183,-0.11710526315789475
piperidolate,-0.09531537590356128,0.18043859649122804
piracetam,0.030844892568057947,-0.1078508771929825
pirenoxine,0.006793027121980175,0.0
pirenzepine,0.013591589174215789,0.0
piretanide,0.07582752096832472,-0.0968859649122807
pirfenidone,0.01934733366196767,-0.10785087719298249
piribedil,-0.01705714428597092,0.0
piroxicam,0.018923557503705415,-0.10035087719298247
pitavastatin,-0.04780235706544238,0.13460526315789473
podophyllotoxin,-0.08641058049159883,0.14381578947368423
pomalidomide,0.059659612245737126,-0.15416666666666662
ponatinib,-0.07307223649635944,0.12364035087719297
potassium-canrenoate,0.0905036194835168,-0.16460526315789473
pralatrexate,-0.048058705554674216,0.0
pramipexole,0.043039532521725654,-0.10315789473684209
pranlukast,-0.02362771601794713,0.0
pravastatin,-0.012104074755624764,0.09605263157894733
praziquantel,-0.05369146735232663,0.0
prazosin,-0.011065786171869183,0.09298245614035083
prednisone,-0.09108817281225264,0.17280701754385963
pregnenolone,0.03168709442298719,0.0
preladenant,0.0415616987843114,-0.08903508771929824
primaquine,-0.07438029962942477,0.16627192982456138
primidone,-0.025332388863855058,0.0
pritelivir,-0.04179255931191978,0.14201754385964918
probenecid,-0.011769585790819392,-0.08456140350877195
probucol,0.07788497194890262,-0.1529385964912281
procainamide,0.08445200391517936,-0.16767543859649123
procaine,-0.0376181599033162,0.1109649122807018
prochlorperazine,-0.0856895870030851,0.1457456140350877
progesterone,-0.014973655485095947,0.0
proglumide,-0.07722915124273018,0.16368421052631574
proguanil,-0.05639218731981724,0.11302631578947367
propafenone,-0.10226029541156816,0.1289473684210527
propentofylline,-0.0487145602802012,0.0795175438596491
propranolol,0.031426568980534586,-0.12214912280701751
propylthiouracil,0.00125262497641886,0.0
protirelin,-0.01275329299158378,0.0
protriptyline,-0.03499165595445945,0.11728070175438593
pterostilbene,-0.010929041207524592,0.07578947368421052
pyrazinamide,0.0886317585483968,-0.10407894736842105
pyrazinoylguanidine,-0.0949991122373222,0.14662280701754393
pyrazolanthrone,0.01847233380462206,0.0
pyrimethamine,-0.01733594963234741,0.0
quercetin,-0.09180852317500558,0.14399122807017542
quetiapine,-0.10560857097553428,0.17149122807017542
quiflapon,0.0639442413679257,-0.12228070175438595
quinapril,0.12197823361047448,-0.17986842105263157
quinidine,0.007534797902636915,0.0
quinine,-0.09318554035857023,0.18513157894736845
quizartinib,-0.08049235088246828,0.15039473684210528
r(-)-apomorphine,0.10747121621411981,-0.14127192982456144
rabeprazole,0.09381042833871814,-0.1872807017543859
racecadotril,-0.04454448423463633,0.13039473684210526
raclopride,-0.010682630562131926,0.0
radezolid,-0.1044587560436204,0.17070175438596485
radicicol,0.019430902961457962,0.0
raloxifene,0.043418940040720146,-0.09206140350877196
raltegravir,-0.04905305193390232,0.07925438596491224
ramatroban,0.0247700481149464,-0.10557017543859651
ramelteon,-0.04825482359107073,0.09644736842105261
ramipril,-0.02419967719162031,0.0
ranitidine,0.09614630493330116,-0.14381578947368423
ranolazine,0.020860598002609435,0.0
rasagiline,0.025245855723810218,0.0
rebamipide,-0.047461816563069636,0.1207894736842105
rebastinib,-0.16599006240265218,0.1545614035087719
reboxetine,-0.005982848687870555,0.0
refametinib,-0.10749647734324598,0.14342105263157895
regadenoson,-0.02013148074114025,0.09521929824561404
regorafenib,0.015510293690747814,-0.07859649122807016
relcovaptan,-0.04241657134557119,0.10521929824561399
repaglinide,0.08923695552350591,-0.16798245614035087
reparixin,0.03912167447273268,-0.08978070175438593
resatorvid,-0.06889405472068968,0.14719298245614038
reserpine,-0.06253843361641469,0.14
resiquimod,-0.034618602427648804,0.11074561403508776
resminostat,-0.04443660490509476,0.0
resorcinol,0.012386276482740785,-0.07627192982456141
resveratrol,0.05220937154986897,-0.12149122807017547
retapamulin,0.028257531012969843,-0.11701754385964913
retigabine,-0.06273333742342026,0.1095175438596491
ribavirin,-0.004387847403604259,0.0
rifabutin,-0.0033232402519236454,0.0
rifaximin,0.0011896634288501781,0.09035087719298243
rigosertib,-0.09248762216909465,0.1524122807017544
rilmenidine,-0.02299399496769088,0.0
rilpivirine,0.038931130453764666,-0.0875877192982456
riluzole,-0.043686483574412745,0.14429824561403506
rimantadine,0.06852341771044185,-0.14912280701754388
rimcazole,-0.03706539477791878,0.11864035087719296
rimexolone,0.04169681859476228,0.0
rimonabant,0.09104180270586434,-0.08850877192982452
riociguat,0.08951634243007552,-0.15008771929824566
ripasudil,-0.053838439151189826,0.11938596491228068
risperidone,-0.08079701926492767,0.14250000000000002
ritodrine,0.01643560179327101,0.0
ritonavir,0.11540474018445258,-0.218640350877193
rivaroxaban,-0.01671433132833364,0.07912280701754382
rizatriptan,-0.017832169734000026,0.06421052631578947
rociletinib,-0.007985493579002747,0.0
rocuronium,0.0726094302077274,-0.14197368421052636
roflumilast,0.034168848792762975,0.06092105263157896
rolipram,-0.0081622314208769,-0.06947368421052635
romidepsin,0.012780180791017516,0.0
rondual-kinase-inhibitor,0.0033822396385133164,-0.10811403508771933
ropinirole,-0.1170413909912811,0.1712719298245614
roquinimex,-0.08942877385270459,0.1456140350877193
roscovitine,0.009939220855097861,0.0
rosiglitazone,-0.010797579309147765,0.0
rosuvastatin,0.09755988699504423,-0.14912280701754388
rotigotine,-0.0409073247316367,0.11249999999999999
rottlerin,0.061605167027689714,-0.08644736842105263
rotundine,-0.05937367189173516,0.0
roxithromycin,-0.07114256611936116,0.14596491228070177
rucaparib,-0.11779570080897295,0.1717543859649123
rucinol,0.1059270981927883,-0.18412280701754388
rufinamide,-0.0295990662789221,0.12407894736842101
rupatadine,-0.10607432137744095,0.17078947368421052
rutin,0.00042491023783194226,0.0
ruxolitinib,0.009440551100286057,0.0
sacubitril,0.04654385321821684,-0.10719298245614035
safinamide,-0.06668948712559564,0.12929824561403513
safingol,-0.0525930950488377,0.0
salermide,0.01393091540799612,0.0
salirasib,-0.016463028734753374,0.10881578947368425
salvinorin-a,-0.01763246980964388,0.0
saquinavir,0.08106020064205358,-0.1392543859649123
saracatinib,0.1077315992696089,-0.1276754385964912
sarcosine,-0.035779749659617985,0.09100877192982457
sarsagenin,-0.0655832346744542,0.16381578947368425
sasapyrine,-0.02224399540225089,0.09706140350877193
saxagliptin,-0.0608807918236993,0.15478070175438594
sch 900776,0.0211574174679112,0.0
scopolamine,-0.047287051952192016,0.13100877192982452
secnidazole,0.08986054684616057,-0.14526315789473682
selamectin,0.014400371825162957,0.0
selegiline,0.08186572477075958,-0.14258771929824562
selinexor,-0.09996916524065229,0.15070175438596495
selumetinib,-0.05700304938012493,0.0
semagacestat,0.024427122157029062,0.0
semaxanib,0.05789077268552735,-0.09732456140350873
senicapoc,0.04474824992846415,-0.06793859649122808
seocalcitol,-0.028639364508418468,0.0
serdemetan,-0.03297862003848701,0.0
sertaconazole,0.04049252104800575,-0.14026315789473687
sertindole,0.013370102663659962,0.0
sertraline,-0.012146180101864952,0.06723684210526314
setiptiline,-0.08144396506520617,0.1404385964912281
siguazodan,-0.08040648032110101,0.1835087719298245
sildenafil,-0.02810758469233625,0.1175877192982456
simeprevir,0.09134188757259558,-0.09495614035087724
simvastatin,0.0011733272252745953,0.0
siramesine,0.07394842768148775,-0.10478070175438597
sirolimus,-0.14242379607803604,0.15666666666666665
sitagliptin,-0.03234517901076823,0.05166666666666669
smer-3,0.055421929932850805,-0.08526315789473685
sobetirome,0.003457919920142252,0.0
sodium-gualenate,-0.09107953529133984,0.16333333333333333
sodium-tanshinone-ii-a-sulfonate,0.08565157625864021,-0.15666666666666665
sofalcone,0.1439259264128701,-0.20078947368421052
solifenacin-succinate,-0.005285446825335298,0.06267543859649119
sorafenib,-0.0523482501438192,0.0
sorbinil,-0.026696561541484837,0.0
sotalol,0.0014096979027024019,0.0
sotrastaurin,0.0074557896207767356,-0.1307894736842105
sparfloxacin,-0.09531877073219339,0.16842105263157897
spironolactone,-0.10090868638708532,0.1720175438596491
staurosporine,-0.06138889663105749,0.0
stavudine,0.0009457670947586043,-0.08429824561403515
sufentanil,0.01510211773409295,0.0
sulbactam,0.006122857295521725,-0.08070175438596491
sulbutiamine,0.0227771795875591,-0.061140350877192995
sulfadoxine,-0.0559313459146235,0.08583333333333332
sulfafurazole,-0.018701186254520597,0.10214912280701752
sulfasalazine,0.08764334111395342,-0.12482456140350875
sulforaphane,0.019555875660532636,0.0
sulmazole,-0.005002749836313388,0.052324561403508746
sulpiride,-0.09600556652408558,0.14785087719298243
sumatriptan,-0.086385855969132,0.14114035087719298
sunitinib,0.08777503584466351,-0.15403508771929822
suprofen,0.08519504525855724,-0.11228070175438598
suvorexant,0.02535337642257531,-0.09995614035087713
swainsonine,0.020136294002261128,-0.0632894736842105
tacalcitol,-0.035377677879171815,0.10609649122807019
tacedinaline,-0.05448109554564831,0.0
tacrine,-0.005705745031222357,0.0
tacrolimus,-0.025391440817042716,0.0
tadalafil,-0.04362228329092923,0.0
tafamidis-meglumine,0.07713388209053648,-0.10232456140350873
tagatose,-0.053952927010954964,0.1535964912280702
taladegib,-0.05404690837978849,0.0912280701754386
talazoparib,-0.047395185251309466,0.08171052631578948
talinolol,-0.006714211773101781,-0.09486842105263159
talmapimod,-0.026701113484411964,-0.06144736842105264
talnetant,-0.07322062906710156,0.17785087719298245
taltirelin,-0.057056524206541955,0.12157894736842104
tamibarotene,-0.09085725299353614,0.20315789473684212
tamoxifen,-0.012960637622992717,0.0
tamsulosin,0.05650369970052293,-0.11653508771929828
tanaproget,0.0019501076173689602,0.06675438596491229
tandutinib,-0.02244758439239031,0.0
tanespimycin,-0.0672936993034953,0.15315789473684216
taranabant,-0.06372105059805047,0.13710526315789476
targinine,-0.03140011550892582,0.09526315789473683
taselisib,-0.10619574175541704,0.175
tasisulam,-0.027723446215266574,0.07793859649122808
tasquinimod,0.05212659286535832,-0.10464912280701755
tazarotene,0.041684182040164545,-0.09456140350877185
tazobactam,0.01111632735508204,0.0
tebipenem,-0.02953690308805407,0.0
tecastemizole,-0.0213286076591992,-0.06741228070175438
tedizolid,-0.01947269998375544,0.0
tegobuvir,0.09096094609733871,-0.1245614035087719
telatinib,-0.01382752334999864,0.0693421052631579
telbivudine,-0.04488268535053499,0.12539473684210525
telcagepant,0.015504982951282697,-0.11899122807017543
telmesteine,0.05548741853838344,-0.09451754385964913
telmisartan,0.08359546420466522,-0.15254385964912281
telotristat,-0.03732032969964576,0.07377192982456138
temazepam,-0.056602572864619706,0.0
temoporfin,-0.013715889309667639,0.11469298245614035
temozolomide,0.02552714802982129,-0.0824122807017544
temsirolimus,-0.16773708632009549,0.19381578947368425
teneligliptin,0.01625003134175378,-0.09350877192982454
tenidap,-0.09705620506869142,0.17508771929824563
terbinafine,0.05796988469441933,0.0
teriflunomide,-0.0065710857156165,0.0
teroxirone,-0.010884423052689714,0.05105263157894738
tesaglitazar,-0.008913993353877235,0.12824561403508772
testosterone,0.0946840243957751,-0.09289473684210525
tetrabenazine,-0.0036679467694555774,0.0
tetracaine,0.0537443705167939,-0.12609649122807015
tetradecylthioacetic-acid,-0.00020984400341223915,0.0
tetrahydrouridine,-0.10073097082130682,0.17776315789473682
tetrindole,0.0920646503617016,-0.16969298245614034
thalidomide,-0.09798141286291338,0.19149122807017546
theobromine,-0.050759789996891326,0.11271929824561405
theophylline,-0.08202933362839931,0.14127192982456138
thiocolchicoside,-0.023242298096570056,0.06438596491228074
thioctic-acid,-0.0203476914475653,0.0
thioguanine,0.015443028756059223,0.09004385964912284
thiomersal,-0.061178523422732674,0.16403508771929826
thioridazine,-0.048637676900425,0.11500000000000002
thiothixene,0.015928840767529664,-0.10285087719298244
tiabendazole,-0.026596161836401472,0.115
tiagabine,0.02642640434266632,-0.09521929824561404
tiapride,-0.0533034360014162,0.0
tibolone,0.0729254226691762,-0.13289473684210526
ticagrelor,-0.08245825454502595,0.17592105263157898
ticlopidine,0.05658646052006116,-0.10627192982456135
tie2-kinase-inhibitor,0.06563539502395666,-0.10921052631578948
tiludronate,0.05841473926917232,-0.07815789473684207
timofibrate,0.06377103236759435,-0.12232456140350875
timolol,-0.10971472004873324,0.1463157894736842
timonacic,-0.08131824156444019,0.1267982456140351
tioconazole,-0.07801619886653202,0.10741228070175438
tioguanine,0.03531083598011551,0.05828947368421056
tipifarnib-P2,-0.0951276003770561,0.14877192982456136
tipiracil,-0.10544840864629952,0.17706140350877192
tipranavir,0.02257401860316251,0.0
tirapazamine,-0.03871536227035309,0.0
tirasemtiv,0.00031991743443812395,0.0
tirofiban,0.03363142321700307,-0.04710526315789476
tivantinib,-0.05228065706171218,0.1131578947368421
tivozanib,0.013681067443780767,-0.08864035087719302
tizanidine,-0.05907518443900756,0.10745614035087717
tobramycin,0.0053608411104749945,-0.09530701754385962
tofacitinib,-0.0696330622347718,0.13653508771929823
tolazamide,0.032241013090618824,-0.08298245614035087
tolbutamide,-0.06498409031850312,0.13324561403508772
tolcapone,0.03339885021448173,0.0
tolfenamic-acid,0.03249274710915444,-0.1302631578947368
tolimidone,-0.016393571338808813,0.0
tolnaftate,-0.0868203244228383,0.14916666666666667
tolperisone,-0.03926701308829151,0.1323245614035088
tolvaptan,-0.05470287172284093,0.1606578947368421
tomelukast,-0.023573946715893315,0.0
tonabersat,0.09631583384880996,-0.13258771929824562
topiramate,0.03419395379106521,-0.12241228070175436
topiroxostat,0.06538096994227455,-0.10719298245614028
torasemide,-0.08900969890216925,0.14429824561403506
torcetrapib,-0.09344245263056024,0.1737280701754386
torcitabine,-0.052211344731787214,0.11381578947368422
toremifene,0.0661152288154863,-0.13570175438596493
torin-1,-0.11931206548073715,0.18741228070175436
torin-2,-0.05977368394273956,0.18486842105263152
tosedostat,0.04634577901658877,-0.09934210526315787
tozasertib,-0.051409336349671625,0.10557017543859648
tracazolate,0.004310156776435474,0.08644736842105263
tramadol,-0.09362925497180744,0.12714912280701754
trametinib,-0.06553436304582402,0.12197368421052637
tramiprosate,0.057564605565342084,-0.10478070175438595
tranilast,-0.026611844740191726,0.0
tranylcypromine,0.06728415079380784,-0.13627192982456143
trapidil,-0.04446524452246888,0.0
travoprost,-0.07215409872295572,0.09785087719298247
trazodone,0.09626585790159482,-0.16991228070175435
trehalose,-0.045805784935593896,0.15096491228070175
tretinoin,-0.07812567761164618,0.14030701754385966
triamcinolone,-0.09526464978018676,0.14232456140350874
triamcinolone-acetonide,-0.005637667467984385,0.08048245614035093
triamterene,-0.041873945572609095,0.0
trichostatin-a,0.018424374244634584,-0.12320175438596492
triclabendazole,0.05145044938593571,-0.09885964912280704
triclosan,-0.08708291991603126,0.13385964912280704
trientine,0.0058547913331171595,0.0
trifluoperazine,0.055826920894722985,-0.11403508771929825
triflupromazine,-0.007355560440751019,0.0778947368421053
trifluridine,-0.10594470707889019,0.0
trilostane,0.01956067843025582,0.0
trimebutine,-0.1014630666709877,0.19399122807017544
trimetazidine,-0.04320252561973115,0.0
trimethobenzamide,0.05763454716889896,-0.13210526315789475
trimethoprim,0.002093607226335921,0.09732456140350881
trimipramine,-0.0627928529769619,0.13478070175438595
triptolide,-0.06875586782471767,0.09407894736842104
triptorelin,0.016670662005280286,-0.08456140350877198
troglitazone,0.04909608861180538,-0.07855263157894737
trovafloxacin,-0.061022334405014284,0.17092105263157892
tyrphostin-1,-0.011692433671712844,-0.07438596491228067
tyrphostin-AG-112,-0.013411750949878906,0.0
tyrphostin-AG-1478,-0.11089960478352939,0.11285087719298248
ubenimex,0.09316802725539403,-0.12263157894736845
ulipristal,0.09398302089036135,-0.0979385964912281
umeclidinium,0.004758357910339323,0.0
unc-0646,0.07552162207408537,-0.10035087719298244
urapidil,0.01554506561821944,0.0
urea,0.07251250342144977,-0.16964912280701755
ursodeoxycholyltaurine,-0.053568066644483964,0.1035526315789474
ursodiol,-0.06320566048837392,0.14271929824561397
ursolic-acid,-0.004145727554173532,0.06508771929824564
valdecoxib,0.004442218016238152,0.0
valproic-acid,0.07336787551480735,-0.16907894736842108
valrubicin,-0.053411048172916295,0.09232456140350881
valsartan,-0.07943186993572603,0.17118421052631583
vandetanib,-0.04066003980487469,0.09065789473684216
vanoxerine,0.07825391320718551,-0.12368421052631584
vardenafil,0.06888005885958667,-0.13552631578947366
varenicline,0.05896360520793325,-0.1428070175438596
varespladib,0.1007599874920525,-0.1402631578947368
