gene_symbol,log2FC,pvalue,padj,dataset
SYT15,-0.015338961,0.3069669,0.6361638969490901,GSE135893
RP11-38L15.3,-0.0060325065,0.009992551,0.06270981847013168,GSE135893
RP11-38L15.2,-0.00034904064,0.1085384,0.3544381408164912,GSE135893
RP11-38L15.8,0.0,,1.0,GSE135893
PTPN20,-0.0063535143,0.18505044,0.49808992013123343,GSE135893
GDF10,0.00010737974,0.40178093,0.7400020106694319,GSE135893
GDF2,0.0,,1.0,GSE135893
RBP3,0.0,,1.0,GSE135893
ZNF488,-0.00062377914,0.13744964,0.41647734450940177,GSE135893
ANXA8,0.064451486,0.0025621585,0.02192213529105539,GSE135893
FAM25G,-9.188059e-05,0.32818285,0.6361638969490901,GSE135893
RP11-144G6.4,0.0,,1.0,GSE135893
AGAP9,-0.010814911,0.28600705,0.6361638969490901,GSE135893
LINC00864,0.0,,1.0,GSE135893
ABC7-42404400C24.1,-0.01636304,0.08913816,0.3103591893801623,GSE135893
CH17-360D5.2,0.3399892,2.2675636e-07,1.3105194950565896e-05,GSE135893
CH17-360D5.1,-0.0001358928,0.09801737,0.3312202726508822,GSE135893
CH17-360D5.3,0.039513484,0.20176603,0.5256267364475445,GSE135893
FAM25C,0.0,,1.0,GSE135893
FRMPD2,-0.00014141816,0.7214643,1.0,GSE135893
MAPK8,-0.046880215,0.012669331,0.0753673114396216,GSE135893
ARHGAP22,-0.0018142867,0.06408106,0.24538464770906349,GSE135893
RP11-534L6.2,0.0,,1.0,GSE135893
WDFY4,-0.0005548621,0.23048541,0.57233218274249,GSE135893
LRRC18,-0.00016878023,0.1982462,0.5201112245481756,GSE135893
RP11-523O18.1,0.0,,1.0,GSE135893
VSTM4,-0.08372364,2.7483595e-05,0.0005872113135604252,GSE135893
FAM170B-AS1,0.0,,1.0,GSE135893
FAM170B,0.0,,1.0,GSE135893
C10orf128,0.001555131,0.6351592,1.0,GSE135893
C10orf71-AS1,0.0,,1.0,GSE135893
C10orf71,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
DRGX,-0.00052664423,0.08947744,0.31091112312386054,GSE135893
RP11-123B3.2,-0.00010970535,0.16419412,0.4650244521670876,GSE135893
ERCC6,-0.014915913,0.008041085,0.0530727344496681,GSE135893
PGBD3,-0.0002248803,0.23503247,0.5796928491060804,GSE135893
ERCC6-PGBD3,-0.005434567,0.19325954,0.5120860999599497,GSE135893
CHAT,0.0,,1.0,GSE135893
SLC18A3,0.0,,1.0,GSE135893
C10orf53,-5.9795308e-05,0.32818288,0.6361638969490901,GSE135893
OGDHL,-0.00023929733,0.051694382,0.21127978002237702,GSE135893
PARG,-0.023346499,0.11601381,0.3706273619388899,GSE135893
TIMM23B,-0.013098361,0.15426984,0.45121251159968473,GSE135893
LINC00843,-0.00014756592,0.4268638,0.775183169417974,GSE135893
AGAP6,-0.008421453,0.29316708,0.6361638969490901,GSE135893
FAM21A,-0.009778127,0.61503613,1.0,GSE135893
ASAH2,-0.00067807053,0.52190316,0.9002255032174088,GSE135893
SGMS1,-0.077107936,0.038371284,0.17108403179886733,GSE135893
RP11-512N4.2,0.0,,1.0,GSE135893
SGMS1-AS1,-0.01200302,0.07538385,0.27611516720283963,GSE135893
ASAH2B,-0.015249017,0.09785942,0.3308192328197183,GSE135893
A1CF,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
RP11-96B5.4,0.0,,1.0,GSE135893
PRKG1,0.03931732,0.120152004,0.3793014549650688,GSE135893
RP11-96B5.3,-0.000113717586,0.14398918,0.4297317798165957,GSE135893
RP11-40C11.2,-0.001946645,0.23298174,0.5764916498265166,GSE135893
CSTF2T,-0.001308851,0.91555,1.0,GSE135893
PRKG1-AS1,0.0047190893,0.3595778,0.6816098202565887,GSE135893
DKK1,0.055353064,0.008610307,0.055834428812689026,GSE135893
LINC01468,0.0,,1.0,GSE135893
RP11-556E13.1,-8.523832e-05,0.1987117,0.5201112245481756,GSE135893
MBL2,0.0,,1.0,GSE135893
RP11-319F12.2,0.0,,1.0,GSE135893
RP11-71J2.1,0.0,,1.0,GSE135893
PCDH15,0.0,,1.0,GSE135893
RP11-257I14.1,0.0,,1.0,GSE135893
RP11-598C10.2,0.0,,1.0,GSE135893
RP11-598C10.1,0.0,,1.0,GSE135893
MTRNR2L5,0.0,,1.0,GSE135893
ZWINT,0.0024742251,0.8212631,1.0,GSE135893
IPMK,-0.04627017,0.002351131,0.020480871506189345,GSE135893
CISD1,-0.075685665,0.008258378,0.05415683005435799,GSE135893
RP11-179B15.5,0.0,,1.0,GSE135893
RP11-179B15.6,0.0,,1.0,GSE135893
UBE2D1,0.0129904,0.6784124,1.0,GSE135893
TFAM,-0.09531368,3.3836925e-06,0.00010816900867065407,GSE135893
BICC1,0.0011167967,0.452432,0.8084299875659773,GSE135893
LINC00844,0.0,,1.0,GSE135893
PHYHIPL,0.0,,1.0,GSE135893
FAM13C,-0.00045107375,0.008161814,0.05368029656444598,GSE135893
RP11-443O13.3,0.0,,1.0,GSE135893
RP11-135D11.2,0.0,,1.0,GSE135893
SLC16A9,-0.0032272888,0.120809145,0.38078048089684674,GSE135893
MRLN,-0.00049833814,0.053852282,0.21722720045001867,GSE135893
CCDC6,0.16232292,0.0034156912,0.0274411777097023,GSE135893
LINC01553,-0.0002764847,0.32818308,0.6361638969490901,GSE135893
ANK3,-0.45477378,3.627461e-10,8.97705025153533e-08,GSE135893
RP11-388P9.2,-0.0019694325,0.07108644,0.26493193826083655,GSE135893
RP11-388P9.3,0.0,,1.0,GSE135893
RP11-131N11.4,-0.013725594,0.078262225,0.2833620677186729,GSE135893
CDK1,-0.022485591,0.01985123,0.10563911420828298,GSE135893
RHOBTB1,0.012268547,0.47755292,0.8423110561702087,GSE135893
LINC00845,0.0,,1.0,GSE135893
TMEM26,-5.9795308e-05,0.32818288,0.6361638969490901,GSE135893
TMEM26-AS1,0.0,,1.0,GSE135893
C10orf107,0.022099292,0.032588985,0.15233091900897588,GSE135893
RP11-63A2.2,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
RP11-491H19.1,-0.00023751661,0.08332947,0.2969933547456269,GSE135893
ARID5B,-0.046395868,0.28244728,0.6361638969490901,GSE135893
RTKN2,1.2800771,1.661167e-08,1.7796773283930091e-06,GSE135893
RP11-120C12.3,0.0,,1.0,GSE135893
ZNF365,0.02839948,0.09378432,0.32110513676177094,GSE135893
RP11-436D10.3,-0.00023717433,0.058160692,0.22907478432342507,GSE135893
ADO,-0.012458171,0.036178775,0.16364715388476056,GSE135893
EGR2,-0.0070844768,0.50494903,0.8776309051209161,GSE135893
RP11-144G16.1,0.0,,1.0,GSE135893
NRBF2,-0.07365952,0.0041698553,0.03207009891802741,GSE135893
JMJD1C,-0.06094864,0.15091929,0.4438787101294492,GSE135893
JMJD1C-AS1,0.016342634,0.27131343,0.6361638969490901,GSE135893
REEP3,-0.07171348,0.12512091,0.39022741138979217,GSE135893
RP11-170M17.1,0.0,,1.0,GSE135893
RP11-174J11.1,0.0,,1.0,GSE135893
RP11-179K3.2,-3.2793072e-05,0.32818285,0.6361638969490901,GSE135893
RP11-252C24.3,0.0,,1.0,GSE135893
RP11-428G2.1,0.0,,1.0,GSE135893
LINC01515,-0.0015710238,0.79706365,1.0,GSE135893
CTNNA3,-5.3589287e-05,0.16317098,0.4644764468584727,GSE135893
RP11-210G22.1,0.0,,1.0,GSE135893
LRRTM3,0.0,,1.0,GSE135893
RP11-344A5.1,0.0,,1.0,GSE135893
DNAJC12,0.00041986187,0.75326806,1.0,GSE135893
RP11-57G10.8,-0.0007295704,0.24448961,0.5952353580601815,GSE135893
SIRT1,-0.004907232,0.7350323,1.0,GSE135893
HERC4,0.02566798,0.34115404,0.655798960914083,GSE135893
MYPN,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
ATOH7,-0.000976643,0.14807531,0.4383751068822614,GSE135893
RP11-153K11.3,-2.88667e-05,0.32818308,0.6361638969490901,GSE135893
PBLD,-0.00048533082,0.9534286,1.0,GSE135893
HNRNPH3,-0.07724661,0.071289025,0.2654744050260485,GSE135893
RUFY2,0.04234688,0.2500855,0.6035631201513482,GSE135893
DNA2,0.0076574427,0.24564032,0.5972007380431413,GSE135893
SLC25A16,-0.08830012,0.004714351,0.035244141903914394,GSE135893
TET1,-0.0046630865,0.2725965,0.6361638969490901,GSE135893
CCAR1,-0.122391865,0.003084891,0.025363969688957443,GSE135893
STOX1,-0.0045546433,0.08530177,0.3010488433519583,GSE135893
DDX50,-0.044718213,0.004858394,0.03600940004513946,GSE135893
DDX21,-0.24205613,0.0014224214,0.013732684092305303,GSE135893
KIF1BP,-0.008248448,0.6717655,1.0,GSE135893
SRGN,-0.0113582015,0.6064748,1.0,GSE135893
VPS26A,-0.0719361,0.026194248,0.12960190952327458,GSE135893
SUPV3L1,0.016166955,0.45108685,0.806892219875522,GSE135893
RP11-227H15.4,-9.896321e-05,0.24828437,0.6008110853857571,GSE135893
HKDC1,-0.071966715,0.00029956907,0.0039598589147446205,GSE135893
RP11-227H15.5,0.0,,1.0,GSE135893
HK1,-0.10696184,0.0087066125,0.056318026875626856,GSE135893
TACR2,-0.00088882283,0.044964675,0.19141374033365685,GSE135893
TSPAN15,0.20735359,0.00021681748,0.0030656518180906594,GSE135893
NEUROG3,0.0,,1.0,GSE135893
RP11-343J3.2,0.0,,1.0,GSE135893
C10orf35,-0.010438465,0.4351764,0.7858738182077635,GSE135893
RP11-242G20.1,0.0,,1.0,GSE135893
COL13A1,-0.0011613378,0.04870335,0.20274592173491285,GSE135893
RP11-262I2.2,0.0,,1.0,GSE135893
H2AFY2,-0.02613833,0.02423344,0.12234365077092596,GSE135893
AIFM2,0.013761062,0.4805136,0.8461599938576905,GSE135893
TYSND1,-0.01843659,0.023640638,0.12017918890988477,GSE135893
SAR1A,-0.15092674,0.003542599,0.02827634611038,GSE135893
PPA1,-0.35331523,1.663116e-05,0.00038779952322810833,GSE135893
NPFFR1,-0.0054061026,0.023079671,0.11818334855886578,GSE135893
LRRC20,-0.011629924,0.010576952,0.06547489051469083,GSE135893
EIF4EBP2,-0.097533405,9.022939e-05,0.0015492951555302402,GSE135893
NODAL,0.0,,1.0,GSE135893
PALD1,0.00026535866,0.7821051,1.0,GSE135893
PRF1,-0.0016987757,0.112652354,0.36358113161114386,GSE135893
ADAMTS14,0.0,,1.0,GSE135893
TBATA,0.0,,1.0,GSE135893
SGPL1,0.0007459633,0.96723074,1.0,GSE135893
PCBD1,-0.5604104,1.5202407e-07,9.646514250331377e-06,GSE135893
RP11-432J9.3,0.0,,1.0,GSE135893
RP11-432J9.6,0.0,,1.0,GSE135893
UNC5B,-0.005260096,0.28577948,0.6361638969490901,GSE135893
UNC5B-AS1,-0.009081472,0.008030543,0.053034323665212296,GSE135893
SLC29A3,-0.004290666,0.08518152,0.3008544376466265,GSE135893
CDH23,0.0014997747,0.3096697,0.6361638969490901,GSE135893
CDH23-AS1,0.0,,1.0,GSE135893
C10orf105,-0.00010827712,0.25477427,0.6112913434206484,GSE135893
C10orf54,0.21642606,4.9035933e-08,4.035619497885846e-06,GSE135893
PSAP,-0.24894744,0.0005163762,0.006100554184610648,GSE135893
RP11-472G21.2,0.0,,1.0,GSE135893
CHST3,0.048586667,0.18953039,0.5066674767633689,GSE135893
RP11-150D20.5,0.0,,1.0,GSE135893
SPOCK2,1.1621773,1.9979235e-12,1.565535705876506e-09,GSE135893
ASCC1,0.0062951893,0.7787044,1.0,GSE135893
ANAPC16,-0.4205612,6.6527778e-06,0.00018664337528633747,GSE135893
DDIT4,-0.11301446,0.006152715,0.043433811337032044,GSE135893
RP11-442H21.2,-0.0014291473,0.062827826,0.24234925632007337,GSE135893
DNAJB12,-0.07974601,0.00086092367,0.009150776682033759,GSE135893
MICU1,-0.015359864,0.51314914,0.8885140290179454,GSE135893
RP11-167P22.3,0.0,,1.0,GSE135893
MCU,0.06359867,0.07922558,0.2860508578427478,GSE135893
OIT3,-0.00032301137,0.17247629,0.4782915911327623,GSE135893
PLA2G12B,-0.01700029,0.00040846507,0.005086536417763952,GSE135893
P4HA1,-0.1988728,5.3019717e-06,0.0001550734665008867,GSE135893
RP11-344N10.2,-9.689371e-05,0.047062486,0.19784446875898823,GSE135893
RP11-344N10.5,-0.0033220293,0.013537309,0.07909243868753374,GSE135893
NUDT13,-0.003675107,0.11754682,0.3736561287442937,GSE135893
RP11-152N13.16,0.0012887712,0.76110554,1.0,GSE135893
ECD,-0.038211785,0.09110902,0.3145314963168052,GSE135893
FAM149B1,0.006019378,0.6869988,1.0,GSE135893
DNAJC9,-0.01642038,0.15108971,0.4442636171621286,GSE135893
DNAJC9-AS1,-0.0007334629,0.010707881,0.06616013121238265,GSE135893
MRPS16,-0.12972507,0.0012657891,0.012485216509804907,GSE135893
RP11-152N13.5,0.003740985,0.3128781,0.6361638969490901,GSE135893
CFAP70,-0.0066629313,0.49801013,0.8682579570344352,GSE135893
ANXA7,-0.15443665,0.0006749851,0.007558317689914362,GSE135893
RP11-537A6.9,0.0,,1.0,GSE135893
MSS51,-0.0032827943,0.0022499827,0.019799142388822005,GSE135893
PPP3CB,-0.044807583,0.02877614,0.13908812091964387,GSE135893
USP54,-0.00090044737,0.9825054,1.0,GSE135893
RP11-464F9.20,-0.0040269466,0.14837967,0.4389380644061672,GSE135893
RP11-464F9.22,0.0009231038,0.49182734,0.8605956770897556,GSE135893
MYOZ1,0.02037969,0.00956145,0.060614017635822186,GSE135893
SYNPO2L,0.0008754919,0.7712269,1.0,GSE135893
RP11-464F9.21,-0.00018969545,0.190731,0.5084651036276283,GSE135893
AGAP5,-0.0064449986,0.07074095,0.264075523303851,GSE135893
RP11-574K11.29,0.0010949762,0.60437304,1.0,GSE135893
SEC24C,-0.062902674,0.0042786654,0.03275740792404736,GSE135893
FUT11,0.0050651766,0.7602897,1.0,GSE135893
CHCHD1,-0.15688063,0.0012427544,0.012300542011520608,GSE135893
ZSWIM8,0.0038792044,0.93863714,1.0,GSE135893
RP11-574K11.31,0.0019779236,0.68747324,1.0,GSE135893
ZSWIM8-AS1,-4.9445174e-05,0.328183,0.6361638969490901,GSE135893
NDST2,-0.0075408705,0.077401906,0.28130512665858765,GSE135893
CAMK2G,0.032854915,0.20448595,0.5306083708485136,GSE135893
RP11-574K11.5,0.0,,1.0,GSE135893
RP11-574K11.8,0.0,,1.0,GSE135893
PLAU,-0.005779443,0.11112099,0.36001064274316796,GSE135893
C10orf55,-0.00044980348,0.328183,0.6361638969490901,GSE135893
VCL,0.18965289,0.0011572929,0.011629533473860008,GSE135893
AP3M1,-0.02216237,0.19022252,0.5075914687736306,GSE135893
ADK,-0.15287825,0.0008769499,0.009265585069871117,GSE135893
RP11-46O21.2,0.0,,1.0,GSE135893
RP11-222G7.2,0.0,,1.0,GSE135893
KAT6B,-0.037759766,0.20184861,0.525748848714667,GSE135893
RP11-77G23.2,0.0,,1.0,GSE135893
RP11-77G23.5,0.0,,1.0,GSE135893
DUPD1,0.0,,1.0,GSE135893
DUSP13,0.0,,1.0,GSE135893
SAMD8,0.0033143573,0.8397541,1.0,GSE135893
VDAC2,-0.102422774,0.055526298,0.22177608692448897,GSE135893
COMTD1,0.14334145,0.00049103744,0.005863551198398268,GSE135893
ZNF503-AS1,-0.0012876679,0.004168546,0.03206734774064392,GSE135893
RP11-399K21.11,0.0,,1.0,GSE135893
ZNF503,-0.09489283,0.004516437,0.03408979267022977,GSE135893
ZNF503-AS2,-0.0009556506,0.8699426,1.0,GSE135893
RP11-399K21.13,-0.0019742618,0.3023017,0.6361638969490901,GSE135893
RP11-399K21.14,0.020195846,0.1962982,0.5175734757607471,GSE135893
RP11-399K21.10,-2.6907888e-05,0.328183,0.6361638969490901,GSE135893
C10orf11,-0.13014577,7.873167e-08,5.86899285776977e-06,GSE135893
AC013286.1,0.0,,1.0,GSE135893
RP11-369F10.2,0.0,,1.0,GSE135893
RP11-325D15.2,0.00075342087,0.32818285,0.6361638969490901,GSE135893
KCNMA1,-0.0046336376,0.015084185,0.08588146662573107,GSE135893
KCNMA1-AS1,0.0,,1.0,GSE135893
KCNMA1-AS2,0.0,,1.0,GSE135893
RP11-328K22.1,0.0,,1.0,GSE135893
KCNMA1-AS3,0.0,,1.0,GSE135893
RP13-39P12.3,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
DLG5,-0.022767574,0.027899431,0.13564840263994826,GSE135893
RP11-126H7.4,0.0,,1.0,GSE135893
POLR3A,0.012552451,0.5571171,0.9463828444691247,GSE135893
RPS24,-1.3289837,1.00972555e-08,1.2224889025827414e-06,GSE135893
RP11-157J13.1,0.0,,1.0,GSE135893
RP11-90J7.3,0.0,,1.0,GSE135893
LINC00856,-0.0020448111,0.114534885,0.36736325147831683,GSE135893
RP11-90J7.2,0.0,,1.0,GSE135893
RP11-90J7.4,0.0,,1.0,GSE135893
RP11-17G2.1,0.0,,1.0,GSE135893
RP11-31E13.2,0.0,,1.0,GSE135893
ZMIZ1-AS1,-0.0017191062,0.16970505,0.47389705736513027,GSE135893
RP11-481G8.2,0.0,,1.0,GSE135893
ZMIZ1,0.05254958,0.025247594,0.1261219338394475,GSE135893
PPIF,-0.062070675,0.0036188224,0.02872381697510873,GSE135893
ZCCHC24,-0.00980684,0.0010156049,0.010426506040575826,GSE135893
RP11-342M3.5,0.0,,1.0,GSE135893
RP11-342M3.1,0.0,,1.0,GSE135893
EIF5AL1,-0.008627165,0.12610337,0.3919761426499409,GSE135893
SFTPA2,-3.923036,5.616047e-20,1.23031070185209e-15,GSE135893
SFTPA1,-4.293607,7.3028474e-20,1.23031070185209e-15,GSE135893
RP11-589B3.6,-0.0001484669,0.08966558,0.31127054865289516,GSE135893
RP11-506M13.3,-0.0015542826,0.0074118585,0.049987021896852446,GSE135893
NUTM2B-AS1,-0.103005335,0.0014726386,0.014124419015452878,GSE135893
NUTM2B,0.00090221106,0.64723283,1.0,GSE135893
RP11-182L21.6,-0.04439686,0.063092485,0.24284192277316446,GSE135893
NUTM2E,-0.0002693146,0.47661662,0.8409677643779935,GSE135893
SFTPD,-1.6927826,6.971908e-17,2.610127302152584e-13,GSE135893
SFTPD-AS1,-0.0056348518,0.2524576,0.6072814133994788,GSE135893
TMEM254-AS1,-0.0022861725,0.03775067,0.16887560214370537,GSE135893
TMEM254,-0.031138722,0.23467259,0.5791969570903495,GSE135893
PLAC9,-0.003221012,0.032789893,0.15298015367610077,GSE135893
ANXA11,-0.06510103,0.16623385,0.46827885848394896,GSE135893
LINC00857,-0.0031957256,0.008510604,0.05524104732594504,GSE135893
MAT1A,-1.266133e-05,0.9927882,1.0,GSE135893
RP11-36D19.8,0.0,,1.0,GSE135893
DYDC1,-7.6295786e-05,0.32818288,0.6361638969490901,GSE135893
DYDC2,-0.0014928334,0.026803104,0.13178225494643972,GSE135893
FAM213A,-0.21665505,2.2784698e-06,7.898226363909932e-05,GSE135893
TSPAN14,-0.123317346,0.00032015526,0.004174656098736082,GSE135893
RP11-137H2.4,-0.001825918,0.32313505,0.6361638969490901,GSE135893
SH2D4B,-0.0003033926,0.28451318,0.6361638969490901,GSE135893
RP11-514F8.2,0.0,,1.0,GSE135893
NRG3,0.0045461687,0.033554647,0.15542896342987966,GSE135893
RP11-202D18.2,0.0,,1.0,GSE135893
RP11-344L13.2,0.0,,1.0,GSE135893
RP11-219F10.1,0.0,,1.0,GSE135893
RP11-338I21.1,4.204028e-05,0.9297537,1.0,GSE135893
GHITM,-0.26159686,3.1416284e-06,0.00010188068205914409,GSE135893
C10orf99,0.0,,1.0,GSE135893
CDHR1,-0.00076313724,0.13024758,0.4007057726818478,GSE135893
LRIT2,0.0,,1.0,GSE135893
LRIT1,0.0,,1.0,GSE135893
RGR,-2.6907888e-05,0.328183,0.6361638969490901,GSE135893
LINC00858,-2.88667e-05,0.32818308,0.6361638969490901,GSE135893
CCSER2,-0.09420569,0.010037087,0.06296585480264835,GSE135893
LINC01519,0.0,,1.0,GSE135893
RP11-475D12.1,0.0,,1.0,GSE135893
RP11-475D12.2,0.0,,1.0,GSE135893
LINC01520,0.0,,1.0,GSE135893
GRID1-AS1,0.0,,1.0,GSE135893
GRID1,0.011868265,0.19325158,0.5120860999599497,GSE135893
RP11-93H12.4,0.0,,1.0,GSE135893
WAPL,-0.07033913,0.051107533,0.20931289974526268,GSE135893
RP11-77P6.2,-0.0014592698,0.7023728,1.0,GSE135893
OPN4,0.0,,1.0,GSE135893
LDB3,-0.00025347152,0.056098197,0.22334546119707155,GSE135893
RP11-359E3.4,0.009111922,0.38081178,0.7106599425889265,GSE135893
BMPR1A,0.05825314,0.023237515,0.11879302663133713,GSE135893
MMRN2,0.0035524177,0.18159562,0.4918950830436288,GSE135893
SNCG,-0.0022215422,0.11261966,0.36358113161114386,GSE135893
ADIRF,0.74713266,9.209006e-07,3.888323987765394e-05,GSE135893
RP11-96C23.15,0.002083548,0.45754877,0.8152643133981212,GSE135893
RP11-96C23.10,0.0,,1.0,GSE135893
FAM25A,-5.163048e-05,0.16225296,0.4644764468584727,GSE135893
GLUD1,0.021854192,0.7486932,1.0,GSE135893
FAM35A,0.0028118119,0.85971946,1.0,GSE135893
NUTM2A-AS1,-0.014404625,0.6364206,1.0,GSE135893
NUTM2A,-0.00075595756,0.042927846,0.18519985322076135,GSE135893
LINC00863,-0.017833926,0.063037954,0.24271521325581905,GSE135893
NUTM2D,-0.0006408888,0.52576786,0.9058714649762131,GSE135893
LINC00864.1,0.0,,1.0,GSE135893
MINPP1,-0.036071476,0.02147517,0.11219245853465656,GSE135893
RP11-57C13.4,0.0,,1.0,GSE135893
RP11-57C13.6,-5.9795308e-05,0.32818288,0.6361638969490901,GSE135893
RP11-57C13.3,-0.00012361293,0.32818297,0.6361638969490901,GSE135893
PAPSS2,0.3997479,1.7393244e-06,6.377018008464172e-05,GSE135893
ATAD1,0.022209391,0.3784074,0.7075896865784762,GSE135893
KLLN,-0.0018709691,0.0039043669,0.03052290885724352,GSE135893
PTEN,-0.10820751,0.00015944165,0.002417743957602431,GSE135893
RNLS,-0.025291566,0.19105004,0.5090336843007692,GSE135893
LIPJ,-4.1119125e-05,0.17076443,0.4750672391218428,GSE135893
LIPF,-3.2793072e-05,0.32818285,0.6361638969490901,GSE135893
LIPK,0.0,,1.0,GSE135893
LIPN,-6.960008e-05,0.32818308,0.6361638969490901,GSE135893
LIPM,-0.00037205967,0.32818285,0.6361638969490901,GSE135893
ANKRD22,-0.016184632,0.0023682853,0.020571540499004733,GSE135893
STAMBPL1,-0.011833078,0.00013909291,0.00216604604716587,GSE135893
ACTA2-AS1,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
ACTA2,0.01181967,0.15874738,0.46092234007606525,GSE135893
FAS,0.28805786,9.346435e-06,0.0002466082866818466,GSE135893
CH25H,-0.0052076653,0.7008737,1.0,GSE135893
LIPA,0.0036793798,0.90662867,1.0,GSE135893
RP11-149I23.3,-6.165977e-05,0.16274935,0.4644764468584727,GSE135893
IFIT2,0.0261759,0.07400537,0.2724879283000831,GSE135893
IFIT3,0.094678625,0.0016988289,0.015838500395956835,GSE135893
IFIT1B,0.0,,1.0,GSE135893
IFIT1,0.042178288,0.04893333,0.20339990773874977,GSE135893
IFIT5,-0.018063247,0.42114592,0.7677158636593814,GSE135893
SLC16A12,0.008440172,0.43210226,0.7817888443665749,GSE135893
SLC16A12-AS1,0.00078735675,0.78492934,1.0,GSE135893
PANK1,-0.03118515,7.60363e-05,0.0013491137283522534,GSE135893
RP11-80H5.2,-0.0001258711,0.15875241,0.46092234007606525,GSE135893
RP11-80H5.6,0.0,,1.0,GSE135893
RP11-80H5.9,-9.188059e-05,0.32818285,0.6361638969490901,GSE135893
RP11-80H5.7,0.0,,1.0,GSE135893
KIF20B,0.007514572,0.37547585,0.7034743891206977,GSE135893
LINC00865,0.007011734,0.48582953,0.8530245052705896,GSE135893
LINC01374,0.00023476518,0.7073219,1.0,GSE135893
LINC01375,0.0,,1.0,GSE135893
RP11-15K3.1,0.0,,1.0,GSE135893
RP11-94M14.2,0.0,,1.0,GSE135893
RP11-94M14.3,0.0,,1.0,GSE135893
RP11-30G13.1,0.0,,1.0,GSE135893
HTR7,0.0,,1.0,GSE135893
RPP30,0.019333191,0.43819794,0.790102285555305,GSE135893
ANKRD1,0.4906005,1.4489853e-05,0.0003484804506248405,GSE135893
RP11-236B18.2,0.0,,1.0,GSE135893
RP11-236B18.5,0.0,,1.0,GSE135893
LINC00502,0.0,,1.0,GSE135893
PCGF5,-0.0052339584,0.8289825,1.0,GSE135893
HECTD2,-0.01677542,0.32620353,0.6361638969490901,GSE135893
PPP1R3C,-0.007759061,0.0028587943,0.02385443659040776,GSE135893
TNKS2-AS1,-0.001976237,0.19389106,0.513234777902993,GSE135893
TNKS2,-0.03962803,0.21633461,0.5490906507730933,GSE135893
FGFBP3,-0.016425721,0.0001957958,0.0028399241166172273,GSE135893
RP11-402D21.2,0.0005103465,0.7168101,1.0,GSE135893
BTAF1,-0.08824303,0.00027236936,0.0036782417898971534,GSE135893
CPEB3,-0.030386977,0.0034730716,0.027808384979455727,GSE135893
MARCH5,-0.016119897,0.6308472,1.0,GSE135893
IDE,-0.028531045,0.1650798,0.4660800115505175,GSE135893
KIF11,-0.0013556598,0.0093582375,0.0596400700701203,GSE135893
HHEX,0.0022856742,0.78409445,1.0,GSE135893
EXOC6,-0.050806034,0.0018401367,0.01688495816671531,GSE135893
RP11-348J12.2,0.0,,1.0,GSE135893
CYP26C1,0.0,,1.0,GSE135893
RP11-348J12.5,0.0,,1.0,GSE135893
CYP26A1,0.0,,1.0,GSE135893
MYOF,0.024609238,0.69017255,1.0,GSE135893
CEP55,-0.00036094154,0.039209783,0.17376403854194752,GSE135893
FFAR4,0.00019274268,0.20949133,0.5383313594862155,GSE135893
RBP4,-0.002764802,0.06932388,0.26026350073661647,GSE135893
PDE6C,0.0,,1.0,GSE135893
FRA10AC1,-0.032945797,0.08740288,0.3062554747486075,GSE135893
LGI1,0.0,,1.0,GSE135893
RP11-437J2.4,0.0,,1.0,GSE135893
SLC35G1,-0.039317127,0.00051399396,0.006087350615002346,GSE135893
PLCE1,0.15109241,9.2961415e-07,3.910414360040265e-05,GSE135893
PLCE1-AS2,0.0,,1.0,GSE135893
RP11-391J2.3,0.0,,1.0,GSE135893
PLCE1-AS1,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
RP11-76P2.4,-0.0005229132,0.30089554,0.6361638969490901,GSE135893
NOC3L,-0.022325933,0.27317026,0.6361638969490901,GSE135893
TBC1D12,0.020915605,0.3215476,0.6361638969490901,GSE135893
HELLS,-0.0071276845,0.47225806,0.8344571353023994,GSE135893
CYP2C18,-0.020412209,0.014987172,0.08551697897031639,GSE135893
RP11-400G3.5,-5.9795308e-05,0.32818288,0.6361638969490901,GSE135893
CYP2C19,-3.2793072e-05,0.32818285,0.6361638969490901,GSE135893
CYP2C9,-0.0043633776,0.0020489201,0.018429342031183522,GSE135893
CYP2C8,-0.0014189212,0.004751667,0.03544446867897872,GSE135893
RP11-310E22.5,-0.0001785838,0.11542237,0.3693296551817616,GSE135893
ACSM6,0.0007152605,0.42103794,0.7675821027763735,GSE135893
RP11-310E22.4,-0.0014673617,0.0092614405,0.05922658197386631,GSE135893
PDLIM1,-0.27388084,0.0066397986,0.04600480676356893,GSE135893
SORBS1,-0.058062017,0.00075235014,0.008230417417233822,GSE135893
ALDH18A1,-0.05512622,0.0003767843,0.004765529367279516,GSE135893
TCTN3,0.0017328262,0.9635967,1.0,GSE135893
ENTPD1,-0.0049618306,0.006707387,0.046349199978486494,GSE135893
ENTPD1-AS1,-0.008833256,0.32316777,0.6361638969490901,GSE135893
AL365273.1,0.0,,1.0,GSE135893
