drug,pearson,cmap
BMS-707035,-0.07331414640999889,0.0
BMS-777607,-0.004400349728271029,0.0
BMS-927711,-0.00875901991366746,0.2879017512659343
BMY-14802,-0.039588316214260275,0.0
BRD-K68548958,-0.03167178748383556,0.0
BRD-K73261812,0.01240610732566573,-0.12946197718806868
BS-181,-0.0009576666786785673,0.19128054271455383
BTS-54505,-0.03207458419390996,0.0
BVD-523,-0.026898618231240883,0.0
BX-795,-0.0436228479230624,0.14122047191088127
BX-912,-0.05069191425338893,0.0
CB-10-277-(free-acid),0.024224890496421844,-0.2092103691050412
CC-401,-0.05237572294257165,-0.19611612247910137
CC-930,-0.03833358395667914,0.30725750787978123
CEP-32496,0.029404522549487055,0.0
CEP-37440,-0.005423091278297931,0.20674134039133693
CG-930,0.03403225496334537,0.0
CGK-733,0.013472158139841086,-0.31447121330799704
CGP-12177,0.0539329572684738,0.0
CGP-60474,-0.027125569470811968,0.0
CGS-20625,-0.04641695567069899,0.0
CHIR-99021,-0.021399582625204274,-0.12933017165453253
CI-966,-0.07672500731897317,-0.26921042946512963
CI-976,-0.029852529503839063,0.0
CL-218872,0.025357919261755374,-0.2579186712786224
CNQX,0.022574810059073986,-0.25255096217114725
CO-102862,-0.01820905351664997,-0.21174413366752529
CP-466722,-0.001145751680716028,-0.25853720055634866
CP-724714,0.051478898445840124,-0.24918998937221248
CP-945598,-0.06915699794953986,0.2516015371727931
CPI-1189,-0.08938632103452547,0.14639206638322957
CPI-613,-0.021449983425284383,0.0
CT-7758,-0.029950288552809172,0.28243953575250985
CTB,0.03883894216022727,-0.20207341105853766
CTS-1027,-0.008388538963375602,-0.1448622482775266
CX-4945,-0.055689106398723216,0.0
CX-516,0.04533417137007067,0.0
CX-5461,0.014356442109124064,-0.236383621690902
CYT-997,0.052979461887043756,0.0
CYT387,-0.017694142346405567,-0.22924210362990924
D-4476,-0.016527047659895135,-0.1854404408231527
D-serine,-0.0331949941725024,0.0
DMP-543,-0.038621558833875545,-0.24117645887965128
DMP-777,-0.004504106371201533,-0.18705884818658025
DPCPX,0.02114994002062077,0.2254343359706083
DPI-201106,0.04049120034581258,-0.2617182675685878
DU-728,-0.05331874917956494,-0.22857982441459493
E-2012,-0.02380616558693481,0.0
EMD-1214063,0.0019301869119784138,0.0
EMD-53998,-0.08465547761460468,0.33360345847884615
ENMD-2076,0.019484701593145925,0.2296857523052839
EPZ-005687,0.03788186148953991,0.0
EVP-6124,-0.02521951231694913,0.26174378823085676
EX-527,-0.004563472250336572,0.0
FK-866,-0.035265588524275804,0.0
FK-888,0.07344119106785668,0.0
FPL-55712,0.024299729731642784,-0.25392359621820676
FPL-62064,-0.028281850263343886,0.2087323872178295
FR-180204,0.008049832692098144,-0.17065288727206707
GDC-0068,0.019894878148394635,-0.19668789225227346
GDC-0152,-0.05554980936393683,0.0
GDC-0834,0.006711110504921474,0.0
GDC-0879,0.024267191472884163,0.0
GDC-0941,-0.0025992933090275678,0.21426340390589627
GDC-0980,0.011911494620090042,0.0
GNF-2,-0.002855814032122245,-0.2621380098271331
GSK-1059615,0.03113337731157899,0.0
GSK-1070916,0.03798536361920232,0.0
GSK-1292263,0.04742105094484539,0.0
GSK-1904529A,-0.02480713895340846,-0.21885488289411173
GSK-2110183,0.021183244941376543,0.0
GSK-2126458,0.029261124646750094,0.0
GSK-2334470,0.026016072446707016,-0.21317366387907283
GSK-256066,0.022859199332338074,0.0
GSK-2636771,-0.01940050931499089,-0.2213332270278541
GSK-3-inhibitor-II,0.01231378217062683,0.0
GSK-429286A,0.02363044225913488,-0.2680958617257362
GSK-461364,0.041996791620486404,0.0
GSK-690693,0.011814477145290533,-0.330038703213709
GSK-923295,-0.010762879798722012,-0.3893992834628379
GSK-J1,0.0009560746317729974,0.0
GSK-J2,0.046664275180414605,0.0
GSK-J4,-0.010582458675142157,-0.21832765549089792
GW-5074,0.02773310747743827,0.0
GW-842166,0.019719644073098713,0.0
GW-843682X,0.038570070399394106,-0.25396325926364627
Gossypetin,0.004330834848830926,0.0
HC-030031,0.00993851741944764,0.0
HG-14-10-04,0.010237223920517303,0.0
HG-5-113-01,-0.009932244981540364,-0.2631408971681782
HG-5-88-01,0.03607310143419437,-0.33905521505786423
HG-6-64-01,-0.03355105284354695,0.0
HG-9-91-01,-0.003966901376460602,0.0
HMN-214,0.04561045344987601,-0.2456104600936551
I-BET-151,0.029849390092537446,0.0
