drug,pearson,cmap
PF-02545920,0.06939091276585369,-0.11208311083005432
PF-03084014,0.011660794207507657,0.0
PF-03758309,0.017568035705303527,0.0
PF-03814735,-0.01130969131588116,0.0
PF-04136309,-0.028589866735353835,0.0
PF-04217903,-0.05896203603907317,0.0
PF-04447943,-0.024965428541364586,0.1041648362712667
PF-04457845,0.001796721741865731,0.0
PF-04620110,0.0058639123742458,-0.08408322537941634
PF-04691502,-0.007549716309917278,0.0
PF-431396,-0.038213197635512654,0.0
PF-477736,-0.030826455838939254,0.0
PF-562271,-0.047400276327013005,0.10325398832388535
PF-573228,0.02514435437562131,0.0
PFI-1,0.03211394931816724,0.0
PH-797804,-0.04557859992038713,0.0
PHA-665752,-0.011396910014653774,0.0
PHA-767491,-0.19607735223839315,0.24707367067118235
PHA-793887,-0.03213318243760493,0.13546353187999166
PHA-848125,0.06742239498873702,-0.13211300674654564
PI-103,-0.0002088418846363328,0.0
PIK-93,-0.10163577964984472,0.16032796158822055
PK-11195,0.0381058717042777,0.0
PKI-179,-0.00981778953882022,0.0
PLX-4720,-0.1384437619981181,0.15864434268075345
PRX-08066,-0.08232339616417467,0.1322895500438361
PS-178990,-0.020484909885604176,0.07578454259402408
PSI-6130,-0.016184741954890808,0.0
PSI-7976,-0.024743449358476725,0.07402869464406978
PX-12,-0.005847335786640856,0.09315631188580413
QL-X-138,-0.045219374867852415,0.09630669375919379
QL-XI-92,-0.04712393869479162,0.0
QL-XII-47,-0.016450911635213512,0.10778808487053154
R-428,0.02935338155814227,-0.13198743611258343
R-547,-0.02207415184644603,0.0
RAF-265,-0.023094713739066214,0.0
REV-5901,-0.08367820252702868,0.10758401185270888
RG-108,-0.0396746891412821,0.13209073973817526
RG-2833,-0.02783880945614777,0.0
RG-4733,0.017447414601665562,-0.10086714630353279
RGFP-966,-0.07841266136868515,0.0
RHO-kinase-inhibitor-III[rockout],-0.0443208828897822,0.10273205222156653
RS-127445,-0.02901698174401714,0.1190289299592357
RU-58841,-0.03416319816599203,0.13379594636972011
Ro-4987655,0.06132817176607354,-0.10522057992567804
S-18986,-0.01824067766950152,0.0
S-ruxolitinib,0.04699585160379788,-0.13387414074462836
SAR-245408,-0.12479538118460971,0.1610430124660255
SAR-245409,-0.07784577887931299,0.10988001113644952
SB-203580,-0.04156462619562033,0.0
SB-216763,-0.06119794886440969,0.09910362068429955
SB-239063,-0.07188491829911471,0.12594766227587434
SB-242235,-0.020153196365240978,0.0
SB-271046,-0.017198554829083557,0.08164266842491102
SB-525334,0.026065930260302347,0.0
SB-590885,-0.03750316471086752,0.11884133748875747
SB-683698,-0.05905173297688658,0.10298746273087409
SB-705498,-0.08607845083141981,0.14739363671132633
SB-743921,0.0034847767078448728,0.06668615179500881
SB-756050,-0.0153421256127941,0.0
SB-939,0.039601575200033025,0.0
SC-12267,-0.04520080314199443,0.0
SCH-28080,-0.023316140961932956,0.0
SDZ-NKT-343,0.012282844147215855,0.08714157091996798
SEP-227900,-0.002468707002422442,0.0
SGI-1776,-0.02723926020449525,0.0
SGX523,-0.05567505126251576,0.10699235256779888
SK&F-10047-(+),-0.03453451085503863,0.10131798384606217
SN-38,-0.01184046855464681,0.0
SNX-2112,0.032245780746102494,-0.1323903286403942
SR-2640,-0.005398492031667595,0.0
SR-27897,-0.0444203369924441,0.10904507797222472
SR-33805,0.024297424960743177,0.0
SR-57227A,0.0028640729987460894,0.0
ST-1859,0.045418586060650384,-0.11383190024978194
STA-5326,0.16407441649846716,-0.13502220104318907
SU-014813,0.030496366928080724,0.0
SU-11274,-0.012704231504074938,0.0
SU-11652,0.004828147278000123,-0.08581171188350761
SYK-inhibitor,-0.050667231720387035,0.0
T-5224,-0.05424945800841883,0.10096269921161152
TAK-285,0.032449313669372,0.0
TAK-715,-0.034362504026903745,0.09638363094389851
TAK-733,0.058944009875273796,-0.10859268439182973
TAK-875,-0.07010766074379572,0.15581603013515094
TAS-103,-0.0286744650546783,0.0
TG-100115,-0.022072756451030764,0.0
TG-100801,-0.040469830661820645,0.10215088401433517
TG-101348,0.047582035737765954,-0.08431960103937956
TGX-221,-0.010146705148637919,0.08358257591422238
TH-302,-0.013700460476607059,0.0
