drug,ipf_pearson,ipf_cmap,ra_pearson,ra_cmap,uc_pearson,uc_cmap
estramustine-phosphate,-0.01830952960748873,0.09831347669166478,-0.025325783247064273,0.0,0.004617090274106867,0.0
estriol,-0.009544368422382012,0.0,-0.03882148268170797,0.27295706383275087,-0.037385337839480705,0.0
estrone,-0.06121839494226241,0.1326216801843011,0.016570206495336155,-0.30901707567913483,-0.069322559868492,0.0
etacrynic-acid,-0.04099457258091448,0.09653253921649282,-0.004566777422615062,-0.2501829944563445,0.021212498480702887,0.0
etanidazole,-0.07504681193616464,0.10915148905770447,0.01041101149627161,-0.25558983540460545,-0.009130575712722381,-0.0909978500960005
etazolate,0.010030414349923605,0.0,-0.057162897641271554,0.2871827845167826,-0.04448921997656146,0.0
ethinyl-estradiol,-0.033562217740913586,0.08345706671098965,0.032422923256226324,0.0,-0.13242240536361702,0.15179367691049106
ethylenediaminetetraacetic-acid,-0.0358076391233695,0.11077555306575526,0.05391043677500846,0.0,-0.03780441034866616,0.0
etizolam,-0.048561603441391474,0.10449621333572254,-0.026483589692050783,0.0,0.03360621987251913,0.0
etodolac,0.005617595819980126,0.0,0.003428768140950667,0.0,-0.010311521583941092,0.0
etofenamate,-0.03067735607312098,0.09210590850409806,0.03883697212751772,0.20889529806659377,0.017926559685251756,-0.10868655986035082
etofylline-clofibrate,-0.01184793679609622,0.09140294358119827,-0.012746825371558832,-0.18796732062330085,-0.021637043444917004,0.0
etomidate,-0.015694407724132088,0.0,-0.023599118268903818,0.0,0.05106845754026426,-0.1151847908040853
etomoxir,-0.01831864244838159,0.11034140636174605,0.020456422183193445,-0.2948868253849274,0.02008871173307799,-0.07501535595676653
etoposide,-0.02236686648264969,0.0,-0.040389503033955804,0.0,0.022237454434872097,0.0
etoricoxib,-0.06718374853672222,0.10838315004171716,-0.041189908188321016,0.14455953551708312,-0.02837952774156575,0.0
etravirine,-0.038366233369547836,0.07831314382905116,0.0005200766817389192,0.0,0.021514276389052393,0.0
eugenol,-0.056002671204738064,0.12225130435212264,-0.0530877724312992,-0.37827916980839305,-0.02588358653907424,0.0
everolimus,-0.05562509976660091,0.09279154961959725,0.018061596252890295,-0.266938426953625,0.008773805821748162,0.0
exalamide,-0.05054440358122585,0.13523774903519464,0.02462197769365658,-0.2412767054636725,-0.025840346951364085,0.0
exemestane,-0.04353044418000669,0.09774901294254182,0.01592745391666247,0.0,0.0375322099450878,0.0
exherin,-0.05106798571999875,0.12670243867890635,-0.056290842823122425,-0.17781377992795544,-0.009814541114957486,0.0
exifone,-0.024719632456986444,0.0,-0.002165724785699114,0.0,0.02464366377886584,0.0
fadrozole,-0.032931960468502317,0.0,-0.09350784917358518,0.17586406222874315,0.018684923689421647,0.0
famciclovir,0.03829868020839232,-0.10890407311020314,0.03850179018393466,0.0,-0.029060489137779234,0.0
famotidine,-0.032859879526145136,0.10284014336750044,0.058702315200936925,-0.2969034416976417,0.0033347108001288888,-0.07338356443936195
faropenem,0.01300338889554821,-0.09327941939119747,-0.05561045010591575,0.1502698300867511,-0.03379781081018826,0.0
fasudil,-0.0731712422720748,0.1441710778531598,-0.04941885777810002,-0.20311791928169115,0.016422203739114898,0.0
favipiravir,-0.029484204408326387,0.0,-0.047414280610732655,-0.22501831901339703,-0.08192056166687511,0.0
fdcyd,-0.031746074476508776,0.0,0.030160464903340234,0.19237593141906867,-0.04592736167145369,0.13568532510365192
febuxostat,-0.03769855532090091,0.12906211486899472,0.01053221324489594,-0.26729296041353556,-0.07425059238251756,0.09296468256817775
felbamate,-0.04593748091819742,0.12879501913149305,-0.0028409288274288506,-0.26582435098361606,-0.04262280006639804,0.0
felbinac,0.017734592625532987,-0.0905585488839381,-0.026737927913445612,0.0,0.01956548554400736,0.0
felodipine,-0.042052429639733734,0.0,0.017492072773423628,0.0,-0.021623180193276068,0.0
fenobam,-0.07184703729823427,0.11112446096664558,-0.03705257648925941,0.23218780879119905,0.04944941065807945,-0.09610553219701971
fenoldopam,-0.023845412621221106,0.0,-0.06928153243790662,-0.2510771019179566,-0.0864282709729301,0.0
fenoterol,-0.07339901970693936,0.10133994196623805,0.003595651383895088,-0.19476275002471152,0.0006317631875586084,0.0
fentiazac,-0.06407421313324937,0.1714472828461336,0.03191002147190278,0.0,0.02270001496529543,-0.07521120568901485
fenticonazole,0.030558921564660824,-0.10413212553888618,-0.06972956580797955,0.15937015764815998,-0.02882698341081306,0.0
fexofenadine,-0.03242390117085554,0.0784877745264731,-0.026128717975088048,0.0,0.029662949085326847,-0.08419986434116086
fiacitabine,-0.05412451324573778,0.1392033942298967,-0.06353942342452315,0.24021328054131932,-0.013525788414183759,0.0
fidarestat,-0.04290913809745381,0.10128659587315433,-0.04674753670482479,0.0,-0.12470780400691714,0.10514073379779619
fidaxomicin,-0.030641793315247263,0.0,-0.0645295846571419,-0.19161123471302505,0.0020780636588010543,0.0
filgotinib,-0.017348291158342903,0.0,0.03617431983088719,-0.28648439688187266,0.02159310371029418,0.0
finasteride,-0.00255903165550163,-0.08688479739405963,0.055673656283695055,0.25088724178361876,-0.031013403112581658,0.0
fingolimod,-0.01888554000407429,0.0,-0.02872187808328849,-0.1982877282774363,-0.07110193131964612,0.0
fipronil,-0.05746145978069107,0.0,-0.036316333676337166,0.0,0.0354934609818338,0.0
firategrast,-0.043689092205022824,0.09308834362217973,-0.027845581631696942,0.0,-0.03538498666750903,0.0
flavoxate,-0.015727776798945613,0.10100182692798707,-0.0006499180105367166,-0.1837891073992472,-0.08379263111025943,0.07808744033212343
flecainide,-0.037870831473517025,0.08917452389308589,0.03864464222983374,0.0,0.014675217062478879,0.0
floxuridine,-0.027471589833835932,0.0,0.03586560025782068,-0.19251200234598578,-0.09370123341716954,0.18253622878781753
fluconazole,0.008003515139734694,-0.1067448034654844,-0.06926625455952244,0.0,-0.04676705266238456,0.0
fludarabine-phosphate,-0.07332629354437477,0.10810020626147693,0.008977386748428769,0.0,0.03196445368499517,-0.0979254262128944
fludroxycortide,-0.016716882544161645,0.0,0.022871271486937347,-0.23445722814959855,-0.06943485112492274,0.06305733200920544
flumatinib,0.032727931142748246,0.0,-0.07458090474453204,0.2856879776600759,0.028399493865156174,0.0
flumazenil,-0.05914217375955488,0.12046899525078694,-0.026128343163089887,-0.2651081239476244,0.06118820501260403,-0.13395384377988234
fluocinolone-acetonide,0.003005180818363686,0.0,-0.032060404517497317,0.0,-0.04912573595668146,0.0
fluorometholone,-0.020915037125012696,0.0,0.0527415201306547,-0.341722741271543,-0.052753413781381424,0.0
fluorouracil,-0.07148656228391441,0.11606484568826704,0.00792103538729301,0.0,0.008797952751316448,0.0
fluoxetine,0.03468490846918843,0.0,0.00781926455648398,0.19664448356017739,-0.009422849751133881,0.0
fluphenazine,-0.027326134933156727,0.0,-0.0007842477984398319,0.0,0.018994294596496264,-0.098563506089825
fluspirilene,0.1064802893589512,-0.15953475850341933,-0.042654457661374046,-0.2985977242573101,-0.011988447739946173,0.0
flutamide,-0.06450620240283156,0.12099939731740422,0.02835724526621067,-0.30371964264763435,-0.012008502185163998,0.0
fluticasone-propionate,-0.012884191083502698,0.0,0.03717795561868861,0.0,-0.018543479640655225,-0.06362504963133798
flutrimazole,-0.07619887373838936,0.14875331560223376,0.011535345280466021,-0.23058762051059895,-0.0637162820285025,0.0
fluvoxamine,-0.025464644195510637,0.0,-0.0007778328700518966,-0.21678781345567025,-0.03821709651817156,-0.07669970934058308
folic-acid,-0.04239365652943795,0.09107731428671921,0.0027222639955945898,0.1793198460703488,-0.0022852891118946023,-0.07936797841736157
fomepizole,-0.06146463667333079,0.11431715429772529,-0.025467428895803442,0.21368589695624213,-0.005036221976453036,0.0
fomocaine,0.05822399588799854,-0.10669681973651557,0.03325790004846653,0.0,-0.052147186286810705,0.07188494910899354
foretinib,0.02936680846765973,0.0,-0.017246370699096243,0.0,0.04606349940194674,0.0
formestane,-0.0203662421598997,0.10344227229854139,-0.03693387423205031,0.2821709642777201,-0.03203011860462727,0.0
formoterol,-0.05687673887527321,0.09099049604432667,-0.017819476200803788,0.0,-0.03763979059982641,0.0
forskolin,-0.06166485591240543,0.11035852420197968,-0.012080371036759983,0.0,0.034444142674517945,-0.09858498473483077
fosfomycin,-0.026344734793166433,0.074922453613773,-0.002430463299504905,-0.1739216841326649,0.006515650213204702,-0.07412295947978781
fosinopril,-0.054086778527327545,0.10684810853586817,-0.0018001049859422563,-0.22020340699479618,-0.034669306791401275,0.0
fostamatinib,-0.0829410227793501,0.13174624810400576,0.0028644742186039085,0.0,0.016042883964252595,-0.07594313395960478
ftorafur,-0.015429798154175611,0.10486823205131174,-0.02134842713847913,-0.15485579337556943,0.04852501297281797,0.0
fulvestrant,-0.019708894480889,0.0,-0.02206440504475118,0.17001653917992582,-0.025086332292718838,0.0
furosemide,-0.036799857509711716,0.10228001922131728,-0.04176424594204371,-0.1684837552574292,0.01593487408170018,-0.09049296578998225
fusidic-acid,-0.043661968510185806,0.08497197254189713,-0.016553946705689312,0.0,-0.06891956032694109,0.07666288981548808
gabapentin,0.0044851957034220385,-0.06453879302097441,-0.05651282207442537,0.22522477800857277,0.012668741398592835,0.0
gaboxadol,-0.03895077576563905,0.0,-0.040736343303817715,-0.18912848182527403,0.01625596664420164,-0.08000519703157077
galeterone,-0.011436940035424671,0.0,0.057982424005557504,-0.190145494752533,-0.007615592712659217,0.0
gallopamil,0.047090443197595665,-0.10620080363112872,-0.0025886460055625986,-0.14318249326890128,-0.025992029641701674,0.0
ganaxolone,-0.04342138963216227,0.0,-0.01791558152475369,-0.26629237100652536,0.024941152576979157,-0.08505179747340955
ganciclovir,-0.0066282287877536825,0.0,0.02690855631719399,-0.2617758915606372,0.014272324407191464,-0.10176372331910777
ganetespib,0.051703632478523096,-0.15449925936511272,0.022095075155233967,0.18333823948747185,0.07279980783437971,-0.13100098907221172
garcinol,-0.08224102185329114,0.12617586996590485,-0.05258658154369331,-0.12963640737397072,-0.06493648913550508,0.0
gatifloxacin,-0.028879633857740578,0.1007099898189556,-0.019501094769912186,0.2376450032699945,0.019787629993219463,-0.10935588420770848
gefitinib,0.011796325284292704,0.0,-0.05638386380706452,0.0,0.08809157616607839,-0.14266294836075002
geldanamycin,0.05627925969842413,-0.09376909879463202,-0.007416440223688994,0.2867397381656468,0.007844176501261482,0.0
gemcitabine,-0.07981152945366878,0.1615931629540305,-0.0007174331198061605,0.0,-0.061755396354299594,0.0
gemfibrozil,-0.025982469454911297,0.08563577956013574,-0.11664254974902061,0.24872225752688204,-0.006552311728951084,0.0
gemifloxacin,0.005844181509588876,0.0,-0.02677987934730459,-0.2871076102181003,-0.012440683029720859,0.0
genistein,-0.0920277212563518,0.12820748121545134,0.021691243554288392,0.0,-0.04094780760381936,0.08170531319101629
genz-644282,0.014101242674412377,-0.08992549785345375,-0.013764227771694696,0.0,-0.08025433094637996,0.14077169636235898
gestrinone,-0.024862526470137206,0.0,-0.020398661621669634,0.18548859511981913,-0.037868316961342144,0.0
gimeracil,-0.02803864028255409,0.08223440090769542,-0.0998196358759276,0.22396319992022823,-0.0010977672523415365,0.0
ginkgetin,-0.04009906303158186,0.09645356030984008,0.0268237271974632,-0.2643798479815488,-0.003974136638158369,0.0
ginkgolide-b,-0.06425813792486262,0.0,-0.03949408445056239,-0.25894562078183314,0.008166273475843434,0.0
glafenine,-0.03388623485659818,0.0,0.0021456130438420235,0.0,-0.017195079468375035,0.0
glasdegib,-0.07909611812590399,0.1189673568414196,-0.009440856442270674,0.2337108299798995,-0.013455543611220583,0.0
glibenclamide,-0.01876894466667489,0.05059058179987738,0.006688785613082243,-0.2099395840622012,-0.010999427426833602,0.0
gliclazide,-0.015407360012198237,0.0,0.004562660032771108,0.0,0.0056564065863789325,-0.06442276923844165
glimepiride,-0.0494023195626484,0.1438029828436257,-0.0027396210475171354,-0.15116339970669765,-0.034394406400325865,0.0
glipizide,-0.04409206721976373,0.0795854992963033,-0.011256632999204513,-0.19445405209051658,-0.02954097120293736,0.0
gliquidone,-0.009695684197861104,0.0618096143222855,0.07483938730804242,0.0,-0.022698159476241236,0.0
glycitein,-0.04572795526988324,0.07429785306262686,-0.018807689004218673,-0.20222190217206837,0.012540760610827144,-0.07506675200255289
glycopyrrolate,-0.05518786432533873,0.0,-0.006629926427274276,0.1897242712443184,0.06893064934487476,-0.13142844832680772
golvatinib,-0.0072317521087862284,0.0,-0.05348041790752396,0.0,0.03802406400352353,0.0
goserelin-acetate,-0.07916648102919384,0.12049131895521537,0.012780978481199799,-0.2756844596191822,-0.004124960259993171,-0.09082910396924121
granisetron,-0.052257482739553565,0.09434874963150292,-0.09076121058346637,0.20707519470576474,0.01779470142519073,0.0
grazoprevir,-0.004363277086614836,0.104381830660453,-0.0441705089510805,0.3083689744118564,-0.027517156108524104,0.0
griseofulvin,-0.054034980216706587,0.0,0.07234553059441062,0.0,0.002876925097618132,0.0
gsk126,0.013608790932651604,-0.08187901122315197,0.014350092301083518,0.0,-0.02974150776276539,0.0
guanaben-acetate,-0.11416945580827367,0.18384870732590503,-0.016922291774716533,0.22204015794775042,-0.03796092679792271,-0.05536856177182068
guanadrel,-0.0021070898896791554,0.0,0.019219302055092768,-0.19381990039858157,-0.01534693145208725,0.0
guanethidine,-0.044612571221901445,0.10709469187169099,-0.020231342558362276,0.31847572037773764,-0.07515002450549263,0.07820292909215892
halcinonide,-0.08126969159055838,0.10281019409858905,-0.007216968765059355,0.0,-0.024644888742054224,0.0
halofantrine,-0.015495280610586071,0.0,-0.031916923521626686,0.0,0.010441946199723042,0.0
haloperidol,0.003874401550005176,-0.12073384116024957,-0.05871318468680022,0.0,0.01615976729814665,0.0
hesperidin,-0.0331073154513084,0.09343482173897594,0.006336654034596635,-0.24118565495922506,-0.010187982571042887,-0.08916685481213402
hexachlorophene,0.00639769492459632,0.0,-0.029954031384564712,-0.32653981679463817,-0.052649615640202437,0.12353043627914756
histamine,-0.0090924384177449,0.0,0.0035384538337682203,-0.27091929495998335,-0.03684693312815877,0.0
homochlorcyclizine,0.02859494017462243,-0.07873812373275771,-0.05631819861731078,0.0,-0.02089124895937746,0.0
homoharringtonine,-0.0378095624244707,0.071379514023791,0.053030728399480476,-0.14553118995065115,-0.07129205625476297,0.12405085325181803
honokiol,0.011756346418272553,-0.1022091234583276,0.04576809016940259,0.0,0.034283100249774975,-0.12470773447889161
hydrocortisone,-0.024242828712479222,0.0,0.010299039055010051,-0.20253403423552027,0.003242693595590947,-0.09799167222490236
hydroflumethiazide,-0.09631794888101428,0.1713192453120471,-0.006797369192484841,-0.28565590268395735,-0.0012047675940147055,-0.09917112768726499
hydroxyurea,-0.04822517022501526,0.0,-0.015768066236905392,0.26310699579646735,-0.046084464228091315,0.0
hymecromone,0.005930328357586639,0.13749325044147678,0.0021215424054039393,-0.15731980485078062,-0.07976934212573696,0.0
hypericin,-0.0734121877091991,0.17004572992491102,-0.02834079040447942,0.0,-0.008047052990142878,0.0
ibrutinib,0.02031768662904055,0.0,-0.005994335107434679,0.0,0.13209525247698706,-0.15525316001124873
ibudilast,-0.08978756174445064,0.16511655112463033,-0.006016575087456102,0.0,-0.0114433557568564,0.07337402539657029
ibuprofen,-0.05253814985088341,0.1333962372833903,-0.011549594056120993,-0.320132968611904,0.03669669379821693,-0.10451744038148061
ibutamoren,-0.05530861018027227,0.12931080027855585,-0.012518054809299293,0.0,0.003123438429584771,0.0
ibutilide,-0.0329715824305972,0.07883567733460961,0.028128874778075238,0.17404519124148765,-0.019400568204116342,-0.06552658358543034
idalopirdine,-0.01791925494749549,0.0,-0.015974695339087394,0.0,0.015109125582545256,0.0
idasanutlin,-0.04194410154926955,0.0,0.01939094320617996,0.19411704472870073,-0.03692733091695031,0.14533058696305456
idebenone,-0.05304458524894022,0.09964748746491486,-0.05827073771741612,-0.21525477518228311,-0.10252374345326895,0.07130030187630232
idelalisib,-0.017376334476777562,0.07823456548893917,0.04921741004477265,0.14923719930895693,0.04937574340687897,-0.08858459941708598
idoxuridin,-0.017617937699278642,0.0,0.012749173135478528,0.0,-0.011539307745359852,0.0
ifenprodil,-0.004742528292608455,0.0,-0.008982935923335053,0.0,-0.001795346921514834,0.0
ifosfamide,0.0003332151853679559,-0.09512471135258321,0.013266912258407633,0.0,0.004385573996864842,0.0
iguratimod,-0.017312350871224787,0.0,-0.07763304442952097,-0.14345622390854618,-0.02883889014731241,0.0
ilomastat,-0.0405377118206705,0.08548701685969191,-0.044659099697708954,0.25560605187166835,-0.014575152513405479,0.0
imatinib,-0.061871432210848135,0.1009000124170071,-0.000994979420511093,-0.24183134710596982,-0.031913720303157304,0.0
imexon,-0.047685781419006215,0.11094173381698039,-0.004401065750228401,-0.1743827283776315,0.006249724396032333,-0.07670671942537169
imiloxan,-0.06924607358388858,0.18605354367967789,-0.07818830143070366,0.0,0.0663761383949118,-0.10680677597826475
imipramine,-0.0735417375000803,0.09770396496925585,0.013663907051522232,0.0,0.02504010454518086,0.0
imiquimod,-0.05038649857787211,0.12125386103795519,0.03720130617668099,-0.16402552848039867,0.0451043251909329,-0.10503802178867716
indacaterol,-0.010870175481640902,0.0,0.015651057887904447,-0.26983943916673314,0.003979233979827881,0.0
indapamide,-0.0436831475152653,0.11561619865076696,-0.01650535800038437,-0.24340953781750393,0.00042679345391424323,-0.10209246539944238
indibulin,0.004226980713629062,0.0,0.06935358819325083,0.0,-0.06542812027374628,0.12140952168970523
indinavir,-0.033379175273685814,0.10853266491840015,0.011640363552986593,-0.18397112033765448,0.05749913386885796,-0.10462830951097016
indiplon,-0.035543607671613325,0.12780741733230705,0.04580203161663343,-0.17582569799143738,0.01865647647249088,-0.0703605233862935
indirubin,0.007314835685872717,-0.08410400376627086,-0.017403719005480347,0.0,-0.006019596094690933,0.0
indobufen,-0.027227627477645545,0.06511855686799531,0.022367476549726196,0.0,0.06340124117400961,-0.10829145025393438
indole-3-carbinol,0.006481729575856599,-0.08666871835418763,0.03243943236471457,-0.2826226257707548,-0.07618559725113337,0.07756323016302032
indometacin,-0.03766956731964901,0.0,-0.018393160450087306,-0.22115259046401553,0.018202394691516324,-0.08647625299510808
indoprofen,-0.051365129388497216,0.09686366230707963,-0.08177849079519613,0.0,0.036193424779194065,0.0
indoramin,-0.006174552541028081,0.0,0.03880961868305794,-0.21187071974676425,0.0391027261214041,-0.10961973207769486
indoximod,-0.015235965417538702,0.10097571343418704,0.006936881937881379,-0.21616909806904483,0.011490414852673575,-0.09789725016832664
ingenol-mebutate,-0.07438650291684291,0.13673035913400944,0.0005172786124735136,-0.2900770700879688,-0.14536013624657942,0.1956280462445607
iniparib,-0.05420574494316979,0.11271069969797974,0.06538782824906726,-0.18537192242398653,0.012883253815224571,-0.0865469175845715
inosine,0.026784070889929963,0.0,-0.02515438194013064,0.0,0.05218202871784246,-0.09497382144176632
inositol,-0.005296451841045684,0.0,0.08029703608453992,0.0,0.005608160595843319,-0.09356243066667717
ipratropium,-0.03130873238248394,0.07122164628109894,0.02255858757902906,-0.23768417263920194,0.010005577670601687,-0.07856121521920961
ipriflavone,-0.04634491680167593,0.10134450995287855,0.0005899992062462572,-0.22315408123463482,0.004046491231317635,-0.08096183984753533
irbesartan,-0.03695859951877541,0.07829831543313634,0.042945278693769705,0.0,-0.021251558614670613,0.0
irinotecan,-0.049859500347758594,0.13801063375088474,0.02199589005290398,0.22213751310252608,0.01004724571929657,0.0
irsogladine,-0.043379291631661696,0.0,-0.053003445766394645,0.0,0.03603331749182805,-0.11111012147203934
isbufylline,0.024798741454132064,-0.10302425770455337,-0.05982879222863611,0.15689547329551226,-0.0979640190758787,0.0
ischemin,-0.05682820829319056,0.13818731782379726,-0.04604009643897879,0.0,-0.022631733418022944,0.0
isoconazole,-0.047612200172194336,0.14905928302463364,-0.04533526943822256,0.2522607097419531,-0.031081289355006737,0.0
isofloxythepin,0.01864304091867017,-0.1008427354637855,-0.04281918946156787,0.0,-0.023917939145727964,0.0
isoniazid,-0.024352467566349303,0.0,-0.04481092866926399,0.0,-0.059484128205084114,0.0
isosorbide-mononitrate,-0.11848321753518451,0.18014941773089554,-0.026604465991992704,0.2556347914701697,0.017597357994935798,0.0
isradipine,-0.02592493800521278,0.0,-0.06490659622868115,0.2140865729288985,0.04771353538649545,0.0
istaroxime,-0.056043603577990236,0.11016924940882837,0.008092370260883665,-0.3070955044160039,-0.06452512407121479,0.06689152841998361
itopride,-0.036948846441638546,0.1084614721157028,-0.01579924869942674,-0.21616107523660796,0.021918402499041124,-0.1001069208381162
itraconazole,-0.021435546021039847,0.0,-0.05856159096156342,0.0,-0.061082726075361915,0.0
ivabradine,-0.014175108611789571,0.09576919112067458,0.070176294045474,0.0,0.032548662171140615,-0.12640148571087423
ivacaftor,-0.032847754941705394,0.08713879604349811,0.05227256703482162,-0.2215571304380871,-0.005008178474967742,-0.07069839503971895
ivermectin,4.44946129269619e-05,0.0,0.007298052665420989,-0.25896965992696375,0.015648583184158942,0.0
ixabepilone,0.01656650290741094,0.0,0.01638224194983781,0.0,-0.06002099277586815,0.09635324859810254
ixazomib,0.019034285575023374,-0.09832442531578961,-0.0028590492737434574,-0.22165314098534855,-0.05859599328681054,0.15390859261170964
ixazomib-citrate,0.003444665699190394,0.0,0.004497866577569051,-0.1556554606938178,-0.050292748875729404,0.135960354278874
josamycin,-0.06881777690666052,0.0,-0.014288086092778882,0.19259661840031272,0.002411502814500151,0.06926720451369656
kakonein,0.037049647045654895,-0.10441273046528239,-0.09780890383350595,0.23418083951345453,-0.017767052619467337,0.0
ketanserin,-0.003850429708735511,0.0,-0.01765682552652405,0.0,-0.008714843774662785,0.0
ketoconazole,0.00986018831026163,0.0,0.0015634945239160006,-0.22431940119777918,-0.023268183894098043,0.0
ketoprofen,-0.05042886172586571,0.10611438753863067,0.024985197761927532,0.0,-0.002145544447178885,-0.07880642444218797
ketorolac,-0.03597455854058389,0.10037510609697446,-0.010907259805054213,0.0,0.008512274083293752,0.0
ketotifen,-0.0338933932533871,0.1004168871919737,0.003482569773564572,-0.2669546592880458,-0.00949109077957076,0.0
labetalol,-0.02832081007357807,0.0,-0.047015325324945983,0.0,-0.06569558456794715,0.0
lacidipine,0.03900016193279462,-0.11388127530550897,0.03402884007205808,-0.19606813700298775,-0.05006972392329763,0.11588857031348151
lacitol,-0.038551412691476834,0.10233083325404696,-0.009718584059823582,0.0,0.04112861667528399,-0.1391415482496488
lacosamide,-0.02953911401678755,0.07950825302197155,-0.04642984298660439,0.0,-0.021741069025017216,0.0
lafutidine,-0.006284356311384752,0.0,0.010384844227933503,-0.1690947265459455,0.008930189580168101,-0.07703084624361134
lamivudine,-0.03876408247148794,0.11387928376967421,-0.037842313268051965,0.21423432368161116,-0.07896733961787701,0.0
lamotrigine,-0.03241129153304036,0.15486889768155335,-0.013645316251277738,-0.225648118814746,0.013252365043860492,0.0
lapatinib,0.02967432227703573,0.0,-0.052612792006382914,0.0,0.09821983375838043,-0.11552748302585875
laropiprant,-0.0001621973344249306,0.0,-0.020368299903662648,0.24546198928936308,0.002141252158850266,-0.09868923734999623
lasalocid,-0.0027259939540871182,0.08138324486763923,0.05934309668858345,0.0,-0.015131654938539416,0.0
latanoprost,-0.06516634973602531,0.16959681699603985,-0.0705323681871689,0.0,-0.014995959085960249,0.0
ledipasvir,0.01580399305280674,-0.08383875169930244,0.0025349481320446686,-0.23313070480299147,-0.08182758544593075,0.0
leflunomide,-0.08119573010556576,0.11093408385138073,0.008538417285104695,0.0,0.05819640746221255,0.0
lenalidomide,-0.020736211444269913,0.0,-0.04115277406876802,0.26975061464378275,-0.006177297586846349,0.0
lenvatinib,-0.02674343750823365,0.08787193237064847,0.06137480876180365,0.0,0.017437652460549045,-0.08028880942479782
lerisetron,-0.038750905064797614,0.13290097607390852,-0.04711596442957209,-0.17175658046394957,-0.028966536975269984,0.0
lersivirine,-6.179308929186086e-05,0.0,-0.03450998219742851,0.0,-0.004959711653172362,0.0
lesinurad,-0.007804989719248845,0.0,-0.0029481626195128397,0.0,-0.034145927686104895,0.0
lestaurtinib,0.0004485755952538532,0.0,0.025854728053343726,0.0,0.03618562183624104,0.0
letermovir,-0.060518445003212386,0.06997655168939416,0.0009842459804868182,-0.27157560061331787,0.00022569185490061965,-0.09783051460483147
letrozole,-0.044761156490423885,0.13400325789866344,-0.04423076209986598,-0.17534859630480926,-0.004111317291211858,0.0
levalbuterol,-0.04986672962670486,0.0,-0.021302216919428803,-0.193873231652398,0.018596161995541288,-0.09302728125854487
levamisole,-0.04975823357701901,0.11100156390581498,0.010842649085693528,0.0,0.04938381025215149,-0.10754967926888342
levcromakalim,-0.05695863616725056,0.17407173842472767,-0.024817606272611075,-0.20895262638926765,0.024925852003457646,0.0
levetiracetam,-0.020965073743920627,0.0,0.021135246927963848,0.14264498169690315,0.029390336148114808,-0.11426492043995032
levobunolol,-0.035715629057345266,0.10119190301909659,0.05864057395382936,0.0,0.006808101902813016,0.0
levocabastine,-0.004009096844759296,0.0,-0.01537380051156936,-0.2400885598625676,-0.001859006908427626,0.0
levocetirizine,-0.052103818390277334,0.17205597391463057,-0.03062464067011187,0.0,-0.04292601422384677,0.0
levofloxacin,0.025556370813259226,0.0,-0.01200853733606134,0.0,-0.047071476612062464,0.0
levomequitazine,-0.0404565042512498,0.0,-0.006924452113672758,0.3324321646229599,0.08250794675835958,0.0
levonorgestrel,-0.04443278857375984,0.13068687390098685,-0.014413031263505786,0.19960640330515333,-0.023926349311156083,0.0
levosimendan,-0.04134619618673287,0.0,-0.05768534489352009,-0.18560575904848006,-0.03285156322462436,0.0
levothyroxine,-0.06009041668705264,0.10978767029798708,0.026543095853486184,-0.22626839884229633,-0.04516101683168586,0.10407224321408114
licarbazepine,0.050987422626592685,0.0,0.0028759861724403624,-0.287519178002281,-0.043288208092552564,0.0
licochalcone-a,-0.04766852477758687,0.08139027054449606,0.015844412638718677,-0.18576333773239884,0.028436286844498077,-0.06899232764356833
lidamidine,-0.04535502676370955,0.10934122070021549,0.010729192918932179,-0.16792287999472238,0.06165892828404222,-0.12181356118006342
lidocaine,-0.01699050544546608,0.0,-0.007571690348945223,0.0,-0.017981516572494492,0.0
lidoflazine,-0.003261409252359382,0.0,0.12261028465603223,-0.1711418683114744,-0.06332734039738061,0.08617339453841052
linagliptin,-0.059186636808094155,0.12431935964664723,-0.0180744004117358,0.0,0.04089403420156355,-0.08046206324255993
linezolid,-0.03148792778598324,0.08112859625136846,-0.0351347480145459,-0.15194304348711518,-0.007768701694775851,0.0
linifanib,-0.12276998894168738,0.1524626788821325,-0.026785672370855936,-0.29100900432504057,-0.08376039082590359,0.09704059666625559
linopirdine,-0.09130969007819388,0.15890152392885168,-0.034602850571603075,-0.18992728645138784,-0.04236563596396242,0.0
linsidomine,0.028579587899952557,-0.09623198370830478,0.03338804080372301,0.2754041632193053,0.0411159842625538,-0.1115751959098653
linsitinib,-0.04466198559017163,0.10987048467809701,-0.010589513286704141,0.0,-0.004801337148764286,0.0
liranaftate,-0.05177765955100266,0.12054860915809751,-0.027975617584806645,0.0,-0.01565715716305707,0.0
lirimilast,-0.05744992892000973,0.11483666106196598,-0.019453851354675446,-0.16759992248472966,0.05449862124000376,-0.10612240395423299
lisinopril,0.008558368332969172,0.0,-0.009261005977582427,0.22225064123052823,-0.0035867460663841374,0.0
lisofylline,-0.028018575801771056,0.0,-0.006514232220949683,-0.23916751297474495,-0.12074525200519726,0.11665250725961464
lobenzarit,-0.027159961111837445,0.0,-0.005383552001976445,0.0,-0.01317014276354683,-0.110007485783472
lodoxamide,-0.03307356588782953,0.10336084346009564,-0.026194608453874654,-0.1932417894819084,0.011890104937584644,0.0
lofexidine,-0.0025154375065076745,0.0797964558348108,-0.08779352635531511,0.0,-0.03434393106749844,0.0
